IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S005134,9,No es causa del peatón,Motocicleta,AN 125,SUZUKI,Negre,B,35,"430506,56","4583080,73",2.167592,41.394409
2017S005134,9,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Blanc,B,27,"430506,56","4583080,73",2.167592,41.394409
2017S005134,9,No es causa del peatón,Turisme,X-TRAIL,NISSAN,Negre,Desconocido,Desconocido,"430506,56","4583080,73",2.167592,41.394409
2017S005135,9,No es causa del peatón,Motocicleta,LEAD,HONDA,Gris,B,33,"430450,64","4583927,75",2.166825,41.402033
2017S005135,9,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,12,"430450,64","4583927,75",2.166825,41.402033
2017S005135,9,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,29,"430450,64","4583927,75",2.166825,41.402033
2017S005136,12,No es causa del peatón,Motocicleta,YP250R,YAMAHA,Negre,A2,7,"428023,74","4576183,58",2.138713,41.332071
2017S005137,12,No es causa del peatón,Furgoneta,COMBO,OPEL,Blanc,B,31,"432262,34","4582997,71",2.188605,41.393811
2017S005137,12,No es causa del peatón,Furgoneta,INTERSTAR,NISSAN,Blanc,B,37,"432262,34","4582997,71",2.188605,41.393811
2017S005137,12,No es causa del peatón,Furgoneta,TRANSIT,FORD,Platejat,B,25,"432262,34","4582997,71",2.188605,41.393811
2017S005138,12,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Blanc,A,60,"428669,79","4586999,18",2.145158,41.429545
2017S005138,12,No es causa del peatón,Turisme,IBIZA,SEAT,Vermell,B,38,"428669,79","4586999,18",2.145158,41.429545
2017S005139,13,No es causa del peatón,Furgoneta,TRAFFIC,RENAULT,Blanc,B,26,"431756,38","4583735,55",2.18247,41.400415
2017S005139,13,No es causa del peatón,Turisme,A 200,MERCEDES,Gris,B,38,"431756,38","4583735,55",2.18247,41.400415
2017S005140,12,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Daurat,Desconocido,Desconocido,429299,"4581967,86",2.153286,41.384279
2017S005140,12,No es causa del peatón,Motocicleta,NXC 125,YAMAHA,Negre,B,12,429299,"4581967,86",2.153286,41.384279
2017S005140,12,No es causa del peatón,Turisme,MINI COOPE,MINI,Blanc,B,28,429299,"4581967,86",2.153286,41.384279
2017S005141,14,No es causa del peatón,Furgoneta,NV200,NISSAN,Blanc,B,8,"428866,76","4581622,48",2.148148,41.381134
2017S005141,14,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Gris,B,33,"428866,76","4581622,48",2.148148,41.381134
2017S005142,14,No es causa del peatón,Furgoneta,PRIMASTAR,NISSAN,Blanc,B,1,"430141,44","4580703,96",2.163501,41.372968
2017S005142,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,5,"430141,44","4580703,96",2.163501,41.372968
2017S005143,13,No es causa del peatón,Furgoneta,COMBO,OPEL,Blanc,B,8,"426809,73","4582127,52",2.123489,41.385497
2017S005143,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Blau,A,11,"426809,73","4582127,52",2.123489,41.385497
2017S005144,15,No es causa del peatón,Furgoneta,PARTNER,PEUGEOT,Blanc,B,4,"428941,7","4582664,62",2.148923,41.390525
2017S005144,15,No es causa del peatón,Motocicleta,MOVIE 125,KYMCO,Blau,B,16,"428941,7","4582664,62",2.148923,41.390525
2017S005145,16,No es causa del peatón,Bicicleta,,BICING,Vermell,Desconocido,Desconocido,"430106,85","4580906,53",2.163059,41.374794
2017S005145,16,No es causa del peatón,Bicicleta,,ES DESCONEIX,Desconocido,Desconocido,Desconocido,"430106,85","4580906,53",2.163059,41.374794
2017S005146,21,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Rosa,Desconocido,Desconocido,"431410,4","4581077,37",2.178632,41.376446
2017S005146,21,No es causa del peatón,Motocicleta,SH 125,HONDA,Vermell,A1,38,"431410,4","4581077,37",2.178632,41.376446
2017S005147,15,No es causa del peatón,Turisme,207 5P URB,PEUGEOT,Groc,B,23,"430923,88","4585824,77",2.172267,41.419159
2017S005147,15,No es causa del peatón,Turisme,IBIZA,SEAT,Blau,B,3,"430923,88","4585824,77",2.172267,41.419159
2017S005148,16,No es causa del peatón,Motocicleta,X MAX 125,YAMAHA,Negre,A2,14,"430050,25","4582539,19",2.162201,41.389497
2017S005148,16,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre,B,32,"430050,25","4582539,19",2.162201,41.389497
2017S005149,17,No es causa del peatón,Motocicleta,CB 500,HONDA,Negre,A,12,"430137,13","4583034,48",2.163184,41.393963
2017S005149,17,No es causa del peatón,Taxi,LODGY,DACIA,Negre/Groc,B,6,"430137,13","4583034,48",2.163184,41.393963
2017S005150,13,No es causa del peatón,Turisme,IBIZA,SEAT,Blanc,B,13,"425957,43","4583635,47",2.113116,41.399001
2017S005150,13,No es causa del peatón,Turisme,IBIZA,SEAT,Blanc,B,34,"425957,43","4583635,47",2.113116,41.399001
2017S005150,13,No es causa del peatón,Turisme,MINI COOPE,MINI,Gris,B,12,"425957,43","4583635,47",2.113116,41.399001
2017S005151,18,No es causa del peatón,Motocicleta,LIBERTY 12,PIAGGIO,Blanc,B,31,"429268,68","4581221,22",2.153002,41.377557
2017S005151,18,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,A1,26,"429268,68","4581221,22",2.153002,41.377557
2017S005152,15,Otras,AutobĂşs,NG 313,MAN,Desconocido,D,3,"431894,47","4585568,41",2.183914,41.416936
2017S005153,18,Cruzar fuera de paso peatonal,Turisme,ASTRA,OPEL,Gris,B,10,"431289,29","4588895,56",2.176297,41.44685
2017S005154,18,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,9,"432808,83","4587750,02",2.194607,41.436666
2017S005154,18,No es causa del peatón,Motocicleta,AN 650,SUZUKI,Blanc,A2,32,"432808,83","4587750,02",2.194607,41.436666
2017S005154,18,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Negre,B,5,"432808,83","4587750,02",2.194607,41.436666
2017S005155,13,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,22,"429481,34","4582038,88",2.155454,41.384935
2017S005155,13,No es causa del peatón,Turisme,DS 5,CITROEN,Blanc,Desconocido,Desconocido,"429481,34","4582038,88",2.155454,41.384935
2017S005156,15,No es causa del peatón,Furgoneta,JUMPY,CITROEN,Blanc,B,32,"426562,59","4584402,72",2.120259,41.405965
2017S005156,15,No es causa del peatón,Turisme,C3,CITROEN,Gris,B,53,"426562,59","4584402,72",2.120259,41.405965
2017S005157,21,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Platejat,Desconocido,Desconocido,"433018,94","4585040,87",2.197421,41.412275
2017S005157,21,No es causa del peatón,Ciclomotor,VITALITE 50,KYMCO,Blau,B,5,"433018,94","4585040,87",2.197421,41.412275
2017S005158,18,No es causa del peatón,Turisme,B180,MERCEDES,Negre,B,10,"426771,17","4584613,55",2.122734,41.407884
2017S005158,18,No es causa del peatón,Turisme,YARIS,TOYOTA,Gris,B,20,"426771,17","4584613,55",2.122734,41.407884
2017S005159,19,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,A1,1,"426283,69","4584202,25",2.116946,41.404138
2017S005159,19,No es causa del peatón,Turisme,POLO,VOLKSWAGEN,Gris,B,6,"426283,69","4584202,25",2.116946,41.404138
2017S005160,14,No es causa del peatón,AutobĂşs,O 530,MERCEDES,Vermell,D,16,"430290,61","4583801,29",2.164926,41.400884
2017S005160,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,5,"430290,61","4583801,29",2.164926,41.400884
2017S005161,5,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,Desconocido,Desconocido,"429265,04","4583110,14",2.152746,41.394571
2017S005161,5,No es causa del peatón,Turisme,A4,AUDI,Gris,B,4,"429265,04","4583110,14",2.152746,41.394571
2017S005162,7,No es causa del peatón,Motocicleta,PCX,HONDA,Negre,B,7,"427656,12","4580881,4",2.133767,41.374352
2017S005162,7,No es causa del peatón,Turisme,C3 PLURIEL,CITROEN,Gris,B,30,"427656,12","4580881,4",2.133767,41.374352
2017S005163,7,Cruzar fuera de paso peatonal,Motocicleta,SUPERLIGHT,KEEWAY,Verd,B,27,"430380,49","4583729,61",2.166011,41.400243
2017S005164,8,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Blanc,B,0,"428015,32",4580977,2.138049,41.375249
2017S005164,8,No es causa del peatón,Turisme,2008,PEUGEOT,Gris,B,1,"428015,32",4580977,2.138049,41.375249
2017S005165,8,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Desconocido,B,26,"427178,74","4582432,92",2.127865,41.388278
2017S005165,8,No es causa del peatón,Taxi,312 D,MERCEDES,Negre/Groc,B,11,"427178,74","4582432,92",2.127865,41.388278
2017S005166,9,No es causa del peatón,Ciclomotor,NRG 50,PIAGGIO,Gris,AM,19,"429350,47","4584692,09",2.153578,41.408827
2017S005166,9,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,7,"429350,47","4584692,09",2.153578,41.408827
2017S005167,10,No es causa del peatón,Motocicleta,DUKE,KTM,Taronja,A2,5,"429220,54","4583004,67",2.15222,41.393612
2017S005167,10,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,4,"429220,54","4583004,67",2.15222,41.393612
2017S005168,9,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,13,"425910,22","4583445,84",2.112577,41.397286
2017S005168,9,No es causa del peatón,Turisme,AVEO,CHEVROLET,Vermell,B,23,"425910,22","4583445,84",2.112577,41.397286
2017S005169,9,No es causa del peatón,Turisme,A1,AUDI,Vermell,B,18,"432229,7","4584197,87",2.188076,41.404617
2017S005169,9,No es causa del peatón,Turisme,Q7,AUDI,Negre,B,16,"432229,7","4584197,87",2.188076,41.404617
2017S005170,9,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,18,"428494,72","4582195,29",2.143632,41.386261
2017S005170,9,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,39,"428494,72","4582195,29",2.143632,41.386261
2017S005171,9,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Negre,B,5,"428041,82","4586071,02",2.137754,41.421131
2017S005172,9,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,13,"428013,68","4584044,05",2.13766,41.402872
2017S005172,9,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,13,"428013,68","4584044,05",2.13766,41.402872
2017S005173,12,No es causa del peatón,Motocicleta,Transalp,HONDA,Verd,A,15,"430476,24","4584792,64",2.167037,41.409826
2017S005173,12,No es causa del peatón,Turisme,LEON,SEAT,Blau,B,5,"430476,24","4584792,64",2.167037,41.409826
2017S005174,9,No es causa del peatón,Motocicleta,PES125,HONDA,Negre,B,19,"430500,39","4582637,68",2.167572,41.390418
2017S005174,9,No es causa del peatón,Turisme,FORFOUR,SMART,Gris,B,30,"430500,39","4582637,68",2.167572,41.390418
2017S005175,11,No es causa del peatón,"CamiĂł rĂ­gid <= 3,5 tones",370,RENAULT,Desconocido,C,36,"431181,96","4581170,47",2.175883,41.377264
2017S005176,14,No es causa del peatón,AutobĂşs,Desconocido,Desconocido,Desconocido,D,38,"433364,56","4586605,67",2.201388,41.4264
2017S005176,14,No es causa del peatón,Motocicleta,LIBERTY 12,PIAGGIO,Negre,A1,21,"433364,56","4586605,67",2.201388,41.4264
2017S005176,14,No es causa del peatón,Turisme,IBIZA,SEAT,Blau,B1,6,"433364,56","4586605,67",2.201388,41.4264
2017S005177,17,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,18,"429946,9","4581457,36",2.161082,41.379742
2017S005178,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,4,"430782,58","4584672,47",2.170711,41.408771
2017S005178,13,No es causa del peatón,Turisme,208,PEUGEOT,Gris,B,13,"430782,58","4584672,47",2.170711,41.408771
2017S005179,14,No es causa del peatón,Motocicleta,SH 125,HONDA,granate,B,9,"430628,32","4583156,05",2.169043,41.395104
2017S005179,14,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Gris,B,5,"430628,32","4583156,05",2.169043,41.395104
2017S005180,16,No es causa del peatón,Motocicleta,SH 300,HONDA,Gris,A,36,"429566,14","4581778,36",2.156501,41.3826
2017S005180,16,No es causa del peatón,Turisme,BERLINGO,CITROEN,Gris,B,6,"429566,14","4581778,36",2.156501,41.3826
2017S005181,16,No es causa del peatón,Motocicleta,PES125,HONDA,Vermell,B,19,"430568,48","4583345,77",2.168304,41.396801
2017S005181,16,No es causa del peatón,Turisme,Desconocido,MERCEDES,Negre,B,46,"430568,48","4583345,77",2.168304,41.396801
2017S005182,17,No es causa del peatón,Turisme,MICRA,NISSAN,Blau,B,8,"428398,77","4578658,88",2.142902,41.354396
2017S005183,19,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Verd,Desconocido,Desconocido,"432566,71","4582245,4",2.192325,41.387064
2017S005183,19,No es causa del peatón,Turisme,AURIS,TOYOTA,Blanc,B,3,"432566,71","4582245,4",2.192325,41.387064
2017S005184,18,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Blau,Desconocido,Desconocido,"427799,55","4579897,56",2.135595,41.365502
2017S005184,18,No es causa del peatón,Turisme,Desconocido,B.M.W.,Gris,Desconocido,Desconocido,"427799,55","4579897,56",2.135595,41.365502
2017S005185,20,No es causa del peatón,Ciclomotor,NRG 50,PIAGGIO,Blau,B,11,"427808,46","4583509,56",2.135271,41.398035
2017S005185,20,No es causa del peatón,Turisme,TIGUAN,VOLKSWAGEN,Blanc,B,1,"427808,46","4583509,56",2.135271,41.398035
2017S005186,20,No es causa del peatón,Turisme,CARNIVAL,KIA,Negre,Desconocido,Desconocido,"433778,14","4587994,06",2.20619,41.438944
2017S005186,20,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Desconocido,B,5,"433778,14","4587994,06",2.20619,41.438944
2017S005187,18,No es causa del peatón,AutobĂşs,CITYCLASS,IRISBUS,Vermell,D,20,"430385,21","4582320,61",2.166233,41.387553
2017S005187,18,No es causa del peatón,Motocicleta,PEOPLE GTI,KYMCO,Desconocido,B,9,"430385,21","4582320,61",2.166233,41.387553
2017S005188,20,No es causa del peatón,Bicicleta,Desconocido,BICING,Desconocido,Desconocido,Desconocido,"429567,21","4583209,13",2.156346,41.395489
2017S005188,20,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"429567,21","4583209,13",2.156346,41.395489
2017S005189,19,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,24,"426431,64","4581409,1",2.119056,41.378996
2017S005189,19,No es causa del peatón,Motocicleta,NC 750,HONDA,Gris,A,4,"426431,64","4581409,1",2.119056,41.378996
2017S005190,18,No es causa del peatón,Motocicleta,Z 750,KAWASAKI,Negre,A,7,"428940,68","4580908,62",2.149117,41.374709
2017S005190,18,No es causa del peatón,Turisme,CARNIVAL,KIA,Gris,B,21,"428940,68","4580908,62",2.149117,41.374709
2017S005190,18,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Blanc,B,10,"428940,68","4580908,62",2.149117,41.374709
2017S005191,18,No es causa del peatón,Ciclomotor,CS50,YAMAHA,Gris,AM,4,"429667,72","4585005,41",2.157334,41.411674
2017S005191,18,No es causa del peatón,Taxi,NV200,NISSAN,Negre/Groc,B,30,"429667,72","4585005,41",2.157334,41.411674
2017S005192,18,No es causa del peatón,Turisme,116,BMW,Negre,B,10,"430958,58","4582978,41",2.17301,41.393529
2017S005192,18,No es causa del peatón,Turisme,SANDERO,DACIA,Blanc,B,35,"430958,58","4582978,41",2.17301,41.393529
2017S005193,18,No es causa del peatón,Motocicleta,FAZER,YAMAHA,Negre,A2,10,"427744,91","4582602,46",2.134614,41.38986
2017S005194,21,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"432565,15","4583005,71",2.192228,41.393909
2017S005194,21,No es causa del peatón,Motocicleta,PES125,HONDA,Vermell,A1,7,"432565,15","4583005,71",2.192228,41.393909
2017S005195,22,No es causa del peatón,Ciclomotor,NRG 50,PIAGGIO,Negre,AM,15,"430563,44","4583583,6",2.168217,41.398944
2017S005195,22,No es causa del peatón,Motocicleta,CBF 250,HONDA,Negre,A2,2,"430563,44","4583583,6",2.168217,41.398944
2017S005196,18,No es causa del peatón,Motocicleta,XT660X,YAMAHA,Blanc,A,0,"431087,92","4587841,52",2.173999,41.43734
2017S005196,18,No es causa del peatón,Turisme,SERIE 3 33,BMW,Vermell,B,4,"431087,92","4587841,52",2.173999,41.43734
2017S005197,18,No es causa del peatón,"CamiĂł rĂ­gid <= 3,5 tones",,EVF SPA,Desconocido,B,8,"428610,53","4587028,48",2.144449,41.429801
2017S005197,18,No es causa del peatón,Turisme,C4 PICASSO,CITROEN,Negre,B,35,"428610,53","4587028,48",2.144449,41.429801
2017S005198,22,No es causa del peatón,Motocicleta,XC 125,YAMAHA,Negre,B,5,"433074,58","4583068,58",2.198309,41.394519
2017S005198,22,No es causa del peatón,Turisme,C 200,MERCEDES,Gris,B,45,"433074,58","4583068,58",2.198309,41.394519
2017S005199,20,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,"432020,49","4583188,19",2.185689,41.395511
2017S005199,20,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Blanc,B,20,"432020,49","4583188,19",2.185689,41.395511
2017S005200,6,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,38,"429854,46","4583372,76",2.15976,41.396982
2017S005200,6,No es causa del peatón,Motocicleta,FORESIGHT,HONDA,Vermell,A1,21,"429854,46","4583372,76",2.15976,41.396982
2017S005201,15,No es causa del peatón,Ciclomotor,BET & WIN,KYMCO,Negre,Desconocido,Desconocido,"429467,42","4584746,72",2.154971,41.409323
2017S005201,15,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,17,"429467,42","4584746,72",2.154971,41.409323
2017S005202,10,No es causa del peatón,Motocicleta,NXC 125,YAMAHA,Gris,B,47,"431560,62","4582947,69",2.180214,41.393301
2017S005202,10,No es causa del peatón,Turisme,YARIS,TOYOTA,Gris,B,5,"431560,62","4582947,69",2.180214,41.393301
2017S005203,9,No es causa del peatón,Motocicleta,XJ 6,YAMAHA,Blanc,A2,5,"431286,65","4583973,74",2.17682,41.402519
2017S005203,9,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,34,"431286,65","4583973,74",2.17682,41.402519
2017S005204,8,No es causa del peatón,"CamiĂł rĂ­gid <= 3,5 tones",CABSTAR.E,NISSAN,Blanc,B,3,"430580,68","4587026,51",2.168024,41.429955
2017S005205,10,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Blanc,B,7,"431246,29","4583152,89",2.176435,41.395121
2017S005205,10,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Negre,A,5,"431246,29","4583152,89",2.176435,41.395121
2017S005206,11,No es causa del peatón,Bicicleta,Desconocido,ORBEA,Vermell,Desconocido,Desconocido,"429359,36","4584283,22",2.153733,41.405144
2017S005206,11,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre,B,42,"429359,36","4584283,22",2.153733,41.405144
2017S005207,12,No es causa del peatón,Motocicleta,PES125,HONDA,Negre,B,7,"430325,6","4582734,61",2.165467,41.391277
2017S005207,12,No es causa del peatón,Turisme,500,FIAT,Blanc,B,4,"430325,6","4582734,61",2.165467,41.391277
2017S005208,12,No es causa del peatón,Turisme,106,PEUGEOT,Vermell,B,4,"431784,01","4588822,29",2.18223,41.446235
2017S005208,12,No es causa del peatón,Turisme,C3,CITROEN,Blanc,B,7,"431784,01","4588822,29",2.18223,41.446235
2017S005209,13,No es causa del peatón,Turisme,ASTRA,OPEL,Gris,B,53,"429758,73","4583325,46",2.158617,41.39655
2017S005209,13,No es causa del peatón,Turisme,ASTRA,OPEL,Negre,B,12,"429758,73","4583325,46",2.158617,41.39655
2017S005210,14,No es causa del peatón,Turisme,LAND CRUISER,TOYOTA,Negre,B,14,"425002,79","4584620,05",2.101571,41.407784
2017S005210,14,No es causa del peatón,Turisme,LEON,SEAT,Negre,B,45,"425002,79","4584620,05",2.101571,41.407784
2017S005211,13,No es causa del peatón,Ciclomotor,VIVACITY 5,PEUGEOT,Desconocido,AM,13,"430834,39","4586665,89",2.171105,41.426726
2017S005211,13,No es causa del peatón,Turisme,ALFA 147,ALFA ROMEO,Desconocido,Desconocido,Desconocido,"430834,39","4586665,89",2.171105,41.426726
2017S005212,13,No es causa del peatón,Motocicleta,Transalp,HONDA,Altres,A,29,"430325,6","4582734,61",2.165467,41.391277
2017S005212,13,No es causa del peatón,Taxi,Altea,SEAT,Altres,BTP,2,"430325,6","4582734,61",2.165467,41.391277
2017S005213,15,Desobedecer Semáforo,Motocicleta,SH125D,HONDA,Gris,B,6,"431935,15","4581644,36",2.184846,41.381597
2017S005214,14,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Blau,B,4,"428525,34","4581642,61",2.144068,41.381284
2017S005214,14,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,2,"428525,34","4581642,61",2.144068,41.381284
2017S005215,14,No es causa del peatón,Ciclomotor,SX 50,APRILIA,Negre,B,1,"430446,97","4583913,67",2.166779,41.401906
2017S005215,14,No es causa del peatón,Furgoneta,Bipper,PEUGEOT,Blanc,B,33,"430446,97","4583913,67",2.166779,41.401906
2017S005216,16,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Gris,AM,30,"432564,66","4585531,94",2.191934,41.41666
2017S005216,16,No es causa del peatón,Motocicleta,SCV100,HONDA,Gris,B,8,"432564,66","4585531,94",2.191934,41.41666
2017S005217,18,No es causa del peatón,Motocicleta,LIKE 125,KYMCO,Desconocido,B,14,"432298,46","4582960,02",2.18904,41.393481
2017S005217,18,No es causa del peatón,Taxi,ALTEA XL,SEAT,Desconocido,B,25,"432298,46","4582960,02",2.18904,41.393481
2017S005218,19,Transitar a pie por calzada,Motocicleta,X-7,PIAGGIO,Negre,B,9,"427569,2","4580566,87",2.132765,41.371507
2017S005219,17,No es causa del peatón,Turisme,CORSA,OPEL,Desconocido,B,33,"429080,5","4584380,65",2.150384,41.405993
2017S005219,17,No es causa del peatón,Turisme,IBIZA,SEAT,Blau,B,17,"429080,5","4584380,65",2.150384,41.405993
2017S005220,19,No es causa del peatón,Motocicleta,LEAD,HONDA,Gris,B,11,"429697,48","4581720,28",2.158074,41.382089
2017S005220,19,No es causa del peatón,Turisme,TRAJET,HYUNDAI,Blau,B,6,"429697,48","4581720,28",2.158074,41.382089
2017S005221,20,Cruzar fuera de paso peatonal,Furgoneta,KANGOO,RENAULT,Blanc,B,11,"430204,28","4582560,94",2.16404,41.389699
2017S005222,19,No es causa del peatón,AutobĂşs,NL 243,MAN,Vermell,D,21,"429376,25","4582122,78",2.154189,41.385682
2017S005222,19,No es causa del peatón,Motocicleta,NHX 110,HONDA,Vermell,B,30,"429376,25","4582122,78",2.154189,41.385682
2017S005223,21,No es causa del peatón,Motocicleta,YP 125,YAMAHA,Negre,B,31,"430840,05","4582248,15",2.171682,41.386944
2017S005224,23,No es causa del peatón,Motocicleta,BOULEVARD,DERBI,Negre,B,6,"430167,47","4582679,88",2.163584,41.390768
2017S005224,23,No es causa del peatón,Turisme,ESPACE,RENAULT,Gris,B,6,"430167,47","4582679,88",2.163584,41.390768
2017S005225,1,No es causa del peatón,Ciclomotor,CS 50 Z,YAMAHA,Negre,AM,12,"430814,45","4588142,53",2.170697,41.440027
2017S005225,1,No es causa del peatón,Furgoneta,CRAFTER,VOLKSWAGEN,Desconocido,Desconocido,Desconocido,"430814,45","4588142,53",2.170697,41.440027
2017S005226,5,No es causa del peatón,"CamiĂł rĂ­gid <= 3,5 tones",Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"431902,54","4587438,4",2.183799,41.433779
2017S005226,5,No es causa del peatón,Motocicleta,Z 1000,KAWASAKI,Blau,A2,15,"431902,54","4587438,4",2.183799,41.433779
2017S005227,7,No es causa del peatón,Turisme,IBIZA,SEAT,Vermell,B,22,431569,"4587173,54",2.179843,41.431364
2017S005227,7,No es causa del peatón,Turisme,PASSAT,VOLKSWAGEN,Blanc,B,35,431569,"4587173,54",2.179843,41.431364
2017S005228,9,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Vermell,Desconocido,Desconocido,"428683,96","4581138,89",2.146017,41.376758
2017S005228,9,No es causa del peatón,Turisme,TOURAN,VOLKSWAGEN,Negre,B,26,"428683,96","4581138,89",2.146017,41.376758
2017S005229,5,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Blanc,B,23,"431673,89","4588798,88",2.180904,41.446009
2017S005229,5,No es causa del peatón,Turisme,I 30,HYUNDAI,Blanc,B,4,"431673,89","4588798,88",2.180904,41.446009
2017S005230,8,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Blanc,B,30,"427392,27","4581970,01",2.13048,41.384136
2017S005230,8,No es causa del peatón,Motocicleta,SH 125,HONDA,Blau,B,39,"427392,27","4581970,01",2.13048,41.384136
2017S005231,9,No es causa del peatón,Motocicleta,SES 125,HONDA,MarrĂł,Desconocido,Desconocido,"432732,51","4584192,86",2.194094,41.404614
2017S005231,9,No es causa del peatón,Motocicleta,SH 125,HONDA,MarrĂł,B,1,"432732,51","4584192,86",2.194094,41.404614
2017S005231,9,No es causa del peatón,Turisme,POLO,VOLKSWAGEN,Vermell,B,17,"432732,51","4584192,86",2.194094,41.404614
2017S005232,10,No es causa del peatón,Motocicleta,SUPER DINK,KYMCO,Negre,B,13,"431118,91","4584234,67",2.174781,41.404855
2017S005232,10,No es causa del peatón,Turisme,ALMERA,NISSAN,Gris,B,5,"431118,91","4584234,67",2.174781,41.404855
2017S005233,11,No es causa del peatón,Motocicleta,SUPER DINK,KYMCO,Gris,B,30,"431059,84","4584555,98",2.174039,41.407741
2017S005233,11,No es causa del peatón,Taxi,PRIUS,TOYOTA,Desconocido,B,7,"431059,84","4584555,98",2.174039,41.407741
2017S005234,10,No es causa del peatón,Ciclomotor,ND,GOVECS,Blanc,B,13,"427822,54","4583280,23",2.135466,41.395974
2017S005234,10,No es causa del peatón,Taxi,Superb,SKODA,Negre/Groc,B,19,"427822,54","4583280,23",2.135466,41.395974
2017S005234,10,No es causa del peatón,Turisme,GLA 200,MERCEDES,Blanc,Desconocido,Desconocido,"427822,54","4583280,23",2.135466,41.395974
2017S005235,10,Desobedecer Semáforo,AutobĂşs,CITELIS,IRISBUS,Vermell,D,22,"432435,89","4583424,66",2.190626,41.397672
2017S005236,10,No es causa del peatón,Turisme,A4,AUDI,Gris,B,16,"432310,2","4584849,17",2.188972,41.410496
2017S005236,10,No es causa del peatón,Turisme,PICANTO,KIA,Gris,B,29,"432310,2","4584849,17",2.188972,41.410496
2017S005237,10,No es causa del peatón,"CamiĂł rĂ­gid <= 3,5 tones",35C15,IVECO FIAT,Blanc,B,13,"432590,75","4587892,69",2.191982,41.437927
2017S005238,8,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,7,"427290,52","4583562,41",2.129069,41.398465
2017S005239,13,No es causa del peatón,Motocicleta,T MAX,YAMAHA,Negre,A2,31,"430706,38","4583594,24",2.169926,41.399056
2017S005239,13,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre/Groc,B,20,"430706,38","4583594,24",2.169926,41.399056
