IdExpediente,Hora,Turno,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2019S006497,0,Noche,No es causa del peatón,Tot terreny,RANGE ROVER EVOQUE,JAGUAR LAND ROVER LIMIT,Blanc,B,7,428585.98,4581366.46,2.1447387516955163,41.37882688160769
2019S006250,8,Matutino,No es causa del peatón,Motocicleta,GSR 600,SUZUKI,Gris,A,23,428585.98,4581366.46,2.1447387516955163,41.37882688160769
2019S006250,8,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,31,428585.98,4581366.46,2.1447387516955163,41.37882688160769
2019S006861,15,Tarde,No es causa del peatón,Motocicleta,SH125AD,HONDA,Blanc,B,13,428585.98,4581366.46,2.1447387516955163,41.37882688160769
2019S006861,15,Tarde,No es causa del peatón,Turisme,A4 1 9 TDI 5 VEL,AUDI,Gris,B,23,428585.98,4581366.46,2.1447387516955163,41.37882688160769
2019S003805,10,Matutino,No es causa del peatón,"Camión > 3,5 tones",FL,VOLVO,Blanc,C,28,428531.51,4581403.32,2.144083064679376,41.37915401978222
2019S007851,17,Tarde,No es causa del peatón,Motocicleta,PEOPLE S 125,KYMCO,Negre,B,28,428585.98,4581366.46,2.1447387516955163,41.37882688160769
2019S007851,17,Tarde,No es causa del peatón,Turisme,IBIZA,SEAT,Blanc,B,39,428585.98,4581366.46,2.1447387516955163,41.37882688160769
2019S000833,19,Tarde,No es causa del peatón,Quadricicle > 75 cc,MP3 500 LT,PIAGGIO,Gris,B,25,428856.34,4580937.4,2.1480220625201882,41.37498651179878
2019S000833,19,Tarde,No es causa del peatón,Taxi,RAPID,SKODA,Negre/Groc,B,4,428856.34,4580937.4,2.1480220625201882,41.37498651179878
2019S001800,13,Matutino,No es causa del peatón,Ciclomotor,PEOPKLE S,KYMCO,Gris,AM,27,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S001800,13,Matutino,No es causa del peatón,Turisme,VOYAGER,CHRYSLER,Gris,B,28,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S005029,10,Matutino,No es causa del peatón,Motocicleta,SH300A,HONDA,Blanc,A2,3,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S005029,10,Matutino,No es causa del peatón,Turisme,JETTA,VOLKSWAGEN,Blanc,B,49,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S003886,17,Tarde,No es causa del peatón,Veh. mobilitat personal amb motor,M-365,XIAOMI,Blanc,Desconocido,Desconocido,428856.34,4580937.4,2.1480220625201882,41.37498651179878
2019S000175,23,Noche,No es causa del peatón,Motocicleta,GS 500 E,SUZUKI,Blau,A1,1,429044.34,4580985.15,2.1502643773641994,41.37543319728439
2019S000175,23,Noche,No es causa del peatón,Motocicleta,MUVI,TORROT,Groc,A2,7,429044.34,4580985.15,2.1502643773641994,41.37543319728439
2019S000939,14,Tarde,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,35,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S000939,14,Tarde,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre/Groc,B,13,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S000939,14,Tarde,No es causa del peatón,Turisme,X1,BMW,Blanc,B,33,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S002152,17,Tarde,No es causa del peatón,Desconocido,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,428856.34,4580937.4,2.1480220625201882,41.37498651179878
2019S002152,17,Tarde,No es causa del peatón,Motocicleta,CBR125R,HONDA,Blanc,B,15,428856.34,4580937.4,2.1480220625201882,41.37498651179878
2019S005452,9,Matutino,No es causa del peatón,Turisme,C3,CITROEN,Gris,B,23,428974.33,4580977.98,2.149428104771676,41.37536243534904
2019S005452,9,Matutino,No es causa del peatón,Turisme,XSARA,CITROEN,Gris,B,40,428974.33,4580977.98,2.149428104771676,41.37536243534904
2019S007461,12,Matutino,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Gris,B,39,428974.33,4580977.98,2.149428104771676,41.37536243534904
2019S007461,12,Matutino,No es causa del peatón,Turisme,MATIZ,DAEWOO,Groc,B,50,428974.33,4580977.98,2.149428104771676,41.37536243534904
2019S010001,19,Tarde,No es causa del peatón,Motocicleta,SYMPHONY,S.Y.M,Blau,B,11,428974.33,4580977.98,2.149428104771676,41.37536243534904
2019S010001,19,Tarde,No es causa del peatón,Turisme,"TOLEDO 1,9",SEAT,Gris,B,23,428974.33,4580977.98,2.149428104771676,41.37536243534904
2019S004098,19,Tarde,No es causa del peatón,Turisme,528I AUT,BMW,Negre,B,4,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S004098,19,Tarde,No es causa del peatón,Turisme,KUGA,FORD,Blanc,B,8,428885.04,4580959.01,2.148362688855806,41.37518368393992
2019S008939,15,Tarde,No es causa del peatón,Ciclomotor,LLOXOR2,PEUGEOT,Gris,B,27,428875.86,4580985.95,2.1482497579609943,41.37542550824954
2019S008939,15,Tarde,No es causa del peatón,Furgoneta,Desconocido,Desconocido,Blau,Desconocido,Desconocido,428875.86,4580985.95,2.1482497579609943,41.37542550824954
2019S000715,11,Matutino,Otras,Turisme,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428876.14,4580985.75,2.1482531294373826,41.375423731719664
2019S003231,22,Noche,No es causa del peatón,Motocicleta,WW125EX2,HONDA,Negre,B,20,428876.14,4580985.75,2.1482531294373826,41.375423731719664
2019S003231,22,Noche,No es causa del peatón,Turisme,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,428876.14,4580985.75,2.1482531294373826,41.375423731719664
2019S006358,22,Noche,No es causa del peatón,AutobĂşs,O 530 G,MERCEDES-BENZ,Desconocido,D,16,429044.34,4580985.15,2.1502643773641994,41.37543319728439
2019S002116,17,Tarde,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Gris,Desconocido,Desconocido,428569.47,4580580.96,2.1446340258845282,41.371750766952864
2019S002116,17,Tarde,No es causa del peatón,Veh. mobilitat personal sense motor,M-365,XIAOMI,Gris,Desconocido,Desconocido,428569.47,4580580.96,2.1446340258845282,41.371750766952864
2019S008697,16,Tarde,No es causa del peatón,Bicicleta,,DECATHLON,Negre,B,19,428569.47,4580580.96,2.1446340258845282,41.371750766952864
2019S008697,16,Tarde,No es causa del peatón,Turisme,ALTEA XL,SEAT,Desconocido,B,30,428569.47,4580580.96,2.1446340258845282,41.371750766952864
2019S008045,15,Tarde,No es causa del peatón,Ciclomotor,CY50,YAMAHA,Negre,LlicĂ¨ncia,42,428398.39,4580448.48,2.142604198313829,41.37054235522613
2019S008045,15,Tarde,No es causa del peatón,Turisme,GLA 220 CDI 4MATIC,MERCEDES-BENZ,Gris,B,15,428398.39,4580448.48,2.142604198313829,41.37054235522613
2019S002733,19,Tarde,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,8,428418.83,4580468.5,2.142846214982269,41.370724487144386
2019S002733,19,Tarde,No es causa del peatón,Turisme,MEGANE,RENAULT,Negre,B,4,428418.83,4580468.5,2.142846214982269,41.370724487144386
2019S009026,1,Noche,No es causa del peatón,Motocicleta,YAGER GT 125,KYMCO,Blanc,B,10,428418.54,4580468.71,2.142842722862184,41.37072635269313
2019S009026,1,Noche,No es causa del peatón,Turisme,PICANTO,KIA,Blanc,B,7,428418.54,4580468.71,2.142842722862184,41.37072635269313
2019S003340,15,Tarde,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Sense permĂ­s,Desconocido,428418.83,4580468.5,2.142846214982269,41.370724487144386
2019S009915,19,Tarde,Desobedecer Semáforo,Motocicleta,XP500A,YAMAHA,Gris,A,12,428460.88,4580510.08,2.143344059209036,41.37110272371567
2019S005698,13,Matutino,No es causa del peatón,Turisme,NISSAN QASHQAI,NISSAN,Desconocido,B,15,428497.92,4580509.04,2.1437870415545843,41.37109665300081
2019S005698,13,Matutino,No es causa del peatón,Veh. mobilitat personal amb motor,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428497.92,4580509.04,2.1437870415545843,41.37109665300081
2019S002410,10,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,6,428497.92,4580509.04,2.1437870415545843,41.37109665300081
2019S002410,10,Matutino,No es causa del peatón,Taxi,TIPO,FIAT,Negre/Groc,B,32,428497.92,4580509.04,2.1437870415545843,41.37109665300081
2019S009787,16,Tarde,Cruzar fuera de paso peatonal,Furgoneta,N. BERLINGO FURGĂN CLU,CITROEN,Blanc,B,34,428577.56,4580624.28,2.14472564227063,41.37214165003478
2019S001331,13,Matutino,Desobedecer Semáforo,Bicicleta,Desconocido,ES DESCONEIX,Negre,Desconocido,Desconocido,428575.03,4580621.76,2.1446956897769174,41.37211872866653
2019S008017,14,Tarde,Transitar a pie por calzada,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428575.03,4580621.76,2.1446956897769174,41.37211872866653
2019S007445,15,Tarde,No es causa del peatón,Motocicleta,AGILITY CITY 125,KYMCO,Desconocido,B,11,428577.56,4580624.28,2.14472564227063,41.37214165003478
2019S007445,15,Tarde,No es causa del peatón,Motocicleta,VERSYS,KAWASAKI,Desconocido,A,24,428577.56,4580624.28,2.14472564227063,41.37214165003478
2019S004910,10,Matutino,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Gris,A2,7,428674.9,4580719.38,2.1458782783027712,41.37300681850545
2019S004910,10,Matutino,No es causa del peatón,Taxi,TRANSIT,FORD,Negre/Groc,B,7,428674.9,4580719.38,2.1458782783027712,41.37300681850545
2019S002652,21,Tarde,No es causa del peatón,Turisme,ML 230,MERCEDES,Blanc,B,5,428691.28,4580704.77,2.146075848475805,41.372876686237156
2019S004080,7,Matutino,No es causa del peatón,Motocicleta,YAGER GT 125,KYMCO,Gris,B,25,428694.75,4580660.2,2.1461225875331214,41.372475571729204
2019S004080,7,Matutino,No es causa del peatón,Turisme,FIESTA,FORD,Gris,B,14,428694.75,4580660.2,2.1461225875331214,41.372475571729204
2019S007814,17,Tarde,No es causa del peatón,Furgoneta,MASTER 150.35,RENAULT,Blanc,B,Desconocido,428658.95,4580703.7,2.145689418273736,41.37286417992966
2019S007814,17,Tarde,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,17,428658.95,4580703.7,2.145689418273736,41.37286417992966
2019S007497,22,Noche,No es causa del peatón,Motocicleta,UH125A,SUZUKI,Blanc,B,14,428682.9,4580655.12,2.145981501342608,41.37242876693099
2019S007497,22,Noche,No es causa del peatón,Turisme,TOYOTA AURIS,TOYOTA,Gris,B,13,428682.9,4580655.12,2.145981501342608,41.37242876693099
2019S009881,16,Tarde,No es causa del peatón,Motocicleta,SH125AD,HONDA,Negre,B,8,428658.69,4580703.82,2.1456862954215197,41.372865237636475
2019S009881,16,Tarde,No es causa del peatón,Turisme,RIO,KIA,Vermell,B,0,428658.69,4580703.82,2.1456862954215197,41.372865237636475
2019S001357,15,Tarde,No es causa del peatón,Turisme,ALHAMBRA,SEAT,Gris,B,5,428691.28,4580704.77,2.146075848475805,41.372876686237156
2019S001357,15,Tarde,No es causa del peatón,Turisme,ALMERA,NISSAN,Negre/Groc,B,2,428691.28,4580704.77,2.146075848475805,41.372876686237156
2019S003128,14,Tarde,No es causa del peatón,Turisme,A1 SPORTBACK,AUDI,Gris,B,15,428691.28,4580704.77,2.146075848475805,41.372876686237156
2019S003128,14,Tarde,No es causa del peatón,Turisme,NISSAN QASHQAI,NISSAN,MarrĂł,B,12,428691.28,4580704.77,2.146075848475805,41.372876686237156
2019S001921,12,Matutino,No es causa del peatón,Turisme,TOURAN,VOLKSWAGEN,Gris,B,17,428691.28,4580704.77,2.146075848475805,41.372876686237156
2019S006488,16,Tarde,No es causa del peatón,Furgoneta,JUMPY TALLA M BLUEHDI,CITROEN,Blanc,B,33,428691.28,4580704.77,2.146075848475805,41.372876686237156
2019S006488,16,Tarde,No es causa del peatón,Motocicleta,MT 03,YAMAHA,Negre,A2,1,428691.28,4580704.77,2.146075848475805,41.372876686237156
2019S006842,18,Tarde,No es causa del peatón,Furgoneta,DUCATO FURGON 18Q 2.3J,FIAT,Blanc,B,34,428665.73,4580710.39,2.145769695567272,41.372925035643156
2019S006842,18,Tarde,No es causa del peatón,Motocicleta,NSS300,HONDA,Blanc,A2,1,428665.73,4580710.39,2.145769695567272,41.372925035643156
2019S000992,11,Matutino,No es causa del peatón,Ciclomotor,YN 50,YAMAHA,Blau,AM,13,428746.35,4580789.19,2.146724360989145,41.37364190457916
2019S000992,11,Matutino,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Groc,B,40,428746.35,4580789.19,2.146724360989145,41.37364190457916
2019S002737,18,Tarde,No es causa del peatón,Motocicleta,SUPER DINK 300I,KYMCO,Gris,A,38,428828.7,4580797.04,2.147708074546685,41.37371990335723
2019S002737,18,Tarde,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre/Groc,B,15,428828.7,4580797.04,2.147708074546685,41.37371990335723
2019S008394,13,Matutino,No es causa del peatón,Motocicleta,MTT850D  (TRACER900 GT,YAMAHA,Negre,A,3,429046.52,4581010.9,2.150287425281468,41.37566530883747
2019S008394,13,Matutino,No es causa del peatón,Turisme,ONE D,MINI,Vermell,B,10,429046.52,4581010.9,2.150287425281468,41.37566530883747
2019S009171,13,Matutino,No es causa del peatón,AutobĂşs articulat,NEW CITY MAN A-24GNC,CASTROSUA,Vermell,D,18,428805.39,4580812.36,2.1474275611118694,41.37385581916739
2019S009171,13,Matutino,No es causa del peatón,Turisme,X-TRAIL 2.2,NISSAN,Desconocido,B,59,428805.39,4580812.36,2.1474275611118694,41.37385581916739
2019S008853,11,Matutino,No es causa del peatón,Motocicleta,SYMPHONY,S.Y.M,Gris,A1,44,428814.53,4580855.53,2.1475317693214904,41.374245442098704
2019S005901,9,Matutino,No es causa del peatón,Motocicleta,X-MAX 125,YAMAHA,Gris,B,8,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S005901,9,Matutino,No es causa del peatón,Turisme,R. LAGUNA,RENAULT,Negre,B,40,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S006707,16,Tarde,No es causa del peatón,Motocicleta,ANC 125,HONDA,Negre,B,5,428820.36,4580861.21,2.147600809787923,41.374297115773494
2019S006707,16,Tarde,No es causa del peatón,Turisme,FIAT 500,FIAT,Blau,B,13,428820.36,4580861.21,2.147600809787923,41.374297115773494
2019S008225,9,Matutino,No es causa del peatón,Motocicleta,AGILITY CITY 125,KYMCO,Negre,B,25,428831.97,4580872.86,2.147738259110112,41.37440307047538
2019S008225,9,Matutino,No es causa del peatón,Turisme,CLIO,RENAULT,Gris,B,14,428831.97,4580872.86,2.147738259110112,41.37440307047538
2019S007615,15,Tarde,No es causa del peatón,Motocicleta,CIGNUS-X,YAMAHA,Negre,A1,7,428832.19,4580872.8,2.1477408966751463,41.374402549564856
2019S007615,15,Tarde,No es causa del peatón,Turisme,A 180,MERCEDES-BENZ,Negre,B,33,428832.19,4580872.8,2.1477408966751463,41.374402549564856
2019S000361,14,Tarde,No es causa del peatón,Motocicleta,CITY BLADE,KEEWAY,Negre,B,43,428820.36,4580861.21,2.147600809787923,41.374297115773494
2019S000361,14,Tarde,No es causa del peatón,Turisme,BRAVO,FIAT,Blanc,B,1,428820.36,4580861.21,2.147600809787923,41.374297115773494
2019S002793,10,Matutino,No es causa del peatón,Motocicleta,SURF 250,SUMCO,Blau,A,32,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S002793,10,Matutino,No es causa del peatón,Turisme,Desconocido,RENAULT,Gris,B,18,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S005833,10,Matutino,No es causa del peatón,Motocicleta,WW125EX,HONDA,Gris,B,11,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S005833,10,Matutino,No es causa del peatón,Turisme,E 280,MERCEDES,Negre,B,52,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S006261,16,Tarde,Transitar a pie por calzada,AutobĂşs,CITTOUR,NOGE,Desconocido,D,5,428820.36,4580861.21,2.147600809787923,41.374297115773494
2019S005022,21,Tarde,No es causa del peatón,Motocicleta,Beverly,PIAGGIO,Desconocido,A,53,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S005022,21,Tarde,No es causa del peatón,Turisme,I 10,HYUNDAI,Gris,B,13,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S005022,21,Tarde,No es causa del peatón,Turisme,IX20,HYUNDAI,Gris,B,33,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S009168,11,Matutino,No es causa del peatón,"Camión <= 3,5 tones",CABSTAR,NISSAN,Blanc,C,52,428814.53,4580855.53,2.1475317693214904,41.374245442098704
2019S009168,11,Matutino,No es causa del peatón,Turisme,FIAT SEICENTO,FIAT,Vermell,B,2,428814.53,4580855.53,2.1475317693214904,41.374245442098704
2019S005767,8,Matutino,No es causa del peatón,Bicicleta,Desconocido,ES DESCONEIX,Blau,B,10,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S005767,8,Matutino,No es causa del peatón,Turisme,208 5P TECH EDITION BL,PEUGEOT,Desconocido,B,1,428814.59,4580855.55,2.1475324843798265,41.3742456275448
2019S009993,13,Matutino,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,14,428814.53,4580855.53,2.1475317693214904,41.374245442098704
2019S009993,13,Matutino,No es causa del peatón,Motocicleta,FZS600,YAMAHA,Gris,A,32,428814.53,4580855.53,2.1475317693214904,41.374245442098704
2019S007933,17,Tarde,No es causa del peatón,Motocicleta,LIBERTY 125 RST,PIAGGIO,Desconocido,B,9,428832.19,4580872.8,2.1477408966751463,41.374402549564856
2019S007933,17,Tarde,No es causa del peatón,Turisme,CADDY,VOLKSWAGEN,Desconocido,B,0,428832.19,4580872.8,2.1477408966751463,41.374402549564856
2019S001633,11,Matutino,No es causa del peatón,Motocicleta,SUPER DINK,KYMCO,Negre,B,7,428820.36,4580861.21,2.147600809787923,41.374297115773494
2019S001633,11,Matutino,No es causa del peatón,Turisme,Desconocido,CITROEN,Blanc,Desconocido,Desconocido,428820.36,4580861.21,2.147600809787923,41.374297115773494
2019S009605,15,Tarde,No es causa del peatón,Furgoneta,MOVANO,OPEL,Blanc,B,7,428831.97,4580872.86,2.147738259110112,41.37440307047538
2019S009605,15,Tarde,No es causa del peatón,Taxi,Desconocido,Desconocido,Negre/Groc,Desconocido,Desconocido,428831.97,4580872.86,2.147738259110112,41.37440307047538
2019S002831,11,Matutino,Otras,Furgoneta,TRANSIT,FORD,Vermell,B,15,428386.83,4580810.91,2.142423113189248,41.37380557011063
2019S002590,9,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,35,428646.34,4580842.44,2.145522292458829,41.37411263025025
2019S000645,14,Tarde,No es causa del peatón,Turisme,CORSA,OPEL,Blau,B,38,428383.39,4581354.02,2.1423177208417554,41.37869680867612
2019S001608,15,Tarde,No es causa del peatón,Autocar,I6 12.35,IRIZAR,Blanc,D,5,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S001608,15,Tarde,No es causa del peatón,Turisme,MAZDA 3,MAZDA,Negre,B,37,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S006249,9,Matutino,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Negre,AM,12,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S006249,9,Matutino,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Gris,B,20,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S005448,0,Noche,No es causa del peatón,Taxi,TOYOTA PRIUS PLUS,TOYOTA,Negre/Groc,B,28,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S005448,0,Noche,No es causa del peatón,Veh. mobilitat personal amb motor,M-365,XIAOMI,Blanc,Desconocido,Desconocido,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S002034,14,Tarde,No es causa del peatón,Veh. mobilitat personal amb motor,Desconocido,Desconocido,Negre,B,1,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S002034,14,Tarde,No es causa del peatón,Veh. mobilitat personal amb motor,Desconocido,Desconocido,Negre,B,Desconocido,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S006919,16,Tarde,No es causa del peatón,Motocicleta,NHX110WH,HONDA,Gris,A,0,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S006919,16,Tarde,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre/Groc,B,7,428494.09,4581458.79,2.143629052437217,41.37965028347037
2019S000251,11,Matutino,No es causa del peatón,Motocicleta,SH 1125,HONDA,Blanc,B,30,428382.57,4580724.82,2.1423823623603817,41.373029816566074
2019S004193,18,Tarde,No es causa del peatón,Motocicleta,STREET TRIPLE,TRIUMPH,Negre,A,1,428388.84,4580896.86,2.142436978404085,41.374579862133004
2019S004193,18,Tarde,No es causa del peatón,Motocicleta,X Max,YAMAHA,Negre,A,11,428388.84,4580896.86,2.142436978404085,41.374579862133004
2019S007939,10,Matutino,No es causa del peatón,Motocicleta,SH125AD,HONDA,Negre,B,6,428388.84,4580896.86,2.142436978404085,41.374579862133004
2019S007939,10,Matutino,No es causa del peatón,Turisme,PACASSO 20HDI EXC,CITROEN,MarrĂł,B,8,428388.84,4580896.86,2.142436978404085,41.374579862133004
2019S006787,10,Matutino,No es causa del peatón,"Camión <= 3,5 tones",FIAT DOBLO,FIAT,Blanc,B,5,428660.28,4580964.83,2.1456745461479847,41.37521618026753
2019S006787,10,Matutino,No es causa del peatón,Veh. mobilitat personal amb motor,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428660.28,4580964.83,2.1456745461479847,41.37521618026753
2019S000312,6,Matutino,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Negre,B,1,428433.18,4580729.84,2.142986892463182,41.37307953792779
2019S009741,12,Matutino,No es causa del peatón,Motocicleta,SCOOPY,HONDA,Negre,A,9,428737.61,4581057.08,2.1465883210523606,41.37605389644617
2019S009741,12,Matutino,No es causa del peatón,Turisme,307 5P XT 1.6,PEUGEOT,Blau,B,15,428737.61,4581057.08,2.1465883210523606,41.37605389644617
2019S005510,19,Tarde,No es causa del peatón,Bicicleta,Desconocido,BICING,Desconocido,Desconocido,Desconocido,428779.12,4581124.02,2.147076786341475,41.37666047548919
2019S005510,19,Tarde,No es causa del peatón,Veh. mobilitat personal amb motor,XS,JOYOR,Negre,Desconocido,Desconocido,428779.12,4581124.02,2.147076786341475,41.37666047548919
2019S002544,17,Tarde,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S002544,17,Tarde,No es causa del peatón,Turisme,MONDEO,FORD,Vermell,Desconocido,Desconocido,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S003080,9,Matutino,Desobedecer Semáforo,AutobĂşs,BRABO IR,AYATS,Vermell,D,11,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S000344,1,Noche,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S000344,1,Noche,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,34,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S004870,9,Matutino,No es causa del peatón,AutobĂşs,O 530 G,MERCEDES-BENZ,Vermell,D,28,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S004870,9,Matutino,No es causa del peatón,Turisme,C-ELYSĂE 1.6BLUEHDI,CITROEN,Negre/Groc,B,17,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S006580,0,Noche,No es causa del peatón,Desconocido,Desconocido,B M W,Desconocido,Desconocido,Desconocido,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S006580,0,Noche,No es causa del peatón,Taxi,CADDY,VOLKSWAGEN,Groc,B,3,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S008846,9,Matutino,No es causa del peatón,AutobĂşs,O 530,MERCEDES-BENZ,Vermell,E D,23,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S008846,9,Matutino,No es causa del peatón,Turisme,FOCUS,FORD,Desconocido,B,16,428675.41,4581275.47,2.1458188495430286,41.378015319076034
2019S005003,16,Tarde,No es causa del peatón,Ciclomotor,SH 50,HONDA,Desconocido,AM,30,428404.34,4580622.45,2.1426547642467457,41.37210975552257
2019S005003,16,Tarde,No es causa del peatón,Turisme,320D,BMW,Desconocido,Desconocido,Desconocido,428404.34,4580622.45,2.1426547642467457,41.37210975552257
2019S005003,16,Tarde,No es causa del peatón,Turisme,PICANTO,KIA,Desconocido,B,35,428404.34,4580622.45,2.1426547642467457,41.37210975552257
2019S005733,11,Matutino,No es causa del peatón,Turisme,A4 1.9 TDI 5 VEL.,AUDI,Gris,B,59,428662.82,4580790.78,2.1457254285602403,41.373648814574594
2019S004815,17,Tarde,No es causa del peatón,Ciclomotor,NOVA 3000,EMCO,Verd,Desconocido,Desconocido,428216.08,4580981.53,2.1403612671051824,41.3753270327856
2019S004815,17,Tarde,No es causa del peatón,Motocicleta,RAW125CAFE,HANWAY,Blau,B,3,428216.08,4580981.53,2.1403612671051824,41.3753270327856
2019S004429,19,Tarde,No es causa del peatón,Veh. mobilitat personal amb motor,,ES DESCONEIX,Negre,Desconocido,Desconocido,428874.21,4581023.07,2.148225666953671,41.375759685741684
2019S004429,19,Tarde,No es causa del peatón,Veh. mobilitat personal amb motor,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428874.21,4581023.07,2.148225666953671,41.375759685741684
2019S001021,9,Matutino,No es causa del peatón,Bicicleta,Desconocido,BTWIN,Desconocido,Desconocido,Desconocido,428874.21,4581023.07,2.148225666953671,41.375759685741684
2019S001021,9,Matutino,No es causa del peatón,Bicicleta,Desconocido,ORBEA,Negre,Desconocido,Desconocido,428874.21,4581023.07,2.148225666953671,41.375759685741684
2019S001021,9,Matutino,No es causa del peatón,Motocicleta,WW125EX2,HONDA,Blanc,Desconocido,Desconocido,428874.21,4581023.07,2.148225666953671,41.375759685741684
2019S001548,19,Tarde,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,428866.53,4581079.66,2.1481271857062865,41.376268687155154
2019S001548,19,Tarde,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre,B,27,428866.53,4581079.66,2.1481271857062865,41.376268687155154
2019S007034,11,Matutino,No es causa del peatón,Turisme,LEXUS NX300H,LEXUS,Desconocido,B,40,428866.53,4581079.66,2.1481271857062865,41.376268687155154
2019S008650,10,Matutino,No es causa del peatón,AutobĂşs,Desconocido,MAN,Vermell,D,17,428866.53,4581079.66,2.1481271857062865,41.376268687155154
2019S005397,18,Tarde,No es causa del peatón,Motocicleta,GZ 125,SUZUKI,Blau,B,6,428779.12,4581124.02,2.147076786341475,41.37666047548919
2019S005397,18,Tarde,No es causa del peatón,Turisme,NUEVO RIFTER ACTIVE BL,PEUGEOT,Gris,B,12,428779.12,4581124.02,2.147076786341475,41.37666047548919
2019S001570,16,Tarde,Desobedecer Semáforo,Taxi,PRIUS,TOYOTA,Negre/Groc,B,32,428769.74,4581177.12,2.1469583778766155,41.37713789216759
2019S007582,21,Tarde,No es causa del peatón,Ciclomotor,ES2,ASKOLL,Blanc,B,1,428699.18,4581198.99,2.14611208985586,41.37732860755211
2019S007582,21,Tarde,No es causa del peatón,Furgoneta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428699.18,4581198.99,2.14611208985586,41.37732860755211
