IdExpediente,IdDistrito,Distrito,IdBarrio,Barrio,IdCalle,Calle,IdPostal,DiaSemana,Año,Mes,DiaMes,Hora,Turno,Causa_de_Accidente,NumMuertes,LesionadosLeves,LesionadosGraves,NumVictimas,NumVehiculos_Implicados,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2018S005800,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragò,207,Dijous,2018,Jul,26,20,Tarde,No es causa del peatón,0,1,0,1,2,429846.46,4582434.03,2.159779,41.388533
2018S006532,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragò / Aribau,,Dimarts,2018,Ago,28,14,Tarde,No es causa del peatón,0,1,0,1,2,429830.93,4582396.05,2.159597,41.38819
2018S007483,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragò / Aribau,,Dijous,2018,Oct,4,12,Matutino,No es causa del peatón,0,1,0,1,2,429830.93,4582396.05,2.159597,41.38819
2018S009192,2,Eixample,7,la Dreta de l'Eixample,309406,Sant Pere,7,Dissabte,2018,Dic,1,17,Tarde,No es causa del peatón,0,0,0,0,1,430793.43,4582421.75,2.171106,41.388505
2018S004736,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,94,Dimecres,2018,Jun,20,14,Tarde,No es causa del peatón,0,1,0,1,2,429625.43,4582430.47,2.157136,41.388482
2018S003329,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca,166,Dilluns,2018,Abr,30,9,Matutino,No es causa del peatón,0,1,0,1,2,429499.21,4582430.81,2.155626,41.388474
2018S008086,2,Eixample,7,la Dreta de l'Eixample,309406,Pau Claris,73-75,Dimecres,2018,Oct,24,8,Matutino,No es causa del peatón,0,1,0,1,2,430853.97,4582481.01,2.171823,41.389044
2018S001156,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat / PARIS,288-302,Dilluns,2018,Feb,12,9,Matutino,No es causa del peatón,0,1,0,1,4,428646.85,4582471.95,2.145427,41.388769
2018S006008,4,Les Corts,21,Pedralbes,148500,Gran CapitĂ,11X,Divendres,2018,Ago,3,10,Matutino,No es causa del peatón,0,1,0,1,5,425612.56,4582426.22,2.1091439999999997,41.388082
2018S006018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,289105,Rossellò / Comte d'Urgell,,Divendres,2018,Ago,3,16,Tarde,No es causa del peatón,0,1,0,1,2,429073.81,4582402.87,2.1505419999999997,41.388185
2018S000938,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragò,224,Diumenge,2018,Feb,4,15,Tarde,No es causa del peatón,0,0,0,0,2,429890.81,4582432.74,2.160309,41.388526
2018S005015,4,Les Corts,19,les Corts,278302,Diagonal / Reina Maria Cristina,,Divendres,2018,Jun,29,13,Matutino,No es causa del peatón,0,2,0,2,1,427207.0,4582445.17,2.128211,41.388399
2018S005031,4,Les Corts,19,les Corts,278302,Diagonal,617-619,Dissabte,2018,Jun,30,9,Matutino,No es causa del peatón,0,1,0,1,2,427182.18,4582397.86,2.12792,41.387971
2018S001934,4,Les Corts,19,les Corts,278302,Diagonal / Reina Maria Cristina,,Divendres,2018,Mar,9,17,Tarde,No es causa del peatón,0,1,0,1,2,427207.0,4582445.17,2.128211,41.388399
2018S009426,4,Les Corts,19,les Corts,278302,Diagonal / Reina Maria Cristina,,Dilluns,2018,Dic,10,20,Tarde,No es causa del peatón,0,1,0,1,2,427207.0,4582445.17,2.128211,41.388399
2018S009707,4,Les Corts,19,les Corts,278302,Diagonal,617-619,Dimecres,2018,Dic,19,15,Tarde,No es causa del peatón,0,1,0,1,2,427182.18,4582397.86,2.12792,41.387971
2018S008926,4,Les Corts,19,les Corts,278302,Reina Maria Cristina,1,Dijous,2018,Nov,22,8,Matutino,No es causa del peatón,0,1,0,1,2,427079.29,4582470.3,2.12668,41.388614000000004
2018S002734,4,Les Corts,19,les Corts,278302,Reina Maria Cristina / Diagonal,,Dimarts,2018,Abr,10,14,Tarde,No es causa del peatón,0,1,0,1,2,427207.0,4582445.17,2.128211,41.388399
2018S003234,4,Les Corts,19,les Corts,278302,Diagonal,617-619,Dijous,2018,Abr,26,16,Tarde,No es causa del peatón,0,2,0,2,2,427182.18,4582397.86,2.12792,41.387971
2018S003328,4,Les Corts,19,les Corts,278302,Diagonal,617-619,Dilluns,2018,Abr,30,8,Matutino,No es causa del peatón,0,1,0,1,2,427182.18,4582397.86,2.12792,41.387971
2018S005293,4,Les Corts,19,les Corts,278302,Diagonal / Reina Maria Cristina,,Dilluns,2018,Jul,9,13,Matutino,No es causa del peatón,0,1,0,1,2,427207.0,4582445.17,2.128211,41.388399
2018S008977,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragò,214-216,Dissabte,2018,Nov,24,1,Noche,No es causa del peatón,0,0,0,0,2,429861.51,4582403.96,2.1599619999999997,41.388264
2018S004267,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragò,209,Divendres,2018,Jun,1,16,Tarde,No es causa del peatón,0,2,0,2,3,429852.53,4582440.04,2.1598509999999997,41.388588
2018S008366,2,Eixample,9,la Nova Esquerra de l'Eixample,180208,Londres / Calàbria,,Dijous,2018,Nov,1,16,Tarde,No es causa del peatón,0,2,0,2,2,428507.11,4582409.56,2.143764,41.388195
2018S000901,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,7,Divendres,2018,Feb,2,13,Matutino,No es causa del peatón,0,1,0,1,1,430610.94,4582422.21,2.168923,41.388493
2018S008318,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,9,Dimecres,2018,Oct,31,9,Matutino,No es causa del peatón,0,0,0,0,2,430599.21,4582434.97,2.168781,41.388607
2018S007169,2,Eixample,8,l'Antiga Esquerra de l'Eixample,289105,Rossellò,143,Dilluns,2018,Sep,24,12,Matutino,No es causa del peatón,0,1,0,1,2,429089.67,4582435.12,2.150728,41.388477
2018S003979,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner,96,Dimecres,2018,May,23,15,Tarde,No es causa del peatón,0,1,0,1,2,429619.9,4582436.05,2.157069,41.388532
2018S007136,10,Sant Martí,67,La Vila Olímpica del Poblenou,197302,Marina,20,Divendres,2018,Sep,21,22,Noche,No es causa del peatón,0,1,0,1,2,432823.93,4582436.08,2.195388,41.388806
2018S004095,10,Sant Martí,67,La Vila Olímpica del Poblenou,197302,Marina / Icària,,Diumenge,2018,May,27,9,Matutino,No es causa del peatón,0,1,0,1,2,432751.35,4582465.56,2.194517,41.389066
2018S001827,10,Sant Martí,67,La Vila Olímpica del Poblenou,197302,Marina / Icària,,Dimarts,2018,Mar,6,15,Tarde,No es causa del peatón,0,1,0,1,2,432751.35,4582465.56,2.194517,41.389066
2018S002312,10,Sant Martí,67,La Vila Olímpica del Poblenou,197302,Marina,22,Divendres,2018,Mar,23,3,Noche,No es causa del peatón,0,2,0,2,2,432823.93,4582436.08,2.195388,41.388806
2018S000341,10,Sant Martí,67,La Vila Olímpica del Poblenou,197302,Marina,22,Diumenge,2018,Ene,14,3,Noche,No es causa del peatón,0,0,0,0,1,432823.93,4582436.08,2.195388,41.388806
2018S005539,2,Eixample,7,la Dreta de l'Eixample,100800,Diputaciò,238-244,Dimarts,2018,Jul,17,18,Tarde,No es causa del peatón,0,1,0,1,2,430259.16,4582426.56,2.164715,41.388502
2018S000608,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell / Rossellò,,Dimarts,2018,Ene,23,18,Tarde,No es causa del peatón,0,1,0,1,3,429073.81,4582402.87,2.1505419999999997,41.388185
2018S003985,4,Les Corts,21,Pedralbes,701268,Esplugues / Eduard Toldri,,Dimecres,2018,May,23,17,Tarde,No es causa del peatón,0,1,0,1,3,425439.6,4582418.65,2.107077,41.387997999999996
2018S004365,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragò,211,Dimecres,2018,Jun,6,11,Matutino,No es causa del peatón,0,1,0,1,2,429857.63,4582445.18,2.159911,41.388635
2018S006914,4,Les Corts,19,les Corts,40107,TaquĂ­graf Garriga / BerguedĂ,,Dijous,2018,Sep,13,18,Tarde,No es causa del peatón,0,1,0,1,2,427905.97,4582451.74,2.1365689999999997,41.388521000000004
2018S000857,4,Les Corts,19,les Corts,110803,Entenza,292,Dijous,2018,Feb,1,8,Matutino,No es causa del peatón,0,1,0,1,2,428146.85,4582466.73,2.139448,41.388678000000006
2018S004279,4,Les Corts,21,Pedralbes,101700,Diagonal / Doctor Ferran,,Dissabte,2018,Jun,2,16,Tarde,No es causa del peatón,0,2,0,2,2,426968.02,4582381.68,2.1253599999999997,41.387806
2018S008754,4,Les Corts,21,Pedralbes,101700,Diagonal / Doctor Ferran,,Divendres,2018,Nov,16,0,Noche,No es causa del peatón,0,1,0,1,4,426968.02,4582381.68,2.1253599999999997,41.387806
2018S000764,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",175106,Jonqueres,18,Diumenge,2018,Ene,28,21,Tarde,No es causa del peatón,0,1,0,1,2,431031.37,4582437.96,2.1739490000000004,41.388671
2018S000984,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragò,211,Dimarts,2018,Feb,6,7,Matutino,No es causa del peatón,0,1,0,1,2,429857.63,4582445.18,2.159911,41.388635
2018S006694,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,ProvenĂ§a / Casanova,,Dimarts,2018,Sep,4,18,Tarde,No es causa del peatón,0,1,0,1,1,429361.23,4582493.6,2.153969,41.389028
2018S005189,4,Les Corts,21,Pedralbes,701267,Dalt (Besòs),K55,Dijous,2018,Jul,5,17,Tarde,No es causa del peatón,0,2,0,2,3,425462.15,4582543.11,2.1073310000000003,41.389121
2018S009268,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Ferran,,Dimarts,2018,Dic,4,11,Matutino,No es causa del peatón,0,1,0,1,2,426968.02,4582381.68,2.1253599999999997,41.387806
2018S008770,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Ferran,,Divendres,2018,Nov,16,14,Tarde,No es causa del peatón,0,1,0,1,2,426968.02,4582381.68,2.1253599999999997,41.387806
2018S009468,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Ferran,,Dimecres,2018,Dic,12,11,Matutino,No es causa del peatón,0,1,0,1,2,426968.02,4582381.68,2.1253599999999997,41.387806
2018S007454,4,Les Corts,21,Pedralbes,144601,Doctor Ferran / Diagonal,,Dimecres,2018,Oct,3,15,Tarde,No es causa del peatón,0,1,0,1,2,426968.02,4582381.68,2.1253599999999997,41.387806
2018S002882,4,Les Corts,21,Pedralbes,144601,Diagonal,674,Dilluns,2018,Abr,16,7,Matutino,No es causa del peatón,0,1,0,1,2,426881.56,4582418.14,2.1243220000000003,41.388126
2018S006297,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Ferran,,Dijous,2018,Ago,16,13,Matutino,No es causa del peatón,0,1,0,1,2,426968.02,4582381.68,2.1253599999999997,41.387806
2018S003627,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Ferran,,Dijous,2018,May,10,12,Matutino,No es causa del peatón,0,2,0,2,2,426968.02,4582381.68,2.1253599999999997,41.387806
2018S004862,4,Les Corts,21,Pedralbes,144601,Diagonal / Doctor Ferran,,Dilluns,2018,Jun,25,13,Matutino,No es causa del peatón,0,1,0,1,2,426968.02,4582381.68,2.1253599999999997,41.387806
2018S005109,4,Les Corts,19,les Corts,89605,ConstanĂ§a,16,Dimarts,2018,Jul,3,9,Matutino,No es causa del peatón,0,0,0,0,2,427822.66,4582466.59,2.135571,41.388647999999996
2018S002262,4,Les Corts,19,les Corts,89605,Deu i Mata / ConstanĂ§a,,Dimecres,2018,Mar,21,17,Tarde,No es causa del peatón,0,2,0,2,2,427824.33,4582438.44,2.1355939999999998,41.388394
2018S003088,4,Les Corts,19,les Corts,89605,Deu i Mata / ConstanĂ§a,,Dissabte,2018,Abr,21,14,Tarde,No es causa del peatón,0,1,0,1,2,427824.33,4582438.44,2.1355939999999998,41.388394
2018S000291,4,Les Corts,21,Pedralbes,144601,Diagonal,672,Divendres,2018,Ene,12,16,Tarde,No es causa del peatón,0,2,0,2,1,426999.71,4582457.19,2.12573,41.388489
2018S002352,4,Les Corts,19,les Corts,142708,Josep Tarradellas / Gelabert,,Divendres,2018,Mar,23,18,Tarde,No es causa del peatón,0,1,0,1,2,428440.03,4582350.84,2.142968,41.38766
2018S009481,2,Eixample,7,la Dreta de l'Eixample,100800,Diputaciò,239-247,Dimecres,2018,Dic,12,18,Tarde,No es causa del peatón,0,1,0,1,2,430254.63,4582452.42,2.164658,41.388735
2018S006063,10,Sant Martí,67,La Vila Olímpica del Poblenou,700654,Litoral,36,Dilluns,2018,Ago,6,3,Noche,No es causa del peatón,0,2,0,2,2,433218.52,4582540.06,2.200096,41.389776
2018S006160,10,Sant Martí,67,La Vila Olímpica del Poblenou,700654,Litoral,24-34,Divendres,2018,Ago,10,7,Matutino,No es causa del peatón,0,3,0,3,2,432990.63,4582346.48,2.197392,41.388013
2018S003808,2,Eixample,7,la Dreta de l'Eixample,71600,Gràcia / Casp,,Dimarts,2018,May,15,23,Noche,Desobedecer Semáforo,0,1,0,1,1,430658.0,4582415.71,2.1694869999999997,41.388439
2018S001377,2,Eixample,7,la Dreta de l'Eixample,71600,Gràcia / Casp,,Dimarts,2018,Feb,20,14,Tarde,Desobedecer Semáforo,0,2,0,2,1,430658.0,4582415.71,2.1694869999999997,41.388439
2018S002368,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes,44-46,Diumenge,2018,Mar,25,18,Tarde,No es causa del peatón,0,2,0,2,2,430160.11,4582457.46,2.163527,41.388771999999996
2018S002660,4,Les Corts,21,Pedralbes,144601,Diagonal,668,Dissabte,2018,Abr,7,18,Tarde,No es causa del peatón,0,1,0,1,1,427052.13,4582458.24,2.126357,41.388503
2018S009419,4,Les Corts,21,Pedralbes,144601,Diagonal,621,Dilluns,2018,Dic,10,16,Tarde,No es causa del peatón,0,1,0,1,2,427067.68,4582365.27,2.126554,41.387667
2018S001480,4,Les Corts,21,Pedralbes,144601,Diagonal,621,Divendres,2018,Feb,23,13,Matutino,No es causa del peatón,0,0,0,0,2,427067.68,4582365.27,2.126554,41.387667
2018S003778,4,Les Corts,21,Pedralbes,144601,Diagonal,668,Dimarts,2018,May,15,8,Matutino,No es causa del peatón,0,1,0,1,3,427052.13,4582458.24,2.126357,41.388503
2018S005099,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",232902,Jonqueres / Trafalgar,,Dilluns,2018,Jul,2,19,Tarde,No es causa del peatón,0,2,0,2,2,431013.3,4582469.71,2.17373,41.388956
2018S004307,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",232902,Urquinaona,9,Dilluns,2018,Jun,4,9,Matutino,Desobedecer Semáforo,0,1,0,1,1,431002.32,4582459.1,2.1736,41.388859000000004
2018S000078,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,212,Dijous,2018,Ene,4,14,Tarde,No es causa del peatón,0,1,0,1,3,429049.65,4582450.87,2.1502470000000002,41.388615
2018S000819,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Catalunya,,Dimarts,2018,Ene,30,21,Tarde,No es causa del peatón,0,2,0,2,2,430452.15,4582422.95,2.167024,41.388486
2018S009414,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,632,Dilluns,2018,Dic,10,14,Tarde,No es causa del peatón,0,1,0,1,2,430531.06,4582463.45,2.1679630000000003,41.388858
2018S002024,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,632,Dimarts,2018,Mar,13,7,Matutino,No es causa del peatón,0,1,0,1,2,430531.06,4582463.45,2.1679630000000003,41.388858
2018S001952,2,Eixample,7,la Dreta de l'Eixample,169409,Gràcia,12-14,Dissabte,2018,Mar,10,10,Matutino,No es causa del peatón,0,1,0,1,1,430623.05,4582502.97,2.169059,41.389222
2018S008281,2,Eixample,7,la Dreta de l'Eixample,232902,Pau Claris,73-75,Dimarts,2018,Oct,30,10,Matutino,No es causa del peatón,0,1,0,1,2,430853.97,4582481.01,2.171823,41.389044
2018S008771,2,Eixample,7,la Dreta de l'Eixample,232902,Sant Pere,17,Divendres,2018,Nov,16,14,Tarde,No es causa del peatón,0,1,0,1,2,430858.27,4582453.06,2.171878,41.388793
2018S005962,2,Eixample,9,la Nova Esquerra de l'Eixample,245802,Pari­s,88-96,Dimecres,2018,Ago,1,17,Tarde,No es causa del peatón,0,1,0,1,2,428758.21,4582453.45,2.146761,41.388613
2018S005493,2,Eixample,9,la Nova Esquerra de l'Eixample,245802,Pari­s,83-87,Dilluns,2018,Jul,16,12,Matutino,No es causa del peatón,0,1,0,1,2,428732.22,4582459.1,2.14645,41.388661
2018S005794,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Balmes / Mallorca,,Dijous,2018,Jul,26,18,Tarde,No es causa del peatón,0,1,0,1,3,429836.05,4582774.51,2.159615,41.391599
2018S005749,2,Eixample,8,l'Antiga Esquerra de l'Eixample,191204,Mallorca / Muntaner,,Dimecres,2018,Jul,25,14,Tarde,No es causa del peatón,0,1,0,1,2,429548.35,4582493.34,2.1562069999999998,41.389041999999996
2018S001713,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes,44-46,Divendres,2018,Mar,2,22,Noche,No es causa del peatón,0,1,0,1,2,430160.11,4582457.46,2.163527,41.388771999999996
2018S002016,4,Les Corts,19,les Corts,701433,Diagonal / Reina Maria Cristina,,Dilluns,2018,Mar,12,18,Tarde,No es causa del peatón,0,1,0,1,2,427207.0,4582445.17,2.128211,41.388399
2018S008808,2,Eixample,7,la Dreta de l'Eixample,32700,Balmes,48,Diumenge,2018,Nov,18,6,Matutino,No es causa del peatón,0,1,0,1,3,430148.35,4582469.44,2.163385,41.388878999999996
2018S006337,4,Les Corts,19,les Corts,231502,Numància,164,Dissabte,2018,Ago,18,15,Tarde,No es causa del peatón,0,1,0,1,2,427631.09,4582522.52,2.133273,41.389134000000006
2018S001491,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Consell de Cent,305-309,Dissabte,2018,Feb,24,1,Noche,No es causa del peatón,0,2,0,2,2,430087.11,4582476.28,2.162652,41.388935
2018S000589,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Balmes / Consell de Cent,,Dimarts,2018,Ene,23,7,Matutino,No es causa del peatón,0,1,0,1,2,430116.31,4582488.18,2163.0,41.389045
2018S008676,2,Eixample,7,la Dreta de l'Eixample,74506,Catalunya,20,Dilluns,2018,Nov,12,22,Noche,Otras,0,1,0,1,1,430418.06,4582476.39,2.16661,41.388965
2018S002934,10,Sant Martí,67,La Vila Olímpica del Poblenou,132908,Ramon Trias Fargas,25-27,Dimarts,2018,Abr,17,14,Tarde,No es causa del peatón,0,1,0,1,2,432446.15,4582572.19,2.190855,41.390001
2018S006424,4,Les Corts,19,les Corts,144601,Diagonal,593-595,Dijous,2018,Ago,23,9,Matutino,No es causa del peatón,0,1,0,1,2,427429.75,4582484.26,2.1308700000000003,41.388771000000006
2018S009523,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,Josep Tarradellas,100-102,Dijous,2018,Dic,13,18,Tarde,No es causa del peatón,0,1,0,1,1,428491.15,4582494.01,2.143563,41.388954
2018S001176,2,Eixample,9,la Nova Esquerra de l'Eixample,162002,Josep Tarradellas,96-98,Dilluns,2018,Feb,12,20,Tarde,No es causa del peatón,0,1,0,1,1,428487.96,4582478.03,2.143527,41.38881
2018S001076,2,Eixample,9,la Nova Esquerra de l'Eixample,180208,Londres,21,Dijous,2018,Feb,8,20,Tarde,No es causa del peatón,0,1,0,1,2,428572.55,4582489.43,2.1445369999999997,41.38892
2018S008723,2,Eixample,7,la Dreta de l'Eixample,342900,Trafalgar,21,Dijous,2018,Nov,15,8,Matutino,No es causa del peatón,0,1,0,1,2,431170.2,4582479.6,2.175605,41.389058
2018S008533,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Valencia,,Dimecres,2018,Nov,7,19,Tarde,No es causa del peatón,0,1,0,1,2,429738.38,4582491.09,2.15848,41.389038
2018S007802,2,Eixample,8,l'Antiga Esquerra de l'Eixample,23403,Aribau / Valencia,,Diumenge,2018,Oct,14,14,Tarde,No es causa del peatón,0,1,0,1,2,429738.38,4582491.09,2.15848,41.389038
2018S001795,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,Valencia / Aribau,,Dilluns,2018,Mar,5,14,Tarde,No es causa del peatón,0,1,0,1,2,429738.38,4582491.09,2.15848,41.389038
2018S005243,2,Eixample,8,l'Antiga Esquerra de l'Eixample,350308,Valencia / Aribau,,Dissabte,2018,Jul,7,10,Matutino,No es causa del peatón,0,1,0,1,2,429738.38,4582491.09,2.15848,41.389038
2018S005043,4,Les Corts,19,les Corts,144601,Diagonal,593-595,Dissabte,2018,Jun,30,14,Tarde,No es causa del peatón,0,2,0,2,2,427429.75,4582484.26,2.1308700000000003,41.388771000000006
2018S002093,4,Les Corts,21,Pedralbes,359200,Pedralbes,9,Dijous,2018,Mar,15,17,Tarde,No es causa del peatón,0,1,0,1,1,426590.95,4582458.38,2.120841,41.388462
2018S007310,4,Les Corts,19,les Corts,231502,Numància,164,Divendres,2018,Sep,28,16,Tarde,No es causa del peatón,0,1,0,1,2,427631.09,4582522.52,2.133273,41.389134000000006
2018S001803,4,Les Corts,19,les Corts,231502,Numància,165,Dilluns,2018,Mar,5,19,Tarde,No es causa del peatón,0,1,0,1,3,427617.5,4582486.6,2.133115,41.388809
2018S002804,10,Sant Martí,67,La Vila Olímpica del Poblenou,701266,Litoral (Llobregat),K87,Dijous,2018,Abr,12,18,Tarde,No es causa del peatón,0,1,0,1,2,432900.47,4582345.91,2.196314,41.388001
2018S005715,10,Sant Martí,67,La Vila Olímpica del Poblenou,701266,Litoral (Llobregat),K87,Dimarts,2018,Jul,24,9,Matutino,No es causa del peatón,0,1,0,1,2,432900.47,4582345.91,2.196314,41.388001
2018S002104,10,Sant Martí,67,La Vila Olímpica del Poblenou,701266,B-10 (Llobregat),K87,Divendres,2018,Mar,16,8,Matutino,No es causa del peatón,0,1,0,1,3,432900.47,4582345.91,2.196314,41.388001
2018S004411,2,Eixample,7,la Dreta de l'Eixample,232902,Urquinaona,1,Divendres,2018,Jun,8,10,Matutino,No es causa del peatón,0,1,0,1,2,430905.65,4582486.81,2.17244,41.389101000000004
2018S004829,2,Eixample,7,la Dreta de l'Eixample,232902,Urquinaona / Jonqueres,,Dissabte,2018,Jun,23,14,Tarde,No es causa del peatón,0,2,0,2,2,431013.3,4582469.71,2.17373,41.388956
2018S000583,2,Eixample,7,la Dreta de l'Eixample,232902,Sant Pere / Urquinaona,,Dilluns,2018,Ene,22,21,Tarde,No es causa del peatón,0,1,0,1,2,430893.56,4582453.62,2.1723,41.388801
2018S007030,4,Les Corts,21,Pedralbes,62507,Capità Arenas / Diagonal,,Dimecres,2018,Sep,19,8,Matutino,No es causa del peatón,0,1,0,1,2,427092.14,4582471.6,2.126834,41.388627
2018S004369,2,Eixample,7,la Dreta de l'Eixample,100800,Diputaciò,250,Dimecres,2018,Jun,6,13,Matutino,No es causa del peatón,0,1,0,1,1,430303.23,4582469.7,2.165238,41.388894
2018S009479,4,Les Corts,19,les Corts,142708,Josep Tarradellas,117,Dimecres,2018,Dic,12,15,Tarde,No es causa del peatón,0,1,0,1,2,428438.82,4582495.99,2.142937,41.388967
2018S002586,4,Les Corts,19,les Corts,142708,Josep Tarradellas / Gelabert,,Dijous,2018,Abr,5,13,Matutino,No es causa del peatón,0,1,0,1,2,428440.03,4582350.84,2.142968,41.38766
2018S003563,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89004,Balmes / Consell de Cent,,Dimarts,2018,May,8,9,Matutino,No es causa del peatón,0,1,0,1,2,430116.31,4582488.18,2163.0,41.389045
2018S005195,2,Eixample,9,la Nova Esquerra de l'Eixample,245802,Pari­s / Comte Borrell,,Dijous,2018,Jul,5,19,Tarde,No es causa del peatón,0,1,0,1,3,428792.19,4582502.14,2.147162,41.389053999999994
2018S002961,2,Eixample,7,la Dreta de l'Eixample,278459,Corts Catalanes / Gràcia,,Dimecres,2018,Abr,18,11,Matutino,Otras,0,1,0,1,1,430557.69,4582525.42,2.1682740000000003,41.389418
2018S009868,2,Eixample,7,la Dreta de l'Eixample,278459,Corts Catalanes,630,Dijous,2018,Dic,27,10,Matutino,No es causa del peatón,0,1,0,1,2,430508.67,4582441.82,2.167698,41.388661
2018S003002,2,Eixample,7,la Dreta de l'Eixample,278459,Corts Catalanes,609,Dijous,2018,Abr,19,9,Matutino,No es causa del peatón,0,2,0,2,2,430496.37,4582502.27,2.167544,41.389205
2018S000612,2,Eixample,7,la Dreta de l'Eixample,278459,Corts Catalanes,609,Dimarts,2018,Ene,23,20,Tarde,No es causa del peatón,0,1,0,1,2,430496.37,4582502.27,2.167544,41.389205
2018S003952,2,Eixample,7,la Dreta de l'Eixample,100800,Diputaciò / Catalunya,,Dimarts,2018,May,22,14,Tarde,No es causa del peatón,0,2,0,2,1,430345.56,4582527.49,2.165737,41.389419000000004
2018S006055,2,Eixample,7,la Dreta de l'Eixample,100800,Catalunya / Diputaciò,,Diumenge,2018,Ago,5,11,Matutino,No es causa del peatón,0,2,0,2,2,430345.56,4582527.49,2.165737,41.389419000000004
2018S000999,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,609,Dimarts,2018,Feb,6,11,Matutino,No es causa del peatón,0,1,0,1,2,430496.37,4582502.27,2.167544,41.389205
2018S003341,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,609,Dilluns,2018,Abr,30,13,Matutino,No es causa del peatón,0,1,0,1,2,430496.37,4582502.27,2.167544,41.389205
2018S002419,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,609,Dimarts,2018,Mar,27,17,Tarde,No es causa del peatón,0,1,0,1,2,430496.37,4582502.27,2.167544,41.389205
2018S005187,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes / Gràcia,,Dijous,2018,Jul,5,12,Matutino,Desobedecer Semáforo,0,1,0,1,1,430557.69,4582525.42,2.1682740000000003,41.389418
2018S002348,2,Eixample,8,l'Antiga Esquerra de l'Eixample,268003,Casanova / ProvenĂ§a,,Dissabte,2018,Mar,24,15,Tarde,No es causa del peatón,0,2,0,2,2,429361.23,4582493.6,2.153969,41.389028
2018S004595,2,Eixample,7,la Dreta de l'Eixample,100800,Diputaciò / Catalunya,,Divendres,2018,Jun,15,14,Tarde,Desobedecer Semáforo,0,1,0,1,1,430345.56,4582527.49,2.165737,41.389419000000004
2018S002809,2,Eixample,7,la Dreta de l'Eixample,100800,Diputaciò / Catalunya,,Dijous,2018,Abr,12,20,Tarde,No es causa del peatón,0,1,0,1,1,430345.56,4582527.49,2.165737,41.389419000000004
2018S009331,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Muntaner / Mallorca,,Dimecres,2018,Dic,5,20,Tarde,No es causa del peatón,0,1,0,1,2,429548.35,4582493.34,2.1562069999999998,41.389041999999996
2018S009856,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Mallorca / Muntaner,,Dimarts,2018,Dic,25,18,Tarde,No es causa del peatón,0,1,0,1,2,429548.35,4582493.34,2.1562069999999998,41.389041999999996
2018S005026,2,Eixample,8,l'Antiga Esquerra de l'Eixample,223606,Mallorca / Muntaner,,Divendres,2018,Jun,29,16,Tarde,No es causa del peatón,0,1,0,1,2,429548.35,4582493.34,2.1562069999999998,41.389041999999996
