IdExpediente,Hora,Turno,Tipo_Accidente,CoordenadaUTM_Y,CoordenadaUTM_X
2014S005458,19,Tarde,Caida (dos ruedas),4583976.81,432760.05
2014S004846,9,Matutino,Otras,4584048.88,432297.41
2014S002636,9,Matutino,Colisión Lateral,4583806.76,432258.73
2014S005147,17,Tarde,Alcance,4584547.03,434667.49
2014S003085,9,Matutino,Atropellamiento,4584879.64,434783.31
2014S001923,10,Matutino,Alcance,4583864.7,432153.74
2014S002214,10,Matutino,Caída interior vehículo,4584005.27,432226.2
2014S002166,17,Tarde,Caida (dos ruedas),4584321.79,434743.24
2014S008979,6,Matutino,Colisión Lateral,4584107.85,434528.18
2014S001630,5,Noche,Colisión frontal-lateral,4583899.38,432650.03
2014S005412,17,Tarde,Colisión frontal-lateral,4584120.29,434515.94
2014S000500,9,Matutino,Choque vs objeto estático,4584445.09,434554.32
2014S000803,10,Matutino,Alcance,4584265.58,432661.71
2014S005678,13,Matutino,Alcance múltiple,4583891.55,434185.07
2014S007859,20,Tarde,Colisión Lateral,4580926.17,430843.87
2014S007944,9,Matutino,Alcance,4581074.59,430394.95
2014S007244,12,Matutino,Atropellamiento,4581462.39,430567.14
2014S000697,19,Tarde,Otras,4581354.51,430145.39
2014S003416,13,Matutino,Atropellamiento,4581326.54,430150.05
2014S006769,23,Noche,Alcance múltiple,4581538.73,430768.92
2014S000070,19,Tarde,Colisión Frontal,4581035.37,431112.12
2014S005431,16,Tarde,Colisión frontal-lateral,4581035.37,431112.12
2014S001778,3,Noche,Colisión frontal-lateral,4581035.37,431112.12
2014S008576,23,Noche,Colisión frontal-lateral,4580941.1,430678.44
2014S005746,20,Tarde,Alcance,4581016.33,430596.87
2014S001880,7,Matutino,Colisión Lateral,4582584.02,432826.97
2014S008624,12,Matutino,Colisión frontal-lateral,4583068.58,433074.58
2014S008591,19,Tarde,Choque vs objeto estático,4581131.1,431138.6
2014S003872,13,Matutino,Alcance múltiple,4582474.25,433054.62
2014S007797,7,Matutino,Caida (dos ruedas),4582333.35,432912.53
2014S003212,21,Tarde,Alcance,4582556.54,433114.82
2014S000428,16,Tarde,Caida (dos ruedas),4582269.1,432987.25
2014S009491,12,Matutino,Alcance,4582436.08,432823.93
2014S003013,17,Tarde,Choque vs objeto estático,4581054.5,431100.17
2014S004998,11,Matutino,Alcance,4582400.34,433094.95
2014S001894,12,Matutino,Alcance,4580950.58,431258.53
2014S003010,16,Tarde,Colisión frontal-lateral,4581077.2,431229.51
2014S006189,19,Tarde,Alcance,4582342.33,432696.27
2014S006628,6,Matutino,Colisión Frontal,4581865.33,431456.1
2014S000213,22,Noche,Colisión frontal-lateral,4581889.07,431432.45
2014S008313,15,Tarde,Choque vs objeto estático,4582057.08,430989.86
2014S003148,11,Matutino,Choque vs objeto estático,4581325.14,431262.27
2014S003981,19,Tarde,Alcance,4581234.72,431535.14
2014S002177,7,Matutino,Alcance múltiple,4581329.72,431572.69
2014S004838,23,Noche,Colisión Lateral,4581243.79,431520.59
2014S006122,16,Tarde,Caída interior vehículo,4581077.37,431410.4
2014S003547,18,Tarde,Colisión Lateral,4582118.92,430333.08
2014S004746,20,Tarde,Caida (dos ruedas),4582079.04,430642.87
2014S005333,15,Tarde,Choque vs objeto estático,4582079.04,430642.87
2014S001298,12,Matutino,Choque vs objeto estático,4581568.68,430386.72
2014S008752,8,Matutino,Colisión frontal-lateral,4581769.17,431923.72
2014S002831,15,Tarde,Caida (dos ruedas),4581840.35,432285.57
2014S001322,5,Noche,Choque vs objeto estático,4581840.35,432285.57
2014S002318,16,Tarde,Alcance múltiple,4581787.63,432200.21
2014S004203,17,Tarde,Atropellamiento,4581740.31,431967.38
2014S000807,12,Matutino,Caída interior vehículo,4582334.16,430997.26
2014S001254,3,Noche,Alcance múltiple,4582097.61,432907.31
2014S005985,10,Matutino,Atropellamiento,4581265.56,432464.43
2014S008861,12,Matutino,Colisión Lateral,4581650.76,431952.05
2014S009571,21,Tarde,Atropellamiento,4581640.82,431908.35
2014S007251,17,Tarde,Atropellamiento,4581357.65,432525.16
2014S005582,16,Tarde,Caida (dos ruedas),4581357.65,432525.16
2014S006178,14,Tarde,Alcance,4582247.74,432855.83
2014S004339,21,Tarde,Alcance,4582076.17,432704.73
2014S003827,18,Tarde,Alcance,4581836.97,432758.01
2014S004227,23,Noche,Caida (dos ruedas),4581644.36,431935.15
2014S008102,15,Tarde,Alcance,4581890.17,432372.38
2014S007713,12,Matutino,Choque vs objeto estático,4582128.9,431285.3
2014S000979,1,Noche,Caida (dos ruedas),4582182.18,431343.06
2014S003836,12,Matutino,Caida (dos ruedas),4582376.41,431719.63
2014S001936,19,Tarde,Caída interior vehículo,4582627.01,431407.63
2014S000113,17,Tarde,Atropellamiento,4581164.82,429204.37
2014S000784,19,Tarde,Colisión Lateral,4581193.33,429392.6
2014S004462,13,Matutino,Colisión frontal-lateral,4581082.81,429261.38
2014S009361,13,Matutino,Choque vs objeto estático,4582199.47,431695.32
2014S001926,12,Matutino,Otras,4581203.46,429434.62
2014S004046,15,Tarde,Colisión Lateral,4582437.96,431031.37
2014S000857,22,Noche,Colisión frontal-lateral,4582459.1,431002.32
2014S005571,19,Tarde,Colisión frontal-lateral,4581176.52,429354.87
2014S005550,18,Tarde,Colisión frontal-lateral,4581176.52,429354.87
2014S002085,20,Tarde,Atropellamiento,4581252.46,429296.7
2014S005206,12,Matutino,Colisión Lateral,4581030.11,429417.44
2014S003684,21,Tarde,Colisión frontal-lateral,4580955.78,429517.41
2014S002913,23,Noche,Colisión frontal-lateral,4581068.04,429244
2014S007374,16,Tarde,Caída interior vehículo,4582114.77,431259.08
2014S001856,11,Matutino,Choque vs objeto estático,4582087.38,431628.3
2014S009162,9,Matutino,Colisión frontal-lateral,4581991.45,431835.75
2014S004646,16,Tarde,Colisión Lateral,4581760.74,431730.06
2014S007754,13,Matutino,Caida (dos ruedas),4582238.46,431840.21
2014S006126,21,Tarde,Colisión Lateral,4582125.07,431951.84
2014S009511,18,Tarde,Colisión frontal-lateral,4582018.55,429277.89
2014S003843,19,Tarde,Caida (dos ruedas),4582108.64,429331.3
2014S007695,17,Tarde,Colisión Lateral,4582001.62,428517.09
2014S005942,9,Matutino,Alcance,4581865.72,428680.66
2014S008224,16,Tarde,Colisión Lateral,4581929.29,428622.73
2014S006391,6,Matutino,Caida (dos ruedas),4581485.88,428886.41
2014S000648,8,Matutino,Caida (dos ruedas),4581939.71,429505.68
2014S009120,18,Tarde,Alcance,4581632.13,429035.4
2014S009092,9,Matutino,Alcance,4581646.69,429041.43
2014S001854,9,Matutino,Colisión frontal-lateral,4581646.69,429041.43
2014S000109,14,Tarde,Alcance,4581801,429238.45
2014S005308,18,Tarde,Atropellamiento,4581670.65,429249.45
2014S006526,20,Tarde,Colisión frontal-lateral,4581388.05,429358.81
2014S005452,9,Matutino,Caida (dos ruedas),4581719.68,429315.41
2014S006746,19,Tarde,Atropellamiento,4581769.96,429366.75
2014S007435,12,Matutino,Colisión Lateral,4581571.53,429005.08
2014S001166,17,Tarde,Colisión Lateral,4581795.32,429280.95
2014S001538,22,Noche,Colisión Lateral,4581650.03,429091.08
2014S007916,15,Tarde,Colisión Lateral,4581650.03,429091.08
2014S000623,12,Matutino,Alcance,4581668.5,429644.21
2014S006870,9,Matutino,Caida (dos ruedas),4581635.32,429229.36
2014S007967,18,Tarde,Colisión Lateral,4581849.96,429033.26
2014S002072,14,Tarde,Colisión frontal-lateral,4581720.28,429697.48
2014S003845,20,Tarde,Colisión Lateral,4581733.43,429699.42
2014S001041,20,Tarde,Colisión Lateral,4581783.55,429658.62
2014S001262,10,Matutino,Alcance,4581664.85,429408.28
2014S004772,23,Noche,Colisión Lateral,4581353.55,429182.15
2014S002476,22,Noche,Atropellamiento,4581384.89,428623.63
2014S006223,12,Matutino,Caida (dos ruedas),4581393.13,428632.13
2014S001149,17,Tarde,Colisión Lateral,4581473.45,429221.1
2014S008907,20,Tarde,Colisión frontal-lateral,4581859.35,429435.52
2014S001917,21,Tarde,Alcance,4581875.22,428972.61
2014S009250,13,Matutino,Alcance múltiple,4582353.7,429100.31
2014S008680,10,Matutino,Alcance múltiple,4582003.01,429031.99
2014S005953,16,Tarde,Colisión Lateral,4581345.41,429392.3
2014S003074,19,Tarde,Caida (dos ruedas),4581437.94,429486.92
2014S002288,13,Matutino,Colisión frontal-lateral,4581602.4,429810.42
2014S001790,15,Tarde,Atropellamiento,4581838.67,429892.49
2014S002952,18,Tarde,Atropellamiento,4581486.44,429532.36
2014S003025,12,Matutino,Colisión Lateral,4581502.03,429552.37
2014S007151,9,Matutino,Colisión Lateral,4581502.03,429552.37
2014S006884,16,Tarde,Alcance,4581270.77,429471.73
2014S002053,7,Matutino,Colisión Lateral,4581388.68,429592.59
2014S001994,8,Matutino,Colisión frontal-lateral,4581439.92,429626.77
2014S006104,15,Tarde,Colisión frontal-lateral,4581360.87,429738.85
2014S008060,10,Matutino,Colisión frontal-lateral,4582066.56,430124.33
2014S005177,0,Noche,Otras,4581912.39,430161.1
2014S002249,13,Matutino,Caida (dos ruedas),4581930.49,430145.43
2014S005951,16,Tarde,Caida (dos ruedas),4581699.64,430100.6
2014S004472,16,Tarde,Alcance,4581077.76,430012.43
2014S000330,17,Tarde,Caida (dos ruedas),4581076.37,430221.1
2014S005461,12,Matutino,Atropellamiento,4581160.07,430266.96
2014S000301,14,Tarde,Atropellamiento,4581462.45,429972.69
2014S003949,12,Matutino,Alcance,4581206.32,430221.99
2014S003639,20,Tarde,Alcance,4581301.47,430129.67
2014S000604,23,Noche,Atropellamiento,4580943.63,430456.1
2014S007540,15,Tarde,Alcance,4582527.71,428611.82
2014S001580,8,Matutino,Colisión Lateral,4582459.1,428732.22
2014S004570,12,Matutino,Colisión Lateral,4582459.1,428732.22
2014S002770,1,Noche,Colisión Lateral,4582581.4,428828.76
2014S003819,9,Matutino,Atropellamiento,4580950.09,429960.98
2014S007223,18,Tarde,Otras,4582237.04,428660.45
2014S008418,7,Matutino,Colisión frontal-lateral,4580953.76,429703.82
2014S002848,11,Matutino,Colisión frontal-lateral,4581229.83,429621.03
2014S005627,13,Matutino,Caida (dos ruedas),4581537.13,429774.82
2014S008061,10,Matutino,Alcance,4581555.98,429603.34
2014S005779,13,Matutino,Colisión Lateral,4581587.29,429851.08
2014S002276,10,Matutino,Colisión Lateral,4581587.29,429851.08
2014S009299,17,Tarde,Colisión Lateral,4581767.32,429819.55
2014S007894,21,Tarde,Caida (dos ruedas),4582537.05,429491
2014S009156,0,Noche,Colisión Lateral,4582186.08,429308.96
2014S003557,20,Tarde,Colisión Lateral,4582300.24,429197.63
2014S005082,13,Matutino,Colisión Lateral,4583656.89,430957.3
2014S002063,11,Matutino,Caida (dos ruedas),4583654.02,430948.35
2014S002734,16,Tarde,Colisión frontal-lateral,4583619.94,430862.46
2014S009094,10,Matutino,Alcance,4582583.83,428919.18
2014S002794,11,Matutino,Caida (dos ruedas),4583558.8,430785.21
2014S004136,13,Matutino,Colisión frontal-lateral,4583558.8,430785.21
2014S007870,10,Matutino,Caida (dos ruedas),4583475,430629.56
2014S005176,22,Noche,Choque vs objeto estático,4583776.03,430335.42
2014S000779,22,Noche,Alcance,4582970.24,428910.67
2014S005847,14,Tarde,Colisión frontal-lateral,4583024.22,429002.17
2014S008045,16,Tarde,Alcance,4583017.09,428979.96
2014S002580,16,Tarde,Choque vs objeto estático,4583570.16,430690.56
2014S001023,11,Matutino,Caida (dos ruedas),4583556.62,430649.23
2014S001215,14,Tarde,Colisión frontal-lateral,4582977.69,428873.62
2014S001850,12,Matutino,Choque vs objeto estático,4582966.23,428821.86
2014S000739,11,Matutino,Alcance,4582717.65,428995.98
2014S001848,13,Matutino,Colisión Lateral,4583175.3,430418.36
2014S002756,17,Tarde,Colisión frontal-lateral,4583273.58,430518.43
2014S007293,9,Matutino,Caída interior vehículo,4583543.92,430633.54
2014S001276,15,Tarde,Colisión frontal-lateral,4583524.48,430746.22
2014S005796,11,Matutino,Colisión Lateral,4582772.9,429052.38
2014S008886,10,Matutino,Atropellamiento,4583662.68,430723.38
2014S008281,15,Tarde,Caida (dos ruedas),4583594.24,430706.38
2014S009147,17,Tarde,Colisión Lateral,4583594.24,430706.38
2014S000315,8,Matutino,Colisión Lateral,4583594.24,430706.38
2014S002773,4,Noche,Alcance,4582893.84,428631.34
2014S006215,20,Tarde,Atropellamiento,4583776.3,430679.49
2014S004869,8,Matutino,Otras,4583596.48,430319.74
2014S003126,17,Tarde,Colisión Lateral,4583571.06,430437.56
2014S009418,2,Noche,Alcance,4583230.85,430660.12
2014S007294,12,Matutino,Atropellamiento,4582682.22,428822.47
2014S003762,12,Matutino,Alcance,4583547.27,430980.34
2014S006409,16,Tarde,Colisión frontal-lateral,4583415.35,430663.29
2014S007414,15,Tarde,Atropellamiento,4583616.98,430648.04
2014S005320,23,Noche,Colisión frontal-lateral,4583616.98,430648.04
2014S007600,18,Tarde,Colisión Lateral,4583606.65,430637.37
2014S007050,22,Noche,Colisión Frontal,4583631.17,430530.67
2014S008205,14,Tarde,Alcance,4582298.1,429520.93
2014S002425,10,Matutino,Colisión Frontal,4582487.09,429383.09
2014S003352,17,Tarde,Caida (dos ruedas),4582531.86,429360.16
2014S003626,9,Matutino,Otras,4582226.21,429291.6
2014S004577,14,Tarde,Colisión Lateral,4582724.86,429307.19
2014S001450,20,Tarde,Choque vs objeto estático,4581018.4,428963.19
2014S000703,0,Noche,Caída interior vehículo,4581122.64,429087.08
2014S005686,20,Tarde,Choque vs objeto estático,4583039.06,429354.76
2014S004847,9,Matutino,Alcance,4583052.34,429337.8
2014S008044,17,Tarde,Atropellamiento,4581119.84,428925.59
2014S002670,21,Tarde,Colisión Lateral,4583163.71,429442.56
2014S007692,11,Matutino,Colisión frontal-lateral,4582805.88,429273.12
2014S007746,5,Noche,Caida (dos ruedas),4581257.05,429224.59
2014S004052,16,Tarde,Colisión Lateral,4581033.1,428933.46
2014S002443,19,Tarde,Alcance,4581033.1,428933.46
2014S001293,11,Matutino,Alcance,4581203.54,429111.18
2014S009493,10,Matutino,Alcance,4583069.83,429142.17
2014S003803,16,Tarde,Alcance,4582857.69,429207.58
2014S000347,9,Matutino,Colisión Lateral,4582901.37,429168.58
2014S004147,16,Tarde,Choque vs objeto estático,4582926.02,429140.85
2014S003249,23,Noche,Caida (dos ruedas),4582826.07,429328.9
2014S006646,14,Tarde,Colisión Lateral,4582736.83,429326.05
2014S005016,17,Tarde,Colisión Lateral,4582616.69,429467.28
2014S005870,8,Matutino,Colisión frontal-lateral,4582675.9,429525.74
2014S008161,12,Matutino,Alcance,4582543.59,429940.48
2014S007900,9,Matutino,Colisión Lateral,4582176.7,430003.73
2014S003563,10,Matutino,Colisión frontal-lateral,4582041.55,430025.87
2014S008269,7,Matutino,Colisión Lateral,4582147.49,429592.32
2014S003161,18,Tarde,Colisión Lateral,4582179.25,429624.74
2014S006497,10,Matutino,Colisión Lateral,4582706.89,429750.17
2014S002644,13,Matutino,Alcance,4582059.61,430044.15
2014S005981,23,Noche,Alcance,4582095.53,430081.36
2014S001688,14,Tarde,Colisión Lateral,4582089.69,429458.6
2014S006296,19,Tarde,Colisión Lateral,4582521.71,429561.14
2014S009498,20,Tarde,Colisión Lateral,4582403.96,429861.51
2014S002267,21,Tarde,Alcance múltiple,4582412.94,429870.9
2014S007462,8,Matutino,Colisión Lateral,4582181.51,429651.28
2014S000072,18,Tarde,Alcance,4582689.99,429902.44
2014S007343,16,Tarde,Colisión Lateral,4582101.41,429894.78
2014S003425,18,Tarde,Colisión Lateral,4582692.13,429765.7
2014S004168,10,Matutino,Colisión frontal-lateral,4582746.7,429821.13
2014S005817,8,Matutino,Colisión Lateral,4582426.01,429629.8
2014S009486,7,Matutino,Alcance,4582245.42,429629.3
2014S004276,22,Noche,Choque vs objeto estático,4582363.96,430195.2
2014S003489,17,Tarde,Alcance,4582474.48,429703.93
2014S004508,17,Tarde,Colisión frontal-lateral,4582480.69,429710.04
2014S002397,15,Tarde,Colisión Lateral,4582480.69,429710.04
2014S001515,12,Matutino,Colisión frontal-lateral,4582517.31,429747.47
2014S003697,13,Matutino,Colisión Lateral,4582550.87,429781.82
2014S005784,20,Tarde,Alcance,4582120.52,429523.46
2014S006209,17,Tarde,Colisión Lateral,4582120.52,429523.46
2014S008815,9,Matutino,Colisión frontal-lateral,4582120.52,429523.46
2014S006001,22,Noche,Colisión frontal-lateral,4582675.53,429903.41
2014S002159,13,Matutino,Colisión Lateral,4582675.53,429903.41
2014S002959,9,Matutino,Alcance,4582347.26,429757.77
2014S006059,12,Matutino,Colisión Lateral,4582390.14,429801.46
2014S000657,15,Tarde,Colisión Lateral,4582427.74,429840.16
2014S006125,22,Noche,Alcance,4582434.03,429846.46
2014S002965,10,Matutino,Caida (dos ruedas),4582453.62,429866.49
2014S000363,21,Tarde,Alcance,4582360.79,429817.08
2014S004404,12,Matutino,Atropellamiento,4581942.83,429573.65
2014S005359,13,Matutino,Caida (dos ruedas),4581863.17,429652.73
2014S009172,13,Matutino,Colisión Lateral,4582373.41,429440.8
2014S005279,14,Tarde,Alcance,4582461.58,429751.69
2014S003780,10,Matutino,Colisión frontal-lateral,4581864.57,429624.02
2014S000404,8,Matutino,Atropellamiento,4582032.33,429476.67
2014S003763,16,Tarde,Colisión frontal-lateral,4582864.42,429716.6
2014S005493,11,Matutino,Caída interior vehículo,4582855.52,429396.88
2014S001172,7,Matutino,Colisión Lateral,4582977.62,429621.96
2014S003896,13,Matutino,Caida (dos ruedas),4582954.99,429621.91
2014S006811,3,Noche,Colisión Lateral,4583161.88,429423.34
2014S000365,0,Noche,Colisión frontal-lateral,4583116.42,429283.51
2014S003334,22,Noche,Colisión Lateral,4582882.55,430276.41
2014S007088,20,Tarde,Colisión Lateral,4582882.55,430276.41
2014S001305,15,Tarde,Otras,4582836.31,430055.9
2014S006264,20,Tarde,Atropellamiento,4582935.39,429981.81
2014S003866,14,Tarde,Colisión Lateral,4582949.75,430372.95
2014S001817,15,Tarde,Colisión Lateral,4583048.61,430470.19
2014S005547,16,Tarde,Caida (dos ruedas),4583132.29,430374.46
2014S006299,17,Tarde,Alcance,4583025.72,430297.11
2014S009327,15,Tarde,Colisión Lateral,4582834.71,430234.31
2014S005261,6,Matutino,Colisión frontal-lateral,4583121.25,430414.53
2014S007177,9,Matutino,Choque vs objeto estático,4583186.67,430350.39
2014S007950,11,Matutino,Colisión Lateral,4583211.53,430326.17
2014S005837,19,Tarde,Colisión Lateral,4583211.53,430326.17
2014S005470,16,Tarde,Caida (dos ruedas),4583348.62,429996.73
2014S007312,17,Tarde,Caida (dos ruedas),4583348.62,429996.73
2014S001222,20,Tarde,Colisión Lateral,4583434.04,430094.01
2014S001586,16,Tarde,Colisión Lateral,4583397.95,429990.21
2014S000208,19,Tarde,Caida (dos ruedas),4583368.53,429899.94
2014S002650,17,Tarde,Colisión Lateral,4583179.83,430004.35
2014S009564,14,Tarde,Colisión Lateral,4584201.87,431636.02
2014S009203,23,Noche,Caida (dos ruedas),4583306.94,429893.01
2014S007327,19,Tarde,Colisión Lateral,4583306.94,429893.01
2014S003633,14,Tarde,Caida (dos ruedas),4583880.78,431407.47
2014S009347,7,Matutino,Choque vs objeto estático,4584390.69,431791.37
2014S004501,13,Matutino,Alcance,4583317.43,429831.27
2014S001861,14,Tarde,Colisión frontal-lateral,4583317.43,429831.27
2014S009467,14,Tarde,Colisión Lateral,4583317.43,429831.27
2014S008519,8,Matutino,Alcance,4583317.43,429831.27
2014S008120,21,Tarde,Colisión Lateral,4583317.43,429831.27
2014S006184,16,Tarde,Colisión Lateral,4583953.92,431708.05
2014S002336,14,Tarde,Alcance,4584109.65,431543.43
2014S008583,11,Matutino,Colisión Lateral,4584031.24,431470.14
2014S007690,10,Matutino,Colisión Lateral,4584584.62,431602.57
2014S006036,8,Matutino,Colisión frontal-lateral,4583353.85,430023.88
2014S005414,16,Tarde,Caida (dos ruedas),4583241.17,430097.13
2014S004332,18,Tarde,Caida (dos ruedas),4583241.17,430097.13
2014S005208,13,Matutino,Alcance,4583917.29,431591.86
2014S002631,8,Matutino,Colisión frontal-lateral,4584309.28,431756.05
2014S001083,9,Matutino,Atropellamiento,4584372.58,431675.26
2014S000249,12,Matutino,Choque vs objeto estático,4584183.87,431864.44
2014S003846,19,Tarde,Atropellamiento,4584500.22,431581.9
2014S005042,10,Matutino,Atropellamiento,4584503.49,431585.28
2014S001625,20,Tarde,Colisión frontal-lateral,4583170.73,429648.87
2014S009580,12,Matutino,Atropellamiento,4583221.92,429606.08
2014S008867,12,Matutino,Atropellamiento,4583168.33,429929.47
2014S009177,19,Tarde,Caída interior vehículo,4583274.67,429832.52
2014S000768,15,Tarde,Caida (dos ruedas),4584191.02,431677.36
2014S006881,16,Tarde,Colisión frontal-lateral,4582978.22,429835.56
2014S009659,21,Tarde,Colisión frontal-lateral,4584174.63,431670.61
2014S004770,20,Tarde,Colisión frontal-lateral,4584103.39,431741.65
2014S001492,19,Tarde,Otras,4583857.3,431363.23
2014S005255,20,Tarde,Caida (dos ruedas),4583857.3,431363.23
2014S000600,17,Tarde,Alcance,4582593.66,430206.14
2014S002555,12,Matutino,Colisión frontal-lateral,4582651.89,430266.16
2014S004776,9,Matutino,Caida (dos ruedas),4582419.93,430221.37
2014S003116,13,Matutino,Alcance,4583078.66,430127.92
2014S002809,16,Tarde,Alcance,4583131.16,430181.78
2014S007885,18,Tarde,Colisión Lateral,4582611.7,430024.47
2014S003143,11,Matutino,Colisión Lateral,4582611.7,430024.47
2014S005733,12,Matutino,Colisión frontal-lateral,4582932.76,430144.52
2014S005116,17,Tarde,Colisión Lateral,4582932.76,430144.52
2014S009575,6,Matutino,Colisión frontal-lateral,4582558.26,430362.27
2014S001210,9,Matutino,Colisión frontal-lateral,4582692.06,430363.96
2014S006008,12,Matutino,Colisión Lateral,4582787.3,430276.67
2014S007732,15,Tarde,Colisión Lateral,4583137.75,430241.68
2014S005671,11,Matutino,Caida (dos ruedas),4583482.29,430787.59
2014S002856,15,Tarde,Atropellamiento,4583270.02,431068.06
2014S002682,12,Matutino,Colisión frontal-lateral,4583204.02,431141.7
2014S004243,11,Matutino,Colisión frontal-lateral,4583204.74,430678.26
2014S005928,13,Matutino,Colisión Lateral,4583441.97,430920.25
2014S000644,22,Noche,Colisión Lateral,4583168.17,430772.87
2014S003880,18,Tarde,Alcance múltiple,4583021.97,430675.43
2014S005860,13,Matutino,Otras,4582897.74,430708.21
2014S006891,20,Tarde,Atropellamiento,4583080.28,430828.18
2014S004929,15,Tarde,Colisión Lateral,4583115.09,430794.13
2014S004413,19,Tarde,Choque vs objeto estático,4582881.32,430348.48
2014S005423,9,Matutino,Colisión Lateral,4582966.03,430434.86
2014S005123,20,Tarde,Colisión frontal-lateral,4582873.58,430523.44
2014S001966,9,Matutino,Atropellamiento,4582873.58,430523.44
2014S005569,18,Tarde,Colisión frontal-lateral,4582343.3,430769.65
2014S001027,14,Tarde,Colisión frontal-lateral,4582942.96,430563.08
2014S006702,14,Tarde,Atropellamiento,4582846.29,430847.56
2014S002743,21,Tarde,Colisión frontal-lateral,4582939.91,430943.38
2014S003262,18,Tarde,Colisión Lateral,4582939.91,430943.38
2014S005355,0,Noche,Colisión frontal-lateral,4582563.61,431015.31
2014S002365,18,Tarde,Atropellamiento,4582318.78,430532.29
2014S004175,17,Tarde,Caida (dos ruedas),4582697.02,430671.54
2014S001860,16,Tarde,Caida (dos ruedas),4582778.28,430561.88
2014S009246,12,Matutino,Colisión Lateral,4582799.96,430571.19
2014S008783,9,Matutino,Colisión Lateral,4582487.05,431027.61
2014S005302,14,Tarde,Caida (dos ruedas),4582406.03,430711.98
2014S008369,14,Tarde,Atropellamiento,4582391.3,430639.62
2014S009251,13,Matutino,Alcance,4582245.25,430308.02
2014S009656,19,Tarde,Colisión frontal-lateral,4582245.25,430308.02
2014S008231,21,Tarde,Alcance,4582245.25,430308.02
2014S003243,19,Tarde,Colisión Lateral,4582245.25,430308.02
2014S009658,20,Tarde,Colisión Lateral,4582275.11,430347.9
2014S008460,12,Matutino,Colisión frontal-lateral,4582760.74,430794.78
2014S009631,22,Noche,Colisión Lateral,4582760.74,430794.78
2014S009226,15,Tarde,Caida (dos ruedas),4582843.28,431247.11
2014S004913,9,Matutino,Alcance,4582320.61,430385.21
2014S008467,16,Tarde,Caída interior vehículo,4582338.8,430403.76
2014S007862,22,Noche,Atropellamiento,4582547.04,430616.9
2014S003007,14,Tarde,Atropellamiento,4582547.04,430616.9
2014S003538,7,Matutino,Atropellamiento,4582558.24,430628.13
2014S009349,8,Matutino,Colisión Lateral,4582658.06,430729.47
2014S004314,8,Matutino,Caida (dos ruedas),4582832.64,430673.11
2014S001416,21,Tarde,Otras,4582581.99,430551.28
2014S004317,10,Matutino,Atropellamiento,4582627.78,430509.42
2014S008367,13,Matutino,Colisión frontal-lateral,4582637.68,430500.39
2014S005180,14,Tarde,Caida (dos ruedas),4582516.07,430558.51
2014S007477,16,Tarde,Caida (dos ruedas),4582516.07,430558.51
2014S008011,14,Tarde,Colisión Lateral,4582539.2,430958.7
2014S001622,17,Tarde,Caida (dos ruedas),4582769,430976.16
2014S004022,13,Matutino,Colisión frontal-lateral,4582679.88,430167.47
2014S003224,18,Tarde,Atropellamiento,4582679.88,430167.47
2014S003512,13,Matutino,Colisión Lateral,4582679.88,430167.47
2014S004885,13,Matutino,Colisión frontal-lateral,4582697.41,430695.66
2014S006101,12,Matutino,Atropellamiento,4582726.07,430725.08
2014S003620,23,Noche,Choque vs objeto estático,4582819.81,430708.9
2014S000474,12,Matutino,Alcance,4582829.91,430698.98
2014S008142,17,Tarde,Atropellamiento,4582396.64,430741.88
2014S009311,0,Noche,Colisión frontal-lateral,4582174.58,430249.34
2014S001394,9,Matutino,Colisión Lateral,4582174.58,430249.34
2014S003923,10,Matutino,Colisión Lateral,4582592.26,430053.38
2014S004540,15,Tarde,Alcance,4582592.26,430053.38
2014S009321,8,Matutino,Colisión Lateral,4582676.88,430139.72
2014S003167,19,Tarde,Colisión frontal-lateral,4582725.31,430189.25
2014S003726,13,Matutino,Colisión frontal-lateral,4582377.83,430237.8
2014S002864,16,Tarde,Colisión frontal-lateral,4582152.05,430473.13
2014S008890,12,Matutino,Alcance,4582264.96,430544.15
2014S007877,13,Matutino,Alcance,4582529.26,430140.2
2014S008239,8,Matutino,Colisión Lateral,4582835.27,431420.12
2014S002087,20,Tarde,Colisión Lateral,4582968.03,430563.98
2014S007661,14,Tarde,Colisión frontal-lateral,4583505.55,431138.7
2014S000775,18,Tarde,Colisión Lateral,4583489.62,430989.46
2014S004560,19,Tarde,Colisión frontal-lateral,4583341.64,430818.13
2014S008855,10,Matutino,Colisión frontal-lateral,4583229.62,430903.53
2014S006836,18,Tarde,Alcance,4583184.47,430539.05
2014S004370,18,Tarde,Alcance,4583199.49,430524.3
2014S004621,11,Matutino,Colisión Lateral,4583421.04,430920.02
2014S009456,10,Matutino,Vuelco (de dos ruedas),4583272.28,430931.28
2014S007279,16,Tarde,Colisión Lateral,4583292.47,430920.58
2014S002758,15,Tarde,Atropellamiento,4583169.11,430986.08
2014S005637,20,Tarde,Choque vs objeto estático,4583293.63,430649.96
2014S007827,20,Tarde,Colisión Lateral,4583326.77,430620.12
2014S003519,18,Tarde,Colisión frontal-lateral,4582924.66,431532.97
2014S005247,15,Tarde,Colisión frontal-lateral,4583114.65,431346.28
2014S008692,18,Tarde,Colisión Lateral,4583079.49,431255.07
2014S000045,13,Matutino,Caida (dos ruedas),4583461.9,431551.41
2014S006394,9,Matutino,Colisión Lateral,4583461.9,431551.41
2014S005354,19,Tarde,Caida (dos ruedas),4583232.75,431465.43
