IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_Y,CoordenadaUTM_X
2011S000533,12,No es causa del peatón,Motocicleta,SES 125,HONDA,Beige,B,8,4580858.37,431119.88
2011S000537,14,No es causa del peatón,Taxi,ALHAMBRA,SEAT,Altres,BTP,15,4583756.63,428821.77
2011S000670,14,No es causa del peatón,Turismo,A4,AUDI,Blau,B,24,4578921.07,428306.4
2011S000301,0,No es causa del peatón,Ciclomotor,NEO'S,YAMAHA,Negre,AM,8,4580214.82,428234.41
2011S000023,0,No es causa del peatón,Turismo,LANTRA,HYUNDAI,Vermell,B,2,4580586.26,428734.94
2011S000025,7,No es causa del peatón,Turismo,CERATO,KIA,Vermell,B,19,4581714.78,429150.63
2011S000027,9,No es causa del peatón,Turismo,Lupo,VOLKSWAGEN,Negre,B,30,4584925.22,431113.34
2011S000028,10,No es causa del peatón,Turismo,ATOS,HYUNDAI,Gris,B,5,4581267.44,429658.3
2011S000165,0,No es causa del peatón,Motocicleta,SIXTEEN,SUZUKI,Blau,A,2,4586237.93,431172.88
2011S000570,13,No es causa del peatón,Turismo,CLIO,RENAULT,Blanc,B,3,4586759.76,427815.27
2011S000708,20,No es causa del peatón,Bicicleta,Desconocido,DECATHLON,Negre,Desconocido,Desconocido,4580713.76,428465.3
2011S000304,7,No es causa del peatón,Motocicleta,X-8,PIAGGIO,Negre,B,14,4581453.93,429089.09
2011S000435,9,No es causa del peatón,Turismo,SAXO,CITROEN,Daurat,Desconocido,Desconocido,4582794.38,429426.76
2011S000436,9,No es causa del peatón,Turismo,VANTAGE,ASTON MARTIN,Gris,Desconocido,Desconocido,4585207.22,431641.19
2011S000573,16,No es causa del peatón,AutobŁs,0405N2,MERCEDES,Altres,D,14,4582178.88,428477.98
2011S000574,18,No es causa del peatón,Taxi,ZAFIRA,OPEL,Negre,BTP,10,4582360.14,429395.55
2011S000673,16,No es causa del peatón,Motocicleta,CB 500 S,HONDA,Negre,A,1,4582502.27,430496.37
2011S000677,17,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Negre,A1,4,4582391.79,429616.73
2011S000710,21,No es causa del peatón,Turismo,A4,AUDI,Gris,B,16,4584793.46,433059.05
2011S000712,21,No es causa del peatón,Turismo,CORSA,OPEL,Negre,B,14,4582083.33,425819.56
2011S000010,2,No es causa del peatón,Turismo,ALHAMBRA,SEAT,Gris,B,3,4589015.7,433390.85
2011S000147,11,No es causa del peatón,Motocicleta,SH 75,HONDA,Vermell,A,46,4582873.21,429950.02
2011S001199,6,No es causa del peatón,Turismo,A 140,MERCEDES,Blanc,B,35,4583662.11,431547.77
2011S001334,15,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Altres,B,13,4584830.37,432108.08
2011S000942,12,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Negre,B,18,4582532.79,430316.07
2011S001070,13,No es causa del peatón,Ciclomotor,XL 50,VESPA,Vermell,Llicncia,Desconocido,4583095.68,430521.59
2011S001071,14,No es causa del peatón,AutobŁs,NL 222,MAN,Altres,D,Desconocido,4583737.08,430789.1
2011S001204,7,Cruzar fuera de paso peatonal,Turismo,XSARA,CITROEN,Blau,B,29,4588620.63,431481.67
2011S001206,9,No es causa del peatón,Motocicleta,YBR 125,YAMAHA,Vermell,B,15,4581551.92,427221.67
2011S000150,10,No es causa del peatón,Turismo,C1,CITROEN,Vermell,B,8,4582013.24,425960.22
2011S000289,11,No es causa del peatón,Turismo,CARISMA,MITSUBISHI,Vermell,B,7,4581481.31,429250.19
2011S000416,17,No es causa del peatón,Turismo,Desconocido,SUZUKI,Desconocido,Desconocido,Desconocido,4584205.04,427616.26
2011S000417,18,No es causa del peatón,Bicicleta,Desconocido,BICING,Desconocido,Desconocido,Desconocido,4581617.02,432163.45
2011S000419,15,No es causa del peatón,Motocicleta,XR 400 R,HONDA,Vermell,A2,2,4581781.37,425238.76
2011S000420,19,No es causa del peatón,Turismo,NOTE,NISSAN,Gris,B,25,4588693.47,433616.47
2011S001338,17,No es causa del peatón,Motocicleta,SH 150,HONDA,Negre,A,23,4584982.07,428502.78
2011S001473,10,No es causa del peatón,Ciclomotor,SH 50,HONDA,Negre,A2,1,4582247.99,430334.36
2011S001343,23,No es causa del peatón,Ciclomotor,JET FORCE,PEUGEOT,Blau,AM,4,4584031.87,433285.17
2011S001344,22,No es causa del peatón,Turismo,156,ALFA ROMEO,Gris,B,7,4585586.64,432726.86
2011S001485,15,No es causa del peatón,Motocicleta,GS 500 E,SUZUKI,Negre,A,2,4587177.59,428661.37
2011S000559,6,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,34,4583489.22,430968.62
2011S000562,11,No es causa del peatón,Motocicleta,YBR 125,YAMAHA,Negre,B,9,4582443.33,426929.43
2011S000697,10,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Negre,B,2,4586419.69,430348.08
2011S000705,18,No es causa del peatón,Motocicleta,GSX 750,SUZUKI,Negre,A,0,4582513.68,430113.62
2011S001476,10,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,5,4581523.4,431040.67
2011S001608,18,No es causa del peatón,Motocicleta,SH 125,HONDA,Marr˘,B,7,4582808.38,430228.83
2011S001761,19,No es causa del peatón,Motocicleta,LS 650 SAVAGE,SUZUKI,Vermell,A,15,4581831.78,429088.14
2011S001763,22,No es causa del peatón,Turismo,CORSA,OPEL,Gris,B,15,4580025.56,430854.77
2011S001764,21,No es causa del peatón,Turismo,TOLEDO,SEAT,Gris,B,18,4586453.46,428432.21
2011S001765,22,No es causa del peatón,Turismo,ASTRA,OPEL,Vermell,B,44,4581644.16,428668.6
2011S001899,8,No es causa del peatón,Furgoneta,MB 130,MERCEDES,Blanc,B,22,4578247.93,428574.51
2011S002032,13,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4580977.28,428663.71
2011S002034,14,No es causa del peatón,Motocicleta,FZ6,YAMAHA,Negre,A,6,4583679.74,430834.54
2011S001623,9,No es causa del peatón,Turismo,TIPO,FIAT,Gris,Desconocido,Desconocido,4588656.82,431938.47
2011S001894,19,No es causa del peatón,Turismo,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,4581975,425563.52
2011S001896,22,Desobedecer Semáforo,Motocicleta,Desconocido,HONDA,Blanc,B,8,4582692.06,430363.96
2011S000132,9,No es causa del peatón,Turismo,ASTRA,OPEL,Gris,B,11,4581315.59,428618.24
2011S000267,19,No es causa del peatón,Taxi,TOLEDO,SEAT,Desconocido,BTP,32,4582767.32,428264.28
2011S000269,20,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,2,4585756.57,433302.68
2011S000398,15,No es causa del peatón,Turismo,CORSA,OPEL,Gris,B,3,4582511.71,427514.84
2011S000399,14,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Negre,B,3,4583476.99,428230.83
2011S000404,20,No es causa del peatón,Turismo,C 180,MERCEDES,Negre,B,53,4580687.75,427015.46
2011S000405,20,No es causa del peatón,Furgoneta,HIACE,TOYOTA,Blau,B,8,4584538.61,431678.11
2011S000538,15,No es causa del peatón,Furgoneta,INTERSTAR,NISSAN,Blanc,B,3,4581234.72,431535.14
2011S002183,11,No es causa del peatón,Motocicleta,SR 250 SP,YAMAHA,Negre,A,2,4584467.5,431579.84
2011S002193,14,No es causa del peatón,Ciclomotor,SCOOPY 125,HONDA,Blau,AM,19,4581582.76,431653.05
2011S002193,14,No es causa del peatón,"Camión <= 3,5 Tm",CRAFTER,VOLKSWAGEN,Blau,B,20,4581582.76,431653.05
2011S000003,5,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,Desconocido,Desconocido,4581353.46,432270.83
2011S000140,5,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,11,4583816.58,431230.25
2011S000275,11,No es causa del peatón,Turismo,XSARA,CITROEN,Gris,B,23,4583966.1,429617.24
2011S000540,15,No es causa del peatón,Turismo,TOLEDO,SEAT,Blanc,B,20,4582776.22,430042.45
2011S000540,15,No es causa del peatón,Turismo,307,PEUGEOT,Gris,B,46,4582776.22,430042.45
2011S008456,16,No es causa del peatón,Turismo,A3,AUDI,Negre,B,20,4583885.91,428618.44
2011S008458,14,No es causa del peatón,"Camión > 3,5 Tm",143M,SCANIA,Blanc,C,33,4588608.52,431099.08
2011S008458,14,No es causa del peatón,Turismo,COROLLA,TOYOTA,Blau,B,6,4588608.52,431099.08
2011S008460,17,No es causa del peatón,Turismo,JOG,YAMAHA,Gris,B,27,4583304.72,430550.22
2011S008461,18,No es causa del peatón,Furgoneta,LT 28,VOLKSWAGEN,Blanc,B,8,4587558.81,433359.05
2011S008665,12,No es causa del peatón,Turismo,C4,CITROEN,Negre,B,11,4584048.88,432297.41
2011S006561,13,No es causa del peatón,Ciclomotor,SH 50,HONDA,Vermell,Llicncia,6,4583134,430045.84
2011S006562,18,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Gris,Llicncia,18,4586200.49,431610.49
2011S006566,15,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,B,23,4585327.86,427706.4
2011S006703,5,No es causa del peatón,Taxi,E 280,MERCEDES,Altres,BTP,26,4583985.32,427183.29
2011S006709,12,No es causa del peatón,Furgoneta,MASTER,RENAULT,Blanc,B,4,4581495.1,430482.74
2011S006710,11,No es causa del peatón,"Camión <= 3,5 Tm",ATLEON 110,NISSAN,Blanc,C,4,4587933.37,432210.17
2011S006841,9,No es causa del peatón,Motocicleta,SCOOPY 125,HONDA,Gris,A,16,4586465.62,429643.45
2011S007449,15,No es causa del peatón,Motocicleta,XT 660,YAMAHA,Negre,A,22,4582899.77,427289.78
2011S007584,7,No es causa del peatón,Furgoneta,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,4583076.95,432184.61
2011S007586,7,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blau,B,6,4588506.77,430897.9
2011S007588,8,No es causa del peatón,Turismo,A4,AUDI,Negre,B,20,4582256.26,429195.89
2011S007589,10,No es causa del peatón,Bicicleta,ROCKRIDER,DECATHLON,Vermell,Desconocido,Desconocido,4583278.44,433290.2
2011S007717,20,No es causa del peatón,"Camión <= 3,5 Tm",FH,VOLVO,Blanc,E C,2,4588848.98,433510.96
2011S007717,20,No es causa del peatón,Turismo,SPACE WAGON,MITSUBISHI,Negre,B,8,4588848.98,433510.96
2011S007721,21,No es causa del peatón,Turismo,SLK 200,MERCEDES,Gris,B,24,4581525.56,428982.81
2011S006585,19,No es causa del peatón,Turismo,KA,FORD,Desconocido,B,4,4590519.82,431585.96
2011S006587,11,No es causa del peatón,AutobŁs,Desconocido,MERCEDES-BENZ,Vermell,D,21,4581481.21,428423.27
2011S006721,14,No es causa del peatón,Ciclomotor,TZR 50,YAMAHA,Negre,AM,4,4586779.93,429692.35
2011S006200,21,No es causa del peatón,Turismo,116,BMW,Gris,B,-77,4581537.13,429774.82
2011S007533,12,No es causa del peatón,Todo terreno,NAVARA,NISSAN,Negre,B,28,4581915.29,425650.85
2011S007536,14,No es causa del peatón,Turismo,PICANTO,KIA,Gris,B,19,4582210.22,430198.35
2011S007540,18,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4583704.2,432154.31
2011S007541,18,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Gris,A,42,4584174.63,431670.61
2011S007664,0,No es causa del peatón,Turismo,ZAFIRA,OPEL,Gris,Desconocido,Desconocido,4580836.51,428293.72
2011S008799,14,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,3,4588639.96,433698.18
2011S008799,14,No es causa del peatón,Turismo,407,PEUGEOT,Gris,B,9,4588639.96,433698.18
2011S008800,16,No es causa del peatón,Turismo,ALMERA,NISSAN,Vermell,Desconocido,Desconocido,4587271.92,433742.97
2011S008802,17,No es causa del peatón,Turismo,A3,AUDI,Blanc,B,6,4582602.72,429427
2011S008608,11,No es causa del peatón,Turismo,Gran Scenic,RENAULT,Gris,B,27,4588512.71,432185.43
2011S008612,18,No es causa del peatón,Carro,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4582633.97,430417.38
2011S008740,6,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,BTP,25,4583291.61,428614.85
2011S008748,9,No es causa del peatón,Turismo,SERIE 1,BMW,Blau,B,6,4582116.38,427095.46
2011S007311,12,No es causa del peatón,Turismo,A3,AUDI,Negre,B,41,4578918.74,428631.82
2011S007312,13,No es causa del peatón,Turismo,406,PEUGEOT,Vermell,B,25,4580858.37,431119.88
2011S007315,20,No es causa del peatón,Motocicleta,ELYSTAR 125,PEUGEOT,Negre,B,20,4581244.45,429059.23
2011S006180,19,No es causa del peatón,Taxi,Altea,SEAT,Altres,BTP,9,4583353.85,430023.88
2011S006305,14,No es causa del peatón,Ciclomotor,JET,PEUGEOT,Vermell,AM,4,4582793.12,429240.06
2011S006307,14,No es causa del peatón,Turismo,A3,AUDI,Negre,B,13,4581626.21,427191.97
2011S006310,17,No es causa del peatón,Turismo,BRAVO,FIAT,Gris,B,7,4583897.44,425989.75
2011S007290,14,No es causa del peatón,Turismo,E 320,MERCEDES,Gris,B,46,4581433.58,427304.28
2011S007422,12,No es causa del peatón,Turismo,MONDEO,FORD,Negre,B,21,4583048.37,433616.67
2011S007425,15,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4581879.11,429859.71
2011S007428,16,No es causa del peatón,Bicicleta,Desconocido,DECATHLON,Negre,Desconocido,Desconocido,4582758.54,430087.64
2011S007560,14,No es causa del peatón,Ciclomotor,ZIP AIRE,PIAGGIO,Negre,B,2,4575584.75,425967.66
2011S008674,12,No es causa del peatón,Furgoneta,VIVARO,OPEL,Gris,B,27,4581668.5,429644.21
2011S008675,14,No es causa del peatón,"Camión > 3,5 Tm",Desconocido,RENAULT,Altres,C,8,4581239.63,432231.07
2011S008677,16,No es causa del peatón,Turismo,307,PEUGEOT,Negre,B,14,4583525.55,433970.87
2011S008679,14,No es causa del peatón,Turismo,Altea,SEAT,Gris,B,10,4582817.74,432236.76
2011S008478,1,No es causa del peatón,Turismo,WAGON,SUZUKI,Gris,B,16,4585212.11,430800.49
2011S008481,7,Cruzar fuera de paso peatonal,Turismo,XSARA,CITROEN,Platejat,B,22,4589064.14,431895.14
2011S008482,11,No es causa del peatón,Taxi,PASSAT,VOLKSWAGEN,Groc,BTP,9,4584955.43,431562.82
2011S008487,12,No es causa del peatón,Turismo,A5,AUDI,Gris,B,28,4582426.01,429629.8
2011S008616,17,No es causa del peatón,Turismo,FOCUS,FORD,Blau,B,25,4582874.5,426950.01
2011S008617,18,No es causa del peatón,Turismo,FORTWO,SMART,Gris,B,35,4589136.09,432323.88
2011S008618,20,No es causa del peatón,Turismo,FOCUS,FORD,Verd,B,25,4581485.88,428886.41
2011S008619,20,No es causa del peatón,Ciclomotor,Desconocido,BICING,Altres,Desconocido,Desconocido,4583984.9,430285.12
2011S008621,20,No es causa del peatón,Motocicleta,CB 600,HONDA,Gris,A,13,4583190.42,432247.8
2011S006726,15,No es causa del peatón,Bicicleta,Desconocido,DECATHLON,Gris,Desconocido,Desconocido,4583036.32,428845.42
2011S007563,14,No es causa del peatón,Ciclomotor,SH 50,HONDA,Blanc,AM,9,4585658.91,431586.36
2011S007692,18,No es causa del peatón,Motocicleta,GSX 750,SUZUKI,Vermell,A,3,4584371.3,431485.99
2011S007695,6,No es causa del peatón,AutobŁs,Desconocido,SCANIA,Groc,D,6,4584725.51,435033.45
2011S007697,8,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A,9,4583191.22,429512.9
2011S007698,9,No es causa del peatón,Motocicleta,SCOOPY 125,HONDA,Blanc,B,6,4587535.88,430710.4
2011S007833,21,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,BTP,4,4582644.21,431443.18
2011S006842,10,No es causa del peatón,Motocicleta,NHX 110,HONDA,Desconocido,A,53,4582360.79,429817.08
2011S006844,10,Cruzar fuera de paso peatonal,Motocicleta,SM 125,DERBI,Negre,A1,10,4583440.07,428912.86
2011S006845,11,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,5,4583838.68,432862.24
2011S006849,12,No es causa del peatón,Furgoneta,BOXER,PEUGEOT,Blanc,B,6,4581859.63,429256.13
2011S006982,7,No es causa del peatón,Furgoneta,PRIMASTAR,NISSAN,Gris,B,26,4582389.21,426779.13
2011S006984,7,No es causa del peatón,Motocicleta,F 800,BMW,Blanc,A2,2,4586378.72,431710.05
2011S006989,12,No es causa del peatón,Tractocamión,FH,VOLVO,Negre,E C,8,4580740.59,431140.98
2011S007118,15,No es causa del peatón,Turismo,560,BMW,Negre,B,45,4584802.8,434360.2
2011S007120,16,No es causa del peatón,Turismo,308,PEUGEOT,Gris,B,25,4585946.2,434078.33
2011S007725,20,No es causa del peatón,Turismo,C 200,MERCEDES,Negre,B,32,4583650.77,430938.19
2011S008754,17,No es causa del peatón,Motocicleta,MP3 400,PIAGGIO,Negre,B,10,4581406.33,430665.34
2011S008384,21,No es causa del peatón,Motocicleta,WW125EX2,HONDA,Blanc,B,6,4582843.18,429379.03
2011S008512,15,No es causa del peatón,Turismo,C 200,MERCEDES,Altres,B,Desconocido,4582185.9,429454.37
2011S008234,8,No es causa del peatón,Motocicleta,SUPER DINK 125,KYMCO,Gris,B,4,4575412.97,426356.69
2011S007121,15,No es causa del peatón,Turismo,ASTRA,OPEL,Negre,B,39,4588639.96,433698.18
2011S007123,15,No es causa del peatón,Turismo,C2,CITROEN,Verd,B,37,4584740.56,429974.61
2011S007123,15,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,Desconocido,Desconocido,4584740.56,429974.61
2011S007256,12,No es causa del peatón,Turismo,MEGANE,RENAULT,Negre,B,14,4586463.92,433283.65
2011S007388,19,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,9,4582179.25,429624.74
2011S007395,10,No es causa del peatón,Turismo,CORSA,OPEL,Blau,B,13,4583483.77,430418.71
2011S007396,10,No es causa del peatón,Ciclomotor,SE 50,DAELIM,Gris,B,32,4581186.96,427372.81
2011S008121,17,Desobedecer Semáforo,Motocicleta,XL 1200,HARLEY DAVIDSON,Negre,Desconocido,Desconocido,4582470.3,427079.29
2011S008122,17,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4586783.52,432544.89
2011S008123,19,Cruzar fuera de paso peatonal,Turismo,IBIZA,SEAT,Vermell,B,8,4582288.82,432755.89
2011S008124,15,No es causa del peatón,Ciclomotor,SCOOPY 50,HONDA,Negre,B,1,4583325.46,429758.73
2011S008125,19,No es causa del peatón,Turismo,DEDRA,LANCIA,Negre,B,10,4582185.03,425554.35
2011S008262,12,No es causa del peatón,Ciclomotor,VESPA,PIAGGIO,Blanc,Llicncia,11,4587888.85,431957.62
2011S008265,14,No es causa del peatón,Turismo,LAGUNA,RENAULT,Gris,B,18,4582522.52,427631.09
2011S008269,18,No es causa del peatón,Ciclomotor,NEO'S,YAMAHA,Negre,Llicncia,10,4582486.79,433042.41
2011S006218,16,No es causa del peatón,Motocicleta,SH 100,HONDA,Negre,B,10,4583317.43,429831.27
2011S006219,14,No es causa del peatón,"Camión <= 3,5 Tm",35C,IVECO FIAT,Desconocido,C1,17,4578516.92,428474.03
2011S007137,21,No es causa del peatón,Turismo,A4,AUDI,Gris,Desconocido,Desconocido,4581820.6,428160
2011S007139,21,No es causa del peatón,Motocicleta,XL 1000 V,HONDA,Altres,A,4,4587610.03,431868.7
2011S007269,20,No es causa del peatón,Turismo,200,ROVER,Blau,B,19,4584613.55,426771.17
2011S007269,20,No es causa del peatón,Furgoneta,111 CDI,MERCEDES,Gris,B,5,4584613.55,426771.17
2011S008372,16,No es causa del peatón,Turismo,C 180,MERCEDES,Gris,B,46,4582329.47,429541.12
2011S008372,16,No es causa del peatón,Motocicleta,BONNEVILLE,TRIUMPH,Negre,A,31,4582329.47,429541.12
2011S008377,18,No es causa del peatón,Turismo,A 140,MERCEDES,Altres,B,26,4585114.67,431310
2011S008516,17,No es causa del peatón,Turismo,Desconocido,Desconocido,Gris,Desconocido,Desconocido,4583216.6,430134.24
2011S008648,20,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Gris,Desconocido,Desconocido,4585704.89,432215.5
2011S007856,8,No es causa del peatón,Ciclomotor,SCOOPY 50,HONDA,Negre,Llicncia,7,4582111.92,428362.41
2011S007857,8,No es causa del peatón,Motocicleta,CB1,HONDA,Blau,A,18,4580909.28,429910.63
2011S007860,8,No es causa del peatón,Otros vehĄc. a motor,Desconocido,HAULOTTE,Groc,B,28,4581367.3,430646.22
2011S007982,12,No es causa del peatón,Turismo,MICRA,NISSAN,Platejat,B,46,4581507.73,427394.69
2011S007983,12,No es causa del peatón,Turismo,FORTWO,SMART,Blanc,B,47,4583292.39,429655.33
2011S007985,13,No es causa del peatón,Taxi,Altea,SEAT,Altres,BTP,4,4582806.19,429788.86
2011S008118,12,No es causa del peatón,AutobŁs,O 405,MERCEDES-BENZ,Vermell,D,17,4584896.36,431251.78
2011S006864,15,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Altres,B,11,4583670.02,430761.99
2011S006865,20,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4585743.11,433618.82
2011S006868,14,No es causa del peatón,Turismo,INCA,SEAT,Blau,B,12,4584220.81,432570.08
2011S006869,20,No es causa del peatón,Motocicleta,VS 125,SYM,Blanc,B,8,4582314.74,429769.95
2011S007837,4,No es causa del peatón,Turismo,307,PEUGEOT,Blanc,B,12,4582766.47,429045.82
2011S007959,17,No es causa del peatón,"Camión > 3,5 Tm",ATLEON 110,NISSAN,Blanc,C,5,4583623.59,427673.64
2011S007960,16,No es causa del peatón,Turismo,CLIO,RENAULT,Negre,B,7,4584245.48,431552.98
2011S008781,13,No es causa del peatón,Ciclomotor,SPEEDFIGHT AIR COOLED,PEUGEOT,Vermell,B,3,4581853.8,429819.64
2011S008785,18,No es causa del peatón,Turismo,C4,CITROEN,Vermell,B,26,4580188.48,430972.7
2011S008786,19,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Gris,A2,1,4586182.48,431952.89
2011S007272,21,No es causa del peatón,Turismo,120D,BMW,Negre,B,14,4588605.77,432110.1
2011S007274,22,Cruzar fuera de paso peatonal,Motocicleta,BURGMAN,SUZUKI,Gris,B,22,4581992.1,429975.07
2011S007404,14,No es causa del peatón,Turismo,TOLEDO,SEAT,Vermell,B,40,4581599.18,427011.67
2011S007543,18,No es causa del peatón,Turismo,SAXO,CITROEN,Blanc,B,1,4580979.91,431394.3
2011S008238,8,No es causa del peatón,Furgoneta,TRANSIT,FORD,Verd,B,4,4580600.02,430146.56
2011S008239,11,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,39,4582682.86,428005.61
2011S006207,11,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,MERCEDES-BENZ,Verd,C,2,4581312.16,430308.24
2011S006209,12,No es causa del peatón,Tractocamión,Desconocido,SCANIA,Blanc,E C,25,Desconocido,Desconocido
2011S006212,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Vermell,B,4,4583581.89,431247.88
2011S006212,13,No es causa del peatón,Turismo,FOCUS,FORD,Gris,B,39,4583581.89,431247.88
2011S006215,14,No es causa del peatón,Taxi,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4583729.39,429479.67
2011S006335,13,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,3,4588794.76,430986.93
2011S006339,15,No es causa del peatón,Furgoneta,C15,CITROEN,Blanc,B,1,4583086.08,428993.23
2011S007530,10,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Gris,B,38,4585520.14,431982.64
2011S007532,23,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre,BTP,15,4583353.85,430023.88
2011S007660,20,No es causa del peatón,Turismo,KANGOO,RENAULT,Gris,B,3,4584352.3,428620.25
2011S007663,23,No es causa del peatón,Taxi,OCTAVIA,SKODA,Desconocido,BTP,19,4582970.71,430623.25
2011S007664,0,No es causa del peatón,Taxi,OCTAVIA,SKODA,Groc,BTP,1,4580836.51,428293.72
2011S008520,1,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4586459.64,432168.73
2011S008520,1,No es causa del peatón,Motocicleta,PES,HONDA,Negre,Desconocido,Desconocido,4586459.64,432168.73
2011S008521,8,No es causa del peatón,Turismo,PUNTO,FIAT,Vermell,B,5,4581843.91,429420.07
2011S008658,7,No es causa del peatón,Motocicleta,YBR 125,YAMAHA,Negre,B,13,4581113.17,429760.26
2011S008660,6,No es causa del peatón,Ciclomotor,SCOOPY 50,HONDA,Negre,AM,10,4587180.09,431090.56
2011S008499,19,No es causa del peatón,Ciclomotor,RS 50,RIEJU,Verd,B,4,4584360.21,430891.08
2011S008631,10,No es causa del peatón,Motocicleta,VS 125,SYM,Blanc,B,7,4584656.77,431934.94
2011S008633,8,No es causa del peatón,Turismo,CRZ,HONDA,Vermell,B,41,4588863.62,432020.82
2011S007802,14,No es causa del peatón,Turismo,A3,AUDI,Blau,B,26,4582655.52,428932.37
2011S006224,17,No es causa del peatón,Motocicleta,SH 125,HONDA,Vermell,B,11,4581636.23,428531.6
2011S006361,2,No es causa del peatón,Turismo,FOCUS,FORD,Vermell,B,4,4581405.88,426801.04
2011S006366,13,No es causa del peatón,Motocicleta,SES 125,HONDA,Vermell,B,16,4587048.08,430116.77
2011S006369,14,No es causa del peatón,Motocicleta,SQ 125,DAELIM,Desconocido,B,15,4587008.2,430808.41
2011S006497,21,No es causa del peatón,Turismo,RIO,KIA,Gris,B,10,4583618.35,426227.76
2011S006499,7,No es causa del peatón,Turismo,Desconocido,Desconocido,Blau,Desconocido,Desconocido,4580915.83,429393.62
2011S006503,23,Desobedecer Semáforo,Ciclomotor,YN 50,YAMAHA,Blau,B,4,4582657.91,430655.6
2011S006631,20,No es causa del peatón,Motocicleta,GSF 650,SUZUKI,Gris,A,16,4582864.42,429716.6
2011S006632,18,No es causa del peatón,Ciclomotor,VESPA,PIAGGIO,Gris,B,7,4582722.07,430528.12
2011S007544,20,No es causa del peatón,Taxi,TOLEDO,SEAT,Altres,BTP,2,4581617.02,432163.45
2011S007680,11,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,23,4582787.3,430276.67
2011S006345,16,No es causa del peatón,Motocicleta,UX 125,SUZUKI,Negre,Desconocido,Desconocido,4582142.88,428441.19
2011S006472,11,No es causa del peatón,Turismo,200,MERCEDES,Gris,B,42,4585395.61,431538.82
2011S008794,13,No es causa del peatón,Motocicleta,ATLANTIS,DERBI,Taronja,B,4,4582977.62,429621.96
2011S006605,21,No es causa del peatón,Turismo,Altea,SEAT,Altres,B,12,4580958.31,429332.4
2011S006610,23,No es causa del peatón,Motocicleta,XCITING 250,KYMCO,Gris,A,16,4583366.17,430797.54
2011S007804,16,Cruzar fuera de paso peatonal,Turismo,ALMERA,NISSAN,Gris,B,7,4587243.96,429149.23
2011S007929,13,No es causa del peatón,Turismo,COUPE,HYUNDAI,Blau,B,6,4585860.49,433534.73
2011S007934,16,No es causa del peatón,Turismo,530,BMW,Blau,B,Desconocido,4584161.39,430196.32
2011S007935,18,No es causa del peatón,Turismo,207,PEUGEOT,Blau,B,21,4582389.21,426779.13
2011S008059,15,No es causa del peatón,Motocicleta,GS 650F,BMW,Gris,A,39,4586334.68,430364.66
