IdExpediente,Hora,Turno,Causa_de_Accidente,CoordenadaUTM_Y,CoordenadaUTM_X
2011S008504,23,Noche,No hay causa mediata,4584335.79,431649.84
2011S005461,19,Tarde,No hay causa mediata,4583317.43,429831.27
2011S007960,16,Tarde,No hay causa mediata,4584245.48,431552.98
2011S006180,19,Tarde,No hay causa mediata,4583353.85,430023.88
2011S007154,15,Tarde,No hay causa mediata,4584012.23,431639.22
2011S003413,2,Noche,No hay causa mediata,4582954.09,429674.94
2011S008477,0,Noche,No hay causa mediata,4583110.95,429523.87
2011S007253,10,Matutino,No hay causa mediata,4584276.1,431781
2011S004424,20,Tarde,No hay causa mediata,4584426.96,431756.11
2011S006408,12,Matutino,No hay causa mediata,4584365.25,431672.7
2011S002626,17,Tarde,No hay causa mediata,4584165.4,431431.26
2011S008296,23,Noche,No hay causa mediata,4584165.4,431431.26
2011S006480,13,Matutino,No hay causa mediata,4584211.38,431282.35
2011S002294,16,Tarde,No hay causa mediata,4584528.29,431453.12
2011S001858,7,Matutino,Alcoholemia,4584040.14,431984.8
2011S006445,16,Tarde,No hay causa mediata,4584056.28,432003.1
2011S002183,11,Matutino,No hay causa mediata,4584467.5,431579.84
2011S003796,16,Tarde,No hay causa mediata,4582978.22,429835.56
2011S004885,19,Tarde,No hay causa mediata,4584371.3,431485.99
2011S004402,10,Matutino,No hay causa mediata,4584355.83,431622.52
2011S005349,17,Tarde,No hay causa mediata,4583871.82,431387.39
2011S007174,12,Matutino,No hay causa mediata,4582706.54,430321.87
2011S001299,14,Tarde,No hay causa mediata,4582452.42,430254.63
2011S001426,18,Tarde,No hay causa mediata,4582932.76,430144.52
2011S002585,12,Matutino,No hay causa mediata,4583048.75,430038.71
2011S005634,12,Matutino,No hay causa mediata,4582799.91,429834.46
2011S007842,7,Matutino,No hay causa mediata,4582538.15,430505.05
2011S003127,18,Tarde,No hay causa mediata,4582603.02,430444.89
2011S002584,11,Matutino,No hay causa mediata,4582787.3,430276.67
2011S008020,9,Matutino,No hay causa mediata,4583119.21,430229.19
2011S008566,14,Tarde,No hay causa mediata,4583161.52,431093.74
2011S005629,22,Noche,No hay causa mediata,4583232.06,431104.6
2011S001647,18,Tarde,No hay causa mediata,4583204.02,431141.7
2011S005892,1,Noche,No hay causa mediata,4583198.42,431165.91
2011S005948,13,Matutino,No hay causa mediata,4583128.36,430752.5
2011S007160,21,Tarde,No hay causa mediata,4582926.55,430577.72
2011S002447,15,Tarde,No hay causa mediata,4582343.3,430769.65
2011S008759,19,Tarde,No hay causa mediata,4582939.91,430943.38
2011S001675,21,Tarde,No hay causa mediata,4582939.91,430943.38
2011S008609,15,Tarde,No hay causa mediata,4582656.16,431110
2011S006513,14,Tarde,No hay causa mediata,4582345.48,430504.82
2011S005851,16,Tarde,No hay causa mediata,4582358.45,430491.92
2011S007891,18,Tarde,No hay causa mediata,4582739.29,430599.85
2011S008116,15,Tarde,No hay causa mediata,4582793.1,430577.83
2011S002876,8,Matutino,No hay causa mediata,4582897.28,430476.36
2011S002244,8,Matutino,No hay causa mediata,4582964.62,430808.36
2011S007433,20,Tarde,No hay causa mediata,4582963.71,430942.18
2011S008159,4,Noche,No hay causa mediata,4582536.48,431016.65
2011S002181,9,Matutino,No hay causa mediata,4582434.97,430599.21
2011S006128,9,Matutino,No hay causa mediata,4582245.25,430308.02
2011S003933,17,Tarde,No hay causa mediata,4582463.45,430531.06
2011S008474,2,Noche,No hay causa mediata,4582658.06,430729.47
2011S005161,18,Tarde,No hay causa mediata,4582528.4,431237.91
2011S003135,20,Tarde,No hay causa mediata,4582619.92,430904.35
2011S003212,11,Matutino,No hay causa mediata,4582619.92,430904.35
2011S006282,13,Matutino,No hay causa mediata,4582993.8,431072.71
2011S002518,12,Matutino,No hay causa mediata,4582946.86,431310.74
2011S002472,14,Tarde,No hay causa mediata,4582604.77,430761.98
2011S004961,20,Tarde,No hay causa mediata,4582940.28,431208.82
2011S002892,9,Matutino,No hay causa mediata,4582768.2,431001.88
2011S005215,21,Tarde,Alcoholemia,4582129.55,430422.25
2011S005560,20,Tarde,No hay causa mediata,4582802.34,430726.11
2011S003390,11,Matutino,No hay causa mediata,4582671.54,431285.38
2011S005707,18,Tarde,No hay causa mediata,4582799.39,430874.05
2011S002019,19,Tarde,No hay causa mediata,4582431.56,430886.9
2011S001482,14,Tarde,No hay causa mediata,4582230.23,430399.14
2011S004348,15,Tarde,No hay causa mediata,4582230.23,430399.14
2011S006943,16,Tarde,No hay causa mediata,4582835.27,431420.12
2011S002731,7,Matutino,No hay causa mediata,4582861.84,430328.62
2011S000738,20,Tarde,No hay causa mediata,4583417.13,431044.96
2011S001492,20,Tarde,No hay causa mediata,4583417.13,431044.96
2011S007163,1,Noche,Alcoholemia,4583385.99,430864.8
2011S005757,11,Matutino,No hay causa mediata,4583300.35,431152
2011S001913,16,Tarde,No hay causa mediata,4583085.92,431560.72
2011S001845,17,Tarde,No hay causa mediata,4583274.27,431712.08
2011S004545,23,Noche,Alcoholemia,4583043.15,431314.37
2011S001773,9,Matutino,No hay causa mediata,4583152.89,431246.29
2011S004315,13,Matutino,No hay causa mediata,4583592.71,431696.02
2011S008818,15,Tarde,No hay causa mediata,4583492.9,431509.45
2011S005551,23,Noche,No hay causa mediata,4583538.8,431555.75
2011S004949,13,Matutino,No hay causa mediata,4583375.73,432039.19
2011S000842,17,Tarde,No hay causa mediata,4583608.29,431599.81
2011S006492,18,Tarde,No hay causa mediata,4583608.29,431599.81
2011S005821,12,Matutino,No hay causa mediata,4583938.87,432078.02
2011S006365,12,Matutino,No hay causa mediata,4583700.34,431795.29
2011S004666,12,Matutino,No hay causa mediata,4583352.53,431364.93
2011S004736,18,Tarde,No hay causa mediata,4583405.28,431419.04
2011S007933,15,Tarde,No hay causa mediata,4583787.89,431884.37
2011S001400,15,Tarde,No hay causa mediata,4583787.89,431884.37
2011S004613,15,Tarde,No hay causa mediata,4580719.2,429449.24
2011S006240,9,Matutino,No hay causa mediata,4583676.67,431345.04
2011S005681,23,Noche,No hay causa mediata,4580764.92,429668.84
2011S000666,13,Matutino,No hay causa mediata,4583938.68,431858.65
2011S006042,10,Matutino,No hay causa mediata,4583759.57,431274.79
2011S007914,16,Tarde,No hay causa mediata,4583746.91,431234.33
2011S005694,22,Noche,No hay causa mediata,4583876.85,431714
2011S008100,9,Matutino,No hay causa mediata,4583631.6,431444.51
2011S004078,10,Matutino,No hay causa mediata,4582984.63,431648.6
2011S007766,14,Tarde,No hay causa mediata,4583184.91,431269.03
2011S006961,15,Tarde,No hay causa mediata,4583276.86,431362.1
2011S002849,12,Matutino,No hay causa mediata,4582782.46,431545.14
2011S001202,8,Matutino,No hay causa mediata,4583261.38,431772.47
2011S007995,18,Tarde,No hay causa mediata,4584362.89,431118.92
2011S005935,6,Matutino,No hay causa mediata,4584376.33,431112.58
2011S004325,18,Tarde,No hay causa mediata,4584925.22,431113.34
2011S007363,0,Noche,No hay causa mediata,4584950.84,431116.19
2011S002313,13,Matutino,No hay causa mediata,4584161.08,431283.41
2011S000352,22,Noche,No hay causa mediata,4584161.32,431267.78
2011S003451,20,Tarde,No hay causa mediata,4583791.85,431047.83
2011S001479,13,Matutino,No hay causa mediata,4583734.78,430966.1
2011S003573,11,Matutino,No hay causa mediata,4584441.3,430834.84
2011S005269,17,Tarde,No hay causa mediata,4584452.81,430823.69
2011S000140,5,Noche,No hay causa mediata,4583816.58,431230.25
2011S007803,14,Tarde,No hay causa mediata,4584533.84,431262.77
2011S008197,12,Matutino,No hay causa mediata,4579989.69,429634.13
2011S004525,13,Matutino,No hay causa mediata,4580128.09,429786.31
2011S008368,14,Tarde,No hay causa mediata,4580456.17,430239.72
2011S004024,2,Noche,Calle en mal estado,4579418.14,429100.12
2011S002326,20,Tarde,Alcoholemia,4580221.26,429601.13
2011S008747,13,Matutino,No hay causa mediata,4579933.49,430813.12
2011S008112,14,Tarde,No hay causa mediata,4579168.24,430224.33
2011S002234,17,Tarde,No hay causa mediata,4579810.84,429652.45
2011S006796,9,Matutino,No hay causa mediata,4580912.7,429230.37
2011S006959,12,Matutino,No hay causa mediata,4580623.05,429888.4
2011S001050,23,Noche,No hay causa mediata,4580674.71,429301.52
2011S005755,22,Noche,Exceso de velocidad o inadecuada,4580046.8,428561.14
2011S003820,17,Tarde,Calle en mal estado,4580046.8,428561.14
2011S002129,8,Matutino,Estado de la señalización,4580419.85,429200.15
2011S008000,0,Noche,No hay causa mediata,4580796.61,429925.59
2011S000704,16,Tarde,No hay causa mediata,4580899.55,430027.37
2011S008492,13,Matutino,No hay causa mediata,4580759.43,430051.75
2011S005543,13,Matutino,No hay causa mediata,4580895.86,430174.75
2011S005468,10,Matutino,No hay causa mediata,4580904.48,430253.54
2011S001652,19,Tarde,No hay causa mediata,4580903.65,430315.86
2011S008708,15,Tarde,No hay causa mediata,4580459.28,431023.32
2011S004295,0,Noche,No hay causa mediata,4580596.6,430210.47
2011S002852,13,Matutino,No hay causa mediata,4580742.62,429826.53
2011S008766,7,Matutino,No hay causa mediata,4580909.28,429910.63
2011S008175,23,Noche,No hay causa mediata,4580909.28,429910.63
2011S000940,11,Matutino,No hay causa mediata,4580913.98,429988.63
2011S002030,9,Matutino,Calle en mal estado,4575737.28,427806.71
2011S007523,7,Matutino,No hay causa mediata,4576883.61,426129.23
2011S003577,13,Matutino,No hay causa mediata,4576194.72,425927.37
2011S004483,8,Matutino,No hay causa mediata,4576474.36,426226.68
2011S005780,11,Matutino,Calle en mal estado,4577401.76,428134.17
2011S003406,19,Tarde,No hay causa mediata,4575242.76,427462.8
2011S007143,8,Matutino,No hay causa mediata,4578058.25,428761.02
2011S008344,14,Tarde,No hay causa mediata,4578071.83,427935.54
2011S003371,14,Tarde,No hay causa mediata,4578918.13,427797.62
2011S001860,10,Matutino,Exceso de velocidad o inadecuada,4579166.77,428520.35
2011S008234,8,Matutino,No hay causa mediata,4575412.97,426356.69
2011S001669,15,Tarde,No hay causa mediata,4580540.65,431157.75
2011S001410,10,Matutino,No hay causa mediata,4578388.53,429362.65
2011S008417,15,Tarde,No hay causa mediata,4578385.67,429470.26
2011S008538,16,Tarde,No hay causa mediata,4577486.55,427472.89
2011S001503,12,Matutino,Calle en mal estado,4577140.36,426751.27
2011S008028,15,Tarde,No hay causa mediata,4580567.63,428594.3
2011S000298,19,Tarde,No hay causa mediata,4580660.2,428694.75
2011S008824,18,Tarde,No hay causa mediata,4580978.66,428617.08
2011S007177,16,Tarde,No hay causa mediata,4580983.47,428873.64
2011S008031,15,Tarde,No hay causa mediata,4581348.87,428567.38
2011S004283,16,Tarde,No hay causa mediata,4580878.58,428381.67
2011S001904,11,Matutino,No hay causa mediata,4581403.32,428531.51
2011S003068,20,Tarde,No hay causa mediata,4581225.9,428714.95
2011S002537,17,Tarde,No hay causa mediata,4580937.4,428856.34
2011S002386,19,Tarde,No hay causa mediata,4580937.4,428856.34
2011S003002,10,Matutino,No hay causa mediata,4580872.8,428832.19
2011S006931,14,Tarde,No hay causa mediata,4580467.47,428492.13
2011S003249,23,Noche,No hay causa mediata,4579963.45,427978.22
2011S003020,9,Matutino,No hay causa mediata,4579943.25,428110.37
2011S006595,5,Noche,Alcoholemia,4580274.62,428295.2
2011S004199,2,Noche,Exceso de velocidad o inadecuada,4579848.47,428113.28
2011S004730,15,Tarde,No hay causa mediata,4580140.15,428157.53
2011S000865,18,Tarde,No hay causa mediata,4579438.63,428253.61
2011S003982,17,Tarde,Alcoholemia,4580678.92,427273.28
2011S004095,18,Tarde,No hay causa mediata,4581303.98,427103.93
2011S005482,3,Noche,No hay causa mediata,4581018.62,426938.25
2011S008040,20,Tarde,No hay causa mediata,4581526.96,427672.44
2011S002687,21,Tarde,No hay causa mediata,4581025.15,426763.58
2011S004915,10,Matutino,No hay causa mediata,4581002.69,427826.42
2011S004852,14,Tarde,No hay causa mediata,4579993.54,427681.21
2011S000086,14,Tarde,No hay causa mediata,4580048.77,427650.81
2011S001715,20,Tarde,No hay causa mediata,4579885.35,427810.63
2011S007599,8,Matutino,No hay causa mediata,4580513.23,427498.49
2011S004495,14,Tarde,No hay causa mediata,4579996.11,427936.44
2011S003970,11,Matutino,No hay causa mediata,4579897.56,427799.55
2011S003201,8,Matutino,No hay causa mediata,4580400.8,427352.18
2011S007739,14,Tarde,No hay causa mediata,4580400.8,427352.18
2011S008099,8,Matutino,No hay causa mediata,4580532.32,427297.62
2011S007417,6,Matutino,No hay causa mediata,4580080.77,428023.02
2011S004896,1,Noche,Alcoholemia,4580142.63,427662.04
2011S005798,19,Tarde,No hay causa mediata,4580200.19,427636.35
2011S000983,17,Tarde,No hay causa mediata,4580292.08,427612.23
2011S006473,12,Matutino,No hay causa mediata,4580624.16,428577.78
2011S000708,20,Tarde,No hay causa mediata,4580713.76,428465.3
2011S001502,12,Matutino,No hay causa mediata,4581091.3,427910.81
2011S000880,8,Matutino,No hay causa mediata,4581636.03,427694.46
2011S001375,17,Tarde,No hay causa mediata,4581542.83,428272.69
2011S001305,15,Tarde,No hay causa mediata,4581474.73,427707.77
2011S005529,7,Matutino,No hay causa mediata,4581195.08,427362.37
2011S001368,1,Noche,Alcoholemia,4581027.48,427404.79
2011S001789,16,Tarde,No hay causa mediata,4580633.1,427634.25
2011S003268,21,Tarde,No hay causa mediata,4580813.42,427450.33
2011S000451,22,Noche,No hay causa mediata,4580989.31,427729.19
2011S007485,15,Tarde,No hay causa mediata,4580610.85,427641.08
2011S006664,21,Tarde,No hay causa mediata,4580878.35,427640.15
2011S005169,8,Matutino,No hay causa mediata,4582601.69,427439.43
2011S001536,14,Tarde,No hay causa mediata,4582157.29,427611.59
2011S004242,16,Tarde,No hay causa mediata,4582036.88,427255.97
2011S004219,17,Tarde,No hay causa mediata,4582273.94,427210.58
2011S001569,10,Matutino,No hay causa mediata,4582132.4,427251.23
2011S007352,10,Matutino,No hay causa mediata,4581740.74,427443.74
2011S004156,16,Tarde,No hay causa mediata,4582525.23,427556.27
2011S004761,15,Tarde,No hay causa mediata,4582525.23,427556.27
2011S007795,12,Matutino,No hay causa mediata,4582525.23,427556.27
2011S002014,18,Tarde,No hay causa mediata,4582416.81,427185.19
2011S002331,22,Noche,No hay causa mediata,4581726.68,427390.02
2011S002853,13,Matutino,No hay causa mediata,4581377.32,427151.02
2011S002843,9,Matutino,No hay causa mediata,4581996.17,427401.8
2011S007228,0,Noche,No hay causa mediata,4581643.03,427333.59
2011S005825,18,Tarde,No hay causa mediata,4582427.19,427253.13
2011S003661,21,Tarde,Alcoholemia,4581626.21,427191.97
2011S001206,9,Matutino,No hay causa mediata,4581551.92,427221.67
2011S006353,19,Tarde,No hay causa mediata,4582570.3,427202.26
2011S006668,18,Tarde,No hay causa mediata,4582570.3,427202.26
2011S006630,18,Tarde,No hay causa mediata,4582767.17,427928.53
2011S007832,22,Noche,No hay causa mediata,4582354.86,427702.9
2011S006110,16,Tarde,No hay causa mediata,4582003.01,428376.65
2011S000689,9,Matutino,No hay causa mediata,4581808.21,427590.91
2011S008239,11,Matutino,No hay causa mediata,4582682.86,428005.61
2011S006049,15,Tarde,No hay causa mediata,4582725.35,428147.36
2011S006508,4,Noche,No hay causa mediata,4582725.35,428147.36
2011S001611,15,Tarde,No hay causa mediata,4582630.31,428480.41
2011S004050,10,Matutino,No hay causa mediata,4582161.66,427693.18
2011S000897,19,Tarde,No hay causa mediata,4582662.98,428392.49
2011S007218,14,Tarde,No hay causa mediata,4582661.8,428447.43
2011S006661,16,Tarde,No hay causa mediata,4582651.53,427951.34
2011S002825,16,Tarde,No hay causa mediata,4582274.89,427812.75
2011S001592,8,Matutino,No hay causa mediata,4582812.1,428430.74
2011S007856,8,Matutino,No hay causa mediata,4582111.92,428362.41
2011S002930,17,Tarde,No hay causa mediata,4582620.18,428271.72
2011S004157,15,Tarde,No hay causa mediata,4582031.71,428289.03
2011S003369,13,Matutino,No hay causa mediata,4582044.37,428287.67
2011S002655,21,Tarde,No hay causa mediata,4581888.51,428105.57
2011S008553,20,Tarde,No hay causa mediata,4581888.51,428105.57
2011S004596,20,Tarde,Alcoholemia,4582244.93,426386.08
2011S004755,10,Matutino,No hay causa mediata,4582083.33,425819.56
2011S007496,8,Matutino,No hay causa mediata,4582398.75,425625.31
2011S008133,9,Matutino,No hay causa mediata,4581982,425102.9
2011S008067,20,Tarde,No hay causa mediata,4582043.83,425666.01
2011S008125,19,Tarde,No hay causa mediata,4582185.03,425554.35
2011S007495,9,Matutino,No hay causa mediata,4581760.18,424991.14
2011S007023,16,Tarde,No hay causa mediata,4581835.81,425061.36
2011S000976,10,Matutino,No hay causa mediata,4582890.95,426021.47
2011S006202,8,Matutino,No hay causa mediata,4583375.2,426005.63
2011S004253,19,Tarde,No hay causa mediata,4582856.92,426328.03
2011S002142,21,Tarde,No hay causa mediata,4582770.09,426013.53
2011S000921,15,Tarde,No hay causa mediata,4582537.65,425197.12
2011S008399,14,Tarde,No hay causa mediata,4582774.87,425339.15
2011S007346,19,Tarde,No hay causa mediata,4581204.42,426747.7
2011S006992,13,Matutino,No hay causa mediata,4582001.08,427112.9
2011S005660,20,Tarde,No hay causa mediata,4581139.86,426019.47
2011S007666,8,Matutino,No hay causa mediata,4581247.67,425757.3
2011S008816,11,Matutino,No hay causa mediata,4581758.89,426622.47
2011S001107,16,Tarde,No hay causa mediata,4582712.35,426783.86
2011S004906,0,Noche,No hay causa mediata,4582287.81,426803.31
2011S001415,13,Matutino,No hay causa mediata,4582502.68,427113.7
2011S001092,8,Matutino,Calle en mal estado,4582071.45,426397.17
2011S000891,13,Matutino,No hay causa mediata,4582070.36,427097.51
2011S006143,13,Matutino,No hay causa mediata,4582281.06,427082.07
2011S006271,5,Noche,Alcoholemia,4581441.31,426780.94
2011S003374,18,Tarde,No hay causa mediata,4581247.75,425771.97
2011S006878,6,Matutino,Alcoholemia,4581939.69,425908.37
2011S000373,18,Tarde,No hay causa mediata,4581657.25,426422.65
2011S001052,19,Tarde,No hay causa mediata,4581742.73,425959.12
2011S004649,18,Tarde,No hay causa mediata,4581924.12,425858.07
2011S007046,11,Matutino,No hay causa mediata,4581915.29,425650.85
2011S005963,13,Matutino,No hay causa mediata,4581915.29,425650.85
2011S003485,11,Matutino,No hay causa mediata,4581865.34,425497.77
2011S001932,8,Matutino,No hay causa mediata,4581185.77,425903.16
2011S006794,23,Noche,No hay causa mediata,4582116.12,426268.48
2011S004484,8,Matutino,No hay causa mediata,4582013.24,425960.22
2011S008121,17,Tarde,No hay causa mediata,4582470.3,427079.29
2011S005925,16,Tarde,No hay causa mediata,4581589.34,426346.28
2011S001398,17,Tarde,No hay causa mediata,4583542.03,428509.68
2011S006762,16,Tarde,No hay causa mediata,4583109.88,429096.82
2011S008531,12,Matutino,No hay causa mediata,4583661.72,429199.35
2011S000943,12,Matutino,No hay causa mediata,4583762.06,428830.81
2011S000465,22,Noche,No hay causa mediata,4583174.78,428898.33
2011S001414,13,Matutino,No hay causa mediata,4583765.82,429114.37
2011S003952,16,Tarde,No hay causa mediata,4583783.97,429088.26
2011S002674,10,Matutino,No hay causa mediata,4583198.41,429366.93
2011S008209,18,Tarde,No hay causa mediata,4583161.77,429254.86
2011S001021,19,Tarde,No hay causa mediata,4583383.7,428695.45
2011S005155,15,Tarde,No hay causa mediata,4583423.31,428656.92
2011S004836,20,Tarde,No hay causa mediata,4583410.23,428884.67
2011S004657,3,Noche,No hay causa mediata,4583331.56,429113.51
2011S002882,9,Matutino,No hay causa mediata,4583520.77,429015.76
2011S000171,9,Matutino,No hay causa mediata,4583286.52,429469.63
2011S008037,19,Tarde,No hay causa mediata,4583522.04,429308.56
2011S002547,8,Matutino,No hay causa mediata,4583444.61,429174.94
2011S006772,2,Noche,Alcoholemia,4583831.32,428804.07
2011S000668,17,Tarde,Calle en mal estado,4583598.56,429089.43
2011S002352,19,Tarde,No hay causa mediata,4583511.85,428569.81
2011S006956,13,Matutino,No hay causa mediata,4583554.7,429284.34
2011S006726,15,Tarde,No hay causa mediata,4583036.32,428845.42
2011S006593,3,Noche,Alcoholemia,4583326.03,428721.05
2011S006349,19,Tarde,No hay causa mediata,4582447.68,425425.23
2011S007636,15,Tarde,No hay causa mediata,4582856.65,425605.78
2011S006232,19,Tarde,No hay causa mediata,4582856.65,425605.78
2011S008382,18,Tarde,No hay causa mediata,4582703.59,425489.25
2011S006020,17,Tarde,No hay causa mediata,4583581.13,427767.79
2011S007117,14,Tarde,No hay causa mediata,4583618.55,427746.55
2011S000328,8,Matutino,No hay causa mediata,4583618.55,427746.55
2011S004143,12,Matutino,No hay causa mediata,4583771.47,427831.14
2011S001023,20,Tarde,No hay causa mediata,4582975.78,428091.31
2011S008780,15,Tarde,No hay causa mediata,4582899.03,428308.92
2011S008721,18,Tarde,No hay causa mediata,4583499.13,428173.84
2011S000794,0,Noche,No hay causa mediata,4583272.89,428491.11
2011S005119,11,Matutino,No hay causa mediata,4582814.31,428114.01
2011S000368,16,Tarde,No hay causa mediata,4583380.22,428260.52
2011S008664,10,Matutino,No hay causa mediata,4582960.41,428611.8
2011S006890,20,Tarde,Exceso de velocidad o inadecuada,4582960.41,428611.8
2011S002118,17,Tarde,No hay causa mediata,4582935.23,428491.06
2011S002137,17,Tarde,No hay causa mediata,4583452.26,427615.69
2011S005424,19,Tarde,No hay causa mediata,4582957.17,428627.37
2011S005077,17,Tarde,No hay causa mediata,4583792.28,427852.32
2011S006304,13,Matutino,No hay causa mediata,4582104.27,425208.78
2011S008263,12,Matutino,No hay causa mediata,4583368.19,426543.23
2011S006532,16,Tarde,No hay causa mediata,4583300.33,426540.74
2011S002425,17,Tarde,No hay causa mediata,4583486.15,426292.11
2011S003174,9,Matutino,No hay causa mediata,4582792.93,426644.99
2011S000858,8,Matutino,No hay causa mediata,4583797.12,426462.29
2011S003267,13,Matutino,No hay causa mediata,4583359.93,425847.96
2011S000046,9,Matutino,No hay causa mediata,4583635.47,425957.43
2011S000851,19,Tarde,No hay causa mediata,4583445.84,425910.22
2011S002100,9,Matutino,No hay causa mediata,4583536.79,425952.78
2011S007866,15,Tarde,No hay causa mediata,4583630.98,425990.82
2011S004890,22,Noche,No hay causa mediata,4584097.07,426771.49
2011S005685,7,Matutino,No hay causa mediata,4583857.66,428785.74
2011S007370,9,Matutino,No hay causa mediata,4584109.01,428422.82
2011S001595,9,Matutino,No hay causa mediata,4584175.67,428321.81
2011S008215,19,Tarde,No hay causa mediata,4583888.22,428363.32
2011S007844,10,Matutino,Alcoholemia,4583857.69,428579.34
2011S005145,7,Matutino,Alcoholemia,4584588.06,426715.09
2011S008080,12,Matutino,No hay causa mediata,4584410.83,426116.92
2011S004009,6,Matutino,Alcoholemia,4583747.61,428477.48
2011S004248,17,Tarde,No hay causa mediata,4583865.74,428721.1
2011S004952,15,Tarde,No hay causa mediata,4583812.14,428714.3
2011S003653,5,Noche,Exceso de velocidad o inadecuada,4583937.17,428706.47
2011S003401,17,Tarde,No hay causa mediata,4583178.22,426970.13
2011S006659,17,Tarde,No hay causa mediata,4583113.58,427756.38
2011S001706,3,Noche,Exceso de velocidad o inadecuada,4583184.98,427666.31
2011S000310,14,Tarde,No hay causa mediata,4582865.61,427605.72
2011S005914,10,Matutino,No hay causa mediata,4583579.65,427014.8
2011S004680,17,Tarde,No hay causa mediata,4583799.67,426824.58
2011S002952,16,Tarde,No hay causa mediata,4583863.44,427403.52
2011S004712,20,Tarde,No hay causa mediata,4583008.19,427283.19
2011S001432,20,Tarde,No hay causa mediata,4583515.15,427206.98
2011S007958,15,Tarde,No hay causa mediata,4583353.49,427616.65
2011S006223,17,Tarde,No hay causa mediata,4583649.28,427536.97
2011S004347,11,Matutino,No hay causa mediata,4583721.23,427475.02
2011S007616,17,Tarde,No hay causa mediata,4583294.6,427525.47
2011S006319,22,Noche,No hay causa mediata,4583514.97,427187.87
2011S004778,9,Matutino,No hay causa mediata,4583469.01,427573.55
2011S002839,9,Matutino,No hay causa mediata,4583469.09,427560.98
2011S002510,11,Matutino,No hay causa mediata,4583470.64,427268.78
2011S003444,13,Matutino,No hay causa mediata,4583166.96,427093.44
2011S004706,14,Tarde,No hay causa mediata,4582847.45,427126.34
2011S006821,14,Tarde,No hay causa mediata,4582882.38,427236.5
2011S000144,9,Matutino,No hay causa mediata,4582899.77,427289.78
2011S002957,18,Tarde,No hay causa mediata,4582899.77,427289.78
2011S000696,13,Matutino,No hay causa mediata,4582757.97,426775.91
2011S002708,21,Tarde,No hay causa mediata,4583849.37,426798.28
2011S002668,18,Tarde,No hay causa mediata,4583334.06,426764.06
2011S001105,15,Tarde,No hay causa mediata,4583700.95,426561.78
2011S004047,10,Matutino,No hay causa mediata,4583387.04,426601.42
2011S008288,16,Tarde,No hay causa mediata,4584125,426466.09
2011S005610,8,Matutino,No hay causa mediata,4584324.4,426457.67
2011S006092,9,Matutino,No hay causa mediata,4584389.59,426571.69
2011S006007,10,Matutino,No hay causa mediata,4584389.59,426571.69
2011S000799,5,Noche,No hay causa mediata,4583918.61,426893.77
2011S002644,10,Matutino,No hay causa mediata,4583896.53,426863.44
2011S008120,17,Tarde,No hay causa mediata,4585222.49,427757.57
2011S001165,9,Matutino,No hay causa mediata,4584823.17,427936.5
2011S004099,21,Tarde,No hay causa mediata,4584189.04,428193.85
2011S002339,12,Matutino,No hay causa mediata,4585357.3,427700.96
2011S008494,17,Tarde,No hay causa mediata,4585357.52,427649.79
2011S001622,6,Matutino,No hay causa mediata,4585357.52,427649.79
2011S001972,11,Matutino,No hay causa mediata,4585300.94,427572.31
2011S004693,13,Matutino,No hay causa mediata,4584395.56,428115.59
2011S001310,18,Tarde,Calle en mal estado,4585386.9,427898.37
2011S007403,11,Matutino,No hay causa mediata,4584892.14,427966.65
2011S008345,14,Tarde,No hay causa mediata,4584209.78,428232.43
2011S002656,23,Noche,No hay causa mediata,4584874.89,427926.15
2011S005656,17,Tarde,No hay causa mediata,4585089.56,428047.73
2011S005598,14,Tarde,No hay causa mediata,4585142.12,428038.14
2011S004732,16,Tarde,No hay causa mediata,4584914.85,426967.72
2011S000870,20,Tarde,No hay causa mediata,4584229.81,427133.74
2011S003324,9,Matutino,No hay causa mediata,4584202.69,427114.97
2011S006410,14,Tarde,No hay causa mediata,4584234.01,427365.07
2011S001318,7,Matutino,No hay causa mediata,4584613.55,426771.17
2011S003625,15,Tarde,No hay causa mediata,4584613.55,426771.17
2011S006126,5,Noche,No hay causa mediata,4585027.71,427205.87
2011S006086,10,Matutino,No hay causa mediata,4584603.63,426784.38
2011S007848,16,Tarde,No hay causa mediata,4584946.47,427143.16
2011S004114,11,Matutino,No hay causa mediata,4584128.5,427220.25
2011S006379,7,Matutino,No hay causa mediata,4584163.8,427407.92
2011S008306,15,Tarde,No hay causa mediata,4584470.26,427649.31
2011S005063,7,Matutino,No hay causa mediata,4584984.44,428485.47
2011S006917,7,Matutino,No hay causa mediata,4584234.28,428262.27
2011S007660,20,Tarde,No hay causa mediata,4584352.3,428620.25
2011S002605,21,Tarde,No hay causa mediata,4584797.37,427999.69
2011S002929,20,Tarde,No hay causa mediata,4584312.12,428410.65
2011S001406,23,Noche,No hay causa mediata,4583958.03,427952.47
2011S007086,16,Tarde,No hay causa mediata,4583967.91,427960.1
2011S005331,0,Noche,No hay causa mediata,4584118.25,427686.78
2011S008583,18,Tarde,No hay causa mediata,4584389.89,427673.97
2011S000416,17,Tarde,No hay causa mediata,4584205.04,427616.26
2011S002253,10,Matutino,No hay causa mediata,4584388.46,429022.62
2011S005033,23,Noche,No hay causa mediata,4583863.27,428958.88
2011S007782,8,Matutino,No hay causa mediata,4584086.63,429020.4
2011S002099,9,Matutino,No hay causa mediata,4583959.34,427782.52
