IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_Y,CoordenadaUTM_X
2014S008854,10,No es causa del peatón,AutobŁs,Desconocido,MERCEDES-BENZ,Vermell,D,29,4586831.81,428564.96
2014S008856,10,No es causa del peatón,Turismo,A4,AUDI,Negre,B,12,4586457.54,428408.32
2014S008975,0,No es causa del peatón,Turismo,PT CRUISER,CHRYSLER,Negre,B,23,4579706.06,430724.34
2014S009108,15,No es causa del peatón,Turismo,RAV - 4,TOYOTA,Verd,B,51,4586359.41,428389.44
2014S008648,9,No es causa del peatón,Furgoneta,JUMPY,CITROEN,Blau,BTP,33,4583005.64,430429.65
2014S008789,18,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Gris,B,18,4586498.61,431362.91
2014S008920,10,No es causa del peatón,Motocicleta,FXD,HARLEY DAVIDSON,Vermell,A,19,4582651.53,427951.34
2014S008921,12,No es causa del peatón,Turismo,IBIZA,SEAT,Vermell,B,8,4584173.26,426262.23
2014S009606,8,Cruzar fuera de paso peatonal,Otros vehĄc. a motor,Desconocido,Desconocido,Desconocido,B,34,4575897.04,425959.86
2014S008945,2,No es causa del peatón,Motocicleta,T MAX,YAMAHA,Negre,Desconocido,Desconocido,4584783.13,429559.43
2014S008946,8,No es causa del peatón,Ciclomotor,LIBERTY 125,PIAGGIO,Desconocido,B,4,4581338.17,429146.44
2014S009079,18,No es causa del peatón,Furgoneta,DOBLO,FIAT,Blau,B,4,4583090.89,430561.98
2014S009498,20,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Negre,B,10,4582403.96,429861.51
2014S009626,21,No es causa del peatón,Turismo,207,PEUGEOT,Gris,B,11,4580973.57,428761.74
2014S009627,22,No es causa del peatón,Turismo,Santa Fe,HYUNDAI,Negre,B,19,4581082.4,429278.37
2014S009629,21,No es causa del peatón,Motocicleta,RAMBLA,DERBI,Negre,B,7,4585544.57,433095.95
2014S008307,15,No es causa del peatón,Motocicleta,SH 300,HONDA,Gris,B,6,4583361.86,432950.68
2014S008447,0,No es causa del peatón,Ciclomotor,NEO'S,YAMAHA,Negre,Llicncia,9,4584636.21,431721.52
2014S008450,8,No es causa del peatón,Taxi,E 220,MERCEDES,Negre,BTP,42,4582760.74,430794.78
2014S008451,8,No es causa del peatón,Furgoneta,EXPERT,PEUGEOT,Gris,B,25,4581981.22,431806.75
2014S008578,0,No es causa del peatón,Furgoneta,TOURNEO,FORD,Gris,Desconocido,Desconocido,4589182.7,431481.52
2014S008581,10,No es causa del peatón,Furgoneta,VIVARO,OPEL,Blanc,B,26,4584195.38,428272.81
2014S004182,18,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre,BTP,2,4583855.54,431144.65
2014S003180,11,No es causa del peatón,Motocicleta,SH 150,HONDA,Gris,A,40,4582222.08,426591.17
2014S003186,14,No es causa del peatón,Furgoneta,DOBLO,FIAT,Blanc,B,8,4584414.7,430052.77
2014S003186,14,No es causa del peatón,Turismo,C3,CITROEN,Desconocido,B,2,4584414.7,430052.77
2014S003188,14,No es causa del peatón,Turismo,XSARA PICASSO,CITROEN,Vermell,B,9,4580298.21,428244.45
2014S003461,19,No es causa del peatón,Todo terreno,LAND CRUISER,TOYOTA,Negre,B,25,4583476.99,428230.83
2014S003463,20,No es causa del peatón,AutobŁs,O 530,MERCEDES-BENZ,Vermell,D,0,4583208.85,427053.32
2014S004290,13,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4585194.47,434781.37
2014S004293,13,No es causa del peatón,Turismo,Desconocido,CHRYSLER,Verd,B,26,4583346.4,430007.38
2014S004293,13,No es causa del peatón,Turismo,REXTON,SSANGYONG,Negre,B,30,4583346.4,430007.38
2014S004439,18,No es causa del peatón,Motocicleta,XP500,YAMAHA,Blanc,A,29,4582516.07,430558.51
2014S004441,21,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blau,B,3,4583638.25,430890.39
2014S008657,12,No es causa del peatón,Turismo,Altea,SEAT,Marr˘,B,53,4581830.74,430040.87
2014S008659,16,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,A1,25,4583802.61,426461.27
2014S009209,9,No es causa del peatón,Motocicleta,PS 125,HONDA,Gris,B,25,4581177.96,427377.01
2014S009340,23,No es causa del peatón,Motocicleta,CBF 600,HONDA,Negre,A,5,4583317.43,429831.27
2014S009344,2,No es causa del peatón,Ciclomotor,YN 50,YAMAHA,Gris,AM,0,4583219.95,429433.98
2014S009477,16,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,11,4589093.65,431789.16
2014S007882,16,Otras,Furgoneta,KANGOO,RENAULT,Blanc,B,40,4582763.54,430410.88
2014S008016,18,No es causa del peatón,Turismo,BERLINGO,CITROEN,Gris,B,2,4586276.06,431689.21
2014S008017,0,No es causa del peatón,Turismo,MICRA,NISSAN,Negre,B,22,4584181.5,432172.41
2014S008018,22,No es causa del peatón,Bicicleta,Desconocido,BICING,Blanc,Desconocido,Desconocido,4583728.57,430633.59
2014S008019,7,No es causa del peatón,Turismo,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,4581534.62,429507.77
2014S008147,20,No es causa del peatón,Turismo,A4,AUDI,Blanc,B,30,4583119.03,428921.84
2014S008149,22,No es causa del peatón,Ciclomotor,Compay,APRILIA,Negre,AM,25,4582034.18,431962.06
2014S008150,21,Otras,Motocicleta,SH 125,HONDA,Gris,A,2,4582679.88,430167.47
2014S008152,23,No es causa del peatón,Motocicleta,LEAD,HONDA,Vermell,B,21,4583752.07,429434.29
2014S008152,23,No es causa del peatón,Taxi,OCTAVIA,SKODA,Groc,BTP,5,4583752.07,429434.29
2014S008279,14,No es causa del peatón,Turismo,206,PEUGEOT,Verd,B,7,4584320.16,427523.55
2014S008280,14,No es causa del peatón,Motocicleta,SH 100,HONDA,Negre,B,8,4583837.98,431935.93
2014S008286,17,No es causa del peatón,Turismo,RX 400,LEXUS,Negre,B,0,4582570.64,425456.74
2014S008420,8,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Blau,Desconocido,Desconocido,4583003.15,432172.83
2014S008422,9,No es causa del peatón,Motocicleta,XP500,YAMAHA,Negre,A,34,4584037.42,430080.62
2014S009247,11,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,A1,8,4585427.12,432300.09
2014S009250,13,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,BTP,12,4582353.7,429100.31
2014S009374,17,No es causa del peatón,Furgoneta,CRAFTER,VOLKSWAGEN,Marr˘,B,6,4584438.47,428127.35
2014S009053,9,No es causa del peatón,Turismo,CLIO,RENAULT,Negre,B,8,4583059.76,430284.4
2014S009056,10,No es causa del peatón,Motocicleta,CBR 600,HONDA,Blau,A,12,4582236.13,430376.58
2014S009058,10,No es causa del peatón,Motocicleta,SCOOPY 125,HONDA,Blanc,B,12,4584351.74,431862.24
2014S008114,17,No es causa del peatón,Motocicleta,FES 125,HONDA,Negre,A1,36,4585341.08,433845.6
2014S008116,18,No es causa del peatón,Motocicleta,R1,YAMAHA,Negre,A,9,4584049.57,434443.92
2014S008117,19,No es causa del peatón,Turismo,FABIA,SKODA,Gris,B,7,4583987.62,430861.6
2014S008249,13,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Negre,B,19,4582933.25,425812.07
2014S008250,16,No es causa del peatón,Motocicleta,SH 150,HONDA,Verd,A,6,4582340.41,428463.12
2014S008390,7,No es causa del peatón,Turismo,C2,CITROEN,Blanc,B,8,4588994.1,433419.08
2014S004000,19,No es causa del peatón,Turismo,LEON,SEAT,Blanc,B,43,4588493.8,433767.83
2014S004002,22,No es causa del peatón,Motocicleta,JF,HONDA,Negre,B,2,4587521.73,431583.19
2014S004004,9,No es causa del peatón,Turismo,YARIS,TOYOTA,Blau,B,24,4588379.47,432651.04
2014S004006,12,No es causa del peatón,Turismo,306,PEUGEOT,Blau,B,21,Desconocido,Desconocido
2014S004129,9,No es causa del peatón,Motocicleta,Desconocido,VESPA,Vermell,B,14,4583502.91,427246.23
2014S004131,9,No es causa del peatón,Turismo,LEON,SEAT,Vermell,B,24,4582767.83,431032.99
2014S004263,16,No es causa del peatón,Turismo,SLK 200,MERCEDES,Gris,B,43,4582568.87,430638.77
2014S004263,16,No es causa del peatón,Ciclomotor,SH 125,HONDA,Desconocido,B,6,4582568.87,430638.77
2014S004474,19,No es causa del peatón,Furgoneta,DUCATO,FIAT,Blanc,B,28,4583690.51,432701.83
2014S004476,19,No es causa del peatón,Turismo,3008,PEUGEOT,Vermell,B,37,4588883.27,432317.81
2014S003736,19,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,Desconocido,Desconocido,4582101.3,431974.94
2014S002397,15,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Negre,AM,Desconocido,4582480.69,429710.04
2014S002398,13,No es causa del peatón,Turismo,QASHQAI,NISSAN,Negre,Desconocido,Desconocido,4584481.85,430580.33
2014S002525,8,No es causa del peatón,Turismo,MEGANE,RENAULT,Blanc,B,26,4584230.89,433624.41
2014S002526,10,No es causa del peatón,Turismo,KA,FORD,Vermell,Desconocido,Desconocido,4581975,425563.52
2014S002527,10,No es causa del peatón,Motocicleta,Hornet,HONDA,Gris,B,28,4585765.1,433042.69
2014S002663,21,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Blau,A,28,4587457.25,432574.88
2014S003864,14,No es causa del peatón,Turismo,I 40,HYUNDAI,Blanc,B,30,4585712.75,431865.18
2014S003865,13,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4583509.17,430943.39
2014S003999,20,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Blau,Desconocido,Desconocido,4584707.48,431981.36
2014S004121,0,No es causa del peatón,Turismo,AURIS,TOYOTA,Gris,Desconocido,Desconocido,4583694.95,427702.98
2014S008022,9,No es causa del peatón,Turismo,FOCUS,FORD,Blau,B,29,4581781.37,425238.76
2014S008152,23,No es causa del peatón,Turismo,MICRO COMPACT,SMART,Gris,Desconocido,Desconocido,4583752.07,429434.29
2014S008287,17,No es causa del peatón,Turismo,SPACE STAR,MITSUBISHI,Gris,B,25,4583010.2,433011.04
2014S008289,18,No es causa del peatón,Turismo,406,PEUGEOT,Altres,B,29,4585724.59,433202.01
2014S008987,21,No es causa del peatón,Motocicleta,PS 125,HONDA,Gris,B,20,4582565.6,430769.47
2014S008988,20,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,14,4582427.19,427253.13
2014S008994,7,No es causa del peatón,Ciclomotor,SH 50,HONDA,Taronja,B,3,4584487.87,431329.95
2014S009115,18,No es causa del peatón,Motocicleta,LIKE 125,KYMCO,Blanc,A,27,4583279.66,428955.5
2014S009117,20,No es causa del peatón,Motocicleta,ER,KAWASAKI,Blanc,A,22,4579358.49,430450.5
2014S009120,18,No es causa del peatón,Motocicleta,Desconocido,HYOSUNG,Blanc,B,5,4581632.13,429035.4
2014S009120,18,No es causa del peatón,Turismo,116,BMW,Negre,B,14,4581632.13,429035.4
2014S009251,13,No es causa del peatón,Furgoneta,GALAXY,FORD,Gris,Desconocido,Desconocido,4582245.25,430308.02
2014S009251,13,No es causa del peatón,Furgoneta,DOBLO,FIAT,Blanc,B,20,4582245.25,430308.02
2014S008930,15,No es causa del peatón,Furgoneta,VITO,MERCEDES,Blanc,B,19,4583917.33,426062.63
2014S008930,15,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,5,4583917.33,426062.63
2014S008931,18,No es causa del peatón,Motocicleta,BET & WIN,KYMCO,Negre,B,16,4583501.64,427413.17
2014S008932,14,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Negre,A1,14,4584229.81,427133.74
2014S009183,23,No es causa del peatón,Motocicleta,Beverly,PIAGGIO,Negre,B,8,4583434.04,430094.01
2014S009188,8,No es causa del peatón,Turismo,TWINGO,RENAULT,Blau,B,16,4580967.58,431050.83
2014S007867,7,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Groc,A,37,4588218.15,433877.14
2014S007870,10,No es causa del peatón,Motocicleta,VFR 750,HONDA,Blanc,A,6,4583475,430629.56
2014S007873,11,No es causa del peatón,Turismo,YARIS,TOYOTA,Gris,B,7,4586385.82,429390.94
2014S008128,11,No es causa del peatón,Motocicleta,TWEET 125,PEUGEOT,Negre,B,10,4583202.28,430708.88
2014S008426,11,No es causa del peatón,Turismo,MAZDA 6,MAZDA,Gris,B,1,4584161.08,431283.41
2014S008555,10,No es causa del peatón,Taxi,406,PEUGEOT,Negre/Groc,BTP,43,4582583.83,428919.18
2014S008686,15,No es causa del peatón,Turismo,CLIO,RENAULT,Vermell,B,11,4585306.82,432754.98
2014S008688,14,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,4,4582101.41,429894.78
2014S008694,17,Otras,Motocicleta,SYMPHONY,SYM,Negre,B,7,4586744.34,430671.97
2014S002428,11,No es causa del peatón,Motocicleta,SCV100,HONDA,Gris,B,29,4584656.71,431773.84
2014S003611,16,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,22,4580892.36,431214.13
2014S003747,8,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Vermell,B,Desconocido,4586355.1,429486.88
2014S003887,6,No es causa del peatón,Motocicleta,Vision,HONDA,Negre,B,6,4584394.05,431058.26
2014S003889,8,No es causa del peatón,Turismo,GRAND VITARA,SUZUKI,Gris,B,50,4583325.46,429758.73
2014S002534,15,No es causa del peatón,Turismo,MICRA,NISSAN,Vermell,B,23,4584492.99,426716.83
2014S002536,14,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Altres,Desconocido,Desconocido,4580009.1,430452.26
2014S002679,10,No es causa del peatón,Motocicleta,GRAND DINK,KYMCO,Blanc,A1,23,4583042.91,431665.15
2014S002679,10,No es causa del peatón,Taxi,Altea,SEAT,Groc,BTP,19,4583042.91,431665.15
2014S002811,17,No es causa del peatón,"Camión > 3,5 Tm",ML 120,IVECO FIAT,Blanc,C1,11,4583139.38,427101.04
2014S003775,6,No es causa del peatón,Motocicleta,Satelis,PEUGEOT,Gris,A,20,4583823.22,434241.83
2014S002944,13,No es causa del peatón,Ciclomotor,CY50,YAMAHA,Taronja,Llicncia,6,4582661.8,428447.43
2014S004124,7,No es causa del peatón,Furgoneta,Desconocido,Desconocido,Blanc,Desconocido,Desconocido,4581975,425563.52
2014S002697,16,No es causa del peatón,Motocicleta,WW125EX2,HONDA,Negre,B,8,4588334.83,432142.82
2014S002830,16,No es causa del peatón,Motocicleta,X Max,YAMAHA,Negre,B,8,4583499.13,428173.84
2014S002830,16,No es causa del peatón,Turismo,C-MAX,FORD,Negre,B,26,4583499.13,428173.84
2014S002971,12,No es causa del peatón,Motocicleta,PS 125,HONDA,Gris,AM,24,4584928.38,429629.33
2014S002972,13,No es causa del peatón,Turismo,V40,VOLVO,Gris,B,13,4583405.28,431419.04
2014S002973,13,No es causa del peatón,Turismo,Altea,SEAT,Blanc,B,27,4582575.1,428927.72
2014S002975,15,No es causa del peatón,Motocicleta,SCV100,HONDA,Blau,B,6,4582197.71,429478.23
2014S004141,15,No es causa del peatón,Turismo,C3,CITROEN,Gris,B,2,4583544.66,432372.4
2014S009064,12,Cruzar fuera de paso peatonal,Motocicleta,VS 125,SYM,Negre,B,9,4585023.98,428370.57
2014S009481,19,No es causa del peatón,Ciclomotor,SH 50,HONDA,Blau,Desconocido,Desconocido,4583417.08,432815.5
2014S009482,20,No es causa del peatón,Turismo,FUSION,FORD,Negre,B,8,4582707.78,426353.04
2014S009610,11,No es causa del peatón,Turismo,Q5,AUDI,Blanc,B,33,4581593.77,427576.03
2014S008292,20,Desobedecer Semáforo,Motocicleta,T MAX,YAMAHA,Vermell,B,7,4584914.29,430956.97
2014S008293,20,No es causa del peatón,Motocicleta,X-8,PIAGGIO,Negre,B,3,4582763.2,433331.93
2014S008561,14,No es causa del peatón,Turismo,LEON,SEAT,Gris,B,9,4588448.47,430704.85
2014S008563,14,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Desconocido,B,17,4582505.84,425436.17
2014S008565,15,No es causa del peatón,Furgoneta,VIVARO,OPEL,Blanc,B,22,4583925.33,428843.08
2014S009385,18,No es causa del peatón,Turismo,A3,AUDI,Gris,B,2,4584402.9,426771.41
2014S009387,21,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,7,4582823.47,430090.99
2014S009388,21,No es causa del peatón,Taxi,RAPID,SKODA,Groc,B,27,4582031.94,429797.47
2014S009391,0,No es causa del peatón,Turismo,MICRA,NISSAN,Gris,B,1,4586146.64,430375.72
2014S001394,9,No es causa del peatón,Furgoneta,SCUDO,FIAT,Beige,B,10,4582174.58,430249.34
2014S001398,6,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4585012.86,432102.65
2014S001399,12,No es causa del peatón,Turismo,CLIO,RENAULT,Blau,B,1,4583163.71,429442.56
2014S001400,14,No es causa del peatón,Turismo,307,PEUGEOT,Blau,B,7,4580760.1,428539.04
2014S002104,13,No es causa del peatón,Furgoneta,PARTNER,PEUGEOT,Gris,B,23,4580551.58,431137.98
2014S002252,14,No es causa del peatón,Motocicleta,XVS 950 A Midnight Star,YAMAHA,Negre,A,18,4580551.58,431137.98
2014S002252,14,No es causa del peatón,Turismo,CORSA,OPEL,Blanc,B,11,4580551.58,431137.98
2014S000157,10,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,19,4583454.44,427188.61
2014S001285,19,No es causa del peatón,Turismo,LEON,SEAT,Desconocido,B,23,4587321.55,429341.45
2014S001287,1,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,BTP,32,4581390.87,431122.16
2014S001288,8,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,13,4582400.97,429101.84
2014S001291,10,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,42,4582204.62,430346.57
2014S001424,10,No es causa del peatón,Motocicleta,UX 125,SUZUKI,Blanc,A1,7,4584928.28,427021.59
2014S001425,7,No es causa del peatón,Ciclomotor,Vision,HONDA,Blanc,AM,9,4586171.37,431910.59
2014S001428,11,No es causa del peatón,Turismo,LEON,SEAT,Vermell,B,8,4582303.43,429570.56
2014S001558,16,No es causa del peatón,Ciclomotor,NRG 50,PIAGGIO,Negre,B,5,4584263.02,432701.88
2014S001559,16,No es causa del peatón,Motocicleta,XP500,YAMAHA,Gris,A,23,4587552.94,431022.1
2014S002275,9,No es causa del peatón,Turismo,TOUAREG,VOLKSWAGEN,Negre,B,36,4581047.65,428919.89
2014S003780,10,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,granate,B,22,4581864.57,429624.02
2014S003908,18,No es causa del peatón,Turismo,S 350,MERCEDES,Marr˘,B,45,4581939.69,425908.37
2014S003908,18,No es causa del peatón,Turismo,307,PEUGEOT,Blau,Desconocido,Desconocido,4581939.69,425908.37
2014S003911,19,No es causa del peatón,Turismo,5008,PEUGEOT,Gris,B,24,4588120.61,429880.2
2014S003912,18,No es causa del peatón,Motocicleta,PCX,HONDA,Blanc,B,8,4582243.39,426715.39
2014S004043,13,No es causa del peatón,Turismo,PREMACY,MAZDA,Gris,B,1,4582706.89,429750.17
2014S002557,17,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,A1,16,4580920.07,431246.1
2014S002558,16,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Negre,BTP,11,4583996.88,431101.37
2014S002559,17,Cruzar fuera de paso peatonal,Turismo,C 220,MERCEDES,Desconocido,B,11,4586338.12,433968.75
2014S002703,19,No es causa del peatón,Turismo,C3,CITROEN,Blau,B,30,4584946.47,427143.16
2014S002705,20,No es causa del peatón,Ciclomotor,YN 50,YAMAHA,Gris,B,5,4578080.45,428110.04
2014S002840,22,No es causa del peatón,Motocicleta,X Max,YAMAHA,Gris,A,27,4582329.79,429555.44
2014S004022,13,No es causa del peatón,Turismo,MEGANE,RENAULT,Blanc,B,10,4582679.88,430167.47
2014S004151,5,No es causa del peatón,Turismo,A3,AUDI,Negre,Desconocido,Desconocido,4583898.8,427357.5
2014S001154,20,No es causa del peatón,Motocicleta,NINJA,KAWASAKI,Verd,A2,2,4588874.32,431918.67
2014S001293,11,No es causa del peatón,Motocicleta,MAJESTY,YAMAHA,Negre,A,3,4581203.54,429111.18
2014S001294,11,No es causa del peatón,Furgoneta,TRANSIT,FORD,Groc,BTP,7,4582118.46,428435.67
2014S001294,11,No es causa del peatón,Taxi,Altea,SEAT,Groc,BTP,37,4582118.46,428435.67
2014S001302,14,No es causa del peatón,Turismo,AVEO,CHEVROLET,Gris,B,17,4581194.38,430278.12
2014S000256,20,No es causa del peatón,Turismo,ASTRA,OPEL,Blanc,B,23,4589108.41,432481.43
2014S000259,1,No es causa del peatón,Motocicleta,ZR 750,KAWASAKI,Negre,A,12,4583257.42,429547.31
2014S000261,7,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Negre,B,28,4583407.86,432225.16
2014S000405,9,No es causa del peatón,Furgoneta,INCA,SEAT,Blau,B,5,4583034.48,430137.13
2014S000406,7,No es causa del peatón,Furgoneta,RCZ,PEUGEOT,Desconocido,B,32,4587216.77,432223.01
2014S000411,13,No es causa del peatón,Turismo,CAYENNE,PORSCHE,Blau,B,20,4582504.3,429710.59
2014S000412,15,No es causa del peatón,Turismo,Q5,AUDI,Negre,B,17,4580778.95,430698.82
2014S000546,10,No es causa del peatón,Turismo,TIGUAN,VOLKSWAGEN,Negre,B,25,4588858.96,431677.86
2014S000548,12,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,8,4585218.26,434161.65
2014S001272,14,No es causa del peatón,Motocicleta,X Max,YAMAHA,Negre,A,35,4579817.43,427840.47
2014S001406,16,Desobedecer Semáforo,AutobŁs,O 530,MERCEDES-BENZ,Vermell,D,24,4582845.13,428505.22
2014S001408,9,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Altres,A1,11,4583537.15,430626.62
2014S001539,23,No es causa del peatón,Ciclomotor,Delivery,TGB,Vermell,A,25,4586810,431927.22
2014S009527,8,No es causa del peatón,Turismo,A4,AUDI,Blanc,B,25,4585888.55,428210.43
2014S009193,13,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,52,4586438.73,431696.48
2014S009326,13,No es causa del peatón,Motocicleta,GS 1000,BMW,Desconocido,A,37,4583163.71,429442.56
2014S009328,15,No es causa del peatón,Turismo,C-MAX,FORD,Negre,B,3,4582254.08,429644.81
2014S007862,22,Desobedecer Semáforo,Motocicleta,FZ6,YAMAHA,Gris,A2,3,4582547.04,430616.9
2014S007867,7,No es causa del peatón,Turismo,A 160,MERCEDES,Gris,B,25,4588218.15,433877.14
2014S002276,10,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Vermell,A,8,4581587.29,429851.08
2014S000195,14,No es causa del peatón,Ciclomotor,SH 50,HONDA,Negre,B,7,4586206.97,429591.85
2014S000325,14,No es causa del peatón,Turismo,IBIZA,SEAT,Blau,B,8,4580997.41,431336.79
2014S000329,17,No es causa del peatón,"Camión > 3,5 Tm",ML 120,IVECO FIAT,Daurat,C,6,4584603.63,426784.38
2014S000330,17,No es causa del peatón,Ciclomotor,Compay,APRILIA,Negre,AM,1,4581076.37,430221.1
2014S001402,13,No es causa del peatón,Turismo,A6,AUDI,Gris,B,1,4583912.92,426678.78
2014S001535,19,No es causa del peatón,Turismo,ASTRA,OPEL,Blau,B,Desconocido,4588135.21,430220.44
2014S001668,17,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,BTP,4,4582123.13,431234.68
2014S001674,20,No es causa del peatón,Turismo,ASTRA,OPEL,Gris,B,20,4582935.23,428491.06
2014S001796,16,No es causa del peatón,Turismo,IBIZA,SEAT,Vermell,B,10,4588202.87,431588
2014S000159,14,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Negre,B,13,4581619.21,431742.93
2014S000299,12,No es causa del peatón,Motocicleta,LEAD,HONDA,Vermell,A2,36,4580718.37,427770.6
2014S000300,12,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Blau,B,9,4583594.24,430706.38
2014S000301,14,Cruzar fuera de paso peatonal,Bicicleta,Desconocido,Desconocido,Blau,Desconocido,Desconocido,4581462.45,429972.69
2014S000305,16,No es causa del peatón,Motocicleta,EURO 125,SYM,Gris,B,42,4583119.21,430229.19
2014S000307,17,No es causa del peatón,Furgoneta,PRIMASTAR,NISSAN,Blanc,B,17,4580675.22,430244.47
2014S000437,10,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,21,4581936.16,431896.72
2014S004153,20,No es causa del peatón,Motocicleta,R1200,BMW,Negre,A1,34,4583547.27,430980.34
2014S004154,17,No es causa del peatón,Motocicleta,GSR 600,SUZUKI,Blanc,B,7,4581128.4,429170.58
2014S004280,18,No es causa del peatón,Furgoneta,INCA,SEAT,Blanc,B,20,4586511.59,431362.79
2014S004282,8,No es causa del peatón,Motocicleta,XR 125,HONDA,Vermell,A,3,4584165.4,431431.26
2014S004282,8,No es causa del peatón,Turismo,PATROL,NISSAN,Blau,B,27,4584165.4,431431.26
2014S002813,20,No es causa del peatón,AutobŁs,NL 222,MAN,Desconocido,D,17,4580529.18,429090.57
2014S002817,20,No es causa del peatón,Turismo,STREMM,HONDA,Gris,B,22,4586372.45,432117.28
2014S002953,19,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,11,4581780.79,427588.39
2014S002956,7,No es causa del peatón,Turismo,ASTRA,OPEL,Gris,B,17,4587484.69,431930.14
2014S002957,6,No es causa del peatón,Ciclomotor,SH 50,HONDA,Gris,AM,8,4586125.47,431948.94
2014S004177,18,No es causa del peatón,Motocicleta,YUPPY,HONDA,Blanc,A1,16,4581697.54,429787.05
2014S004179,17,No es causa del peatón,Turismo,TOLEDO,SEAT,Gris,B,9,4583576.24,431594.04
2014S004306,21,No es causa del peatón,Motocicleta,YAGER,KYMCO,Negre,B,25,4584136.26,432302.59
2014S004314,8,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Negre,A,8,4582832.64,430673.11
2014S004315,9,No es causa del peatón,Motocicleta,PS 125,HONDA,Blanc,A,26,4583291.61,428614.85
2014S002847,7,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Gris,A,14,4583720.96,429158.89
2014S000674,8,No es causa del peatón,Motocicleta,690,KTM,Negre,A2,2,4585014.23,430195.59
2014S000807,12,No es causa del peatón,AutobŁs,O 530,MERCEDES-BENZ,Vermell,D,34,4582334.16,430997.26
2014S000809,16,No es causa del peatón,Motocicleta,SUPER DINK 300,KYMCO,Negre,A,16,4583528.58,428387.36
2014S000955,13,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,52,4582080.31,427152.09
2014S001434,14,No es causa del peatón,Turismo,COUPE,HYUNDAI,Taronja,B,Desconocido,4577531.66,428583.67
2014S001434,14,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,42,4577531.66,428583.67
2014S001435,13,No es causa del peatón,Turismo,ZAFIRA,OPEL,Blau,B,7,4584390.23,433046.26
2014S001569,11,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,11,4580858.37,431119.88
2014S001570,13,No es causa del peatón,Turismo,FIESTA,FORD,Vermell,B,23,4586310,429921.81
2014S001572,14,No es causa del peatón,Turismo,320,BMW,Gris,Desconocido,Desconocido,4583224.11,429256.04
2014S001701,16,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Blanc,A1,4,4584621.51,430064.5
