IdExpediente,Hora,Turno,Causa_de_Accidente,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S000353,11,Matutino,No hay causa mediata,428847.69,4581694.9,2.147913,41.38178
2017S005523,22,Noche,Alcoholemia,431829.73,4583734.17,2.183343,41.400413
2017S004289,17,Tarde,No hay causa mediata,432504.29,4581318.97,2.191687,41.378709
2017S003029,11,Matutino,No hay causa mediata,431584.89,4588795.14,2.179839,41.445974
2017S003324,0,Noche,Alcoholemia,425404.36,4581892.29,2.106716,41.383252
2017S003039,16,Tarde,No hay causa mediata,428832.19,4580872.8,2.14783,41.374376
2017S004224,12,Matutino,No hay causa mediata,434004.92,4584082.07,2.2093220000000002,41.403729
2017S010103,9,Matutino,No hay causa mediata,430456.05,4584335.31,2.16685,41.405708000000004
2017S003714,9,Matutino,No hay causa mediata,429492.13,4588022.25,2.154888,41.438831
2017S003922,16,Tarde,No hay causa mediata,426334.27,4583504.8,2.117641,41.397856
2017S004495,17,Tarde,No hay causa mediata,429893.01,4583306.94,2.160234,41.396390999999994
2017S007562,16,Tarde,No hay causa mediata,429559.24,4583087.46,2.1562650000000003,41.394389000000004
2017S007351,17,Tarde,No hay causa mediata,429831.27,4583317.43,2.1594919999999997,41.396485
2017S007577,9,Matutino,No hay causa mediata,428769.75,4577861.31,2.14743,41.347251
2017S003491,14,Tarde,No hay causa mediata,432224.81,4581415.19,2.188328,41.379559
2017S007814,10,Matutino,No hay causa mediata,428577.09,4585806.63,2.144198,41.418791999999996
2017S003345,19,Tarde,No hay causa mediata,425596.39,4586029.35,2.108503,41.420528999999995
2017S003542,21,Tarde,No hay causa mediata,429442.56,4583163.71,2.154857,41.395064
2017S003840,12,Matutino,No hay causa mediata,428136.34,4579538.24,2.139666,41.362299
2017S006964,22,Noche,No hay causa mediata,427018.77,4581015.71,2.1261229999999998,41.375501
2017S009510,15,Tarde,No hay causa mediata,432826.97,4582584.02,2.1953970000000003,41.390139000000005
2017S008120,15,Tarde,No hay causa mediata,428003.49,4581190.42,2.13788,41.377165999999995
2017S010027,9,Matutino,No hay causa mediata,430400.12,4582110.34,2.166436,41.385663
2017S006866,13,Matutino,No hay causa mediata,428832.19,4580872.8,2.14783,41.374376
2017S005277,14,Tarde,No hay causa mediata,429998.66,4582538.34,2.161579,41.389483
2017S005995,14,Tarde,No hay causa mediata,433658.22,4585334.74,2.205046,41.414976
2017S007427,11,Matutino,No hay causa mediata,429110.26,4587197.22,2.150413,41.431367
2017S009451,20,Tarde,No hay causa mediata,431699.75,4587483.4,2.181364,41.434168
2017S006663,14,Tarde,No hay causa mediata,427212.84,4581439.4,2.128391,41.379337
2017S007920,21,Tarde,No hay causa mediata,430411.62,4582289.67,2.166547,41.387276
2017S008061,20,Tarde,No hay causa mediata,431584.89,4588795.14,2.179839,41.445974
2017S004509,7,Matutino,Calle en mal estado,427672.65,4583225.6,2.133679,41.395465
2017S005321,18,Tarde,No hay causa mediata,431750.48,4582418.96,2.182546,41.388553
2017S008267,20,Tarde,No hay causa mediata,432562.44,4584523.33,2.192023,41.407581
2017S008429,8,Matutino,No hay causa mediata,426936.65,4577079.15,2.125624,41.340045
2017S004545,20,Tarde,No hay causa mediata,433132.57,4588455.65,2.198407,41.443042999999996
2017S007164,0,Noche,No hay causa mediata,430558.51,4582516.07,2.168279,41.389334000000005
2017S004928,17,Tarde,No hay causa mediata,429831.27,4583317.43,2.1594919999999997,41.396485
2017S004311,8,Matutino,No hay causa mediata,427612.23,4580292.08,2.133312,41.369043
2017S006784,17,Tarde,No hay causa mediata,432354.07,4583848.8,2.18961,41.401484
2017S005990,12,Matutino,No hay causa mediata,427079.29,4582470.3,2.126677,41.388611
2017S007182,8,Matutino,No hay causa mediata,427706.4,4585327.86,2.1338340000000002,41.4144
2017S008021,19,Tarde,No hay causa mediata,431111.66,4583022.93,2.174835,41.393939
2017S004869,17,Tarde,No hay causa mediata,427813.62,4582264.69,2.13548,41.386821999999995
2017S008030,10,Matutino,No hay causa mediata,431735.23,4583864.1,2.182204,41.401575
2017S007160,16,Tarde,No hay causa mediata,426282.4,4582819.15,2.1171029999999997,41.391682
2017S008511,17,Tarde,No hay causa mediata,430335.9,4582344.58,2.165632,41.387765
2017S010629,4,Noche,Alcoholemia,430280.78,4587083.56,2.164428,41.430443
2017S009070,7,Matutino,No hay causa mediata,434299.84,4583908.15,2.21287,41.402186
2017S008967,10,Matutino,No hay causa mediata,426109.89,4576009.98,2.1158639999999997,41.330331
2017S010565,17,Tarde,No hay causa mediata,426543.23,4583368.19,2.120158,41.39665
2017S005916,9,Matutino,No hay causa mediata,429081.68,4584591.22,2.150371,41.407893
2017S005940,15,Tarde,No hay causa mediata,427661.77,4585316.98,2.133297,41.414296
2017S006486,12,Matutino,No hay causa mediata,430039.17,4583313.83,2.16198,41.396467
2017S006635,0,Noche,No hay causa mediata,430879.79,4582617.7,2.172107,41.390271000000006
2017S004095,1,Noche,Alcoholemia,430655.6,4582657.91,2.169423,41.390612
2017S004404,8,Matutino,No hay causa mediata,430346.23,4588274.79,2.16508,41.441175
2017S005711,18,Tarde,No hay causa mediata,431572.69,4581329.72,2.180541,41.37873
2017S005465,12,Matutino,No hay causa mediata,428433.76,4582820.45,2.142829,41.391884999999995
2017S008550,21,Tarde,No hay causa mediata,429244.67,4581057.3,2.152735,41.376078
2017S003221,12,Matutino,No hay causa mediata,430531.55,4580867.72,2.168145,41.374479
2017S006746,0,Noche,No hay causa mediata,432023.59,4584333.67,2.185596,41.405823999999996
2017S003996,21,Tarde,No hay causa mediata,433766.72,4585485.36,2.206321,41.416345
2017S006462,21,Tarde,No hay causa mediata,430648.04,4583616.98,2.169229,41.399249
2017S006449,15,Tarde,No hay causa mediata,427928.53,4582767.17,2.136795,41.391363
2017S000966,6,Matutino,Alcoholemia,431440.46,4581687.48,2.178922,41.381943
2017S001149,23,Noche,No hay causa mediata,431960.88,4584412.8,2.184834,41.40653
2017S000200,18,Tarde,No hay causa mediata,427885.43,4583082.4,2.136243,41.394196
2017S000454,14,Tarde,No hay causa mediata,429817.56,4583025.0,2.159358,41.393854
2017S002423,9,Matutino,No hay causa mediata,433665.47,4583645.99,2.205315,41.399765
2017S000432,21,Tarde,No hay causa mediata,428550.92,4584435.36,2.144037,41.406441
2017S000815,20,Tarde,No hay causa mediata,427470.22,4583149.08,2.131272,41.394762
2017S001235,17,Tarde,No hay causa mediata,429807.32,4582545.37,2.159294,41.38953
2017S001766,20,Tarde,No hay causa mediata,433745.24,4587781.61,2.205818,41.437022999999996
2017S002439,11,Matutino,No hay causa mediata,433848.15,4583626.2,2.207506,41.399609000000005
2017S001033,18,Tarde,No hay causa mediata,427833.86,4583429.02,2.13558,41.397317
2017S002434,21,Tarde,No hay causa mediata,431080.64,4583074.73,2.174459,41.394403999999994
2017S002598,21,Tarde,No hay causa mediata,430484.77,4583585.94,2.167271,41.398955
2017S000061,13,Matutino,No hay causa mediata,431099.91,4583566.62,2.17463,41.398837
2017S002206,11,Matutino,No hay causa mediata,429512.93,4580983.75,2.155948,41.375434999999996
2017S000495,18,Tarde,No hay causa mediata,430326.17,4583211.53,2.1654240000000002,41.395573
2017S000582,0,Noche,No hay causa mediata,431311.82,4584537.9,2.1770549999999997,41.407601
2017S001838,14,Tarde,No hay causa mediata,429436.34,4580862.32,2.1550529999999997,41.374339
2017S000098,7,Matutino,No hay causa mediata,430589.26,4582593.08,2.168641,41.390029999999996
2017S001610,13,Matutino,No hay causa mediata,433544.71,4588272.28,2.203358,41.441429
2017S001771,23,Noche,No hay causa mediata,428981.03,4581578.79,2.1495290000000002,41.380748
2017S002279,19,Tarde,No hay causa mediata,425461.35,4582115.58,2.10737,41.385265000000004
2017S001079,8,Matutino,No hay causa mediata,431042.12,4587995.56,2.1734430000000002,41.438722999999996
2017S000429,20,Tarde,No hay causa mediata,433536.88,4584557.54,2.203671,41.407968
2017S002577,13,Matutino,No hay causa mediata,433299.55,4588799.68,2.200368,41.446155
2017S000952,11,Matutino,No hay causa mediata,428648.94,4582083.79,2.1454869999999997,41.385265999999994
2017S001796,17,Tarde,No hay causa mediata,429705.68,4582922.49,2.15803,41.392916
2017S005392,8,Matutino,No hay causa mediata,428141.72,4582413.7,2.139385,41.388193
2017S006883,12,Matutino,No hay causa mediata,430450.5,4579358.49,2.16735,41.360881
2017S003416,11,Matutino,No hay causa mediata,429007.56,4583906.69,2.149566,41.401717
2017S003955,11,Matutino,No hay causa mediata,430426.9,4584067.21,2.166522,41.403290999999996
2017S003668,9,Matutino,No hay causa mediata,427350.84,4585168.98,2.129594,41.412935
2017S003390,5,Noche,No hay causa mediata,433806.8,4588470.27,2.206473,41.443234000000004
2017S003363,12,Matutino,No hay causa mediata,431796.53,4582392.39,2.1830990000000003,41.388323
2017S003465,14,Tarde,No hay causa mediata,431008.1,4585478.57,2.173323,41.41605
2017S003389,6,Matutino,No hay causa mediata,429967.86,4581912.35,2.1612810000000002,41.383842
2017S007832,18,Tarde,No hay causa mediata,428170.77,4580225.7,2.139991,41.368489000000004
2017S007767,21,Tarde,No hay causa mediata,427410.2,4581022.86,2.130809,41.3756
2017S006516,10,Matutino,No hay causa mediata,431129.15,4584537.65,2.174878,41.407585
2017S007369,9,Matutino,No hay causa mediata,431333.94,4582176.4,2.177587,41.386338
2017S003406,22,Noche,No hay causa mediata,430695.66,4582697.41,2.169897,41.390976
2017S004125,13,Matutino,No hay causa mediata,430027.18,4580266.9,2.162189,41.369021999999994
2017S008910,21,Tarde,No hay causa mediata,429025.06,4584480.99,2.149714,41.406889
2017S007539,0,Noche,No hay causa mediata,434275.09,4585950.97,2.212361,41.420575
2017S003065,4,Noche,No hay causa mediata,430596.95,4582226.8,2.168767,41.386725
2017S009527,18,Tarde,No hay causa mediata,429643.45,4586465.62,2.156876,41.424821
2017S007616,18,Tarde,No hay causa mediata,427131.49,4583426.58,2.127184,41.397226
2017S004142,21,Tarde,No hay causa mediata,431022.9,4587404.88,2.1732709999999997,41.433398
2017S005224,23,Noche,No hay causa mediata,430167.47,4582679.88,2.163584,41.390768
2017S008208,6,Matutino,No hay causa mediata,433193.74,4586082.18,2.199399,41.421675
2017S005302,2,Noche,No hay causa mediata,433193.74,4586082.18,2.199399,41.421675
2017S008347,9,Matutino,No hay causa mediata,427224.57,4582776.24,2.128374,41.39138
2017S008883,5,Noche,No hay causa mediata,430124.33,4582066.56,2.163141,41.385243
2017S009396,9,Matutino,No hay causa mediata,425819.56,4582083.33,2.111655,41.38501
2017S008373,21,Tarde,No hay causa mediata,429419.3,4582226.79,2.154691,41.386621999999996
2017S008428,8,Matutino,No hay causa mediata,426562.44,4577071.93,2.121148,41.339937
2017S009707,14,Tarde,No hay causa mediata,428630.19,4586546.85,2.144745,41.425461
2017S009783,15,Tarde,No hay causa mediata,430450.5,4579358.49,2.16735,41.360881
2017S009301,10,Matutino,No hay causa mediata,432946.14,4586178.72,2.1964330000000003,41.422519
2017S005976,20,Tarde,No hay causa mediata,433077.4,4584827.03,2.19815,41.410362
2017S010653,14,Tarde,No hay causa mediata,425957.43,4583635.47,2.1131159999999998,41.399001
2017S010530,9,Matutino,No hay causa mediata,431647.7,4581639.55,2.181402,41.381528
2017S008999,14,Tarde,No hay causa mediata,429644.85,4585202.27,2.157035,41.413446
2017S010489,11,Matutino,No hay causa mediata,428532.71,4582671.86,2.14403,41.390552
2017S006312,16,Tarde,No hay causa mediata,429018.71,4584096.63,2.149676,41.403428999999996
2017S010042,12,Matutino,No hay causa mediata,431949.87,4583830.02,2.184768,41.401286999999996
2017S005505,16,Tarde,No hay causa mediata,430794.78,4582760.74,2.171074,41.391552000000004
2017S006427,11,Matutino,No hay causa mediata,429377.92,4581924.6,2.154224,41.383899
2017S003535,17,Tarde,No hay causa mediata,427585.14,4582648.38,2.132707,41.39026
2017S003304,22,Noche,No hay causa mediata,428462.95,4579088.63,2.143616,41.358275
2017S005726,12,Matutino,No hay causa mediata,430195.2,4582363.96,2.163955,41.387924
2017S006925,19,Tarde,No hay causa mediata,431119.81,4583769.51,2.174846,41.400667
2017S010197,13,Matutino,No hay causa mediata,430663.16,4584396.55,2.1693189999999998,41.406275
2017S008183,20,Tarde,No hay causa mediata,430794.78,4582760.74,2.171074,41.391552000000004
2017S007304,21,Tarde,No hay causa mediata,427562.68,4581017.11,2.132627,41.375568
2017S005369,15,Tarde,No hay causa mediata,428398.77,4578658.88,2.142902,41.354396
2017S008620,9,Matutino,No hay causa mediata,431756.38,4583735.55,2.18247,41.400415
2017S008494,7,Matutino,No hay causa mediata,425098.69,4581932.44,2.103052,41.383583
2017S003654,15,Tarde,No hay causa mediata,425957.43,4583635.47,2.1131159999999998,41.399001
2017S008639,20,Tarde,No hay causa mediata,430102.9,4582684.3,2.1628060000000002,41.390807
2017S006617,12,Matutino,No hay causa mediata,432865.19,4584761.31,2.195621,41.40975
2017S004911,13,Matutino,No hay causa mediata,430906.87,4581728.05,2.172531,41.382265999999994
2017S006724,7,Matutino,No hay causa mediata,433777.75,4583199.54,2.206703,41.395757
2017S008483,13,Matutino,No hay causa mediata,429121.81,4587869.53,2.150465,41.43742
2017S006515,12,Matutino,No hay causa mediata,427027.1,4582352.14,2.1260689999999998,41.387544
2017S002037,13,Matutino,Calle en mal estado,428227.82,4585549.43,2.140041,41.416446
2017S000137,22,Noche,No hay causa mediata,432181.99,4584767.31,2.187438,41.409746000000005
2017S001735,16,Tarde,No hay causa mediata,429905.74,4583286.28,2.160389,41.396215000000005
2017S001288,22,Noche,No hay causa mediata,429665.09,4582436.07,2.157608,41.388535
2017S000119,16,Tarde,No hay causa mediata,428834.73,4581435.17,2.1477880000000003,41.379447
2017S001658,18,Tarde,No hay causa mediata,428496.2,4584505.32,2.143383,41.407067
2017S002204,0,Noche,No hay causa mediata,429695.03,4586156.28,2.1575349999999998,41.422043
2017S000544,16,Tarde,No hay causa mediata,427235.95,4581836.03,2.128619,41.382915000000004
2017S001041,8,Matutino,No hay causa mediata,431993.81,4585008.31,2.185161,41.411901
2017S002490,18,Tarde,No hay causa mediata,429313.31,4586330.79,2.152943,41.423576000000004
2017S002184,10,Matutino,No hay causa mediata,427657.3,4581656.64,2.133687,41.381332
2017S000179,21,Tarde,No hay causa mediata,426773.76,4582640.86,2.1229970000000002,41.390114000000004
2017S001124,13,Matutino,No hay causa mediata,430338.7,4583420.73,2.1655439999999997,41.397457
2017S000574,17,Tarde,No hay causa mediata,430649.03,4582579.06,2.1693599999999997,41.389909
2017S000894,10,Matutino,No hay causa mediata,429033.07,4584196.19,2.149843,41.404331
2017S001159,11,Matutino,No hay causa mediata,433503.22,4586019.14,2.203116,41.421133000000005
2017S001273,14,Tarde,No hay causa mediata,432013.01,4585497.44,2.185346,41.416307
2017S000597,8,Matutino,No hay causa mediata,431127.34,4583644.75,2.1749560000000003,41.399542
2017S001741,7,Matutino,No hay causa mediata,428220.14,4582260.87,2.140348,41.386821999999995
2017S002508,10,Matutino,No hay causa mediata,428897.37,4582058.54,2.148468,41.385063
2017S001765,21,Tarde,No hay causa mediata,428673.19,4579345.8,2.1461080000000003,41.360608
2017S001132,15,Tarde,No hay causa mediata,426922.5,4583090.37,2.124724,41.394181
2017S002021,8,Matutino,No hay causa mediata,428750.48,4583931.64,2.146489,41.401920000000004
2017S005707,15,Tarde,No hay causa mediata,430321.09,4583786.22,2.165298,41.400752000000004
2017S010156,13,Matutino,No hay causa mediata,428657.44,4583974.38,2.145372,41.402299
2017S005472,16,Tarde,No hay causa mediata,428252.72,4582287.34,2.140727,41.387068
2017S004357,18,Tarde,No hay causa mediata,432306.61,4582878.5,2.1891439999999998,41.392742999999996
2017S003020,18,Tarde,No hay causa mediata,430882.51,4581700.89,2.172247,41.382011999999996
2017S004190,15,Tarde,No hay causa mediata,434368.18,4585448.39,2.2135279999999997,41.416062
2017S008769,17,Tarde,No hay causa mediata,426338.71,4583700.01,2.117665,41.399621999999994
2017S004116,12,Matutino,No hay causa mediata,429697.48,4581720.28,2.158074,41.382089
2017S008856,8,Matutino,No hay causa mediata,433536.88,4584557.54,2.203671,41.407968
2017S005806,13,Matutino,No hay causa mediata,430626.62,4583537.15,2.168975,41.398534999999995
2017S005846,20,Tarde,No hay causa mediata,432172.41,4584181.5,2.187396,41.404468
2017S007893,20,Tarde,No hay causa mediata,425957.43,4583635.47,2.1131159999999998,41.399001
2017S007338,5,Noche,No hay causa mediata,432970.15,4582192.62,2.197162,41.38662
2017S007237,21,Tarde,No hay causa mediata,431647.7,4581639.55,2.181402,41.381528
2017S003888,17,Tarde,No hay causa mediata,428423.27,4582909.76,2.1426990000000004,41.392686
2017S003532,17,Tarde,No hay causa mediata,430275.3,4582307.82,2.164919,41.387427
2017S007038,14,Tarde,No hay causa mediata,430971.32,4587051.29,2.172701,41.430214
2017S003354,19,Tarde,No hay causa mediata,426278.56,4581868.52,2.117171,41.383115999999994
2017S004050,4,Noche,Alcoholemia,428288.24,4586022.15,2.140715,41.420711
2017S008073,18,Tarde,No hay causa mediata,430711.98,4582406.03,2.170122,41.388356
2017S008317,4,Noche,No hay causa mediata,427242.98,4581402.56,2.128755,41.379007
2017S005180,16,Tarde,No hay causa mediata,429566.14,4581778.36,2.156501,41.3826
2017S007670,15,Tarde,No hay causa mediata,429605.04,4579627.85,2.1572169999999997,41.36323
2017S008329,16,Tarde,No hay causa mediata,429157.98,4583069.05,2.151459,41.394192
2017S005322,22,Noche,Alcoholemia,431197.33,4588010.68,2.175296,41.438871
2017S005150,13,Matutino,No hay causa mediata,425957.43,4583635.47,2.1131159999999998,41.399001
2017S008451,23,Noche,No hay causa mediata,429891.39,4583409.59,2.160199,41.397319
2017S008864,13,Matutino,No hay causa mediata,428404.1,4580963.16,2.142702,41.375157
2017S005273,12,Matutino,No hay causa mediata,430355.38,4582291.62,2.165877,41.387289
2017S008004,14,Tarde,No hay causa mediata,430345.0,4586798.82,2.165238,41.427882000000004
2017S010305,11,Matutino,No hay causa mediata,431704.59,4587029.96,2.181475,41.430079
2017S009618,21,Tarde,No hay causa mediata,431163.8,4583082.14,2.17545,41.394483
2017S005043,9,Matutino,No hay causa mediata,428416.78,4578416.4,2.1431459999999998,41.352218
2017S009706,14,Tarde,No hay causa mediata,429578.67,4582508.35,2.15656,41.389176
2017S006073,14,Tarde,No hay causa mediata,430672.02,4587248.84,2.1691,41.431963
2017S006163,22,Noche,No hay causa mediata,429142.17,4583069.83,2.151279,41.394191
2017S007138,12,Matutino,No hay causa mediata,430875.97,4583385.84,2.171971,41.397188
2017S009657,9,Matutino,No hay causa mediata,431264.96,4580708.9,2.1769279999999998,41.37311
2017S003663,21,Tarde,No hay causa mediata,432006.95,4585503.52,2.185261,41.41636
2017S010474,20,Tarde,No hay causa mediata,431347.82,4585028.7,2.1774299999999998,41.412026000000004
2017S008251,14,Tarde,No hay causa mediata,431407.84,4584892.85,2.1781639999999998,41.410806
2017S006041,20,Tarde,No hay causa mediata,431827.97,4584521.58,2.18323,41.407501
2017S008584,14,Tarde,No hay causa mediata,432100.43,4584633.9,2.186484,41.408533
2017S003197,17,Tarde,No hay causa mediata,432754.98,4585306.82,2.194233,41.414649
2017S001424,6,Matutino,No hay causa mediata,432865.08,4585716.54,2.1955150000000003,41.418351
2017S010593,11,Matutino,No hay causa mediata,432029.8,4584333.58,2.185668,41.405825
2017S004345,13,Matutino,No hay causa mediata,432091.96,4584822.63,2.186355,41.410234
2017S004756,12,Matutino,No hay causa mediata,432103.78,4584824.29,2.186498,41.410253000000004
2017S002235,12,Matutino,No hay causa mediata,432579.63,4584950.87,2.192179,41.411428
2017S004076,16,Tarde,No hay causa mediata,432102.65,4585012.86,2.186465,41.411946
2017S003639,0,Noche,No hay causa mediata,434527.17,4585450.98,2.21543,41.416093
2017S007144,20,Tarde,No hay causa mediata,433463.81,4585920.96,2.202648,41.420238
2017S009074,11,Matutino,No hay causa mediata,433303.26,4585765.46,2.200751,41.418828999999995
2017S010373,17,Tarde,No hay causa mediata,433116.81,4585641.92,2.198527,41.417697
2017S008830,15,Tarde,No hay causa mediata,434123.58,4585603.28,2.2105799999999998,41.417438
2017S010272,9,Matutino,No hay causa mediata,433240.63,4583671.28,2.200228,41.399964000000004
2017S003731,4,Noche,No hay causa mediata,433229.5,4583032.63,2.200167,41.394207
2017S002006,4,Noche,No hay causa mediata,433335.13,4583027.72,2.201435,41.394171
2017S004969,20,Tarde,No hay causa mediata,433095.48,4583693.64,2.198491,41.40015
2017S010750,13,Matutino,No hay causa mediata,433366.47,4585249.15,2.201561,41.414187
2017S000246,7,Matutino,No hay causa mediata,433934.99,4584604.71,2.208428,41.408424
2017S005879,23,Noche,No hay causa mediata,433980.76,4584678.27,2.20897,41.409095
2017S003483,11,Matutino,No hay causa mediata,434100.27,4584509.05,2.210424,41.407582
2017S001438,9,Matutino,Calle en mal estado,433516.47,4583881.83,2.203506,41.401878
2017S004450,20,Tarde,No hay causa mediata,433827.82,4583265.73,2.207294,41.396355
2017S007840,2,Noche,No hay causa mediata,433762.35,4583188.31,2.206525,41.395657
2017S006627,16,Tarde,No hay causa mediata,432156.97,4583114.62,2.1873240000000003,41.394856
2017S005045,8,Matutino,No hay causa mediata,432300.39,4583484.2,2.189005,41.398201
2017S010551,2,Noche,No hay causa mediata,434885.06,4584565.44,2.219809,41.408151000000004
2017S006691,14,Tarde,No hay causa mediata,434814.7,4584391.21,2.218978,41.406578
2017S001430,8,Matutino,No hay causa mediata,434659.53,4584262.15,2.2171380000000003,41.405403
2017S002571,9,Matutino,No hay causa mediata,434659.53,4584262.15,2.2171380000000003,41.405403
2017S009430,9,Matutino,No hay causa mediata,432038.21,4583980.48,2.1858150000000003,41.402646000000004
2017S006157,18,Tarde,No hay causa mediata,432435.03,4584177.22,2.1905419999999998,41.404454
2017S007041,16,Tarde,No hay causa mediata,432435.03,4584177.22,2.1905419999999998,41.404454
2017S007956,16,Tarde,No hay causa mediata,430394.95,4581074.59,2.166484,41.376332
2017S003661,17,Tarde,No hay causa mediata,430354.31,4581425.15,2.1659650000000004,41.379490000000004
2017S009217,1,Noche,No hay causa mediata,432911.5,4582301.09,2.196445,41.387597
2017S001319,23,Noche,Alcoholemia,433341.85,4582752.95,2.201537,41.391695
2017S000738,2,Noche,Alcoholemia,433339.26,4582749.76,2.201514,41.391668
2017S009122,18,Tarde,No hay causa mediata,433495.24,4582834.97,2.20337,41.392446
2017S008322,12,Matutino,No hay causa mediata,431524.64,4581361.69,2.1799630000000003,41.379014
2017S007718,15,Tarde,No hay causa mediata,431530.32,4581449.85,2.180025,41.379807
2017S003393,11,Matutino,No hay causa mediata,431380.16,4581118.83,2.178269,41.376813
2017S003807,4,Noche,Exceso de velocidad o inadecuada,431758.8,4581564.54,2.182738,41.380862
2017S004674,19,Tarde,No hay causa mediata,431457.7,4581854.82,2.179106,41.383448
2017S003242,3,Noche,No hay causa mediata,430731.84,4581982.21,2.170409,41.384539000000004
2017S009484,16,Tarde,No hay causa mediata,430435.12,4582105.5,2.166855,41.385621
2017S003212,20,Tarde,No hay causa mediata,430642.87,4582079.04,2.169334,41.385405
2017S003616,21,Tarde,No hay causa mediata,430772.09,4581908.22,2.1709080000000003,41.383876
2017S005594,10,Matutino,No hay causa mediata,430347.37,4581975.17,2.1658180000000002,41.384443
2017S001511,22,Noche,No hay causa mediata,432053.73,4581756.05,2.186244,41.382616
2017S001363,13,Matutino,No hay causa mediata,432112.32,4581999.9,2.186923,41.384809999999995
2017S001097,15,Tarde,No hay causa mediata,432300.09,4581621.05,2.189213,41.381421
2017S010279,12,Matutino,No hay causa mediata,432786.88,4582237.77,2.194957,41.38701
2017S008446,20,Tarde,No hay causa mediata,432767.45,4582195.82,2.194734,41.38663
2017S008661,9,Matutino,Calle en mal estado,431223.22,4582134.81,2.1762759999999997,41.38595
2017S000232,17,Tarde,No hay causa mediata,429350.43,4580991.12,2.15401,41.375493
2017S001258,7,Matutino,No hay causa mediata,429233.47,4581078.99,2.1526009999999998,41.376265999999994
2017S009233,14,Tarde,No hay causa mediata,429135.63,4581730.67,2.151352,41.38213
2017S004976,11,Matutino,No hay causa mediata,429082.04,4582051.84,2.150681,41.385017
2017S008441,16,Tarde,No hay causa mediata,429082.04,4582051.84,2.150681,41.385017
2017S002296,12,Matutino,No hay causa mediata,428964.81,4581811.26,2.149298,41.382845
2017S008905,16,Tarde,No hay causa mediata,428977.85,4581956.65,2.149437,41.384152
2017S004173,8,Matutino,No hay causa mediata,429184.96,4581778.43,2.151933,41.382567
2017S005867,15,Tarde,No hay causa mediata,429150.34,4581768.04,2.151527,41.382474
2017S001086,10,Matutino,No hay causa mediata,429493.58,4581520.63,2.1556580000000003,41.38027
2017S001758,15,Tarde,No hay causa mediata,428525.82,4581451.35,2.144091,41.379563
2017S001921,10,Matutino,No hay causa mediata,429478.25,4581967.83,2.155427,41.384295
2017S005947,2,Noche,No hay causa mediata,429146.21,4581390.05,2.151524,41.379069
2017S006292,23,Noche,No hay causa mediata,429146.21,4581390.05,2.151524,41.379069
2017S003825,21,Tarde,No hay causa mediata,428444.45,4582075.94,2.143048,41.385176
2017S003148,13,Matutino,No hay causa mediata,428800.07,4581712.62,2.147348,41.381938
2017S006222,11,Matutino,No hay causa mediata,429263.86,4581482.49,2.1529119999999997,41.379908
2017S002202,23,Noche,No hay causa mediata,429278.77,4581414.29,2.153099,41.379296999999994
2017S007996,10,Matutino,No hay causa mediata,428572.33,4581925.36,2.144597,41.383837
2017S007312,8,Matutino,No hay causa mediata,428572.33,4581925.36,2.144597,41.383837
2017S006101,13,Matutino,No hay causa mediata,428635.96,4581880.1,2.145356,41.383437
2017S006257,10,Matutino,No hay causa mediata,429224.95,4582226.73,2.152359,41.386604999999996
2017S001997,19,Tarde,No hay causa mediata,429698.95,4581649.36,2.1580939999999997,41.38145
2017S009925,14,Tarde,No hay causa mediata,429664.86,4581459.9,2.15771,41.379736
2017S001008,5,Noche,Alcoholemia,429898.04,4581500.85,2.160503,41.380125
2017S005467,15,Tarde,No hay causa mediata,430061.27,4581417.56,2.162462,41.379391999999996
2017S007361,4,Noche,No hay causa mediata,430061.27,4581417.56,2.162462,41.379391999999996
2017S009102,21,Tarde,No hay causa mediata,429944.26,4580987.25,2.1611130000000003,41.375509
2017S003726,19,Tarde,No hay causa mediata,429082.71,4582241.13,2.150659,41.386728000000005
2017S009859,11,Matutino,No hay causa mediata,430169.66,4582033.52,2.1636830000000002,41.38495
2017S004572,19,Tarde,No hay causa mediata,428733.83,4582601.83,2.146443,41.389939
2017S001286,22,Noche,No hay causa mediata,428532.24,4582449.96,2.144057,41.388552000000004
2017S001782,12,Matutino,No hay causa mediata,431583.56,4584255.85,2.180341,41.405084
2017S001269,13,Matutino,No hay causa mediata,430247.5,4583292.07,2.16447,41.396296
2017S001854,21,Tarde,No hay causa mediata,430197.72,4583116.33,2.1638919999999997,41.394706
2017S005512,21,Tarde,No hay causa mediata,430284.4,4583059.76,2.16494,41.3942
2017S000488,17,Tarde,No hay causa mediata,430181.6,4583168.04,2.163695,41.395173
2017S000965,3,Noche,No hay causa mediata,430073.79,4583370.88,2.1623799999999997,41.396983
2017S004290,19,Tarde,No hay causa mediata,429501.41,4583134.02,2.155566,41.394808000000005
2017S005671,19,Tarde,No hay causa mediata,430284.22,4583047.01,2.164941,41.394092
2017S008272,5,Noche,Alcoholemia,430394.36,4583121.17,2.166248,41.394768
2017S009062,19,Tarde,No hay causa mediata,429623.02,4583217.58,2.1570150000000003,41.395565999999995
2017S002119,15,Tarde,No hay causa mediata,429891.13,4583107.12,2.160234,41.394599
2017S007980,12,Matutino,No hay causa mediata,430155.81,4582745.98,2.1634330000000004,41.391360999999996
