IdExpediente,Hora,Turno,Tipo_Accidente,CoordenadaUTM_Y,CoordenadaUTM_X
2012S000519,17,Tarde,Atropellamiento,4582131.2,429315.82
2012S004383,13,Matutino,Colisión Lateral,4582037.28,429043.25
2012S000712,13,Matutino,Colisión frontal-lateral,4581915.59,428943.09
2012S007491,16,Tarde,Caida (dos ruedas),4582060.98,429282.55
2012S000318,21,Tarde,Colisión Lateral,4582129.71,428436.24
2012S002548,8,Matutino,Colisión Lateral,4581855.43,429588.09
2012S002195,13,Matutino,Alcance,4581485.88,428886.41
2012S004043,22,Noche,Colisión frontal-lateral,4581933.21,429512.16
2012S006413,23,Noche,Choque vs objeto estático,4581933.21,429512.16
2012S007351,11,Matutino,Colisión Lateral,4582028.43,429418.93
2012S008664,16,Tarde,Alcance,4581768.09,428776.61
2012S004539,15,Tarde,Colisión Lateral,4581567.44,428942
2012S004136,2,Noche,Alcance,4581441.99,429413.25
2012S006490,1,Noche,Caida (dos ruedas),4581480.03,429451.99
2012S005735,22,Noche,Colisión Lateral,4581622.94,428888.02
2012S003398,12,Matutino,Caída interior vehículo,4581701.41,428998.17
2012S004691,15,Tarde,Colisión Lateral,4581622.48,428866.76
2012S000665,1,Noche,Colisión Lateral,4581770.15,428743.95
2012S008745,21,Tarde,Atropellamiento,4581580.36,429554.66
2012S001534,8,Matutino,Colisión Lateral,4581444.52,429225.28
2012S006866,19,Tarde,Atropellamiento,4581617.52,429242.19
2012S002785,11,Matutino,Colisión frontal-lateral,4581481.31,429250.19
2012S004679,11,Matutino,Colisión frontal-lateral,4581607.9,429392.08
2012S000800,15,Tarde,Alcance,4581720.28,429697.48
2012S004712,10,Matutino,Colisión frontal-lateral,4581465.79,429415.27
2012S002158,19,Tarde,Choque vs objeto estático,4581292.31,429255.49
2012S000568,16,Tarde,Alcance,4581448.48,428848.21
2012S001886,8,Matutino,Alcance,4581390.05,429146.21
2012S001893,7,Matutino,Colisión frontal-lateral,4581738.44,429514.77
2012S003530,12,Matutino,Atropellamiento,4581765.37,429552.81
2012S001734,9,Matutino,Atropellamiento,4581712.62,428800.07
2012S003837,10,Matutino,Colisión Lateral,4581924.6,429377.92
2012S002386,17,Tarde,Alcance,4582201.73,429042.54
2012S008633,15,Tarde,Colisión frontal-lateral,4582020.77,428717.91
2012S006604,14,Tarde,Colisión Lateral,4581345.41,429392.3
2012S006592,20,Tarde,Colisión Lateral,4581582.41,429789.71
2012S008037,20,Tarde,Alcance,4581683.82,429756.53
2012S002238,21,Tarde,Alcance,4581146.14,429717.86
2012S004593,10,Matutino,Alcance,4581284.72,429486.09
2012S002917,16,Tarde,Alcance,4582053.32,430110.79
2012S001310,6,Matutino,Atropellamiento,4582066.56,430124.33
2012S007314,2,Noche,Colisión Lateral,4581930.49,430145.43
2012S000726,17,Tarde,Colisión Lateral,4582102.04,430201.2
2012S003931,11,Matutino,Alcance,4582104.42,430183.49
2012S006059,23,Noche,Atropellamiento,4581247.22,430182.7
2012S001277,19,Tarde,Otras,4582592.51,428672.15
2012S008528,15,Tarde,Alcance,4582370.58,428482.03
2012S006645,19,Tarde,Atropellamiento,4580943.93,430431.82
2012S006857,10,Matutino,Colisión frontal-lateral,4582640.08,428521.06
2012S007788,21,Tarde,Atropellamiento,4582331.95,428983.54
2012S004617,21,Tarde,Colisión frontal-lateral,4580948.98,430062.39
2012S003910,18,Tarde,Alcance,4582251.39,428520.63
2012S008965,10,Matutino,Colisión frontal-lateral,4582527.21,428594.21
2012S006845,18,Tarde,Colisión frontal-lateral,4581214.72,430021.68
2012S007995,9,Matutino,Atropellamiento,4582478.03,428487.96
2012S003260,13,Matutino,Atropellamiento,4582489.43,428572.55
2012S000545,18,Tarde,Alcance,4582376.69,428648.29
2012S007787,20,Tarde,Atropellamiento,4581103.82,429579.11
2012S007790,7,Matutino,Caida (dos ruedas),4581229.83,429621.03
2012S004034,17,Tarde,Colisión frontal-lateral,4581324.62,429717.92
2012S007721,6,Matutino,Alcance,4581348.59,429717.35
2012S009076,12,Matutino,Otras,4581595.55,429650.81
2012S000561,12,Matutino,Caida (dos ruedas),4581508.99,429714.77
2012S001278,20,Tarde,Colisión frontal-lateral,4581782.8,429840.96
2012S005711,2,Noche,Otras,4581064.63,429807.63
2012S002296,16,Tarde,Colisión Lateral,4582122.78,429376.25
2012S008162,8,Matutino,Colisión frontal-lateral,4582438.85,429061.59
2012S001623,8,Matutino,Atropellamiento,4582505.63,429177.27
2012S005013,9,Matutino,Alcance,4583660.11,430967.37
2012S000159,14,Tarde,Colisión frontal-lateral,4582664.17,428975.26
2012S003269,14,Tarde,Alcance,4582777.73,429103.65
2012S001473,9,Matutino,Caida (dos ruedas),4582845.29,429189.24
2012S000033,22,Noche,Colisión frontal-lateral,4583469.48,430872.45
2012S000185,18,Tarde,Alcance,4583558.8,430785.21
2012S008916,21,Tarde,Colisión frontal-lateral,4583558.8,430785.21
2012S006126,18,Tarde,Colisión Lateral,4583769.76,430481.08
2012S005649,17,Tarde,Colisión frontal-lateral,4583438.25,430665.76
2012S007672,9,Matutino,Atropellamiento,4583837.08,430441.89
2012S001283,22,Noche,Colisión frontal-lateral,4583529.15,430563.48
2012S004923,11,Matutino,Caída interior vehículo,4583360.63,430584.54
2012S005159,21,Tarde,Colisión frontal-lateral,4583023.02,429015.92
2012S003264,12,Matutino,Colisión frontal-lateral,4582907.19,428805.51
2012S008725,13,Matutino,Atropellamiento,4582717.65,428995.98
2012S007648,18,Tarde,Atropellamiento,4582717.65,428995.98
2012S000334,14,Tarde,Caida (dos ruedas),4583466.03,430140.09
2012S005073,16,Tarde,Colisión Lateral,4583704.88,430938.31
2012S004362,20,Tarde,Caida (dos ruedas),4583633.57,430474.43
2012S000916,9,Matutino,Atropellamiento,4583515.87,430354.6
2012S006309,17,Tarde,Caida (dos ruedas),4583537.15,430626.62
2012S008688,12,Matutino,Alcance,4583537.15,430626.62
2012S000676,9,Matutino,Alcance múltiple,4582748.16,429027.13
2012S002119,20,Tarde,Atropellamiento,4582772.9,429052.38
2012S003722,10,Matutino,Alcance,4583698.68,430760.63
2012S007550,2,Noche,Colisión Lateral,4583471.6,430213.09
2012S000876,18,Tarde,Atropellamiento,4583366.55,430229.59
2012S007197,20,Tarde,Colisión Lateral,4583383.79,430247.27
2012S007514,11,Matutino,Otras,4583498.13,430203.44
2012S000233,18,Tarde,Alcance,4583080.73,430506.56
2012S000852,19,Tarde,Colisión Lateral,4583080.73,430506.56
2012S001321,10,Matutino,Atropellamiento,4583080.73,430506.56
2012S005573,19,Tarde,Atropellamiento,4583464.78,430898.18
2012S004273,19,Tarde,Colisión Lateral,4583547.27,430980.34
2012S001037,22,Noche,Alcance,4583608.15,431042.7
2012S003003,13,Matutino,Alcance,4583472.7,430722.04
2012S004106,10,Matutino,Colisión Lateral,4583606.65,430637.37
2012S007833,10,Matutino,Colisión frontal-lateral,4583583.6,430563.44
2012S006928,13,Matutino,Caida (dos ruedas),4582568.57,429072.39
2012S005990,14,Tarde,Colisión Lateral,4582296.09,429382.09
2012S004995,11,Matutino,Atropellamiento,4582296.09,429382.09
2012S008809,14,Tarde,Alcance múltiple,4581146.81,429111.77
2012S000436,10,Matutino,Colisión Lateral,4583078.69,429171.57
2012S002130,8,Matutino,Atropellamiento,4583078.69,429171.57
2012S005355,12,Matutino,Alcance,4583078.69,429171.57
2012S002010,22,Noche,Colisión Lateral,4583034.48,429319.37
2012S005430,19,Tarde,Atropellamiento,4581239.2,429046.75
2012S000304,17,Tarde,Colisión frontal-lateral,4583163.71,429442.56
2012S007621,8,Matutino,Caida (dos ruedas),4583163.71,429442.56
2012S001621,7,Matutino,Colisión frontal-lateral,4582886.45,429336.44
2012S007066,21,Tarde,Caida (dos ruedas),4582886.45,429336.44
2012S005296,10,Matutino,Alcance,4582991.85,429233.47
2012S006550,18,Tarde,Colisión Lateral,4581257.05,429224.59
2012S007275,16,Tarde,Colisión Lateral,4582845.28,429219.68
2012S002774,20,Tarde,Colisión Lateral,4582901.37,429168.58
2012S004057,15,Tarde,Choque vs objeto estático,4582910.17,429156.19
2012S008100,9,Matutino,Caida (dos ruedas),4583004.07,429064.81
2012S001137,5,Noche,Colisión Lateral,4582968.71,429244.74
2012S005491,16,Tarde,Colisión Lateral,4582652.93,429564.83
2012S003046,0,Noche,Choque vs objeto estático,4582796.58,429798.29
2012S005023,13,Matutino,Colisión Lateral,4582543.7,429950.34
2012S004395,11,Matutino,Colisión frontal-lateral,4582289.58,429896.77
2012S006520,10,Matutino,Colisión Lateral,4582179.25,429624.74
2012S001729,7,Matutino,Caida (dos ruedas),4582570.91,429610.7
2012S007940,15,Tarde,Colisión frontal-lateral,4582576.51,429616.72
2012S008233,14,Tarde,Alcance,4582660.95,429702.45
2012S004766,7,Matutino,Choque vs objeto estático,4582079.33,429439.91
2012S003123,15,Tarde,Colisión Lateral,4582521.71,429561.14
2012S007820,21,Tarde,Alcance,4582529.6,429989.7
2012S003446,14,Tarde,Colisión Lateral,4582253.78,429707.75
2012S006541,11,Matutino,Alcance múltiple,4582264.31,429718.41
2012S006935,18,Tarde,Colisión frontal-lateral,4582408.77,429616.29
2012S003391,0,Noche,Colisión Lateral,4582325.93,429919.16
2012S005115,21,Tarde,Atropellamiento,4582141.02,429745.28
2012S001964,10,Matutino,Alcance,4582062.35,429430.26
2012S000962,10,Matutino,Alcance,4582062.35,429430.26
2012S007220,15,Tarde,Colisión Lateral,4582426.01,429629.8
2012S002729,16,Tarde,Colisión Lateral,4582325.94,429930.59
2012S002112,16,Tarde,Atropellamiento,4581988.16,429811.46
2012S002078,13,Matutino,Alcance,4581912.66,429894.21
2012S002118,19,Tarde,Colisión Lateral,4582120.52,429523.46
2012S004706,9,Matutino,Colisión frontal-lateral,4582303.43,429570.56
2012S001274,13,Matutino,Alcance,4582453.62,429866.49
2012S001953,21,Tarde,Atropellamiento,4582210.22,430198.35
2012S000559,9,Matutino,Colisión Lateral,4582210.22,430198.35
2012S002488,8,Matutino,Colisión Lateral,4582314.74,429769.95
2012S006620,2,Noche,Atropellamiento,4582360.79,429817.08
2012S005529,13,Matutino,Choque vs objeto estático,4582571.53,429987.15
2012S006533,18,Tarde,Alcance,4582479.96,429764.47
2012S008051,13,Matutino,Alcance,4582328.64,429881.72
2012S008298,8,Matutino,Colisión Lateral,4582241.02,429847.38
2012S001895,13,Matutino,Alcance,4582995.25,429310.57
2012S000576,18,Tarde,Alcance,4582873.21,429950.02
2012S008738,20,Tarde,Colisión Lateral,4582873.21,429950.02
2012S006423,14,Tarde,Colisión Lateral,4582885.47,429931.64
2012S000783,19,Tarde,Alcance,4583001.94,430050.2
2012S009007,12,Matutino,Colisión Lateral,4582502.27,430496.37
2012S005748,12,Matutino,Colisión frontal-lateral,4583035.69,430460.34
2012S002718,11,Matutino,Colisión frontal-lateral,4583060.98,430470.41
2012S000616,17,Tarde,Colisión frontal-lateral,4582790.74,430026.74
2012S008537,18,Tarde,Alcance,4583344.66,429984.33
2012S006053,18,Tarde,Otras,4583500.48,430042.92
2012S004409,18,Tarde,Otras,4583282.31,430100.38
2012S001492,18,Tarde,Atropellamiento,4583981.38,431794.27
2012S000080,15,Tarde,Colisión frontal-lateral,4583346.4,430007.38
2012S005607,10,Matutino,Colisión Lateral,4583353.85,430023.88
2012S000511,15,Tarde,Colisión frontal-lateral,4583353.85,430023.88
2012S008466,23,Noche,Alcance,4583924.93,431553.15
2012S008125,10,Matutino,Atropellamiento,4584173.19,431304.2
2012S002614,16,Tarde,Colisión frontal-lateral,4584042.96,431941.59
2012S002304,20,Tarde,Atropellamiento,4583087.38,429802.51
2012S006997,15,Tarde,Alcance múltiple,4583257.35,429717.14
2012S005116,6,Matutino,Colisión Lateral,4584264.38,431340.7
2012S008160,8,Matutino,Choque vs objeto estático,4584056.28,432003.1
2012S002211,17,Tarde,Colisión frontal-lateral,4584467.33,431716.63
2012S000952,13,Matutino,Colisión frontal-lateral,4584563.21,431434.38
2012S004116,21,Tarde,Colisión frontal-lateral,4582971.08,429673.43
2012S003270,14,Tarde,Atropellamiento,4584043.99,431542.91
2012S002318,11,Matutino,Colisión frontal-lateral,4584050.3,431549.36
2012S004985,22,Noche,Choque vs objeto estático,4582680.05,430294.87
2012S003326,10,Matutino,Otras,4582396.71,430233.49
2012S008168,12,Matutino,Otras,4582396.71,430233.49
2012S001668,13,Matutino,Colisión frontal-lateral,4582419.93,430221.37
2012S005973,18,Tarde,Colisión Lateral,4582419.93,430221.37
2012S003608,16,Tarde,Caida (dos ruedas),4582985.48,430398.52
2012S008240,14,Tarde,Alcance,4582611.7,430024.47
2012S008814,17,Tarde,Alcance múltiple,4582624.25,430041
2012S000010,14,Tarde,Atropellamiento,4583059.87,430028.46
2012S001259,21,Tarde,Colisión Lateral,4582799.91,429834.46
2012S004462,9,Matutino,Caida (dos ruedas),4582606.09,430410.59
2012S003163,21,Tarde,Colisión Lateral,4582734.61,430325.6
2012S005244,16,Tarde,Atropellamiento,4582787.3,430276.67
2012S009022,19,Tarde,Choque vs objeto estático,4582787.3,430276.67
2012S001474,8,Matutino,Colisión frontal-lateral,4583059.76,430284.4
2012S005286,8,Matutino,Colisión Lateral,4583059.76,430284.4
2012S004257,14,Tarde,Colisión Lateral,4583137.75,430241.68
2012S002549,9,Matutino,Colisión frontal-lateral,4582745.98,430155.81
2012S002550,9,Matutino,Colisión frontal-lateral,4582745.98,430155.81
2012S006311,21,Tarde,Colisión Lateral,4582745.98,430155.81
2012S000361,16,Tarde,Caida (dos ruedas),4583491.03,431154.98
2012S005093,11,Matutino,Atropellamiento,4583243.57,431229.09
2012S008676,9,Matutino,Colisión Lateral,4583188.44,431075.45
2012S008976,14,Tarde,Colisión frontal-lateral,4583432.51,431231.53
2012S000860,9,Matutino,Caida (dos ruedas),4583341.01,431134.85
2012S007732,12,Matutino,Colisión frontal-lateral,4583204.02,431141.7
2012S004244,1,Noche,Caida (dos ruedas),4583199.98,431191.4
2012S005214,15,Tarde,Atropellamiento,4583209.46,431215.15
2012S007493,15,Tarde,Choque vs objeto estático,4583209.46,431215.15
2012S003526,10,Matutino,Colisión Lateral,4583392.31,431022.94
2012S007738,14,Tarde,Colisión Lateral,4583128.36,430752.5
2012S007436,15,Tarde,Atropellamiento,4583111.61,430766.81
2012S002734,15,Tarde,Alcance,4582240.11,430588.56
2012S003784,1,Noche,Colisión Frontal,4582726.42,430564.19
2012S009050,14,Tarde,Colisión Lateral,4582785.33,430555.04
2012S007609,20,Tarde,Atropellamiento,4582434.97,430599.21
2012S008301,10,Matutino,Caída interior vehículo,4582245.25,430308.02
2012S009010,12,Matutino,Colisión Lateral,4582275.11,430347.9
2012S007094,6,Matutino,Caida (dos ruedas),4582275.11,430347.9
2012S005863,15,Tarde,Atropellamiento,4582487.42,430362.19
2012S002972,9,Matutino,Colisión frontal-lateral,4582760.74,430794.78
2012S006195,3,Noche,Choque vs objeto estático,4582547.04,430616.9
2012S001352,8,Matutino,Colisión Lateral,4582547.04,430616.9
2012S009176,14,Tarde,Colisión frontal-lateral,4582658.06,430729.47
2012S008228,22,Noche,Otras,4582738.22,430408.41
2012S003004,13,Matutino,Colisión frontal-lateral,4582782.86,430368.07
2012S005404,7,Matutino,Colisión Lateral,4582516.07,430558.51
2012S003991,10,Matutino,Colisión Lateral,4582659.83,430864.9
2012S002885,11,Matutino,Colisión frontal-lateral,4582539.2,430958.7
2012S005314,3,Noche,Atropellamiento,4582448.58,430954.32
2012S005408,10,Matutino,Alcance,4582939.45,430435
2012S003868,12,Matutino,Colisión Lateral,4582662.23,431050.28
2012S001561,19,Tarde,Colisión frontal-lateral,4582651.41,430241.08
2012S001376,19,Tarde,Colisión Lateral,4582679.88,430167.47
2012S001325,14,Tarde,Atropellamiento,4582584.02,430580.09
2012S007128,0,Noche,Choque vs objeto estático,4582697.41,430695.66
2012S008034,17,Tarde,Atropellamiento,4582829.91,430698.98
2012S000216,9,Matutino,Atropellamiento,4582846.78,431056.63
2012S001100,14,Tarde,Caida (dos ruedas),4582782.22,430856.52
2012S004332,9,Matutino,Colisión Lateral,4582799.39,430874.05
2012S007250,17,Tarde,Colisión frontal-lateral,4582809.59,430884.52
2012S005413,12,Matutino,Colisión frontal-lateral,4582174.58,430249.34
2012S006546,13,Matutino,Atropellamiento,4582160.64,430328.91
2012S000180,14,Tarde,Colisión frontal-lateral,4582580.05,430974.1
2012S005318,14,Tarde,Colisión frontal-lateral,4582580.05,430974.1
2012S003673,13,Matutino,Colisión Lateral,4582720.73,430836.73
2012S008684,11,Matutino,Alcance,4582170.6,430350.14
2012S005253,22,Noche,Alcance múltiple,4582880.05,430649.96
2012S004351,21,Tarde,Colisión frontal-lateral,4583319.72,430750.14
2012S003635,7,Matutino,Colisión frontal-lateral,4583241.9,430903.78
2012S006878,7,Matutino,Choque vs objeto estático,4583263.79,431742.76
2012S003154,17,Tarde,Caida (dos ruedas),4583079.49,431255.07
2012S001285,9,Matutino,Alcance,4582775.74,431582.52
2012S001170,6,Matutino,Choque vs objeto estático,4583233.92,431643.08
2012S003869,12,Matutino,Alcance,4583057.96,431490.59
2012S002830,17,Tarde,Alcance,4583361.04,431447.96
2012S004008,9,Matutino,Colisión frontal-lateral,4583488.16,431589.95
2012S003953,19,Tarde,Atropellamiento,4583507.98,431697.14
2012S008864,11,Matutino,Alcance,4583526.65,431751.27
2012S004509,18,Tarde,Alcance múltiple,4583578.85,431463
2012S003284,1,Noche,Caida (dos ruedas),4583788.27,431622.6
2012S007989,7,Matutino,Colisión frontal-lateral,4583856.62,431576.58
2012S004276,18,Tarde,Alcance,4583276.21,431993.66
2012S004450,5,Noche,Choque vs objeto estático,4583662.35,431524.2
2012S004390,9,Matutino,Colisión Lateral,4583500.42,431517.25
2012S006301,13,Matutino,Choque vs objeto estático,4583500.42,431517.25
2012S006301,13,Matutino,Colisión Frontal,4583500.42,431517.25
2012S007535,1,Noche,Colisión frontal-lateral,4583588.18,431603.29
2012S000572,14,Tarde,Colisión frontal-lateral,4583588.18,431603.29
2012S004080,13,Matutino,Alcance múltiple,4583749.35,431462.69
2012S000479,20,Tarde,Choque vs objeto estático,4583375.73,432039.19
2012S003177,14,Tarde,Alcance,4583938.87,432078.02
2012S006732,9,Matutino,Alcance,4583938.87,432078.02
2012S002345,21,Tarde,Alcance,4583488.4,431361.07
2012S005077,17,Tarde,Colisión Lateral,4583488.4,431361.07
2012S006193,22,Noche,Alcance múltiple,4583405.28,431419.04
2012S002650,23,Noche,Colisión Lateral,4583752.01,431856.51
2012S003280,18,Tarde,Colisión frontal-lateral,4583840.16,431945.63
2012S005235,13,Matutino,Atropellamiento,4583529.92,431323.22
2012S009027,22,Noche,Atropellamiento,4583673.57,431156.7
2012S004723,14,Tarde,Colisión Lateral,4580914.89,429460.61
2012S002439,15,Tarde,Otras,4580712.29,429462.69
2012S002313,6,Matutino,Colisión Lateral,4583714.35,431902.57
2012S002971,10,Matutino,Colisión Lateral,4583614.95,431286.03
2012S002966,20,Tarde,Atropellamiento,4580691.18,429460.46
2012S008140,17,Tarde,Alcance,4583942.59,431842.12
2012S008677,8,Matutino,Colisión Lateral,4583820.36,431828.84
2012S008786,22,Noche,Colisión Lateral,4583746.91,431234.33
2012S004269,17,Tarde,Atropellamiento,4583869.59,431615.72
2012S003390,2,Noche,Alcance múltiple,4583735.55,431756.38
2012S006786,22,Noche,Colisión Lateral,4583735.55,431756.38
2012S006786,22,Noche,Colisión Frontal,4583735.55,431756.38
2012S003871,14,Tarde,Colisión Lateral,4583730.69,431738.28
2012S005726,18,Tarde,Alcance,4582984.63,431648.6
2012S002779,12,Matutino,Colisión Lateral,4583276.86,431362.1
2012S006934,17,Tarde,Colisión Lateral,4583043.82,431454.19
2012S005864,13,Matutino,Colisión Lateral,4584398.69,431234.11
2012S009086,23,Noche,Atropellamiento,4584306.78,431187.04
2012S000041,10,Matutino,Colisión Lateral,4584940.27,431111.47
2012S004725,15,Tarde,Colisión Lateral,4583869.75,431168.86
2012S000398,18,Tarde,Otras,4584527.74,431062.12
2012S000114,6,Matutino,Colisión Lateral,4583889.64,431143.86
2012S001860,12,Matutino,Alcance,4584362.73,431055.57
2012S004184,10,Matutino,Colisión Lateral,4584155.07,430899.28
2012S002850,15,Tarde,Alcance,4584028.05,431290.6
2012S001435,7,Matutino,Caida (dos ruedas),4584504.99,430773
2012S006110,6,Matutino,Atropellamiento,4583888.2,431337.79
2012S008579,9,Matutino,Colisión Lateral,4583802.47,430908.4
2012S005932,21,Tarde,Alcance,4584482.69,430836.33
2012S004965,19,Tarde,Atropellamiento,4584481.11,430967.55
2012S006653,21,Tarde,Caida (dos ruedas),4584216.92,431231.39
2012S008768,16,Tarde,Alcance,4583269.41,431929.67
2012S001183,8,Matutino,Alcance,4584185.34,431251.36
2012S007369,4,Noche,Alcance,4584538.19,430914.98
2012S008909,16,Tarde,Colisión Lateral,4583797.6,431224.71
2012S007676,12,Matutino,Atropellamiento,4583948.07,431048.53
2012S003504,11,Matutino,Atropellamiento,4583074.36,432072.99
2012S001924,3,Noche,Caida (dos ruedas),4584545.63,431243.36
2012S002452,21,Tarde,Caida (dos ruedas),4584315.16,431165.68
2012S005755,23,Noche,Alcance,4580224.58,430262.97
2012S007892,15,Tarde,Alcance,4580908.62,428940.68
2012S008879,7,Matutino,Alcance,4580908.62,428940.68
2012S008081,16,Tarde,Colisión Lateral,4579967.75,429069.57
2012S005017,8,Matutino,Colisión Lateral,4579368.55,430441.6
2012S006285,22,Noche,Choque vs objeto estático,4578583.92,429693.18
2012S007327,12,Matutino,Choque vs objeto estático,4580876.96,429362.09
2012S000277,13,Matutino,Alcance,4578780.24,429857.53
2012S003170,7,Matutino,Colisión Lateral,4576468.17,428089.95
2012S007002,18,Tarde,Colisión frontal-lateral,4580553.58,429062.48
2012S008098,9,Matutino,Colisión frontal-lateral,4580674.71,429301.52
2012S006660,12,Matutino,Choque vs objeto estático,4580542.41,430671.61
2012S008289,12,Matutino,Alcance,4580473.82,430257.67
2012S000422,15,Tarde,Colisión Frontal,4580727.88,429804.74
2012S007045,9,Matutino,Atropellamiento,4580909.41,430458.7
2012S002198,16,Tarde,Colisión frontal-lateral,4580903.65,430315.86
2012S001531,1,Noche,Alcance,4580903.65,430315.86
2012S006244,13,Matutino,Alcance,4580610,431000.19
2012S007994,13,Matutino,Atropellamiento,4580867.51,430478.63
2012S001010,23,Noche,Alcance,4580563.53,430588.48
2012S006256,20,Tarde,Atropellamiento,4580554.65,430387.14
2012S004028,16,Tarde,Alcance,4580740.59,431140.98
2012S006245,13,Matutino,Colisión Lateral,4580740.59,431140.98
2012S003116,16,Tarde,Alcance múltiple,4580523.78,431074.59
2012S007326,14,Tarde,Alcance,4580523.78,431074.59
2012S005602,21,Tarde,Alcance,4580822.24,430095.92
2012S006977,12,Matutino,Colisión Lateral,4576779.15,426026.03
2012S002036,17,Tarde,Colisión Lateral,4576592.91,427308.93
2012S004015,12,Matutino,Colisión frontal-lateral,4576225.01,425859.69
2012S006603,14,Tarde,Alcance,4575745.38,425927.45
2012S006633,13,Matutino,Colisión Lateral,4575242.76,427462.8
2012S005659,8,Matutino,Atropellamiento,4578640.33,427907.28
2012S006691,16,Tarde,Colisión frontal-lateral,4577864.82,427707.33
2012S008347,15,Tarde,Colisión frontal-lateral,4576580.82,425800.17
2012S003898,12,Matutino,Alcance,4578592.18,428441.02
2012S000019,0,Noche,Choque vs objeto estático,4578194.93,428687.22
2012S008577,5,Noche,Choque vs objeto estático,4578373.01,429202.24
2012S007184,10,Matutino,Choque vs objeto estático,4578962.99,427707.86
2012S004016,12,Matutino,Colisión Lateral,4579524.79,427809.85
2012S002357,6,Matutino,Colisión frontal-lateral,4579524.79,427809.85
2012S002297,17,Tarde,Atropellamiento,4579381.87,427721.34
2012S007203,16,Tarde,Alcance,4580540.65,431157.75
2012S005333,8,Matutino,Choque vs objeto estático,4580540.65,431157.75
2012S008771,18,Tarde,Alcance múltiple,4580540.65,431157.75
2012S004177,6,Matutino,Choque vs objeto estático,4576959.66,426606.28
2012S004413,18,Tarde,Alcance múltiple,4580188.48,430972.7
2012S003144,13,Matutino,Alcance múltiple,4579358.49,430450.5
2012S008333,12,Matutino,Alcance múltiple,4579358.49,430450.5
2012S000769,9,Matutino,Colisión Lateral,4579358.49,430450.5
2012S006921,9,Matutino,Colisión Lateral,4577976.12,428568.96
2012S006805,17,Tarde,Alcance,4577071.93,426562.44
2012S005366,17,Tarde,Alcance múltiple,4580608.08,428635.6
2012S006647,21,Tarde,Colisión frontal-lateral,4580977.28,428663.71
2012S001401,12,Matutino,Choque vs objeto estático,4580508.68,428534.18
2012S003650,17,Tarde,Colisión Lateral,4580988.77,428879.43
2012S007223,15,Tarde,Caida (dos ruedas),4580887.94,428474.71
2012S001851,8,Matutino,Colisión Lateral,4580827.34,428379.68
2012S001061,10,Matutino,Caida (dos ruedas),4580951.17,428605.64
2012S007905,6,Matutino,Choque vs objeto estático,4580986.41,428401.19
2012S000513,16,Tarde,Colisión Lateral,4580988.1,428367.04
2012S009227,13,Matutino,Colisión Lateral,4580950.37,428757.31
2012S007225,17,Tarde,Colisión frontal-lateral,4580801.3,428467.36
2012S003944,16,Tarde,Otras,4581202.95,428737.72
2012S001767,23,Noche,Choque vs objeto estático,4580880.9,428464.77
2012S004935,15,Tarde,Alcance,4581450.89,428452.9
2012S002895,15,Tarde,Colisión frontal-lateral,4581481.21,428423.27
2012S002493,11,Matutino,Caida (dos ruedas),4580961.49,428450.43
2012S000395,18,Tarde,Alcance,4580962.53,428422.39
2012S008484,17,Tarde,Alcance,4580992.77,428225.45
2012S007677,14,Tarde,Colisión Lateral,4580685.68,428360.88
2012S005832,22,Noche,Alcance,4580937.4,428856.34
2012S002477,19,Tarde,Atropellamiento,4580966.52,428313.84
2012S006290,9,Matutino,Alcance múltiple,4580388.08,428411.08
2012S006915,8,Matutino,Colisión frontal-lateral,4579858.44,427871.64
2012S007097,8,Matutino,Colisión frontal-lateral,4579963.45,427978.22
2012S003947,17,Tarde,Colisión Lateral,4579751.16,427960.44
2012S009265,12,Matutino,Alcance,4579579.15,428204.81
2012S008323,19,Tarde,Atropellamiento,4580326.06,428347.56
2012S004777,21,Tarde,Atropellamiento,4580252.93,428392.22
2012S003282,20,Tarde,Atropellamiento,4579767.25,428131.29
2012S008598,16,Tarde,Colisión Frontal,4579361.11,428794.82
2012S007851,20,Tarde,Alcance,4579869.85,428231.41
2012S001646,16,Tarde,Choque vs objeto estático,4580474.06,428810.36
2012S003219,18,Tarde,Atropellamiento,4580512.63,428986.32
2012S005109,19,Tarde,Caida (dos ruedas),4580348.8,428901.74
2012S006798,13,Matutino,Alcance,4580214.82,428234.41
2012S000381,13,Matutino,Atropellamiento,4579982.5,428162.77
2012S002745,19,Tarde,Alcance,4579376.25,428096.12
2012S004512,17,Tarde,Alcance,4581005.67,427283.82
2012S007029,6,Matutino,Alcance,4581185.36,426948.17
2012S001437,9,Matutino,Atropellamiento,4581183.33,427311.62
2012S006814,1,Noche,Atropellamiento,4581013.75,427071.25
2012S001603,15,Tarde,Colisión Lateral,4581232.12,427050.93
2012S004600,12,Matutino,Atropellamiento,4581217.23,427037.91
2012S004604,13,Matutino,Otras,4581032.4,427348.03
2012S000931,18,Tarde,Alcance,4581433.58,427304.28
2012S004542,15,Tarde,Colisión Lateral,4580468.5,428418.83
2012S002653,4,Noche,Colisión Lateral,4580648.03,428372
2012S008812,14,Tarde,Choque vs objeto estático,4580479.22,428273.69
2012S006538,7,Matutino,Alcance,4580448.48,428398.39
2012S007300,14,Tarde,Colisión frontal-lateral,4579751.39,427647.5
2012S001803,14,Tarde,Colisión Lateral,4579996.11,427936.44
