IdExpediente,Hora,Turno,Causa_de_Accidente,CoordenadaUTM_Y,CoordenadaUTM_X
2010S007044,10,Matutino,No hay causa mediata,4582899.77,427289.78
2010S002810,10,Matutino,No hay causa mediata,4583462.65,426695.99
2010S002710,13,Matutino,No hay causa mediata,4583731.42,426624.22
2010S003682,17,Tarde,No hay causa mediata,4583616.03,426445.27
2010S005552,8,Matutino,No hay causa mediata,4583268.47,426977.98
2010S007664,12,Matutino,No hay causa mediata,4582989.8,426704.8
2010S003167,11,Matutino,No hay causa mediata,4583918.61,426893.77
2010S002855,18,Tarde,No hay causa mediata,4585357.52,427649.79
2010S000097,14,Tarde,No hay causa mediata,4585292.28,427538.94
2010S008661,16,Tarde,No hay causa mediata,4585292.28,427538.94
2010S008858,17,Tarde,No hay causa mediata,4584503.58,428074.41
2010S004628,9,Matutino,No hay causa mediata,4584480.66,427946.69
2010S008254,12,Matutino,No hay causa mediata,4584422.58,427922.35
2010S001620,17,Tarde,No hay causa mediata,4585288.42,427537.79
2010S000109,10,Matutino,No hay causa mediata,4584037.79,427272.64
2010S005900,13,Matutino,No hay causa mediata,4584143.41,427181.29
2010S000901,20,Tarde,No hay causa mediata,4584525.16,427004.97
2010S001265,13,Matutino,No hay causa mediata,4584545.26,426755.01
2010S000167,18,Tarde,No hay causa mediata,4584966.81,427128.56
2010S002749,18,Tarde,No hay causa mediata,4584603.63,426784.38
2010S005541,11,Matutino,No hay causa mediata,4584063.78,427270.59
2010S004207,15,Tarde,No hay causa mediata,4584118.79,428465.46
2010S004521,19,Tarde,No hay causa mediata,4584456.51,428674.2
2010S008467,13,Matutino,No hay causa mediata,4584545.75,428087.27
2010S006151,10,Matutino,No hay causa mediata,4584545.75,428087.27
2010S007521,9,Matutino,No hay causa mediata,4584455.03,428121.26
2010S004906,16,Tarde,No hay causa mediata,4584456.95,428773.66
2010S008086,20,Tarde,No hay causa mediata,4584235.2,428354.17
2010S000617,8,Matutino,No hay causa mediata,4584033.48,428010.09
2010S008945,20,Tarde,No hay causa mediata,4584107.87,427875.57
2010S000646,22,Noche,No hay causa mediata,4584286.75,428019.8
2010S008761,22,Noche,No hay causa mediata,4583964.79,427813.11
2010S008631,20,Tarde,No hay causa mediata,4584268.68,427565.3
2010S002459,14,Tarde,No hay causa mediata,4584329.98,427774.44
2010S002413,21,Tarde,No hay causa mediata,4584059.62,428853.02
2010S005848,8,Matutino,No hay causa mediata,4583878.89,427711.65
2010S008224,16,Tarde,No hay causa mediata,4583925.89,427810.36
2010S007922,18,Tarde,No hay causa mediata,4584090.21,427674.99
2010S003304,16,Tarde,No hay causa mediata,4584055.39,427703.28
2010S001061,8,Matutino,No hay causa mediata,4584061.09,428670.84
2010S003994,9,Matutino,No hay causa mediata,4583896.25,428798.15
2010S000840,14,Tarde,No hay causa mediata,4583712.82,427692.8
2010S007856,22,Noche,No hay causa mediata,4584282.94,427818.93
2010S002663,18,Tarde,Alcoholemia,4585076.09,428224.35
2010S006687,12,Matutino,No hay causa mediata,4584999.86,428382.07
2010S003384,17,Tarde,No hay causa mediata,4585967.61,426465.32
2010S007415,0,Noche,No hay causa mediata,4584524.48,429004.41
2010S000471,21,Tarde,No hay causa mediata,4584524.48,429004.41
2010S003146,21,Tarde,No hay causa mediata,4584856.53,428719.27
2010S000976,19,Tarde,No hay causa mediata,4584700.02,428946.86
2010S000764,17,Tarde,No hay causa mediata,4584671.75,429041.18
2010S003389,19,Tarde,No hay causa mediata,4584793.93,428842.41
2010S000909,12,Matutino,No hay causa mediata,4584688.49,428956.18
2010S002287,9,Matutino,No hay causa mediata,4584868.24,428896.64
2010S001906,8,Matutino,No hay causa mediata,4585892.07,425377.03
2010S000997,14,Tarde,No hay causa mediata,4585377.89,425251.44
2010S001715,20,Tarde,No hay causa mediata,4585774.79,426300.72
2010S004319,11,Matutino,No hay causa mediata,4585390.97,425261.98
2010S003560,17,Tarde,No hay causa mediata,4585678.04,428109.99
2010S003579,8,Matutino,No hay causa mediata,4585990.55,428235.91
2010S007599,12,Matutino,No hay causa mediata,4585888.55,428210.43
2010S005718,8,Matutino,No hay causa mediata,4585859.49,428578.26
2010S002365,10,Matutino,No hay causa mediata,4585493.21,428406.05
2010S002878,17,Tarde,No hay causa mediata,4585402.04,428687.02
2010S007394,17,Tarde,No hay causa mediata,4585473.76,428022.17
2010S000610,15,Tarde,No hay causa mediata,4585473.76,428022.17
2010S008640,8,Matutino,No hay causa mediata,4585528.54,427936.09
2010S007259,19,Tarde,No hay causa mediata,4585528.54,427936.09
2010S007300,13,Matutino,No hay causa mediata,4585673.49,428151.82
2010S005596,19,Tarde,No hay causa mediata,4585436.45,428090.79
2010S004730,16,Tarde,No hay causa mediata,4585100.81,428466.93
2010S007522,10,Matutino,No hay causa mediata,4585100.81,428466.93
2010S006080,18,Tarde,No hay causa mediata,4584955.86,429711.67
2010S006754,15,Tarde,No hay causa mediata,4584716.79,429405.89
2010S005899,13,Matutino,No hay causa mediata,4584746.72,429467.42
2010S003247,17,Tarde,No hay causa mediata,4584630.98,429901.83
2010S008070,11,Matutino,No hay causa mediata,4584629.78,429213.32
2010S000881,20,Tarde,No hay causa mediata,4584642.98,429242.54
2010S007523,10,Matutino,No hay causa mediata,4584642.98,429242.54
2010S004316,10,Matutino,No hay causa mediata,4584567.18,429139.11
2010S006929,9,Matutino,No hay causa mediata,4584863.67,429553.99
2010S002483,12,Matutino,No hay causa mediata,4584873.61,429564.46
2010S001495,8,Matutino,No hay causa mediata,4585950.36,429139.09
2010S003311,22,Noche,No hay causa mediata,4584626.29,429137.51
2010S000280,8,Matutino,No hay causa mediata,4584975.04,429679.3
2010S001203,8,Matutino,No hay causa mediata,4584975.04,429679.3
2010S007652,23,Noche,No hay causa mediata,4583899.98,430013.86
2010S003344,5,Noche,No hay causa mediata,4584103.51,429652.29
2010S005835,1,Noche,No hay causa mediata,4583917.51,429792.42
2010S003161,7,Matutino,No hay causa mediata,4584286.63,429707.67
2010S000675,20,Tarde,No hay causa mediata,4583589.14,429346.95
2010S007928,8,Matutino,No hay causa mediata,4583320,429485.69
2010S000367,21,Tarde,No hay causa mediata,4583394.7,429807.07
2010S004789,17,Tarde,No hay causa mediata,4583282.14,429623.4
2010S004400,20,Tarde,No hay causa mediata,4583417.15,429757.12
2010S006062,9,Matutino,No hay causa mediata,4583331.23,429738.64
2010S007184,1,Noche,No hay causa mediata,4583831.1,429744.4
2010S006317,17,Tarde,No hay causa mediata,4583540.75,429872.05
2010S008490,21,Tarde,No hay causa mediata,4583550.05,429337.55
2010S006591,11,Matutino,No hay causa mediata,4583372.76,429854.46
2010S000256,8,Matutino,Calle en mal estado,4584084.56,429084.13
2010S008127,15,Tarde,No hay causa mediata,4584307.47,430459.11
2010S006122,17,Tarde,No hay causa mediata,4584399.03,430475.96
2010S005354,13,Matutino,No hay causa mediata,4584848.23,430224.76
2010S002497,17,Tarde,No hay causa mediata,4584861.98,429924.86
2010S005338,14,Tarde,No hay causa mediata,4584454.55,430145.16
2010S002780,0,Noche,No hay causa mediata,4585001.3,429928.71
2010S007740,16,Tarde,No hay causa mediata,4584522.66,430193.25
2010S004431,17,Tarde,No hay causa mediata,4584340.18,429933.07
2010S002840,12,Matutino,No hay causa mediata,4584148.79,430069.45
2010S006162,21,Tarde,No hay causa mediata,4583840.45,430303.2
2010S007327,14,Tarde,No hay causa mediata,4583972.56,430465.37
2010S002716,15,Tarde,No hay causa mediata,4584130.51,430226.61
2010S003630,13,Matutino,No hay causa mediata,4584080.12,430444.7
2010S005511,16,Tarde,No hay causa mediata,4584004.01,430356.42
2010S007775,14,Tarde,No hay causa mediata,4584153.88,430651.07
2010S001886,16,Tarde,No hay causa mediata,4583984.9,430285.12
2010S008208,10,Matutino,Calle en mal estado,4583841.99,430270.98
2010S003794,22,Noche,No hay causa mediata,4583704.6,430191.15
2010S006303,14,Tarde,No hay causa mediata,4586177.62,428104
2010S002351,14,Tarde,No hay causa mediata,4586264.65,428319.97
2010S002972,13,Matutino,Calle en mal estado,4586441.1,427916.32
2010S005229,9,Matutino,No hay causa mediata,4586176.55,428303.92
2010S005962,16,Tarde,Alcoholemia,4586366.57,428373.45
2010S003679,15,Tarde,No hay causa mediata,4586457.54,428408.32
2010S006280,14,Tarde,No hay causa mediata,4586024.25,428515.25
2010S007917,17,Tarde,No hay causa mediata,4586399.81,428844.03
2010S006332,15,Tarde,No hay causa mediata,4587149.09,428707.23
2010S003612,11,Matutino,No hay causa mediata,4586622.25,428962.53
2010S005388,13,Matutino,No hay causa mediata,4586836.81,428571.63
2010S004797,21,Tarde,Alcoholemia,4586444.74,430513.55
2010S000717,9,Matutino,Exceso de velocidad o inadecuada,4586327.64,430640.11
2010S006659,15,Tarde,No hay causa mediata,4586736.88,428530.94
2010S008654,13,Matutino,No hay causa mediata,4586736.88,428530.94
2010S002811,14,Tarde,Calle en mal estado,4586831.81,428564.96
2010S004453,11,Matutino,Alcoholemia,4586926.27,428598.71
2010S003623,14,Tarde,No hay causa mediata,4587020.89,428632.38
2010S001874,9,Matutino,No hay causa mediata,4586744.68,428509.16
2010S002550,13,Matutino,No hay causa mediata,4587138.27,428432.29
2010S005890,20,Tarde,No hay causa mediata,4587297.42,428492.08
2010S006396,8,Matutino,No hay causa mediata,4587200.01,429353.03
2010S008658,14,Tarde,No hay causa mediata,4587342.81,429189.97
2010S005097,8,Matutino,No hay causa mediata,4587272.77,428753.65
2010S005437,16,Tarde,No hay causa mediata,4587440.81,428786.86
2010S002969,8,Matutino,Alcoholemia,4588807.8,429648.92
2010S001933,20,Tarde,Alcoholemia,4587973.22,429931.5
2010S006081,21,Tarde,No hay causa mediata,4588112.4,429982.88
2010S002316,8,Matutino,No hay causa mediata,4588190.87,430027.24
2010S008214,9,Matutino,No hay causa mediata,4588027.39,429688.81
2010S004681,21,Tarde,No hay causa mediata,4587883.5,429618.01
2010S009033,11,Matutino,No hay causa mediata,4586529.19,429781.12
2010S004043,12,Matutino,No hay causa mediata,4586509.96,429784.02
2010S003616,12,Matutino,No hay causa mediata,4586256.03,429756.72
2010S001221,17,Tarde,No hay causa mediata,4586647.94,429916.24
2010S006289,23,Noche,No hay causa mediata,4586642.48,429907.3
2010S002567,11,Matutino,No hay causa mediata,4586585.51,429807.49
2010S007514,21,Tarde,No hay causa mediata,4586921.8,430114.85
2010S008249,9,Matutino,No hay causa mediata,4585308.29,430145.48
2010S002206,11,Matutino,No hay causa mediata,4585418.34,429496.92
2010S002411,15,Tarde,Alcoholemia,4585587.08,429739.07
2010S007187,6,Matutino,Alcoholemia,4585480.75,429721.08
2010S006300,16,Tarde,No hay causa mediata,4587440.78,429352.18
2010S008234,18,Tarde,No hay causa mediata,4586967.17,429772.63
2010S003375,12,Matutino,No hay causa mediata,4587081.23,430149.57
2010S006565,20,Tarde,No hay causa mediata,4587005.18,429988.04
2010S004488,18,Tarde,No hay causa mediata,4586088.7,429708.74
2010S000968,18,Tarde,No hay causa mediata,4586056.67,429597.37
2010S004432,17,Tarde,Calle en mal estado,4586302.19,429461.48
2010S005540,11,Matutino,No hay causa mediata,4586639.12,429444.22
2010S000639,20,Tarde,No hay causa mediata,4586509.12,429702.75
2010S004165,11,Matutino,No hay causa mediata,4586537.27,429444.66
2010S006035,10,Matutino,No hay causa mediata,4586507.01,429746.14
2010S003345,8,Matutino,No hay causa mediata,4586659.73,429681.36
2010S003566,15,Tarde,No hay causa mediata,4585699.85,429707.57
2010S006036,10,Matutino,No hay causa mediata,4585867.31,429794.07
2010S004942,9,Matutino,No hay causa mediata,4585742.89,430023.31
2010S005664,18,Tarde,No hay causa mediata,4585451.01,430661.35
2010S005070,8,Matutino,No hay causa mediata,4585456.81,430679.18
2010S005936,15,Tarde,No hay causa mediata,4585793.53,430931.64
2010S001307,19,Tarde,No hay causa mediata,4585472.39,431587.65
2010S004337,22,Noche,No hay causa mediata,4585948.98,431015.37
2010S000885,22,Noche,No hay causa mediata,4585948.98,431015.37
2010S000888,2,Noche,No hay causa mediata,4584612.86,430668.54
2010S008660,16,Tarde,No hay causa mediata,4585015.8,430432.7
2010S004309,20,Tarde,Exceso de velocidad o inadecuada,4584769.83,430828.56
2010S006862,5,Noche,Alcoholemia,4584874.56,430983.65
2010S007117,16,Tarde,No hay causa mediata,4585275.19,430563.43
2010S007207,7,Matutino,No hay causa mediata,4585153.05,430515.67
2010S004367,19,Tarde,No hay causa mediata,4585073.3,430571.46
2010S002018,15,Tarde,No hay causa mediata,4584903.13,430619.41
2010S007682,7,Matutino,No hay causa mediata,4585009.72,430628.99
2010S002360,6,Matutino,No hay causa mediata,4585025.43,430806.66
2010S003738,10,Matutino,No hay causa mediata,4584990.97,430840.23
2010S006706,0,Noche,No hay causa mediata,4585046.38,430237.68
2010S000861,8,Matutino,No hay causa mediata,4585069.09,430268.2
2010S002933,8,Matutino,No hay causa mediata,4586450.46,431152.6
2010S002521,11,Matutino,No hay causa mediata,4585709.56,430952.21
2010S008100,9,Matutino,No hay causa mediata,4585307.87,430954.22
2010S008200,8,Matutino,No hay causa mediata,4585770.32,431599.45
2010S000124,1,Noche,No hay causa mediata,4586515.75,431229.87
2010S004239,18,Tarde,No hay causa mediata,4585493,431404.86
2010S007358,12,Matutino,No hay causa mediata,4585375.4,430904.12
2010S000746,19,Tarde,No hay causa mediata,4585790.55,431243.9
2010S005496,19,Tarde,Calle en mal estado,4588568.75,430724.06
2010S004340,7,Matutino,No hay causa mediata,4588420.75,430718.45
2010S001199,3,Noche,No hay causa mediata,4588255.79,430183.47
2010S000099,18,Tarde,No hay causa mediata,4588159.76,430073.98
2010S008632,20,Tarde,No hay causa mediata,4588553.36,430620.57
2010S004544,18,Tarde,No hay causa mediata,4588275.04,430422.39
2010S007393,15,Tarde,No hay causa mediata,4590578.66,431304.77
2010S004551,22,Noche,Alcoholemia,4590417,431744.27
2010S005421,15,Tarde,No hay causa mediata,4590595.43,431597.65
2010S001140,21,Tarde,No hay causa mediata,4588884.65,431883.13
2010S000938,19,Tarde,No hay causa mediata,4587925.9,431100.8
2010S003300,14,Tarde,No hay causa mediata,4587925.9,431100.8
2010S001035,14,Tarde,No hay causa mediata,4587969.36,430910.57
2010S008504,14,Tarde,No hay causa mediata,4588440.25,430932.51
2010S006537,15,Tarde,Alcoholemia,4589489.91,432187.27
2010S002041,14,Tarde,No hay causa mediata,4587688.48,430942.83
2010S007483,3,Noche,No hay causa mediata,4587780.79,431003.54
2010S008903,20,Tarde,Alcoholemia,4588855.78,431617.8
2010S002587,16,Tarde,No hay causa mediata,4589109.32,431740.82
2010S005851,10,Matutino,No hay causa mediata,4588818.76,431088.82
2010S003757,19,Tarde,No hay causa mediata,4588608.52,431099.08
2010S000880,20,Tarde,No hay causa mediata,4588592.06,430955.41
2010S002134,13,Matutino,No hay causa mediata,4588766.61,431150.52
2010S008446,19,Tarde,No hay causa mediata,4588663.72,431101.82
2010S004828,5,Noche,No hay causa mediata,4588493.95,430793.35
2010S002022,16,Tarde,No hay causa mediata,4588493.95,430793.35
2010S004105,13,Matutino,No hay causa mediata,4588493.95,430793.35
2010S005153,21,Tarde,No hay causa mediata,4588355.18,431424.58
2010S004630,13,Matutino,No hay causa mediata,4588883.98,432217.32
2010S008618,15,Tarde,No hay causa mediata,4588150.94,432007.01
2010S008021,18,Tarde,No hay causa mediata,4588110.82,431762.77
2010S008080,16,Tarde,No hay causa mediata,4588530.52,432090.26
2010S007469,15,Tarde,No hay causa mediata,4588605.77,432110.1
2010S004807,12,Matutino,No hay causa mediata,4588671.72,432127.43
2010S007058,17,Tarde,No hay causa mediata,4588267.63,431037.34
2010S005034,23,Noche,No hay causa mediata,4588122.5,431227.45
2010S007746,16,Tarde,No hay causa mediata,4588104.33,430547.03
2010S003025,21,Tarde,No hay causa mediata,4588087.8,430423.14
2010S006489,13,Matutino,No hay causa mediata,4588614.12,431479.46
2010S003054,12,Matutino,No hay causa mediata,4588579.24,431460.35
2010S007851,17,Tarde,Calle en mal estado,4586893.11,431884.17
2010S008333,17,Tarde,No hay causa mediata,4586947.94,431634.86
2010S002798,8,Matutino,No hay causa mediata,4587057,431736.05
2010S003981,19,Tarde,No hay causa mediata,4587276.33,431618.19
2010S004347,8,Matutino,No hay causa mediata,4586961.04,431368.02
2010S007165,14,Tarde,No hay causa mediata,4586856.55,431904.73
2010S004382,11,Matutino,No hay causa mediata,4586847.05,430365.9
2010S008636,1,Noche,No hay causa mediata,4586966.37,430601.86
2010S005794,16,Tarde,Exceso de velocidad o inadecuada,4586752.49,430628.98
2010S008174,1,Noche,No hay causa mediata,4586659.02,430925.48
2010S007583,15,Tarde,No hay causa mediata,4588840.2,431822.1
2010S001188,18,Tarde,No hay causa mediata,4587422.12,431069.83
2010S004170,15,Tarde,No hay causa mediata,4587147.95,430599.43
2010S005878,16,Tarde,No hay causa mediata,4587096.65,430596.94
2010S001300,13,Matutino,No hay causa mediata,4587108.57,430374.08
2010S005382,22,Noche,No hay causa mediata,4587653.06,431108.42
2010S000696,14,Tarde,No hay causa mediata,4587526.84,431033.57
2010S008051,18,Tarde,No hay causa mediata,4587294.79,431067.48
2010S002020,16,Tarde,No hay causa mediata,4587676.49,431307.03
2010S006230,10,Matutino,No hay causa mediata,4587623.07,431440.97
2010S004978,20,Tarde,No hay causa mediata,4587590.35,431553.41
2010S005081,16,Tarde,No hay causa mediata,4588031.37,431763.35
2010S006347,14,Tarde,No hay causa mediata,4587914.82,431155.33
2010S001536,11,Matutino,No hay causa mediata,4587798.86,431659.61
2010S004925,10,Matutino,No hay causa mediata,4587483.4,431699.75
2010S007633,13,Matutino,No hay causa mediata,4587064.84,431465.1
2010S002570,12,Matutino,No hay causa mediata,4586535.3,432542.48
2010S006245,15,Tarde,No hay causa mediata,4586347.79,432547.59
2010S001042,20,Tarde,No hay causa mediata,4585971.56,432561.84
2010S004372,22,Noche,No hay causa mediata,4586438.73,431696.48
2010S005371,7,Matutino,Alcoholemia,4586671.34,431939.9
2010S000065,8,Matutino,No hay causa mediata,4586538.82,432058.77
2010S000670,20,Tarde,No hay causa mediata,4586026.36,432175.8
2010S007292,11,Matutino,No hay causa mediata,4586026.36,432175.8
2010S001736,18,Tarde,No hay causa mediata,4586165.68,432176.75
2010S007963,9,Matutino,Calle en mal estado,4586176.46,432851.19
2010S006761,18,Tarde,No hay causa mediata,4587583.33,430371.75
2010S005993,14,Tarde,No hay causa mediata,4586595.07,432230.29
2010S006002,11,Matutino,No hay causa mediata,4587606.64,430594.41
2010S008909,1,Noche,No hay causa mediata,4587123.48,432784.76
2010S002719,19,Tarde,No hay causa mediata,4587067.55,432718.18
2010S000351,11,Matutino,No hay causa mediata,4586894.35,432519.5
2010S009026,19,Tarde,No hay causa mediata,4585384.16,432472.46
2010S002089,1,Noche,No hay causa mediata,4585949.08,431920.53
2010S006440,16,Tarde,Alcoholemia,4585865.13,432017.17
2010S006796,16,Tarde,No hay causa mediata,4585594.68,432103.41
2010S004713,21,Tarde,No hay causa mediata,4586097.22,431648.92
2010S006037,10,Matutino,No hay causa mediata,4585992.9,431647.05
2010S000076,13,Matutino,No hay causa mediata,4585944.75,432111.43
2010S002842,14,Tarde,No hay causa mediata,4585647.09,432241.61
2010S008361,16,Tarde,No hay causa mediata,4586363.76,431371.64
2010S001796,10,Matutino,No hay causa mediata,4586238.75,431845.23
2010S002374,16,Tarde,No hay causa mediata,4587953.35,432270.51
2010S004126,19,Tarde,No hay causa mediata,4587791.62,432004.09
2010S007326,14,Tarde,No hay causa mediata,4587557.32,431939.81
2010S007975,16,Tarde,No hay causa mediata,4588745.12,432779.16
2010S000930,14,Tarde,No hay causa mediata,4588794.72,432705.8
2010S001123,22,Noche,No hay causa mediata,4588076.51,432106.37
2010S001801,20,Tarde,No hay causa mediata,4588368.26,432296.01
2010S002869,15,Tarde,No hay causa mediata,4588738.87,432219.24
2010S001662,16,Tarde,No hay causa mediata,4587879.99,432501.88
2010S004767,18,Tarde,No hay causa mediata,4588760.66,432626.74
2010S001106,2,Noche,No hay causa mediata,4588857.65,432370
2010S000445,7,Matutino,No hay causa mediata,4587966.69,432425.38
2010S004379,23,Noche,No hay causa mediata,4587457.25,432574.88
2010S006453,1,Noche,Exceso de velocidad o inadecuada,4589072.78,433314.11
2010S003552,1,Noche,Alcoholemia,4589393.19,432497.99
2010S003940,14,Tarde,No hay causa mediata,4589079.72,432716.57
2010S001097,12,Matutino,No hay causa mediata,4589007.32,432724.66
2010S002441,17,Tarde,No hay causa mediata,4588984.61,432985.58
2010S001653,7,Matutino,Calle en mal estado,4589121.77,433343.27
2010S007432,6,Matutino,Exceso de velocidad o inadecuada,4588906.94,432617.25
2010S000876,18,Tarde,No hay causa mediata,4588906.94,432617.25
2010S003441,13,Matutino,No hay causa mediata,4589015.7,433390.85
2010S002269,10,Matutino,No hay causa mediata,4589367.85,432492.48
2010S003763,21,Tarde,No hay causa mediata,4587051.43,431946.21
2010S000170,22,Noche,No hay causa mediata,4587049.63,431851.35
2010S001688,6,Matutino,No hay causa mediata,4587043.21,432379.81
2010S008134,9,Matutino,No hay causa mediata,4587179.9,432357.59
2010S004748,12,Matutino,No hay causa mediata,4589576.03,432381.19
2010S002023,17,Tarde,No hay causa mediata,4587438.4,431902.54
2010S001233,5,Noche,Alcoholemia,4587438.4,431902.54
2010S001233,5,Noche,Drogas o medicamentos,4587438.4,431902.54
2010S005083,17,Tarde,No hay causa mediata,4587005.86,433576
2010S005740,17,Tarde,No hay causa mediata,4587473.59,433053.28
2010S008728,11,Matutino,No hay causa mediata,4587280.07,433706.76
2010S007387,21,Tarde,No hay causa mediata,4587588.41,432823.14
2010S004114,20,Tarde,No hay causa mediata,4588506.76,433505
2010S000810,13,Matutino,No hay causa mediata,4588535.97,433472.01
2010S003771,9,Matutino,No hay causa mediata,4588399.59,433261.13
2010S006611,9,Matutino,No hay causa mediata,4588493.8,433767.83
2010S003116,8,Matutino,No hay causa mediata,4588720.08,433599.21
2010S000882,20,Tarde,No hay causa mediata,Desconegut,Desconegut
2010S001852,14,Tarde,No hay causa mediata,Desconegut,Desconegut
2010S003598,19,Tarde,No hay causa mediata,4585245.88,432108.45
2010S006361,21,Tarde,No hay causa mediata,4585174.3,431648.74
2010S006364,21,Tarde,No hay causa mediata,4585123.67,431435.94
2010S008861,20,Tarde,No hay causa mediata,4585010.37,431378.26
2010S002775,20,Tarde,Alcoholemia,4584946.58,431301.77
2010S006408,14,Tarde,No hay causa mediata,4584892.85,431407.84
2010S005572,15,Tarde,No hay causa mediata,4585058.85,431543.89
2010S005416,14,Tarde,No hay causa mediata,4584800.79,431491.51
2010S008036,11,Matutino,No hay causa mediata,4584797.28,431710.53
2010S000467,18,Tarde,Calle en mal estado,4584562.43,431814.65
2010S003843,20,Tarde,No hay causa mediata,4584621.87,431754.47
2010S002359,0,Noche,No hay causa mediata,4584526.95,431801.5
2010S004433,7,Matutino,No hay causa mediata,4584501.96,431807.58
2010S000225,22,Noche,No hay causa mediata,4584511.49,431817.67
2010S003708,22,Noche,No hay causa mediata,4584525.5,431834.69
2010S005975,21,Tarde,No hay causa mediata,4584530.04,431997.24
2010S003772,8,Matutino,No hay causa mediata,4584672.03,431753.98
2010S000688,11,Matutino,No hay causa mediata,4584332.37,432167.81
2010S000969,19,Tarde,No hay causa mediata,4584453.64,431960.1
2010S008390,7,Matutino,No hay causa mediata,4584356.67,432002.87
2010S007816,21,Tarde,No hay causa mediata,4584155.03,432069.63
2010S000035,0,Noche,No hay causa mediata,4584292.69,432154.54
2010S000542,8,Matutino,Alcoholemia,4585838.14,433318.23
2010S000542,8,Matutino,Exceso de velocidad o inadecuada,4585838.14,433318.23
2010S007883,22,Noche,No hay causa mediata,4585306.82,432754.98
2010S006638,20,Tarde,No hay causa mediata,4585331.69,433297.53
2010S002843,14,Tarde,No hay causa mediata,4585232.65,432684.5
2010S006600,15,Tarde,No hay causa mediata,4585975.07,433080.79
2010S001323,14,Tarde,No hay causa mediata,4585168.63,432892.77
2010S006374,12,Matutino,No hay causa mediata,4585237.91,432763.93
2010S000112,14,Tarde,No hay causa mediata,4585334.36,432773.1
2010S002682,13,Matutino,No hay causa mediata,4584547.74,432060.8
2010S003204,9,Matutino,No hay causa mediata,4584528.33,432033.07
2010S007138,12,Matutino,No hay causa mediata,4584971.42,432161.84
2010S006392,0,Noche,No hay causa mediata,4585076.78,432363.8
2010S004194,8,Matutino,No hay causa mediata,4584477.06,432515.37
2010S006572,20,Tarde,No hay causa mediata,4585038.2,432461.48
2010S004377,8,Matutino,No hay causa mediata,4585166.49,432690.49
2010S002073,14,Tarde,No hay causa mediata,4584909.75,432347.27
2010S006179,16,Tarde,No hay causa mediata,4584713.68,432106.86
2010S001994,15,Tarde,No hay causa mediata,4584770.47,432107.33
2010S005680,21,Tarde,No hay causa mediata,4584873.51,432108.71
2010S003475,16,Tarde,No hay causa mediata,4585012.86,432102.65
2010S008199,9,Matutino,No hay causa mediata,4585012.86,432102.65
2010S006050,17,Tarde,No hay causa mediata,4585030.3,432102.16
2010S002650,10,Matutino,No hay causa mediata,4586260.03,433942.24
2010S002778,22,Noche,No hay causa mediata,4585051.72,434757.76
2010S005547,18,Tarde,No hay causa mediata,4584464.92,434882.87
2010S004190,8,Matutino,No hay causa mediata,4585013.26,435119.93
2010S006064,10,Matutino,No hay causa mediata,4584731.2,435017.2
2010S006832,7,Matutino,No hay causa mediata,4584474.96,434871.49
2010S003701,12,Matutino,Exceso de velocidad o inadecuada,4586214.82,433778.06
2010S006425,21,Tarde,No hay causa mediata,4585723.2,433284.05
2010S009034,12,Matutino,No hay causa mediata,4585756.57,433302.68
2010S001694,12,Matutino,No hay causa mediata,4585977.49,433765.77
2010S003761,22,Noche,No hay causa mediata,4586875.02,433490.77
2010S008068,10,Matutino,No hay causa mediata,4586684.39,433689.4
2010S004899,11,Matutino,No hay causa mediata,4586125.85,433150.72
2010S003431,1,Noche,Alcoholemia,4586047.35,433591.82
2010S006876,22,Noche,No hay causa mediata,4585724.59,433202.01
2010S008050,16,Tarde,No hay causa mediata,4585546.55,433572.37
2010S002572,14,Tarde,No hay causa mediata,4585492.47,433220.49
2010S002534,18,Tarde,No hay causa mediata,4585210.68,434117.37
2010S005631,13,Matutino,No hay causa mediata,4584994.23,434007.44
2010S008443,14,Tarde,Calle en mal estado,4584943.12,433683.48
2010S004834,20,Tarde,No hay causa mediata,4585745.94,434092.09
2010S000945,6,Matutino,No hay causa mediata,4585790.06,434041.53
2010S000946,7,Matutino,No hay causa mediata,4585877.1,434007.45
2010S006667,19,Tarde,No hay causa mediata,4585579.17,434393.95
2010S000787,15,Tarde,No hay causa mediata,4585328.12,434485.85
2010S008830,20,Tarde,No hay causa mediata,4583594.71,433877.91
2010S003860,15,Tarde,No hay causa mediata,4583287.72,433101.14
2010S002651,12,Matutino,No hay causa mediata,4584793.46,433059.05
2010S006228,7,Matutino,No hay causa mediata,4584793.46,433059.05
2010S007916,18,Tarde,No hay causa mediata,4584995.94,433310.99
2010S005144,12,Matutino,No hay causa mediata,4585249.15,433366.47
2010S001544,9,Matutino,No hay causa mediata,4584827.03,433077.4
2010S002730,9,Matutino,No hay causa mediata,4585460.09,433580.94
2010S002144,5,Noche,Exceso de velocidad o inadecuada,4585460.09,433580.94
2010S007076,11,Matutino,No hay causa mediata,4585460.09,433580.94
2010S008406,14,Tarde,Alcoholemia,4584803,433117.47
2010S004643,14,Tarde,No hay causa mediata,4584861.28,433173.63
2010S008365,18,Tarde,No hay causa mediata,4584861.28,433173.63
2010S007827,13,Matutino,No hay causa mediata,4584901.86,433010.8
2010S007801,15,Tarde,No hay causa mediata,4585620.58,433950.39
2010S008355,14,Tarde,No hay causa mediata,4585808.01,433936.57
