IdExpediente,Hora,Turno,Tipo_Accidente,CoordenadaUTM_Y,CoordenadaUTM_X
2015S006531,0,Noche,Choque vs objeto estático,4581582.62,429331.21
2015S007437,4,Noche,Colisión Lateral,4582142.88,428441.19
2015S009607,11,Matutino,Colisión Lateral,4582142.88,428441.19
2015S002385,19,Tarde,Colisión Lateral,4582142.88,428441.19
2015S001356,14,Tarde,Caida (dos ruedas),4582142.88,428441.19
2015S008753,18,Tarde,Atropellamiento,4582258.66,429100.50
2015S001650,15,Tarde,Alcance,4582195.29,428494.72
2015S004431,20,Tarde,Colisión frontal-lateral,4581494.12,428857.44
2015S004832,16,Tarde,Colisión Lateral,4581759.99,428940.61
2015S000258,11,Matutino,Colisión Lateral,4582131.59,429195.07
2015S005922,15,Tarde,Colisión Lateral,4581809.05,429597.28
2015S009545,18,Tarde,Alcance,4582220.28,429231.13
2015S004078,20,Tarde,Alcance múltiple,4582237.64,429214.14
2015S009993,11,Matutino,Alcance,4581681.51,429422.47
2015S007951,20,Tarde,Atropellamiento,4581661.19,429598.77
2015S009955,10,Matutino,Atropellamiento,4582454.67,429683.43
2015S003073,14,Tarde,Alcance,4582992.26,429608.07
2015S004937,16,Tarde,Colisión Lateral,4582613.58,429845.47
2015S007451,9,Matutino,Alcance,-1,-1
2015S008238,11,Matutino,Caida (dos ruedas),-1,-1
2015S007647,15,Tarde,Alcance,-1,-1
2015S006591,20,Tarde,Colisión Lateral,4582429.80,429813.13
2015S008487,21,Tarde,Colisión frontal-lateral,4582314.74,429769.95
2015S004860,15,Tarde,Alcance,4582314.74,429769.95
2015S002014,8,Matutino,Caida (dos ruedas),4582837.53,429692.80
2015S002525,14,Tarde,Alcance,4582427.18,429598.42
2015S004784,17,Tarde,Colisión frontal-lateral,4582055.66,429437.06
2015S008115,20,Tarde,Caída interior vehículo,4582145.47,430091.24
2015S004404,10,Matutino,Colisión frontal-lateral,4582908.56,429381.95
2015S009376,12,Matutino,Colisión Lateral,4582908.56,429381.95
2015S001033,16,Tarde,Alcance,4582061.01,429472.96
2015S008882,18,Tarde,Colisión Lateral,4582061.01,429472.96
2015S007976,14,Tarde,Colisión Lateral,4583003.87,429479.30
2015S001040,16,Tarde,Colisión Lateral,4582120.52,429523.46
2015S007665,11,Matutino,Caída interior vehículo,4583145.96,429374.69
2015S005143,10,Matutino,Colisión frontal-lateral,4582237.74,430035.27
2015S006743,18,Tarde,Alcance,4582086.96,429844.33
2015S001946,23,Noche,Choque vs objeto estático,4582217.69,429802.95
2015S001013,20,Tarde,Colisión Lateral,4582231.12,429790.09
2015S001616,15,Tarde,Otras,4581933.52,429893.81
2015S002564,7,Matutino,Colisión Lateral,4581301.73,429078.68
2015S006866,21,Tarde,Alcance,4582562.91,429602.46
2015S001673,9,Matutino,Colisión frontal-lateral,4582623.08,429664.55
2015S007440,9,Matutino,Colisión frontal-lateral,4581290.96,429099.22
2015S009167,19,Tarde,Colisión frontal-lateral,4581290.96,429099.22
2015S004098,16,Tarde,Colisión frontal-lateral,4581281.01,429222.12
2015S008612,1,Noche,Colisión frontal-lateral,4581018.40,428963.19
2015S003016,10,Matutino,Atropellamiento,4582809.44,429281.05
2015S009101,20,Tarde,Alcance,4583056.17,429099.90
2015S009344,16,Tarde,Colisión frontal-lateral,4582610.27,429491.01
2015S001420,12,Matutino,Alcance,4581955.18,429937.26
2015S002651,20,Tarde,Atropellamiento,4581979.47,429951.15
2015S008784,15,Tarde,Alcance,4581979.47,429951.15
2015S007549,20,Tarde,Atropellamiento,4581360.09,429044.14
2015S004035,14,Tarde,Colisión frontal-lateral,4582901.37,429168.58
2015S006286,18,Tarde,Alcance,4581125.15,429001.52
2015S005005,15,Tarde,Colisión Lateral,4582706.81,429886.14
2015S009496,12,Matutino,Alcance,4582724.57,429868.71
2015S007889,20,Tarde,Caida (dos ruedas),4581768.02,429717.59
2015S007848,16,Tarde,Alcance,4581775.11,429710.58
2015S004963,13,Matutino,Alcance,4581775.11,429710.58
2015S006776,8,Matutino,Alcance,4581775.11,429710.58
2015S000646,8,Matutino,Colisión Lateral,4581069.10,428899.80
2015S008972,23,Noche,Colisión frontal-lateral,-1,-1
2015S006717,17,Tarde,Caida (dos ruedas),4583556.62,430649.23
2015S002643,15,Tarde,Alcance,4582528.35,429499.56
2015S003728,11,Matutino,Alcance,4582537.05,429491.00
2015S005707,11,Matutino,Colisión Lateral,4583713.18,430948.09
2015S006530,1,Noche,Colisión Lateral,4582360.14,429395.55
2015S004754,17,Tarde,Colisión frontal-lateral,4582360.14,429395.55
2015S003891,14,Tarde,Alcance,4582905.35,429130.56
2015S009431,18,Tarde,Alcance,4582913.02,429123.03
2015S006879,15,Tarde,Colisión Lateral,4583679.74,430834.54
2015S006423,21,Tarde,Colisión frontal-lateral,4583755.84,430760.63
2015S002060,15,Tarde,Caida (dos ruedas),4583551.71,430641.46
2015S002624,2,Noche,Colisión frontal-lateral,4583540.98,430730.05
2015S007537,18,Tarde,Alcance,4583360.60,430606.77
2015S000013,7,Matutino,Colisión Lateral,4582512.47,429391.06
2015S005839,11,Matutino,Atropellamiento,4582512.47,429391.06
2015S005513,13,Matutino,Colisión Lateral,4582805.89,429041.18
2015S007502,19,Tarde,Alcance,4583724.86,430709.12
2015S007727,22,Noche,Atropellamiento,4583600.45,430617.38
2015S000060,10,Matutino,Colisión frontal-lateral,4583600.45,430617.38
2015S007022,15,Tarde,Colisión Lateral,4583600.45,430617.38
2015S006373,16,Tarde,Colisión Lateral,4583596.74,430605.41
2015S002417,17,Tarde,Colisión frontal-lateral,4583596.74,430605.41
2015S000291,13,Matutino,Alcance,4582332.54,429316.12
2015S000216,21,Tarde,Colisión frontal-lateral,4583649.73,430518.84
2015S009763,18,Tarde,Colisión Lateral,4583657.14,430526.50
2015S002708,11,Matutino,Colisión frontal-lateral,4583639.07,430538.79
2015S003503,9,Matutino,Colisión Lateral,4583308.66,430261.59
2015S000814,13,Matutino,Colisión frontal-lateral,4582738.23,429016.99
2015S007540,20,Tarde,Alcance,4582930.12,428710.57
2015S005914,3,Noche,Atropellamiento,4582917.79,428672.24
2015S000629,13,Matutino,Choque vs objeto estático,4582908.55,428643.51
2015S001175,11,Matutino,Atropellamiento,4582642.60,428861.86
2015S000955,14,Tarde,Colisión Lateral,4583752.90,430432.47
2015S008510,16,Tarde,Atropellamiento,4583273.58,430518.43
2015S001025,11,Matutino,Caida (dos ruedas),4583080.73,430506.56
2015S004487,20,Tarde,Colisión Lateral,4582835.69,428672.32
2015S009179,1,Noche,Colisión frontal-lateral,4583572.68,430190.61
2015S007741,12,Matutino,Colisión Lateral,4582438.85,429061.59
2015S003189,22,Noche,Colisión Lateral,4582438.85,429061.59
2015S003608,20,Tarde,Choque vs objeto estático,-1,-1
2015S000170,12,Matutino,Colisión Lateral,4583661.48,430447.23
2015S003906,9,Matutino,Colisión Lateral,4582633.36,428713.52
2015S008306,16,Tarde,Colisión Lateral,4583551.14,430408.55
2015S002527,14,Tarde,Colisión frontal-lateral,4583550.80,430368.29
2015S008765,13,Matutino,Colisión Lateral,4582328.18,429394.60
2015S006952,9,Matutino,Colisión Lateral,4582850.08,428613.81
2015S004583,0,Noche,Choque vs objeto estático,4583567.16,430382.93
2015S007706,21,Tarde,Caida (dos ruedas),4583485.35,430190.39
2015S006543,15,Tarde,Colisión frontal-lateral,4583841.49,430715.36
2015S008052,15,Tarde,Colisión Lateral,4583462.26,430159.95
2015S006522,18,Tarde,Alcance,-1,-1
2015S007234,19,Tarde,Colisión Lateral,4583478.86,430912.52
2015S005600,17,Tarde,Choque vs objeto estático,4582719.94,429029.57
2015S004406,11,Matutino,Colisión Lateral,4583666.90,430988.61
2015S007391,18,Tarde,Colisión frontal-lateral,4583663.55,430978.15
2015S007250,11,Matutino,Alcance,4582810.58,429067.07
2015S002048,5,Noche,Colisión frontal-lateral,4583704.88,430938.31
2015S003664,19,Tarde,Colisión Lateral,4583622.04,431042.92
2015S008004,19,Tarde,Colisión frontal-lateral,4583555.09,430955.63
2015S004489,21,Tarde,Otras,4582215.91,429425.05
2015S009386,19,Tarde,Atropellamiento,4582431.83,429406.22
2015S004014,18,Tarde,Colisión frontal-lateral,4583655.34,430785.15
2015S002280,16,Tarde,Alcance,4583662.68,430723.38
2015S004632,11,Matutino,Choque vs objeto estático,4583674.65,430735.77
2015S004252,9,Matutino,Atropellamiento,4583706.01,430764.08
2015S004858,15,Tarde,Colisión frontal-lateral,4583575.30,430769.31
2015S005860,9,Matutino,Colisión Lateral,4583074.79,430889.30
2015S002103,22,Noche,Colisión Lateral,4583042.63,431214.23
2015S004656,8,Matutino,Colisión frontal-lateral,4583053.71,431151.66
2015S008881,18,Tarde,Caida (dos ruedas),4583128.23,431168.93
2015S005083,14,Tarde,Alcance,4582681.00,430517.75
2015S005316,18,Tarde,Colisión Lateral,4582792.38,430600.35
2015S003044,17,Tarde,Caida (dos ruedas),4582848.93,430658.24
2015S006121,8,Matutino,Colisión Lateral,4582593.08,430589.26
2015S007938,16,Tarde,Colisión frontal-lateral,4582603.64,430600.03
2015S008545,17,Tarde,Colisión Lateral,4582718.65,431405.61
2015S007151,8,Matutino,Choque vs objeto estático,4582858.50,430934.70
2015S006438,16,Tarde,Colisión Lateral,4582858.50,430934.70
2015S009827,21,Tarde,Caida (dos ruedas),4582777.77,430749.76
2015S007367,22,Noche,Choque vs objeto estático,4582829.91,430698.98
2015S001380,12,Matutino,Alcance,4582228.72,430353.25
2015S002261,8,Matutino,Alcance,4582995.74,430536.95
2015S007669,13,Matutino,Colisión Lateral,4582703.03,430635.17
2015S004775,13,Matutino,Colisión frontal-lateral,4583285.07,431053.22
2015S004642,14,Tarde,Colisión frontal-lateral,4583285.07,431053.22
2015S009478,18,Tarde,Colisión Lateral,4582541.10,431113.29
2015S005023,2,Noche,Colisión Lateral,4582540.64,431039.05
2015S007126,13,Matutino,Caída interior vehículo,4582324.92,430786.22
2015S006195,17,Tarde,Choque vs objeto estático,4583276.98,431287.87
2015S001239,14,Tarde,Alcance múltiple,4583347.02,431314.72
2015S007807,9,Matutino,Colisión frontal-lateral,4582785.33,430555.04
2015S009632,9,Matutino,Colisión Lateral,4583204.33,431205.39
2015S004226,14,Tarde,Atropellamiento,4582579.10,431000.02
2015S006553,19,Tarde,Colisión frontal-lateral,4582719.93,431143.55
2015S001552,18,Tarde,Caida (dos ruedas),4582407.17,430624.75
2015S002743,19,Tarde,Colisión Lateral,4582320.61,430385.21
2015S006075,8,Matutino,Colisión frontal-lateral,4583096.58,431030.16
2015S000921,6,Matutino,Caida (dos ruedas),4583280.41,430908.18
2015S005615,11,Matutino,Caída interior vehículo,4582558.24,430628.13
2015S000327,19,Tarde,Colisión frontal-lateral,4582666.06,430737.62
2015S005112,13,Matutino,Colisión frontal-lateral,4582569.78,430953.78
2015S006626,23,Noche,Colisión Lateral,4582569.78,430953.78
2015S008853,12,Matutino,Colisión Lateral,4582569.78,430953.78
2015S004830,15,Tarde,Atropellamiento,4582589.42,430934.42
2015S007406,0,Noche,Colisión Lateral,4582464.67,430863.99
2015S001663,2,Noche,Colisión frontal-lateral,4582464.67,430863.99
2015S004909,19,Tarde,Colisión Lateral,4582448.58,430954.32
2015S007186,9,Matutino,Otras,4583258.70,430653.43
2015S001210,12,Matutino,Alcance,4583134.54,431100.03
2015S005903,20,Tarde,Alcance,4583106.11,430577.55
2015S006049,20,Tarde,Colisión Lateral,4582985.96,430951.24
2015S008686,20,Tarde,Colisión frontal-lateral,4582565.60,430769.47
2015S006740,17,Tarde,Colisión Lateral,4582581.96,430784.69
2015S002797,16,Tarde,Atropellamiento,4582134.24,430386.15
2015S009544,17,Tarde,Colisión Lateral,4583176.32,430450.59
2015S005986,15,Tarde,Colisión Lateral,4583081.95,430639.39
2015S004288,9,Matutino,Choque vs objeto estático,4582898.88,430901.27
2015S000090,21,Tarde,Alcance,4582914.38,430917.20
2015S001626,22,Noche,Caida (dos ruedas),4582805.80,430753.27
2015S009708,11,Matutino,Alcance,4582805.80,430753.27
2015S006076,10,Matutino,Alcance,4582805.80,430753.27
2015S000412,10,Matutino,Colisión Lateral,4582805.80,430753.27
2015S005072,23,Noche,Colisión Lateral,4582805.80,430753.27
2015S005908,21,Tarde,Atropellamiento,4582121.77,430573.06
2015S005935,10,Matutino,Colisión Lateral,4582167.84,430271.08
2015S008601,13,Matutino,Choque vs objeto estático,4583456.72,430736.93
2015S008601,13,Matutino,Atropellamiento,4583456.72,430736.93
2015S009521,7,Matutino,Alcance,4583207.97,430890.52
2015S009351,19,Tarde,Colisión Lateral,4583032.44,430718.56
2015S001079,7,Matutino,Alcance múltiple,4583550.59,431031.10
2015S007988,17,Tarde,Alcance,4583550.59,431031.10
2015S007233,16,Tarde,Alcance,4582873.68,430340.37
2015S005222,9,Matutino,Alcance,4582873.68,430340.37
2015S001195,8,Matutino,Alcance,4583012.64,430482.29
2015S007804,20,Tarde,Colisión Lateral,4584301.21,431747.34
2015S003754,17,Tarde,Alcance,4582974.79,430370.05
2015S000982,0,Noche,Alcance,-1,-1
2015S005954,14,Tarde,Colisión Lateral,-1,-1
2015S000513,17,Tarde,Colisión Lateral,-1,-1
2015S002668,16,Tarde,Colisión frontal-lateral,-1,-1
2015S000926,10,Matutino,Caída interior vehículo,-1,-1
2015S003492,7,Matutino,Caida (dos ruedas),4583192.56,430157.65
2015S007801,17,Tarde,Caida (dos ruedas),4583166.26,430057.33
2015S006383,10,Matutino,Alcance,4583962.46,431445.11
2015S007116,8,Matutino,Colisión frontal-lateral,4583085.44,430326.90
2015S003457,8,Matutino,Caida (dos ruedas),4583099.42,429742.05
2015S006587,18,Tarde,Colisión Lateral,4584500.22,431581.90
2015S008839,13,Matutino,Alcance,4582675.24,430093.40
2015S002375,16,Tarde,Colisión Lateral,4583076.30,430348.92
2015S009099,18,Tarde,Colisión Lateral,4582611.70,430024.47
2015S004617,16,Tarde,Alcance múltiple,4583215.46,429586.41
2015S005100,8,Matutino,Colisión frontal-lateral,4583176.03,429494.39
2015S006756,13,Matutino,Colisión Lateral,4584118.37,431573.47
2015S008580,15,Tarde,Alcance,4584223.39,431521.78
2015S007772,9,Matutino,Colisión Lateral,4582723.70,430122.36
2015S004910,16,Tarde,Alcance,4583227.16,429875.73
2015S006473,21,Tarde,Alcance,-1,-1
2015S006454,11,Matutino,Alcance,4584065.88,431505.43
2015S007252,13,Matutino,Atropellamiento,4582879.96,430092.33
2015S000142,13,Matutino,Alcance,4582985.67,429684.43
2015S006101,11,Matutino,Colisión frontal-lateral,4582944.96,430133.41
2015S003748,16,Tarde,Colisión Lateral,4582944.96,430133.41
2015S008023,1,Noche,Colisión Lateral,4582944.96,430133.41
2015S009987,2,Noche,Colisión Lateral,4582944.96,430133.41
2015S003577,22,Noche,Colisión frontal-lateral,4584009.10,431792.37
2015S008412,21,Tarde,Alcance,4583221.96,430650.52
2015S009802,19,Tarde,Alcance múltiple,4583273.67,430703.29
2015S003562,20,Tarde,Alcance,4583288.35,430718.29
2015S009611,10,Matutino,Caida (dos ruedas),4583384.48,430816.18
2015S007542,19,Tarde,Alcance,4583390.52,430822.30
2015S005539,17,Tarde,Colisión Frontal,4583088.81,430002.08
2015S000499,9,Matutino,Alcance,4582795.56,429870.85
2015S009914,17,Tarde,Colisión Lateral,4584255.69,431284.96
2015S001358,15,Tarde,Colisión Lateral,4584246.37,431322.28
2015S007820,20,Tarde,Atropellamiento,4582507.78,430150.14
2015S008272,13,Matutino,Colisión Lateral,4582572.73,430216.28
2015S002704,21,Tarde,Colisión frontal-lateral,4582935.39,429981.81
2015S006172,18,Tarde,Caida (dos ruedas),4583944.83,431559.97
2015S006825,12,Matutino,Otras,4582659.72,430274.11
2015S005412,20,Tarde,Atropellamiento,4583030.33,429919.79
2015S001028,11,Matutino,Atropellamiento,4584404.46,431324.20
2015S007214,20,Tarde,Alcance,4582344.58,430335.90
2015S000210,14,Tarde,Alcance,4582488.57,430482.53
2015S008924,17,Tarde,Alcance,4582488.57,430482.53
2015S009624,19,Tarde,Atropellamiento,4582502.27,430496.37
2015S000991,10,Matutino,Colisión frontal-lateral,4584296.15,431514.04
2015S009791,15,Tarde,Colisión frontal-lateral,4582407.43,430239.63
2015S008777,12,Matutino,Colisión Lateral,4582407.43,430239.63
2015S007413,14,Tarde,Colisión Lateral,4582487.58,430290.50
2015S009391,22,Noche,Colisión Lateral,4583384.58,430107.07
2015S004585,7,Matutino,Alcance,4583381.16,430097.02
2015S003797,0,Noche,Colisión frontal-lateral,4583341.07,429973.84
2015S000491,18,Tarde,Caída interior vehículo,4583338.24,429963.85
2015S004781,14,Tarde,Alcance,4584260.23,431528.42
2015S009606,10,Matutino,Alcance,4582891.50,430313.33
2015S002745,19,Tarde,Alcance,4582891.50,430313.33
2015S004777,13,Matutino,Alcance,4582891.50,430313.33
2015S002541,10,Matutino,Colisión frontal-lateral,4583043.62,430193.26
2015S001694,20,Tarde,Atropellamiento,4583421.03,430055.29
2015S006411,15,Tarde,Colisión frontal-lateral,4583383.81,429947.17
2015S008505,10,Matutino,Colisión Lateral,4583189.85,429994.58
2015S009304,1,Noche,Colisión frontal-lateral,4583286.28,429905.74
2015S005094,18,Tarde,Otras,4584092.71,431770.85
2015S005094,18,Tarde,Choque vs objeto estático,4584092.71,431770.85
2015S000127,21,Tarde,Alcance,4584346.31,431609.99
2015S005518,15,Tarde,Colisión Lateral,4582902.26,430258.23
2015S003966,21,Tarde,Colisión Lateral,4582997.82,430170.60
2015S005152,18,Tarde,Alcance,4583082.55,430092.85
2015S002744,16,Tarde,Colisión Lateral,4583073.78,430460.87
2015S000310,8,Matutino,Colisión Lateral,4583272.76,430079.19
2015S005415,0,Noche,Colisión Lateral,4583322.45,430030.68
2015S007891,0,Noche,Colisión frontal-lateral,4584498.33,430844.82
2015S000797,23,Noche,Caida (dos ruedas),4584490.02,430963.39
2015S009115,11,Matutino,Alcance,4583874.73,431132.87
2015S005016,18,Tarde,Colisión frontal-lateral,4583889.64,431143.86
2015S004516,18,Tarde,Caida (dos ruedas),4584701.10,430968.90
2015S008649,18,Tarde,Atropellamiento,4584632.71,431074.46
2015S005906,22,Noche,Caida (dos ruedas),4584498.46,431193.91
2015S003431,12,Matutino,Colisión Lateral,4584545.63,431243.36
2015S000736,11,Matutino,Atropellamiento,-1,-1
2015S007377,7,Matutino,Caída interior vehículo,4584284.83,431021.57
2015S000597,22,Noche,Colisión frontal-lateral,4584772.13,431284.31
2015S009949,20,Tarde,Alcance,4583967.89,431405.20
2015S001976,13,Matutino,Colisión Lateral,4582789.06,431778.58
2015S009043,18,Tarde,Colisión Lateral,4584163.43,430922.35
2015S001719,19,Tarde,Atropellamiento,4583932.90,430809.36
2015S008914,12,Matutino,Caída interior vehículo,4584201.64,431246.25
2015S002322,22,Noche,Colisión Lateral,4584009.58,431302.85
2015S009775,0,Noche,Colisión frontal-lateral,4584684.34,431168.40
2015S007698,21,Tarde,Caida (dos ruedas),4584321.32,431129.28
2015S008609,22,Noche,Colisión Lateral,4584132.93,431132.88
2015S000313,10,Matutino,Caída interior vehículo,4584143.76,431152.96
2015S009493,11,Matutino,Colisión Lateral,4583835.55,431242.37
2015S001341,4,Noche,Choque vs objeto estático,4583977.20,431104.26
2015S009271,9,Matutino,Caida (dos ruedas),-1,-1
2015S006413,16,Tarde,Caida (dos ruedas),4584006.11,431107.89
2015S003953,13,Matutino,Caida (dos ruedas),4584041.19,431143.66
2015S006203,8,Matutino,Colisión Lateral,4583916.51,431342.67
2015S009733,6,Matutino,Colisión frontal-lateral,4584383.87,431112.75
2015S003568,12,Matutino,Colisión frontal-lateral,4583956.47,431248.18
2015S004677,18,Tarde,Alcance,4583972.13,431264.25
2015S001188,19,Tarde,Colisión Lateral,4584314.32,431200.21
2015S009592,16,Tarde,Colisión Lateral,4583957.10,431093.21
2015S000101,17,Tarde,Colisión Lateral,4583792.95,431210.03
2015S008683,19,Tarde,Alcance,4584956.40,431121.89
2015S006441,17,Tarde,Alcance,4584956.40,431121.89
2015S007563,15,Tarde,Colisión frontal-lateral,4583956.67,431057.42
2015S007819,13,Matutino,Colisión frontal-lateral,4583774.70,431114.75
2015S002421,21,Tarde,Colisión frontal-lateral,4583828.84,431086.06
2015S003544,10,Matutino,Colisión frontal-lateral,4583828.84,431086.06
2015S009553,21,Tarde,Otras,4583828.84,431086.06
2015S001122,12,Matutino,Colisión Lateral,4580852.00,429396.07
2015S000791,11,Matutino,Choque vs objeto estático,4583663.01,431193.89
2015S001890,1,Noche,Colisión frontal-lateral,4583707.95,431296.37
2015S000441,13,Matutino,Atropellamiento,4580862.32,429436.34
2015S007124,13,Matutino,Caida (dos ruedas),4583280.75,431784.39
2015S008781,13,Matutino,Colisión frontal-lateral,4583793.84,431890.43
2015S001596,8,Matutino,Alcance,4583564.02,431321.18
2015S000569,16,Tarde,Atropellamiento,4583902.64,432004.76
2015S001502,15,Tarde,Colisión Lateral,4583622.72,431839.44
2015S003800,0,Noche,Otras,4580691.18,429460.46
2015S008582,15,Tarde,Colisión frontal-lateral,4580683.40,429463.58
2015S002839,18,Tarde,Colisión frontal-lateral,4583310.98,431724.24
2015S009482,23,Noche,Colisión frontal-lateral,4583142.70,431577.34
2015S005900,15,Tarde,Colisión frontal-lateral,4583833.54,431605.66
2015S002948,9,Matutino,Atropellamiento,4583734.83,431476.68
2015S001728,9,Matutino,Colisión Lateral,4583761.42,431448.68
2015S007427,21,Tarde,Alcance,4580911.97,429691.56
2015S000896,9,Matutino,Alcance,4580912.24,429670.51
2015S009703,3,Noche,Colisión frontal-lateral,4583822.95,431846.36
2015S002386,17,Tarde,Alcance,4583842.51,431866.24
2015S001232,9,Matutino,Caída interior vehículo,4582908.18,431421.65
2015S009407,10,Matutino,Colisión Lateral,4583825.37,431650.96
2015S007989,16,Tarde,Atropellamiento,4583230.19,431314.13
2015S000751,21,Tarde,Colisión frontal-lateral,4583230.19,431314.13
2015S004315,20,Tarde,Colisión Lateral,4583229.22,431429.65
2015S001368,3,Noche,Alcance,4583738.22,431727.32
2015S001070,17,Tarde,Alcance,4583849.89,431617.64
2015S006940,18,Tarde,Colisión frontal-lateral,4580680.11,429566.62
2015S002553,13,Matutino,Colisión frontal-lateral,4583414.92,431622.66
2015S007477,3,Noche,Alcance,4583424.30,431613.55
2015S000533,12,Matutino,Atropellamiento,4583545.83,431525.45
2015S006753,8,Matutino,Colisión Lateral,4583624.57,431485.19
2015S001460,13,Matutino,Colisión Lateral,4583093.82,432085.18
2015S005136,20,Tarde,Atropellamiento,4583354.28,431441.00
2015S004145,8,Matutino,Alcance,4583367.71,431454.83
2015S002130,20,Tarde,Atropellamiento,4583555.49,431572.81
2015S000882,17,Tarde,Atropellamiento,4583633.88,431575.08
2015S000365,14,Tarde,Alcance,4582802.89,431587.65
2015S007664,11,Matutino,Colisión Lateral,4583456.79,431705.13
2015S002094,14,Tarde,Colisión frontal-lateral,4583451.87,431430.36
2015S008714,17,Tarde,Atropellamiento,4583459.68,431422.74
2015S009698,18,Tarde,Atropellamiento,4583506.12,431596.19
2015S009776,21,Tarde,Caída interior vehículo,4583529.16,431619.77
2015S000986,8,Matutino,Atropellamiento,4583017.64,431628.14
2015S002669,15,Tarde,Otras,4583620.77,431713.97
2015S002162,21,Tarde,Colisión frontal-lateral,4583096.08,431695.84
2015S001982,21,Tarde,Colisión Lateral,4583649.26,431743.09
2015S006313,10,Matutino,Alcance,4583653.48,431747.41
2015S007594,17,Tarde,Atropellamiento,4583658.25,431752.28
2015S005244,20,Tarde,Caida (dos ruedas),4583632.83,431798.98
2015S001564,14,Tarde,Atropellamiento,-1,-1
2015S003481,18,Tarde,Colisión Lateral,-1,-1
2015S003593,12,Matutino,Atropellamiento,4583644.75,431127.34
2015S009761,16,Tarde,Atropellamiento,4580843.37,429598.12
2015S001351,13,Matutino,Atropellamiento,4580692.53,430252.41
2015S004739,12,Matutino,Colisión Lateral,4580896.52,430269.01
2015S004692,10,Matutino,Colisión Lateral,4580858.37,431119.88
2015S000932,12,Matutino,Alcance,4580874.03,430958.24
2015S009259,11,Matutino,Choque vs objeto estático,4580586.87,430998.29
2015S002257,23,Noche,Alcance,4580586.87,430998.29
2015S005684,16,Tarde,Colisión Lateral,4580774.10,430515.51
2015S004031,11,Matutino,Alcance,4580903.65,430315.86
2015S002973,17,Tarde,Choque vs objeto estático,4580781.57,430417.57
2015S009614,13,Matutino,Alcance múltiple,4579432.98,430515.24
2015S005204,17,Tarde,Alcance,4579368.55,430441.60
2015S003610,5,Noche,Choque vs objeto estático,4578637.35,429738.80
2015S003610,5,Noche,Colisión Lateral,4578637.35,429738.80
2015S003493,7,Matutino,Colisión Lateral,4578728.68,428722.46
2015S001411,8,Matutino,Caida (dos ruedas),4578080.45,428110.04
2015S003434,14,Tarde,Caida (dos ruedas),4578120.23,428051.96
2015S004490,21,Tarde,Caída interior vehículo,4576468.17,428089.95
2015S008270,8,Matutino,Choque vs objeto estático,4577531.66,428583.67
2015S002906,14,Tarde,Colisión Frontal,4580610.64,429833.78
2015S002469,21,Tarde,Colisión Lateral,4579968.91,428570.92
2015S006900,13,Matutino,Colisión Lateral,4580023.17,429016.83
2015S007508,22,Noche,Choque vs objeto estático,4578332.08,429415.86
2015S009398,8,Matutino,Colisión frontal-lateral,4578271.71,428517.55
2015S001024,11,Matutino,Colisión Frontal,4578443.28,428058.80
2015S004302,13,Matutino,Colisión frontal-lateral,4578416.26,428946.68
2015S007596,18,Tarde,Colisión Lateral,4578585.15,429722.90
2015S009721,18,Tarde,Colisión Lateral,4578585.15,429722.90
2015S002878,15,Tarde,Alcance,4575355.16,427282.04
2015S005510,13,Matutino,Colisión frontal-lateral,4577589.36,428574.66
2015S001772,5,Noche,Caida (dos ruedas),4576726.82,426564.05
2015S006322,17,Tarde,Atropellamiento,4575603.79,426277.11
2015S002952,12,Matutino,Alcance,4576838.73,426897.33
2015S007094,15,Tarde,Colisión frontal-lateral,4576442.98,426304.38
2015S005395,15,Tarde,Atropellamiento,4576109.59,426149.64
2015S001185,16,Tarde,Caida (dos ruedas),4580373.32,431047.22
2015S009583,18,Tarde,Alcance,4580103.48,430920.56
2015S001972,5,Noche,Choque vs objeto estático,4578132.39,428824.70
2015S002740,18,Tarde,Alcance múltiple,4578132.39,428824.70
2015S004164,16,Tarde,Alcance,4578350.94,429359.74
2015S001811,17,Tarde,Alcance múltiple,4577637.92,427843.56
2015S001900,10,Matutino,Colisión Frontal,4575937.08,426526.76
2015S000296,16,Tarde,Alcance múltiple,4579155.31,430237.23
2015S003305,18,Tarde,Colisión Lateral,4579026.42,430087.79
2015S007760,20,Tarde,Alcance múltiple,4580468.62,431084.26
2015S007829,9,Matutino,Alcance múltiple,4580384.14,431029.28
2015S008540,14,Tarde,Caida (dos ruedas),4580384.14,431029.28
2015S008483,19,Tarde,Alcance,4580287.98,430993.73
2015S002117,8,Matutino,Alcance,4580287.98,430993.73
2015S005680,12,Matutino,Atropellamiento,4576009.98,426109.89
2015S004221,11,Matutino,Alcance,4577195.48,426836.60
2015S007982,17,Tarde,Colisión Lateral,4577086.56,426558.26
2015S008872,14,Tarde,Colisión Lateral,4579667.25,427828.29
2015S002012,9,Matutino,Colisión Lateral,4575809.96,426117.87
2015S006527,22,Noche,Colisión frontal-lateral,4579262.42,428316.76
2015S006328,9,Matutino,Colisión Lateral,4579902.43,428148.94
2015S003226,20,Tarde,Colisión frontal-lateral,4580300.39,428393.80
2015S009080,9,Matutino,Alcance,4579842.13,428340.68
2015S004908,18,Tarde,Alcance,4579539.80,427975.89
2015S001304,7,Matutino,Alcance,4579858.44,427871.64
2015S001520,8,Matutino,Alcance,4579858.44,427871.64
2015S009994,12,Matutino,Atropellamiento,4579823.45,428074.40
