IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_Y,CoordenadaUTM_X
2015S004553,17,No es causa del peatón,Motocicleta,GSF 650,SUZUKI,Desconocido,A,1,4584052.93,431730.21
2015S003895,16,No es causa del peatón,Furgoneta,VIVARO,OPEL,Blanc,B,25,4584051.97,431697.96
2015S010005,17,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4582524.14,430135.37
2015S010005,17,No es causa del peatón,Ciclomotor,SCOOPY 50,HONDA,Negre,AM,2,4582524.14,430135.37
2015S007920,19,No es causa del peatón,Turismo,SH 125,HONDA,Negre,B,11,4582524.14,430135.37
2015S001031,14,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Gris,Desconocido,Desconocido,4583021.62,429910.73
2015S001807,13,No es causa del peatón,Ciclomotor,SH 50,HONDA,Gris,AM,13,4582723.47,429958.23
2015S007985,16,No es causa del peatón,Motocicleta,Z 750,KAWASAKI,Blau,A2,1,4582733.70,429968.67
2015S008991,23,No es causa del peatón,Turismo,ALHAMBRA,SEAT,Vermell,B,21,4582644.09,430408.07
2015S007850,17,No es causa del peatón,Turismo,CLK,MERCEDES,Negre,B,45,4582756.60,430305.21
2015S006072,17,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,BTP,11,4582344.58,430335.90
2015S001503,15,No es causa del peatón,Motocicleta,PCX,HONDA,Blanc,A2,2,4582344.58,430335.90
2015S001003,15,No es causa del peatón,Turismo,500,FIAT,Negre,B,10,4582344.58,430335.90
2015S008924,17,No es causa del peatón,Furgoneta,Bipper,PEUGEOT,Blanc,B,10,4582488.57,430482.53
2015S006810,5,No es causa del peatón,Bicicleta,ROCKRIDER,DECATHLON,Gris,Desconocido,Desconocido,4583966.92,431681.65
2015S006738,14,No es causa del peatón,Turismo,MEGANE,RENAULT,Blanc,B,12,4584019.25,431631.16
2015S000668,19,No es causa del peatón,Motocicleta,VS 125,SYM,Gris,B,16,4584005.78,431614.17
2015S007952,20,No es causa del peatón,Turismo,FOCUS,FORD,Vermell,B,12,4584295.01,431555.10
2015S007081,9,No es causa del peatón,Motocicleta,CB 600,HONDA,Gris,A,22,4582407.43,430239.63
2015S007379,11,No es causa del peatón,Turismo,MEGANE,RENAULT,Negre,B,6,4582407.43,430239.63
2015S006736,13,No es causa del peatón,Turismo,PRIUS,TOYOTA,Negre/Groc,BTP,9,4582427.54,430229.15
2015S002216,21,No es causa del peatón,Motocicleta,NSC 110,HONDA,Blanc,B,14,4583348.62,429996.73
2015S005428,14,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Negre,B,12,4583344.66,429984.33
2015S004697,11,No es causa del peatón,Motocicleta,PHANTEON,HONDA,Gris,A,27,4583341.07,429973.84
2015S003379,15,No es causa del peatón,Autobús,Desconocido,MAN,Blanc,D,6,4583341.07,429973.84
2015S009180,21,No es causa del peatón,Motocicleta,SCOOPY 125,HONDA,Gris,B,8,4583424.39,430070.86
2015S004543,14,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,17,4583424.39,430070.86
2015S002293,18,No es causa del peatón,Todo terreno,GRAND CHEROKEE,JEEP,Gris,B,28,4584389.80,431500.34
2015S009606,10,No es causa del peatón,Motocicleta,MT 07,YAMAHA,Gris,A2,2,4582891.50,430313.33
2015S009059,10,No es causa del peatón,Bicicleta,Desconocido,BICING,Blanc,Desconocido,Desconocido,4582891.50,430313.33
2015S006371,15,No es causa del peatón,Turismo,C5,CITROEN,Gris,B,8,4582891.50,430313.33
2015S001975,12,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,BTP,25,4582891.50,430313.33
2015S002745,19,No es causa del peatón,Motocicleta,K XCT 125,KYMCO,Negre,B,5,4582891.50,430313.33
2015S000942,16,No es causa del peatón,Turismo,307,PEUGEOT,Blau,B,17,4582991.62,430415.40
2015S006590,19,No es causa del peatón,Ciclomotor,YN 50,YAMAHA,Blau,B,2,4583005.64,430429.65
2015S006091,21,No es causa del peatón,Motocicleta,JOYMAX 250,SYM,Gris,A,33,4583014.32,430438.53
2015S002541,10,No es causa del peatón,Turismo,SCENIC,RENAULT,Gris,B,2,4583043.62,430193.26
2015S000239,17,No es causa del peatón,Motocicleta,UH 200,SUZUKI,Blanc,A,9,4583421.03,430055.29
2015S005926,19,No es causa del peatón,Taxi,RAPID,SKODA,Negre/Groc,BTP,26,4583277.80,429912.71
2015S006410,15,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Negre,A,24,4583286.28,429905.74
2015S001881,16,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,A,18,4583366.86,430174.28
2015S005094,18,No es causa del peatón,Turismo,Altea,SEAT,Blau,BTP,4,4584092.71,431770.85
2015S009705,8,No es causa del peatón,Motocicleta,XT 125,YAMAHA,Blau,B,3,4582902.26,430258.23
2015S004445,13,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,BTP,3,4582997.82,430170.60
2015S003966,21,No es causa del peatón,Motocicleta,SUM 125,PEUGEOT,Marró,B,27,4582997.82,430170.60
2015S007681,17,No es causa del peatón,Ciclomotor,SH 50,HONDA,Gris,AM,21,4583102.49,430074.69
2015S006363,2,No es causa del peatón,Turismo,MOKKA,OPEL,Negre,B,18,4583085.44,430449.48
2015S005415,0,No es causa del peatón,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,4583322.45,430030.68
2015S006975,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,2,4584496.21,430957.17
2015S001625,20,No es causa del peatón,Motocicleta,XT 660,YAMAHA,Blanc,A,9,4584521.56,430931.72
2015S009115,11,No es causa del peatón,Taxi,TOLEDO,SEAT,Altres,BTP,18,4583874.73,431132.87
2015S005016,18,No es causa del peatón,Motocicleta,SH 150,HONDA,Negre,A,19,4583889.64,431143.86
2015S002883,16,No es causa del peatón,Taxi,Altea,SEAT,Negre/Groc,BTP,1,4583889.64,431143.86
2015S008766,23,No es causa del peatón,Motocicleta,Express 125,TGB,Vermell,Desconocido,Desconocido,-1,-1
2015S007887,18,No es causa del peatón,Ciclomotor,SH 50,HONDA,granate,AM,17,4584838.96,431233.59
2015S002914,14,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,B,8,4584838.96,431233.59
2015S004516,18,No es causa del peatón,Motocicleta,WW125EX2,HONDA,Negre,B,44,4584701.10,430968.90
2015S001391,11,No es causa del peatón,Ciclomotor,NEO'S,YAMAHA,Negre,AM,1,4584781.80,430943.31
2015S008414,5,No es causa del peatón,Turismo,SANDERO,DACIA,Negre,B,1,4584524.14,431112.04
2015S008173,16,No es causa del peatón,Turismo,C4,CITROEN,Negre,B,20,4584470.04,431155.09
2015S007977,15,No es causa del peatón,Turismo,850,VOLVO,Vermell,B,39,4584470.04,431155.09
2015S004954,12,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,24,4583745.11,430956.31
2015S005863,10,No es causa del peatón,Motocicleta,UH 125,SUZUKI,Negre,B,4,4583880.07,430825.24
2015S003872,22,No es causa del peatón,Turismo,C4,CITROEN,Gris,B,51,4584425.22,431027.84
2015S008059,21,No es causa del peatón,Turismo,A 180,MERCEDES,Negre,B,33,4584421.13,431062.25
2015S008059,21,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,16,4584421.13,431062.25
2015S005154,17,No es causa del peatón,Turismo,ASTRA,OPEL,Vermell,B,51,4583777.15,431068.64
2015S008775,11,No es causa del peatón,Motocicleta,DORSODURO,APRILIA,Negre,A2,3,4584098.55,430818.03
2015S000209,13,No es causa del peatón,Turismo,C 220,MERCEDES,Gris,B,19,4584300.34,430971.17
2015S000209,13,No es causa del peatón,Motocicleta,XP500,YAMAHA,Blanc,A,25,4584300.34,430971.17
2015S002152,13,No es causa del peatón,Turismo,CIVIC,HONDA,Vermell,B,2,4584231.56,430923.21
2015S001171,8,No es causa del peatón,Motocicleta,SH 300,HONDA,Gris,A,22,4584012.38,431430.85
2015S005978,9,No es causa del peatón,Motocicleta,SH 100,HONDA,Gris,A1,16,4584020.49,431422.87
2015S001155,16,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,Desconocido,Desconocido,4584660.80,431393.73
2015S003117,15,No es causa del peatón,Turismo,Desconocido,FIAT,Gris,B,26,4584694.35,431428.11
2015S004429,16,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A2,3,4584797.15,431264.13
2015S000351,11,No es causa del peatón,Furgoneta,211 CDI,MERCEDES,Blanc,B,24,4584201.64,431246.25
2015S000864,10,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Negre,B,26,4584038.09,431300.69
2015S005063,18,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,14,4583841.89,431290.22
2015S004721,20,No es causa del peatón,Turismo,BERLINGO,CITROEN,Gris,B,12,4583856.62,431305.37
2015S006362,23,No es causa del peatón,Turismo,A3,AUDI,Negre,Desconocido,Desconocido,4584329.38,431121.35
2015S006814,8,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,19,4583888.20,431337.79
2015S009493,11,No es causa del peatón,Motocicleta,TERRA,DERBI,Vermell,A,7,4583835.55,431242.37
2015S001020,9,No es causa del peatón,Turismo,FREELANDER,LAND ROVER,Negre,B,44,4583873.46,431205.49
2015S003239,7,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4584639.19,430810.54
2015S005503,9,No es causa del peatón,Motocicleta,PEOPLE 125,KYMCO,Negre,B,13,4584006.11,431107.89
2015S006667,16,No es causa del peatón,Motocicleta,FZ6,YAMAHA,Desconocido,A,8,4584412.46,431300.96
2015S006538,11,No es causa del peatón,Motocicleta,SUPER DINK 125,KYMCO,Gris,A1,33,4584383.87,431112.75
2015S006552,18,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Negre,AM,17,4584382.40,431249.80
2015S004677,18,No es causa del peatón,Turismo,FIESTA,FORD,Verd,B,3,4583972.13,431264.25
2015S004677,18,No es causa del peatón,Taxi,SCUDO,FIAT,Negre/Groc,B,5,4583972.13,431264.25
2015S009592,16,No es causa del peatón,Turismo,SAXO,CITROEN,granate,B,41,4583957.10,431093.21
2015S003700,17,No es causa del peatón,Turismo,FIESTA,FORD,Gris,B,7,4584956.40,431121.89
2015S000413,12,No es causa del peatón,Turismo,CLIO,RENAULT,Gris,B,49,4583774.70,431114.75
2015S003300,18,No es causa del peatón,Motocicleta,FIDDLE II 125,SYM,Vermell,B,24,4583774.70,431114.75
2015S002421,21,No es causa del peatón,Turismo,COROLLA,TOYOTA,Negre,B,7,4583828.84,431086.06
2015S003544,10,No es causa del peatón,Turismo,A4,AUDI,Platejat,B,17,4583828.84,431086.06
2015S004501,12,No es causa del peatón,Turismo,FOCUS,FORD,Gris,B,21,4583353.98,431984.84
2015S006247,23,No es causa del peatón,Turismo,TIGUAN,VOLKSWAGEN,Negre,B,8,4583722.07,431206.25
2015S005697,2,No es causa del peatón,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,4580713.05,429489.88
2015S005058,13,No es causa del peatón,Ciclomotor,YN 50,YAMAHA,Gris,Llicčncia,0,4583130.49,431718.92
2015S006920,10,No es causa del peatón,Motocicleta,CBR 125,HONDA,Vermell,A1,26,4583342.07,432076.29
2015S003463,11,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4583246.85,432100.97
2015S007124,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,3,4583280.75,431784.39
2015S000810,11,No es causa del peatón,Turismo,FIESTA,FORD,Blau,B,12,4583938.87,432078.02
2015S000953,13,No es causa del peatón,Turismo,MOKKA,OPEL,Blanc,B,45,4583827.86,431925.52
2015S001340,2,No es causa del peatón,Turismo,C1,CITROEN,Vermell,B,1,4583712.73,431418.47
2015S003716,0,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Negre,B,8,4583712.73,431418.47
2015S002539,6,No es causa del peatón,Turismo,TOURAN,VOLKSWAGEN,Blau,Desconocido,Desconocido,4580626.18,429447.63
2015S002539,6,No es causa del peatón,Turismo,ASTRA,OPEL,Negre,B,9,4580626.18,429447.63
2015S008582,15,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,B,6,4580683.40,429463.58
2015S008922,16,No es causa del peatón,Furgoneta,PRIMASTAR,NISSAN,Blanc,B,41,4583661.36,431987.62
2015S002490,15,No es causa del peatón,Turismo,5008,PEUGEOT,Gris,B,21,4583753.05,431392.18
2015S009482,23,No es causa del peatón,Taxi,OCTAVIA,SKODA,Altres,BTP,11,4583142.70,431577.34
2015S001544,16,No es causa del peatón,Turismo,308,PEUGEOT,Blanc,B,2,4583848.26,431550.10
2015S002242,12,No es causa del peatón,Motocicleta,BOULEVARD,DERBI,Vermell,B,5,4583848.26,431550.10
2015S004025,9,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blanc,B,10,4583816.86,431622.01
2015S007476,18,No es causa del peatón,Motocicleta,PS 125,HONDA,Negre,Desconocido,Desconocido,4580469.25,429683.80
2015S001728,9,No es causa del peatón,Taxi,TOLEDO,SEAT,Negre/Groc,BTP,19,4583761.42,431448.68
2015S002569,9,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,B,2,4583790.61,431494.85
2015S002472,23,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4583790.61,431494.85
2015S000896,9,No es causa del peatón,Turismo,C4,CITROEN,Desconocido,B,39,4580912.24,429670.51
2015S009407,10,No es causa del peatón,Furgoneta,TOURNEO,FORD,Blau,B,13,4583825.37,431650.96
2015S007272,20,No es causa del peatón,Motocicleta,SH 100,HONDA,Gris,B,27,4583891.13,431683.03
2015S005333,10,No es causa del peatón,Autobús,Desconocido,PEGASO,Blanc,D,10,4583780.76,431803.14
2015S006108,17,No es causa del peatón,Turismo,500,FIAT,Blanc,B,11,4583780.76,431803.14
2015S008983,11,No es causa del peatón,Turismo,A2,AUDI,Gris,B,23,4584498.27,431388.98
2015S004257,14,No es causa del peatón,Motocicleta,GS 500 E,SUZUKI,Blau,A,31,4583229.22,431429.65
2015S004211,7,No es causa del peatón,Turismo,147,ALFA ROMEO,Vermell,B,32,4583229.22,431429.65
2015S007148,6,No es causa del peatón,Turismo,C3,CITROEN,Verd,B,30,4583745.03,431720.66
2015S008903,8,No es causa del peatón,Turismo,K 1200,BMW,Negre,B,17,4583784.37,431681.98
2015S005844,12,No es causa del peatón,Motocicleta,DUKE,KTM,Negre,A,10,4583857.64,431610.05
2015S005844,12,No es causa del peatón,Furgoneta,COMBO,OPEL,Blanc,B,21,4583857.64,431610.05
2015S003387,20,No es causa del peatón,Turismo,VECTRA,OPEL,Negre,B,12,-1,-1
2015S001106,21,No es causa del peatón,Turismo,FOCUS,FORD,Gris,B,9,4583531.30,431509.31
2015S001106,21,No es causa del peatón,Motocicleta,X-7,PIAGGIO,Gris,A1,30,4583531.30,431509.31
2015S007731,6,No es causa del peatón,Turismo,Altea,SEAT,Vermell,Desconocido,Desconocido,4580680.11,429566.62
2015S000647,9,No es causa del peatón,Motocicleta,CBF 250,HONDA,Gris,A1,22,4583047.58,432045.58
2015S009903,12,No es causa del peatón,Turismo,307,PEUGEOT,Gris,B,12,4583152.89,431246.29
2015S006334,12,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,B,39,4583152.89,431246.29
2015S007447,19,No es causa del peatón,Turismo,A3,AUDI,Negre,B,2,4583152.89,431246.29
2015S007447,19,No es causa del peatón,Motocicleta,SL 750 Shiver,APRILIA,Negre,A2,2,4583152.89,431246.29
2015S007477,3,No es causa del peatón,Motocicleta,X Max,YAMAHA,Negre,B,4,4583424.30,431613.55
2015S005136,20,Transitar a pie por calzada,Motocicleta,AGILITY 125,KYMCO,Blau,B,17,4583354.28,431441.00
2015S007264,19,No es causa del peatón,Motocicleta,Varadero,HONDA,Blau,A,3,4583555.49,431572.81
2015S006860,15,No es causa del peatón,Turismo,80,AUDI,Verd,B,10,4583555.49,431572.81
2015S002962,15,No es causa del peatón,Furgoneta,COMBO,OPEL,Blanc,B,15,4583555.49,431572.81
2015S004283,6,No es causa del peatón,Turismo,IBIZA,SEAT,Vermell,B,6,4583747.27,431690.00
2015S000350,8,No es causa del peatón,Autobús articulado,Desconocido,MERCEDES,Vermell,D,8,4583633.88,431575.08
2015S001821,20,No es causa del peatón,Turismo,C2,CITROEN,Groc,B,1,4583633.88,431575.08
2015S000882,17,No es causa del peatón,Turismo,SERIE 1,BMW,Gris,B,14,4583633.88,431575.08
2015S005547,7,No es causa del peatón,Motocicleta,PCX,HONDA,Negre,A1,8,4582791.45,431536.35
2015S007612,11,No es causa del peatón,Turismo,JUKE,NISSAN,Gris,Desconocido,Desconocido,4582791.45,431536.35
2015S007612,11,No es causa del peatón,Autobús,Lions,MAN,Groc,D1,18,4582791.45,431536.35
2015S007747,15,No es causa del peatón,Motocicleta,ADDRESS RF,SUZUKI,Gris,B,37,4583451.87,431430.36
2015S006874,9,No es causa del peatón,Motocicleta,ATLANTIC 125,APRILIA,Negre,B,9,4583451.87,431430.36
2015S001447,8,No es causa del peatón,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,4583451.87,431430.36
2015S000937,13,No es causa del peatón,Turismo,320,BMW,Negre,B,8,4583451.87,431430.36
2015S006231,20,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,NISSAN,Vermell,B,14,4583506.12,431596.19
2015S002102,22,No es causa del peatón,Turismo,IBIZA,SEAT,Vermell,B,9,4580740.14,429565.17
2015S000411,7,No es causa del peatón,Turismo,AVENSIS,TOYOTA,Gris,B,3,4580914.13,429531.77
2015S000529,12,No es causa del peatón,Autobús,B 160,MERCEDES,Desconocido,D,23,4583446.56,431756.95
2015S002669,15,No es causa del peatón,Motocicleta,Desconocido,MTR,Blanc,B,11,4583620.77,431713.97
2015S003671,22,No es causa del peatón,Furgoneta,VITO,MERCEDES,Gris,B,10,4583652.61,431090.02
2015S001255,20,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Negre,AM,35,4580714.31,429528.08
2015S007594,17,No es causa del peatón,Turismo,FOCUS,FORD,Gris,B,1,4583658.25,431752.28
2015S007396,20,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,9,4583600.48,431830.63
2015S007911,15,No es causa del peatón,Turismo,YARIS,TOYOTA,Verd,B,30,4583612.29,431819.08
2015S005244,20,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Blanc,B,5,4583632.83,431798.98
2015S001075,19,No es causa del peatón,"Camión > 3,5 Tm",FH,VOLVO,Blanc,C1,5,-1,-1
2015S003481,18,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Desconocido,A,20,-1,-1
2015S002701,22,No es causa del peatón,Motocicleta,MT 03,YAMAHA,Negre,A2,3,4583633.36,431115.72
2015S003593,12,No es causa del peatón,Autobús,0405N2,MERCEDES,Gris,D,31,4583644.75,431127.34
2015S009761,16,No es causa del peatón,Turismo,FOCUS,FORD,Verd,B,42,4580843.37,429598.12
2015S000212,16,No es causa del peatón,Turismo,307,PEUGEOT,Beige,B,37,4580802.38,430977.35
2015S006381,8,No es causa del peatón,Turismo,CEE D,KIA,Blanc,B,Desconocido,4580864.39,430254.51
2015S003806,11,No es causa del peatón,Turismo,CORSA,OPEL,Blanc,B,5,4580874.03,430958.24
2015S007215,20,No es causa del peatón,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,4580774.10,430515.51
2015S005848,12,No es causa del peatón,Turismo,CLIO,RENAULT,Blanc,B,12,4580535.88,431068.44
2015S003449,18,No es causa del peatón,Ciclomotor,VITALITE 50,KYMCO,Negre,AM,21,4580910.39,429807.55
2015S002973,17,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,Desconocido,Desconocido,4580781.57,430417.57
2015S007724,20,No es causa del peatón,Motocicleta,Vision,HONDA,Gris,B,21,4580615.20,430455.57
2015S008024,1,No es causa del peatón,Turismo,C3,CITROEN,Verd,Desconocido,Desconocido,4580884.92,429962.89
2015S004843,21,Transitar a pie por calzada,Turismo,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4580782.42,430690.18
2015S009614,13,No es causa del peatón,Turismo,YARIS,TOYOTA,Vermell,B,16,4579432.98,430515.24
2015S009614,13,No es causa del peatón,Turismo,LEON,SEAT,Gris,B,2,4579432.98,430515.24
2015S008058,19,No es causa del peatón,Turismo,A4,AUDI,Desconocido,B,19,4579168.24,430224.33
2015S009640,13,No es causa del peatón,Furgoneta,SCUDO,FIAT,Blanc,B,23,4578659.28,429757.91
2015S009472,14,No es causa del peatón,Turismo,307,PEUGEOT,Gris,B,31,4578583.92,429693.18
2015S006291,6,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,16,4578583.92,429693.18
2015S006555,7,No es causa del peatón,Turismo,A4,AUDI,Negre,B,5,4578583.92,429693.18
2015S006555,7,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blau,B,20,4578583.92,429693.18
2015S005859,9,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,22,4578421.99,429453.56
2015S000093,13,No es causa del peatón,Turismo,C 270,MERCEDES,Gris,B,49,4578649.73,428907.58
2015S006107,17,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre,BTP,6,4580114.52,430902.66
2015S000102,20,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,34,4579533.49,429492.99
2015S007546,22,No es causa del peatón,Furgoneta,CADDY,VOLKSWAGEN,Blanc,B,4,4575534.72,427646.15
2015S007132,17,No es causa del peatón,Motocicleta,SH 300,HONDA,Gris,A,33,4580585.39,429205.55
2015S004253,12,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,BTP,34,4580086.25,429676.55
2015S006917,8,No es causa del peatón,Motocicleta,NT 650,HONDA,Gris,A,31,4580439.19,429973.46
2015S001877,14,No es causa del peatón,Turismo,95,SAAB,Gris,B,48,4580221.26,429601.13
2015S003257,13,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,31,4580345.20,428951.34
2015S002838,18,No es causa del peatón,Turismo,Altea,SEAT,Blanc,BTP,6,4580289.36,428733.89
2015S004032,12,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,4580152.10,428614.45
2015S009366,10,No es causa del peatón,Turismo,CORSA,OPEL,Negre,Desconocido,Desconocido,4580420.13,429816.13
2015S001796,22,No es causa del peatón,Motocicleta,R1200,BMW,Gris,A,24,4580556.97,430556.32
2015S001796,22,No es causa del peatón,Turismo,KANGOO,RENAULT,Gris,B,11,4580556.97,430556.32
2015S008821,12,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Blau,B,23,4579968.91,428570.92
2015S006701,20,No es causa del peatón,Ciclomotor,SH 50,HONDA,Vermell,B,3,4579968.91,428570.92
2015S007295,14,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,30,4580574.44,430234.70
2015S008828,8,No es causa del peatón,Autobús,NL 233,MAN,Vermell,D,12,4580101.91,429799.40
2015S000440,14,No es causa del peatón,Turismo,PUNTO,FIAT,Blanc,B,9,4580519.19,430288.71
2015S007860,21,Transitar a pie por calzada,Turismo,VECTRA,OPEL,Blanc,B,26,4580531.25,430338.48
2015S004482,17,No es causa del peatón,Motocicleta,AN 125,SUZUKI,Vermell,A1,37,4579482.40,428882.20
2015S002464,16,No es causa del peatón,Turismo,COROLLA,TOYOTA,Groc,B,54,4578437.94,427702.25
2015S005352,21,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4578649.36,428480.00
2015S008910,12,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,BTP,3,4577869.16,427585.89
2015S007319,14,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,29,4577869.16,427585.89
2015S008381,15,No es causa del peatón,Turismo,Altea,SEAT,Vermell,Desconocido,Desconocido,4578533.03,428173.61
2015S001830,8,No es causa del peatón,Turismo,CEE D,KIA,Vermell,B,7,4578271.71,428517.55
2015S002201,13,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Blau,B,6,4578017.55,428795.18
2015S002462,17,No es causa del peatón,Turismo,C4,CITROEN,Gris,B,1,4578017.55,428795.18
2015S001261,8,No es causa del peatón,Motocicleta,XCITING 500,KYMCO,Negre,A,9,4578435.98,428565.45
2015S008321,10,No es causa del peatón,Motocicleta,SH 125,HONDA,Platejat,A1,4,4578396.44,429716.10
2015S009725,20,No es causa del peatón,Turismo,ASTRA,OPEL,Gris,B,2,4578591.79,428301.10
2015S003146,22,No es causa del peatón,Turismo,307,PEUGEOT,Blanc,B,17,4578591.79,428301.10
2015S001262,8,No es causa del peatón,Motocicleta,GTS 125,SYM,Blanc,Desconocido,Desconocido,4576345.37,427631.72
2015S000218,6,No es causa del peatón,Turismo,COROLLA,TOYOTA,Blau,B,12,4575921.14,425766.21
2015S007471,19,No es causa del peatón,Autobús,NL 233,MAN,Desconocido,D,15,4576047.46,427108.01
2015S008063,3,No es causa del peatón,Turismo,CHEROKEE,JEEP,Verd,B,18,4576194.72,425927.37
2015S001611,12,No es causa del peatón,"Camión > 3,5 Tm",FT XF105,DAF-HERMANNS,Negre,C,5,4575368.09,426300.43
2015S008633,12,No es causa del peatón,Tractocamión,Desconocido,IVECO FIAT,Blanc,C,9,4578703.79,428375.21
2015S004982,17,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,4,4578703.79,428375.21
2015S000609,14,No es causa del peatón,Ciclomotor,SH 50,HONDA,Blanc,Llicčncia,30,4577589.36,428574.66
2015S001666,8,No es causa del peatón,Motocicleta,GT 125,HYOSUNG,Negre,A2,3,4576726.82,426564.05
2015S004831,14,No es causa del peatón,"Camión <= 3,5 Tm",Desconocido,MERCEDES,Vermell,C,21,4577594.10,428438.98
2015S009938,17,No es causa del peatón,Tractocamión,400 18T,RENAULT,Blanc,C,24,4577414.73,428214.27
2015S006322,17,Otras,Tractocamión,Desconocido,MAN,Gris,E C,13,4575603.79,426277.11
2015S008989,13,No es causa del peatón,"Camión > 3,5 Tm",420,RENAULT,Blanc,C1,5,4576838.73,426897.33
2015S001754,19,No es causa del peatón,Tractocamión,FT XF105,DAF-HERMANNS,Blanc,E C,18,4576838.73,426897.33
2015S001754,19,No es causa del peatón,Tractocamión,Premium,RENAULT,Desconocido,E C,18,4576838.73,426897.33
2015S002952,12,No es causa del peatón,Turismo,Altea,SEAT,Blanc,B,19,4576838.73,426897.33
2015S005001,14,No es causa del peatón,Motocicleta,SH 125,HONDA,granate,B,6,4576952.02,426555.54
2015S001498,12,No es causa del peatón,Furgoneta,TRAFFIC,RENAULT,Blanc,BTP,8,4575995.23,427328.81
2015S006830,14,No es causa del peatón,Turismo,TIPO,FIAT,Negre,B,12,4580373.32,431047.22
2015S002718,6,No es causa del peatón,Motocicleta,SV650,SUZUKI,Blanc,A,20,4580281.48,431015.69
2015S002338,13,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Gris,B,0,4578225.56,429001.13
2015S007165,17,No es causa del peatón,Turismo,A3,AUDI,Gris,B,5,4578173.61,428915.66
2015S001972,5,No es causa del peatón,Autocar,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,4578132.39,428824.70
2015S004229,17,No es causa del peatón,Turismo,206,PEUGEOT,Gris,B,11,4578132.39,428824.70
2015S002740,18,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,6,4578132.39,428824.70
