IdExpediente,Hora,Turno,Tipo_Accidente,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2016S000403,22,Noche,Colisión frontal-lateral,430669.1,4587094.63,2.169082,41.430576
2016S002046,7,Matutino,Colisión Frontal,430728.53,4587213.91,2.1697740000000003,41.431652
2016S010137,14,Tarde,Colisión Lateral,430419.61,4587099.61,2.166089,41.430599
2016S006215,21,Tarde,Colisión Lateral,432436.27,4586175.82,2.190331,41.422449
2016S004077,17,Tarde,Colisión Lateral,431995.89,4586786.38,2.1849849999999997,41.427915000000006
2016S004182,13,Matutino,Alcance,432142.34,4586535.29,2.186773,41.425667
2016S000570,13,Matutino,Caída interior vehículo,432549.57,4586211.81,2.191679,41.422783
2016S008103,19,Tarde,Alcance,432170.84,4586378.08,2.187125,41.424255
2016S002489,17,Tarde,Alcance,432168.73,4586459.64,2.187092,41.424984
2016S002346,1,Noche,Otras,432188.63,4585930.39,2.187391,41.420221999999995
2016S001302,11,Matutino,Alcance,432066.91,4586467.03,2.185871,41.425048
2016S007442,17,Tarde,Atropellamiento,431545.12,4586327.01,2.179652,41.423743
2016S009127,17,Tarde,Colisión Lateral,432180.06,4585953.62,2.187293,41.420428
2016S004971,22,Noche,Caida (dos ruedas),432180.25,4585976.09,2.18729,41.420635
2016S009808,13,Matutino,Colisión Lateral,432180.25,4585976.09,2.18729,41.420635
2016S004657,11,Matutino,Atropellamiento,432033.74,4586589.97,2.185462,41.426144
2016S007040,12,Matutino,Atropellamiento,431368.45,4586731.98,2.1774880000000003,41.427366
2016S000543,13,Matutino,Alcance,431361.88,4586548.29,2.177425,41.425717
2016S001837,6,Matutino,Alcance,432177.59,4586204.0,2.1872279999999997,41.422689
2016S006301,19,Tarde,Otras,432168.38,4585410.86,2.18721,41.415535999999996
2016S006301,19,Tarde,Caída interior vehículo,432168.38,4585410.86,2.18721,41.415535999999996
2016S007199,13,Matutino,Atropellamiento,431949.79,4585619.47,2.184566,41.4174
2016S009961,13,Matutino,Atropellamiento,431580.12,4586192.55,2.180086,41.42253
2016S009328,2,Noche,Choque vs objeto estático,432101.39,4585438.51,2.1864049999999997,41.415783000000005
2016S007228,9,Matutino,Colisión Lateral,432278.69,4585417.83,2.188525,41.415609
2016S001167,17,Tarde,Atropellamiento,432116.55,4585774.7,2.186547,41.418811
2016S005929,13,Matutino,Colisión Lateral,432055.21,4585836.91,2.18581,41.419364
2016S001439,7,Matutino,Caída interior vehículo,432174.03,4585878.73,2.187229,41.419752
2016S002168,14,Tarde,Alcance,432174.03,4585878.73,2.187229,41.419752
2016S004493,12,Matutino,Atropellamiento,432300.09,4585427.12,2.188787,41.415701
2016S005137,21,Tarde,Colisión frontal-lateral,432487.9,4585430.76,2.191024,41.415744000000004
2016S007782,11,Matutino,Caida (dos ruedas),431613.4,4586007.9,2.180502,41.420866
2016S007688,21,Tarde,Caida (dos ruedas),431661.69,4585978.0,2.18108,41.420609000000006
2016S000587,21,Tarde,Colisión frontal-lateral,432502.93,4587850.91,2.1909330000000002,41.437540999999996
2016S005458,12,Matutino,Alcance,431734.1,4586353.56,2.181911,41.423992999999996
2016S009618,9,Matutino,Colisión frontal-lateral,432537.24,4587200.47,2.191425,41.43169
2016S008856,19,Tarde,Atropellamiento,432805.51,4587148.17,2.1946380000000003,41.431244
2016S009663,12,Matutino,Colisión Lateral,432667.04,4586803.8,2.193025,41.428125
2016S002646,21,Tarde,Alcance,432276.05,4588639.53,2.18814,41.444628
2016S002707,21,Tarde,Alcance,432749.77,4588916.95,2.193771,41.447163
2016S001832,16,Tarde,Alcance múltiple,432749.77,4588916.95,2.193771,41.447163
2016S002892,15,Tarde,Alcance múltiple,432500.06,4588656.38,2.190819,41.4448
2016S003913,17,Tarde,Colisión frontal-lateral,432464.32,4588730.63,2.1903799999999998,41.445464
2016S007076,21,Tarde,Alcance,432810.0,4588672.93,2.194528,41.44497
2016S003571,19,Tarde,Alcance múltiple,432155.63,4588399.45,2.186719,41.442456
2016S004613,23,Noche,Colisión frontal-lateral,432185.43,4588512.71,2.187065,41.443477
2016S005297,12,Matutino,Caída interior vehículo,432185.43,4588512.71,2.187065,41.443477
2016S004089,23,Noche,Choque vs objeto estático,432234.04,4588364.79,2.187668,41.442147999999996
2016S007833,3,Noche,Vuelco (más de dos ruedas),432293.38,4588334.37,2.1883779999999997,41.441883000000004
2016S003559,16,Tarde,Choque vs objeto estático,432255.92,4587790.98,2.187984,41.43698
2016S008285,12,Matutino,Alcance,431930.14,4587484.69,2.184129,41.434196
2016S003182,23,Noche,Colisión frontal-lateral,432076.22,4587450.8,2.18588,41.433902
2016S001922,10,Matutino,Atropellamiento,432095.97,4587019.17,2.186156,41.430021999999994
2016S008828,6,Matutino,Colisión frontal-lateral,432225.78,4587121.5,2.1877,41.430952000000005
2016S004511,20,Tarde,Colisión Lateral,431893.51,4587024.82,2.183738,41.43005
2016S009610,23,Noche,Colisión frontal-lateral,433249.56,4588034.87,2.199854,41.439261
2016S006037,22,Noche,Colisión frontal-lateral,433249.56,4588034.87,2.199854,41.439261
2016S000022,11,Matutino,Choque vs objeto estático,433134.76,4588865.66,2.198385,41.446736
2016S008388,11,Matutino,Choque vs objeto estático,433160.25,4589038.15,2.198677,41.448296
2016S009350,15,Tarde,Vuelco (más de dos ruedas),433285.08,4589234.41,2.200152,41.450072
2016S009350,15,Tarde,Choque vs objeto estático,433285.08,4589234.41,2.200152,41.450072
2016S009965,13,Matutino,Colisión Lateral,432617.25,4588906.94,2.192192,41.447062
2016S004716,7,Matutino,Colisión Lateral,432708.2,4588934.51,2.193278,41.447321
2016S003992,0,Noche,Choque vs objeto estático,432466.57,4589115.63,2.1903610000000002,41.448931
2016S000473,13,Matutino,Atropellamiento,433251.09,4588223.49,2.199857,41.440963
2016S006607,16,Tarde,Caida (dos ruedas),433314.11,4589072.78,2.2005169999999996,41.448615000000004
2016S006607,16,Tarde,Alcance,433314.11,4589072.78,2.2005169999999996,41.448615000000004
2016S010148,18,Tarde,Colisión frontal-lateral,433008.41,4588384.1,2.19693,41.442393
2016S002571,8,Matutino,Alcance,433634.46,4588664.83,2.204393,41.444967
2016S005719,19,Tarde,Caida (dos ruedas),433634.46,4588664.83,2.204393,41.444967
2016S003880,15,Tarde,Colisión frontal-lateral,433320.07,4588043.22,2.200703,41.439347999999995
2016S002731,14,Tarde,Choque vs objeto estático,433367.64,4587664.62,2.201307,41.435938
2016S005412,16,Tarde,Colisión Frontal,433305.25,4588053.23,2.2005220000000003,41.439436
2016S007114,13,Matutino,Colisión Lateral,433305.25,4588053.23,2.2005220000000003,41.439436
2016S000556,21,Tarde,Colisión Lateral,433892.17,4588287.89,2.207522,41.441593
2016S001298,9,Matutino,Atropellamiento,433753.46,4588457.97,2.2058400000000002,41.443112
2016S007061,19,Tarde,Colisión frontal-lateral,434009.26,4587689.7,2.208988,41.436215999999995
2016S000013,21,Tarde,Alcance,432919.64,4587607.16,2.195951,41.435387
2016S001771,17,Tarde,Colisión frontal-lateral,433649.62,4587118.69,2.204742,41.431044
2016S004685,10,Matutino,Colisión Lateral,433742.54,4587203.56,2.2058459999999998,41.431816999999995
2016S000449,16,Tarde,Atropellamiento,428523.13,4586831.28,2.1434330000000004,41.428021
2016S003599,14,Tarde,Colisión Lateral,432116.48,4585382.72,2.186591,41.415279999999996
2016S008866,9,Matutino,Colisión Lateral,432113.76,4585394.94,2.186554,41.415388
2016S003312,14,Tarde,Alcance,432107.36,4585401.41,2.186481,41.41545
2016S002657,9,Matutino,Colisión Lateral,432111.21,4585072.01,2.186566,41.412487
2016S004672,19,Tarde,Atropellamiento,431954.6,4585556.54,2.1846330000000003,41.416833000000004
2016S003934,14,Tarde,Atropellamiento,431625.93,4585434.72,2.18071,41.415707
2016S005102,17,Tarde,Alcance,431435.94,4585123.67,2.178472,41.412889
2016S001239,14,Tarde,Caida (dos ruedas),431492.22,4585178.62,2.179148,41.41339
2016S000561,23,Noche,Choque vs objeto estático,431530.84,4585260.16,2.179593,41.414131
2016S002501,22,Noche,Atropellamiento,431385.82,4585066.89,2.177881,41.412372
2016S002737,13,Matutino,Alcance,431532.56,4584823.85,2.179667,41.410196
2016S009351,17,Tarde,Atropellamiento,431814.65,4584562.43,2.1830700000000003,41.407869
2016S008536,19,Tarde,Colisión Lateral,431895.53,4584431.22,2.184054,41.406696000000004
2016S003810,15,Tarde,Colisión Lateral,431895.53,4584431.22,2.184054,41.406696000000004
2016S004168,5,Noche,Colisión frontal-lateral,431834.69,4584525.5,2.1833139999999998,41.407537
2016S004764,22,Noche,Colisión frontal-lateral,431652.92,4584712.78,2.181115,41.409206
2016S006653,6,Matutino,Colisión Lateral,432097.42,4584637.51,2.1864470000000003,41.408568
2016S001014,14,Tarde,Colisión Lateral,432354.21,4584318.7,2.1895580000000003,41.405716999999996
2016S008086,11,Matutino,Alcance,432438.62,4584400.91,2.190553,41.406462
2016S007291,8,Matutino,Choque vs objeto estático,432759.03,4584768.2,2.194352,41.409804
2016S003866,9,Matutino,Colisión Lateral,432102.65,4585012.86,2.186465,41.411946
2016S007386,19,Tarde,Colisión Lateral,432102.65,4585012.86,2.186465,41.411946
2016S009355,21,Tarde,Colisión Lateral,432399.7,4584939.5,2.190026,41.411314000000004
2016S003194,16,Tarde,Colisión Lateral,432165.67,4584854.22,2.187236,41.410529
2016S001875,21,Tarde,Alcance,432527.01,4584971.56,2.191554,41.411613
2016S004931,18,Tarde,Colisión Lateral,432385.75,4585102.37,2.189841,41.412781
2016S005776,16,Tarde,Colisión Lateral,432103.78,4584824.29,2.186498,41.410253000000004
2016S009735,10,Matutino,Alcance,432561.88,4584935.78,2.191965,41.411291
2016S006182,15,Tarde,Colisión Lateral,432836.05,4585367.03,2.195207,41.415205
2016S005582,15,Tarde,Colisión Lateral,432726.24,4585335.39,2.193895,41.414908000000004
2016S006033,18,Tarde,Alcance,432822.86,4585536.66,2.195021,41.416726000000004
2016S009081,18,Tarde,Atropellamiento,433238.2,4585955.65,2.199952,41.420535
2016S004930,18,Tarde,Alcance,432009.41,4584325.59,2.1854299999999998,41.405751
2016S005091,12,Matutino,Colisión Lateral,432023.59,4584333.67,2.185596,41.405823999999996
2016S004773,8,Matutino,Caida (dos ruedas),432002.87,4584356.67,2.185342,41.406029
2016S004567,13,Matutino,Alcance,432266.26,4584238.27,2.188514,41.404989
2016S000897,11,Matutino,Atropellamiento,432069.63,4584155.03,2.186166,41.404225
2016S000852,1,Noche,Alcance,432069.63,4584155.03,2.186166,41.404225
2016S006621,8,Matutino,Colisión Lateral,431934.23,4584429.58,2.1845209999999997,41.406681
2016S008708,11,Matutino,Colisión frontal-lateral,432229.7,4584197.87,2.1880759999999997,41.404617
2016S001851,12,Matutino,Alcance,432255.32,4584222.72,2.188384,41.404844
2016S005231,18,Tarde,Alcance,432102.88,4584254.53,2.18655,41.405119
2016S002584,16,Tarde,Colisión Lateral,432170.35,4584619.76,2.187323,41.408412
2016S002494,18,Tarde,Choque vs objeto estático,432204.44,4584474.48,2.1877459999999997,41.407109000000005
2016S000124,11,Matutino,Colisión Lateral,433011.99,4585093.22,2.197331,41.412752000000005
2016S004968,17,Tarde,Alcance,432156.23,4584503.34,2.1871680000000002,41.407365999999996
2016S002003,10,Matutino,Colisión frontal-lateral,432912.53,4584994.88,2.196158,41.411852
2016S001654,21,Tarde,Alcance,432933.44,4585605.78,2.196341,41.417357
2016S009764,11,Matutino,Caida (dos ruedas),432053.89,4584359.46,2.185952,41.406061
2016S001348,14,Tarde,Choque vs objeto estático,433123.02,4586300.49,2.198538,41.423633
2016S004433,12,Matutino,Alcance,433554.16,4585528.78,2.20378,41.416715
2016S009495,19,Tarde,Colisión frontal-lateral,433148.29,4586342.73,2.198832,41.424013
2016S003265,16,Tarde,Colisión frontal-lateral,433116.81,4585641.92,2.198527,41.417697
2016S010123,23,Noche,Colisión frontal-lateral,433807.0,4585935.39,2.206763,41.420402
2016S010036,11,Matutino,Otras,433379.49,4585898.52,2.201645,41.420033000000004
2016S008377,7,Matutino,Colisión Frontal,433490.77,4586875.02,2.2028659999999998,41.428841999999996
2016S001149,16,Tarde,Alcance,433467.6,4586866.04,2.2025919999999997,41.428759
2016S004297,9,Matutino,Colisión frontal-lateral,433561.94,4586017.93,2.20381,41.42112
2016S004357,19,Tarde,Caída interior vehículo,433670.74,4586183.07,2.2050959999999997,41.422624
2016S003161,11,Matutino,Colisión Lateral,433670.74,4586183.07,2.2050959999999997,41.422624
2016S008502,19,Tarde,Colisión frontal-lateral,433697.47,4586135.96,2.2054240000000003,41.422194
2016S005824,0,Noche,Colisión frontal-lateral,433697.47,4586135.96,2.2054240000000003,41.422194
2016S001109,17,Tarde,Colisión Lateral,433697.47,4586135.96,2.2054240000000003,41.422194
2016S005681,16,Tarde,Alcance múltiple,434078.33,4585946.2,2.210004,41.420522999999996
2016S004455,13,Matutino,Alcance,434078.33,4585946.2,2.210004,41.420522999999996
2016S001034,10,Matutino,Caída interior vehículo,433612.19,4584973.35,2.204535,41.411721
2016S007436,12,Matutino,Alcance,434615.28,4584962.16,2.216536,41.411704
2016S000785,7,Matutino,Colisión frontal-lateral,434404.48,4584831.98,2.214026,41.410507
2016S006476,14,Tarde,Colisión Lateral,434310.48,4584914.2,2.2128919999999996,41.411246999999996
2016S006753,18,Tarde,Colisión Lateral,434066.62,4585159.38,2.209946,41.413434
2016S008604,14,Tarde,Colisión Lateral,433950.21,4585097.21,2.208565,41.412865999999994
2016S009353,22,Noche,Caída interior vehículo,433605.99,4584567.1,2.204496,41.408064
2016S006662,16,Tarde,Colisión Frontal,433998.94,4585194.03,2.209129,41.413744
2016S008585,20,Tarde,Atropellamiento,433861.04,4584643.67,2.20755,41.408770000000004
2016S007124,16,Tarde,Caida (dos ruedas),433871.01,4584653.57,2.2076689999999997,41.40886
2016S004817,8,Matutino,Atropellamiento,433117.47,4584803.0,2.198632,41.410149
2016S004721,8,Matutino,Colisión frontal-lateral,433117.47,4584803.0,2.198632,41.410149
2016S000469,11,Matutino,Colisión frontal-lateral,433407.28,4585234.25,2.202054,41.414055
2016S005455,9,Matutino,Caida (dos ruedas),433366.47,4585249.15,2.201561,41.414187
2016S006102,12,Matutino,Colisión Lateral,433366.47,4585249.15,2.201561,41.414187
2016S001703,14,Tarde,Caida (dos ruedas),433786.53,4585459.95,2.206563,41.416113
2016S000135,16,Tarde,Colisión frontal-lateral,433191.03,4584922.9,2.199504,41.411227000000004
2016S000690,20,Tarde,Colisión Lateral,433675.88,4585351.89,2.205247,41.415131
2016S003305,12,Matutino,Choque vs objeto estático,433010.8,4584901.86,2.1973409999999998,41.411023
2016S008446,15,Tarde,Colisión frontal-lateral,433383.68,4584494.1,2.201848,41.407388
2016S009864,17,Tarde,Colisión frontal-lateral,433310.41,4584788.23,2.200942,41.41003
2016S004465,18,Tarde,Colisión Lateral,432701.88,4584263.02,2.193715,41.405251
2016S003626,14,Tarde,Alcance,433794.8,4585669.81,2.206636,41.418005
2016S006917,16,Tarde,Choque vs objeto estático,433551.11,4585381.62,2.20376,41.415391
2016S000562,21,Tarde,Alcance múltiple,433437.96,4585319.46,2.202403,41.414823
2016S009958,6,Matutino,Choque vs objeto estático,433580.94,4585460.09,2.2040990000000003,41.416105
2016S006331,7,Matutino,Choque vs objeto estático,433580.94,4585460.09,2.2040990000000003,41.416105
2016S005170,1,Noche,Atropellamiento,433232.68,4585053.56,2.19998,41.412409999999994
2016S000339,12,Matutino,Alcance,432837.47,4583625.9,2.1954130000000003,41.399516
2016S009262,18,Tarde,Colisión Lateral,432881.89,4583638.85,2.195937,41.399636
2016S007671,17,Tarde,Alcance,433037.2,4583880.29,2.197777,41.401829
2016S007218,16,Tarde,Colisión Lateral,433639.88,4583541.88,2.205015,41.398826
2016S001282,14,Tarde,Alcance,433330.34,4583580.57,2.201315,41.399151
2016S002375,8,Matutino,Caida (dos ruedas),433074.5,4583446.2,2.198267,41.397923
2016S004627,12,Matutino,Colisión Lateral,433438.75,4584045.36,2.202555,41.403349
2016S006671,10,Matutino,Colisión Frontal,433180.33,4583969.54,2.199477,41.402643
2016S003636,21,Tarde,Alcance,433984.65,4583519.18,2.2091439999999998,41.398656
2016S004687,11,Matutino,Alcance,433944.5,4583426.64,2.2086759999999996,41.397815
2016S004462,18,Tarde,Colisión Lateral,433885.39,4583341.96,2.20798,41.397045
2016S006337,13,Matutino,Choque vs objeto estático,433053.14,4584050.49,2.1979490000000004,41.403362
2016S004317,14,Tarde,Colisión Lateral,433514.08,4583535.42,2.203521,41.398761
2016S005966,13,Matutino,Atropellamiento,433507.17,4583716.78,2.203417,41.400391
2016S008230,13,Matutino,Colisión Lateral,432876.86,4584224.04,2.1958130000000002,41.404914
2016S006986,18,Tarde,Colisión Lateral,432952.06,4584266.68,2.196717,41.405299
2016S004184,15,Tarde,Colisión Lateral,433740.99,4584296.71,2.206141,41.405634
2016S004287,23,Noche,Colisión frontal-lateral,433678.99,4584023.14,2.205429,41.40317
2016S001455,17,Tarde,Alcance,432732.51,4584192.86,2.1940939999999998,41.404614
2016S000194,20,Tarde,Colisión frontal-lateral,432414.29,4583789.56,2.190334,41.400957
2016S007520,9,Matutino,Atropellamiento,433927.92,4583644.36,2.2084490000000003,41.399777
2016S008754,16,Tarde,Alcance,433927.92,4583644.36,2.2084490000000003,41.399777
2016S003167,15,Tarde,Alcance,432395.37,4583997.54,2.190084,41.402829
2016S001760,17,Tarde,Colisión Lateral,434326.15,4583958.47,2.213188,41.402638
2016S004061,9,Matutino,Colisión Lateral,432234.5,4583792.5,2.188181,41.400969
2016S004688,9,Matutino,Atropellamiento,434249.99,4584604.59,2.212196,41.40845
2016S007509,22,Noche,Colisión Lateral,434385.74,4583964.78,2.213893,41.402696999999996
2016S003484,13,Matutino,Choque vs objeto estático,434241.83,4583823.22,2.212185,41.401415
2016S009853,11,Matutino,Colisión Lateral,434241.83,4583823.22,2.212185,41.401415
2016S006329,23,Noche,Colisión frontal-lateral,434522.9,4584101.32,2.2155169999999997,41.403942
2016S006533,21,Tarde,Alcance,434371.96,4583978.79,2.213724,41.402822
2016S010104,12,Matutino,Colisión Lateral,434371.96,4583978.79,2.213724,41.402822
2016S001515,9,Matutino,Colisión Lateral,434085.96,4583693.96,2.2103330000000003,41.400232
2016S005087,11,Matutino,Alcance múltiple,434020.31,4583616.44,2.209564,41.399533
2016S004091,2,Noche,Choque vs objeto estático,432647.12,4584245.38,2.1930709999999998,41.405084
2016S005612,7,Matutino,Caida (dos ruedas),432554.03,4584160.22,2.191968,41.404311
2016S000471,12,Matutino,Colisión frontal-lateral,433960.69,4583883.1,2.208817,41.401933
2016S002176,18,Tarde,Colisión frontal-lateral,432350.44,4584094.69,2.189535,41.403698999999996
2016S008426,14,Tarde,Caida (dos ruedas),434659.53,4584262.15,2.2171380000000003,41.405403
2016S009753,23,Noche,Colisión Lateral,432302.59,4584136.26,2.188956,41.404073
2016S000915,16,Tarde,Caida (dos ruedas),432163.26,4583969.65,2.187312,41.402557
2016S001727,8,Matutino,Caida (dos ruedas),432226.2,4584005.27,2.1880610000000003,41.402887
2016S008796,11,Matutino,Alcance múltiple,434515.94,4584120.29,2.215431,41.404113
2016S002991,10,Matutino,Colisión Lateral,434723.77,4584307.91,2.217899,41.405814
2016S008504,18,Tarde,Colisión Lateral,434640.54,4584607.14,2.2168740000000002,41.408509
2016S002835,19,Tarde,Colisión Lateral,434058.62,4584417.81,2.209932,41.40675
2016S009768,13,Matutino,Atropellamiento,432393.9,4584183.5,2.190039,41.404503999999996
2016S002919,21,Tarde,Caida (dos ruedas),432393.9,4584183.5,2.190039,41.404503999999996
2016S006093,17,Tarde,Colisión Lateral,434162.42,4583868.03,2.211235,41.401814
2016S002834,18,Tarde,Alcance,434162.42,4583868.03,2.211235,41.401814
2016S006311,20,Tarde,Colisión Lateral,432461.56,4582795.92,2.191008,41.392009
2016S007912,20,Tarde,Colisión frontal-lateral,432038.46,4582989.29,2.185927,41.39372
2016S006929,18,Tarde,Colisión Lateral,432599.28,4583173.17,2.192616,41.395425
2016S000749,20,Tarde,Colisión Lateral,432443.97,4583401.77,2.190725,41.397465000000004
2016S009730,19,Tarde,Colisión Lateral,432459.43,4583416.71,2.190914,41.397602
2016S005002,11,Matutino,Atropellamiento,432051.27,4582784.72,2.186105,41.391875
2016S007740,14,Tarde,Colisión Lateral,432270.51,4582751.64,2.188728,41.391596
2016S005975,16,Tarde,Colisión Lateral,432565.15,4583005.71,2.192228,41.393909
2016S008402,20,Tarde,Colisión Lateral,432732.45,4583155.77,2.194209,41.395274
2016S000989,12,Matutino,Colisión frontal-lateral,432857.44,4583274.22,2.195691,41.396356
2016S006599,10,Matutino,Colisión Lateral,432359.16,4583689.07,2.1896880000000003,41.400052
2016S003863,9,Matutino,Otras,432491.59,4583848.86,2.191249,41.401495000000004
2016S000705,14,Tarde,Caida (dos ruedas),432530.01,4583886.19,2.191711,41.401841
2016S000705,14,Tarde,Colisión frontal-lateral,432530.01,4583886.19,2.191711,41.401841
2016S004210,7,Matutino,Colisión frontal-lateral,432466.78,4583327.27,2.191008,41.396801
2016S002479,14,Tarde,Caida (dos ruedas),432156.97,4583114.62,2.1873240000000003,41.394856
2016S008734,14,Tarde,Colisión Lateral,432156.97,4583114.62,2.1873240000000003,41.394856
2016S005141,2,Noche,Colisión frontal-lateral,432294.33,4584205.8,2.1888520000000002,41.404694
2016S005609,2,Noche,Caida (dos ruedas),432450.8,4582862.76,2.1908689999999997,41.392610999999995
2016S002034,16,Tarde,Atropellamiento,432912.53,4582333.35,2.196453,41.387885
2016S005927,11,Matutino,Atropellamiento,433406.97,4582829.32,2.202306,41.392394
2016S004616,7,Matutino,Choque vs objeto estático,433114.82,4582556.54,2.198844,41.389911
2016S002801,18,Tarde,Alcance,432900.47,4582345.91,2.196308,41.387992
2016S003916,20,Tarde,Alcance,432900.47,4582345.91,2.196308,41.387992
2016S005690,1,Noche,Choque vs objeto estático,432899.48,4582416.19,2.196288,41.388632
2016S010099,22,Noche,Atropellamiento,432987.25,4582269.1,2.197357,41.387315
2016S001426,14,Tarde,Choque vs objeto estático,432784.94,4582533.53,2.1949,41.389676
2016S008752,21,Tarde,Alcance,432911.5,4582301.09,2.196445,41.387597
2016S008005,10,Matutino,Choque vs objeto estático,432541.68,4582711.99,2.191974,41.391259000000005
2016S002628,1,Noche,Choque vs objeto estático,432692.87,4582418.78,2.193812,41.388632
2016S003966,7,Matutino,Colisión frontal-lateral,432743.03,4582266.8,2.194439,41.387268
2016S001343,13,Matutino,Caida (dos ruedas),432743.03,4582266.8,2.194439,41.387268
2016S004809,22,Noche,Caida (dos ruedas),433011.04,4583010.2,2.197562,41.393991
2016S003198,19,Tarde,Colisión frontal-lateral,433011.04,4583010.2,2.197562,41.393991
2016S001095,10,Matutino,Atropellamiento,430628.17,4581282.5,2.169258,41.378225
2016S005324,12,Matutino,Atropellamiento,430367.17,4581283.48,2.166137,41.378212
2016S001367,6,Matutino,Colisión frontal-lateral,430585.06,4581345.81,2.168736,41.378789000000005
2016S009339,17,Tarde,Atropellamiento,430720.92,4580974.09,2.1703930000000002,41.375459
2016S003410,12,Matutino,Alcance,430951.12,4580916.47,2.173162,41.374957
2016S004187,16,Tarde,Colisión frontal-lateral,430934.87,4580915.27,2.172959,41.374946
2016S002702,19,Tarde,Colisión Lateral,430781.55,4581393.76,2.171075,41.379238
2016S006665,18,Tarde,Alcance,431246.1,4580920.07,2.176689,41.375018
2016S010004,21,Tarde,Alcance,431246.1,4580920.07,2.176689,41.375018
2016S008296,5,Noche,Choque vs objeto estático,431372.37,4580879.47,2.1782,41.374659
2016S007290,6,Matutino,Choque vs objeto estático,431264.96,4580708.9,2.1769279999999998,41.37311
2016S007465,16,Tarde,Caida (dos ruedas),431214.13,4580892.36,2.176309,41.374763
2016S000548,16,Tarde,Otras,430653.19,4581268.06,2.1695580000000003,41.378101
2016S001516,16,Tarde,Colisión frontal-lateral,430867.07,4581157.67,2.17213,41.37712
2016S001360,15,Tarde,Caida (dos ruedas),430737.21,4581263.98,2.170563,41.378064
2016S006649,6,Matutino,Atropellamiento,430848.85,4581162.0,2.171902,41.377163
2016S009725,16,Tarde,Atropellamiento,430863.38,4581367.82,2.1720580000000003,41.379011
2016S010059,12,Matutino,Choque vs objeto estático,430418.74,4582023.75,2.166661,41.384881
2016S006530,19,Tarde,Colisión Lateral,430642.87,4582079.04,2.169334,41.385405
2016S006201,9,Matutino,Alcance,430642.87,4582079.04,2.169334,41.385405
2016S003416,17,Tarde,Alcance,430657.54,4582077.26,2.1695130000000002,41.385388
2016S009270,18,Tarde,Colisión frontal-lateral,430333.08,4582118.92,2.165634,41.385729
2016S000206,22,Noche,Atropellamiento,430307.63,4581763.77,2.165364,41.382529999999996
2016S009866,19,Tarde,Atropellamiento,430395.38,4581956.18,2.166394,41.384276
2016S009674,18,Tarde,Atropellamiento,431331.4,4581819.41,2.177603,41.383122
2016S005377,0,Noche,Alcance múltiple,431379.16,4581943.96,2.178163,41.384243
2016S001164,11,Matutino,Otras,430650.26,4581504.29,2.169495,41.380227000000005
2016S005491,21,Tarde,Atropellamiento,430764.82,4582013.16,2.1708,41.384821
2016S005039,21,Tarde,Choque vs objeto estático,430758.06,4582027.68,2.170727,41.384947
2016S008783,19,Tarde,Colisión Lateral,431336.79,4580997.41,2.177756,41.375719000000004
2016S000385,1,Noche,Atropellamiento,431667.48,4581603.06,2.1816459999999998,41.381205
2016S009609,22,Noche,Colisión frontal-lateral,431667.48,4581603.06,2.1816459999999998,41.381205
2016S006588,21,Tarde,Atropellamiento,431001.47,4581583.73,2.173684,41.380967999999996
2016S008692,17,Tarde,Caida (dos ruedas),431653.05,4581582.76,2.1814810000000002,41.381015000000005
2016S006707,13,Matutino,Alcance,431635.45,4581555.39,2.181268,41.38077
2016S003566,20,Tarde,Caida (dos ruedas),431586.43,4581732.23,2.180662,41.38236
2016S001081,6,Matutino,Caida (dos ruedas),431490.93,4581299.8,2.179563,41.378452
2016S004541,17,Tarde,Alcance,431538.33,4581294.72,2.180138,41.378411
2016S000828,12,Matutino,Atropellamiento,431068.15,4582224.66,2.174412,41.386748
2016S001826,17,Tarde,Atropellamiento,432547.28,4581304.01,2.192202,41.378586999999996
2016S006566,17,Tarde,Alcance,431949.84,4581626.15,2.185015,41.381437
2016S000776,3,Noche,Caida (dos ruedas),432018.39,4581701.28,2.185832,41.382118
2016S005000,8,Matutino,Colisión frontal-lateral,431935.15,4581644.36,2.184846,41.381597
2016S008214,6,Matutino,Alcance,432843.9,4582162.58,2.195647,41.386339
2016S000355,19,Tarde,Alcance,431223.13,4582103.35,2.176279,41.385671
2016S006976,12,Matutino,Alcance,431110.94,4582218.02,2.174915,41.386697
2016S006881,17,Tarde,Alcance múltiple,432055.85,4581688.63,2.186276,41.382003999999995
2016S002528,23,Noche,Colisión Lateral,432019.04,4581666.62,2.185848,41.381803000000005
2016S002247,16,Tarde,Colisión frontal-lateral,432970.15,4582192.62,2.197162,41.38662
2016S009263,19,Tarde,Alcance,432191.59,4581803.96,2.1878889999999998,41.383051
2016S006028,16,Tarde,Alcance,432419.58,4581870.82,2.190609,41.383674
2016S009112,3,Noche,Caida (dos ruedas),431907.59,4581788.71,2.184495,41.382892
2016S007828,21,Tarde,Alcance múltiple,432487.96,4581946.87,2.1914130000000003,41.384364
2016S003731,1,Noche,Colisión frontal-lateral,431742.93,4581619.21,2.182541,41.381356
2016S006284,3,Noche,Alcance,431751.78,4581633.19,2.1826470000000002,41.381483
2016S001528,12,Matutino,Alcance múltiple,432362.31,4581906.69,2.189923,41.383993
2016S001698,11,Matutino,Alcance múltiple,431923.72,4581769.17,2.184688,41.382721999999994
