IdExpediente,Hora,Turno,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2018S009871,11,Matutino,No es causa del peatón,Taxi,RAPID,SKODA,Negre/Groc,B,14,430979.95,4582939.24,2.173277,41.393182
2018S005878,11,Matutino,No es causa del peatón,Turisme,C3,CITROEN,Gris,B,2,430876.43,4583046.5,2.172027,41.394139
2018S005878,11,Matutino,No es causa del peatón,Turisme,DUSTER,DACIA,Negre,B,32,430876.43,4583046.5,2.172027,41.394139
2018S006038,11,Matutino,No es causa del peatón,Ciclomotor,50,HONDA,Vermell,AM,7,430277.16,4582833.02,2.164884,41.392165000000006
2018S006038,11,Matutino,No es causa del peatón,Turisme,330D TOURI,BMW,Gris,B,45,430277.16,4582833.02,2.164884,41.392165000000006
2018S001954,11,Matutino,No es causa del peatón,Motocicleta,CN 250 SPAZIO,HONDA,Vermell,A,23,430097.2,4583030.1,2.162709,41.393924
2018S001954,11,Matutino,No es causa del peatón,Turisme,C 220,MERCEDES,Blau,B,27,430097.2,4583030.1,2.162709,41.393924
2018S007380,11,Matutino,No es causa del peatón,Furgoneta,Caravan,VOLKSWAGEN,Desconocido,B,26,430250.4,4582189.01,2.164638,41.386362
2018S007380,11,Matutino,No es causa del peatón,Motocicleta,SH 150,HONDA,MarrĂł,A,7,430250.4,4582189.01,2.164638,41.386362
2018S006621,11,Matutino,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,20,430263.79,4582202.22,2.164797,41.386482
2018S006621,11,Matutino,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,21,430263.79,4582202.22,2.164797,41.386482
2018S004117,11,Matutino,No es causa del peatón,Motocicleta,YP 125,YAMAHA,Blau,B,23,430311.08,4582286.33,2.165353,41.387244
2018S004117,11,Matutino,No es causa del peatón,Turisme,SANDERO,DACIA,Gris,B,10,430311.08,4582286.33,2.165353,41.387244
2018S009549,11,Matutino,No es causa del peatón,Motocicleta,XB12,BUELL,Vermell,B,17,430311.08,4582286.33,2.165353,41.387244
2018S009549,11,Matutino,No es causa del peatón,Turisme,A170CDI,MERCEDES,Blau,B,54,430311.08,4582286.33,2.165353,41.387244
2018S000999,11,Matutino,No es causa del peatón,Furgoneta,DOKKER,DACIA,Blanc,B,38,430496.37,4582502.27,2.167544,41.389205
2018S000999,11,Matutino,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Negre,B,15,430496.37,4582502.27,2.167544,41.389205
2018S005147,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,47,430580.09,4582584.02,2.168536,41.389948
2018S005147,11,Matutino,No es causa del peatón,Turisme,Desconocido,FIAT,Gris,Desconocido,Desconocido,430580.09,4582584.02,2.168536,41.389948
2018S000773,11,Matutino,Desobedecer Semáforo,Furgoneta,TRANSIT,FORD,Blanc,B,30,430786.78,4582752.66,2.170988,41.391484999999996
2018S008853,11,Matutino,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Negre,B,16,430786.78,4582752.66,2.170988,41.391484999999996
2018S008853,11,Matutino,No es causa del peatón,Motocicleta,Vision,HONDA,Gris,B,7,430786.78,4582752.66,2.170988,41.391484999999996
2018S004640,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,40,430557.69,4582525.42,2.1682740000000003,41.389418
2018S004640,11,Matutino,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Blanc,B,19,430557.69,4582525.42,2.1682740000000003,41.389418
2018S001220,11,Matutino,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Platejat,A,41,430179.47,4583098.4,2.1636849999999996,41.394546000000005
2018S001220,11,Matutino,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,430179.47,4583098.4,2.1636849999999996,41.394546000000005
2018S000048,11,Matutino,No es causa del peatón,Motocicleta,NSC110MPD,HONDA,Negre,B,20,430598.6,4583522.16,2.1686490000000003,41.398399
2018S000048,11,Matutino,No es causa del peatón,Turisme,ASTRA 1.6,OPEL,Gris,B,36,430598.6,4583522.16,2.1686490000000003,41.398399
2018S002173,11,Matutino,No es causa del peatón,Motocicleta,GSR 600,SUZUKI,Platejat,A,26,430723.38,4583662.68,2.1701259999999998,41.399676
2018S002173,11,Matutino,No es causa del peatón,Turisme,KA,FORD,Gris,B,20,430723.38,4583662.68,2.1701259999999998,41.399676
2018S003423,11,Matutino,No es causa del peatón,Motocicleta,Vision,HONDA,Blanc,A,37,430496.73,4582861.52,2.167507,41.39244
2018S003423,11,Matutino,No es causa del peatón,Taxi,LODGY,DACIA,Negre/Groc,B,30,430496.73,4582861.52,2.167507,41.39244
2018S005879,11,Matutino,No es causa del peatón,Motocicleta,LIBERTY,PIAGGIO,Blanc,B,23,430275.96,4583071.33,2.1648419999999997,41.394311
2018S005879,11,Matutino,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Blanc,B,45,430275.96,4583071.33,2.1648419999999997,41.394311
2018S007191,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,A,10,429868.7,4582996.42,2.15998,41.393601000000004
2018S007191,11,Matutino,No es causa del peatón,Turisme,C4,CITROEN,Blanc,B,34,429868.7,4582996.42,2.15998,41.393601000000004
2018S006037,11,Matutino,No es causa del peatón,Ciclomotor,GO S 1.5,GOVECS,Blanc,B,5,430121.86,4583246.63,2.162979,41.395876
2018S006037,11,Matutino,No es causa del peatón,Turisme,CLIO,RENAULT,Blau,A1,49,430121.86,4583246.63,2.162979,41.395876
2018S008247,11,Matutino,No es causa del peatón,Turisme,COROLLA,TOYOTA,Negre,B,9,430503.69,4583618.92,2.167503,41.399263
2018S008247,11,Matutino,No es causa del peatón,Veh. mobilitat personal amb motor,Desconocido,Desconocido,Verd,Desconocido,Desconocido,430503.69,4583618.92,2.167503,41.399263
2018S005622,11,Matutino,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Vermell,Desconocido,Desconocido,430599.12,4583712.76,2.168634,41.400116
2018S005622,11,Matutino,No es causa del peatón,Motocicleta,VT125C,HONDA,Negre,B,22,430599.12,4583712.76,2.168634,41.400116
2018S002961,11,Matutino,Otras,Motocicleta,XCITING 250,KYMCO,Gris,A,7,430557.69,4582525.42,2.1682740000000003,41.389418
2018S001399,11,Matutino,No es causa del peatón,"Camión <= 3,5 tones",CABSTAR,NISSAN,Blanc,B,35,431070.7,4583423.6,2.1743080000000004,41.397552000000005
2018S001399,11,Matutino,No es causa del peatón,Turisme,Desconocido,MERCEDES,Gris,Desconocido,Desconocido,431070.7,4583423.6,2.1743080000000004,41.397552000000005
2018S005919,11,Matutino,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Desconocido,B,52,430410.3,4583715.96,2.166375,41.400128
2018S003426,11,Matutino,No es causa del peatón,Motocicleta,SH 300,HONDA,Vermell,A,46,430314.8,4583622.34,2.1652430000000003,41.399277000000005
2018S003426,11,Matutino,No es causa del peatón,Turisme,,MAZDA,Vermell,B,38,430314.8,4583622.34,2.1652430000000003,41.399277000000005
2018S007065,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,9,430505.46,4583808.03,2.1675020000000003,41.400966
2018S007065,11,Matutino,No es causa del peatón,Turisme,6,MAZDA,Gris,B,36,430505.46,4583808.03,2.1675020000000003,41.400966
2018S004177,11,Matutino,No es causa del peatón,Motocicleta,Vision,HONDA,Blanc,B,11,430505.46,4583808.03,2.1675020000000003,41.400966
2018S004177,11,Matutino,No es causa del peatón,Turisme,Desconocido,Desconocido,Negre,Desconocido,Desconocido,430505.46,4583808.03,2.1675020000000003,41.400966
2018S000224,11,Matutino,No es causa del peatón,AutobĂşs,CITYCLASS,IRISBUS,Desconocido,D,19,431530.8,4582759.73,2.179886,41.391612
2018S000359,11,Matutino,No es causa del peatón,AutobĂşs,CITELIS,IRISBUS,Vermell,D,29,431275.84,4583019.17,2.176807,41.393927000000005
2018S000774,11,Matutino,Desobedecer Semáforo,AutobĂşs articulat,Desconocido,SUNSUNDEGUI,Taronja,D,37,431275.84,4583019.17,2.176807,41.393927000000005
2018S002726,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,A,44,431068.55,4583231.96,2.1743040000000002,41.395826
2018S002726,11,Matutino,No es causa del peatón,Taxi,Altea,SEAT,Negre/Groc,B,10,431068.55,4583231.96,2.1743040000000002,41.395826
2018S007038,11,Matutino,No es causa del peatón,AutobĂşs articulat,CITYCLASS,IRISBUS,Vermell,D,25,430284.62,4582174.43,2.1650490000000002,41.386233000000004
2018S007038,11,Matutino,No es causa del peatón,Motocicleta,CB500F,HONDA,Blanc,A,1,430284.62,4582174.43,2.1650490000000002,41.386233000000004
2018S009234,11,Matutino,No es causa del peatón,Furgoneta,Desconocido,MERCEDES,Blanc,B,3,430450.44,4582219.63,2.167027,41.386655
2018S009234,11,Matutino,No es causa del peatón,Motocicleta,FES 125,HONDA,Negre,B,9,430450.44,4582219.63,2.167027,41.386655
2018S007478,11,Matutino,No es causa del peatón,Furgoneta,DOKKER,DACIA,Blanc,B,15,430404.35,4583145.14,2.166369,41.394987
2018S007478,11,Matutino,No es causa del peatón,Motocicleta,AN 400,SUZUKI,Blanc,A1,25,430404.35,4583145.14,2.166369,41.394987
2018S001681,11,Matutino,No es causa del peatón,Motocicleta,SH 150,HONDA,Gris,A,33,430763.94,4583483.12,2.170632,41.398062
2018S001887,11,Matutino,No es causa del peatón,Motocicleta,CBR 600,HONDA,Vermell,A,10,429831.32,4583321.36,2.159495,41.396524
2018S001887,11,Matutino,No es causa del peatón,Turisme,V 280,MERCEDES,Gris,B,24,429831.32,4583321.36,2.159495,41.396524
2018S008662,11,Matutino,No es causa del peatón,Ciclomotor,TWEET 50,PEUGEOT,Negre,B,3,429831.32,4583321.36,2.159495,41.396524
2018S008662,11,Matutino,No es causa del peatón,Turisme,COOPER,MINI,Gris,B,33,429831.32,4583321.36,2.159495,41.396524
2018S001140,11,Matutino,No es causa del peatón,Motocicleta,SR250,YAMAHA,granate,A,32,429831.32,4583321.36,2.159495,41.396524
2018S001140,11,Matutino,No es causa del peatón,Turisme,X1 SDRIVE1,BMW,Blanc,B,25,429831.32,4583321.36,2.159495,41.396524
2018S004803,11,Matutino,No es causa del peatón,Motocicleta,SH125AD,HONDA,Gris,B,17,429513.0,4582070.07,2.1558330000000003,41.385226
2018S004803,11,Matutino,No es causa del peatón,Taxi,Altea,SEAT,Negre/Groc,BTP,19,429513.0,4582070.07,2.1558330000000003,41.385226
2018S004365,11,Matutino,No es causa del peatón,Ciclomotor,NEO'S,YAMAHA,Blau,AM,12,429857.63,4582445.18,2.159911,41.388635
2018S004365,11,Matutino,No es causa del peatón,Turisme,MEGANE,RENAULT,Blanc,B,22,429857.63,4582445.18,2.159911,41.388635
2018S005390,11,Matutino,No es causa del peatón,Motocicleta,SH 300,HONDA,Blanc,A2,7,429175.76,4583066.92,2.1516830000000002,41.394175
2018S005390,11,Matutino,No es causa del peatón,Turisme,500,FIAT,Negre,B,29,429175.76,4583066.92,2.1516830000000002,41.394175
2018S005403,11,Matutino,No es causa del peatón,Motocicleta,SH 100,HONDA,Verd,A,7,429430.09,4583191.25,2.1547110000000003,41.395317
2018S002694,11,Matutino,Desobedecer Semáforo,Motocicleta,SYMPHONY,SYM,Negre,Sense permĂ­s,Desconocido,429170.51,4582688.11,2.151665,41.390763
2018S003968,11,Matutino,No es causa del peatón,Furgoneta,MASTER,RENAULT,Desconocido,Desconocido,Desconocido,429541.26,4581925.8,2.156188,41.383928999999995
2018S003968,11,Matutino,No es causa del peatón,Motocicleta,X-MAX 125,YAMAHA,Negre,B,7,429541.26,4581925.8,2.156188,41.383928999999995
2018S004498,11,Matutino,No es causa del peatón,Turisme,ASTRA,OPEL,Vermell,B,22,429554.34,4583063.6,2.156212,41.394178000000004
2018S009562,11,Matutino,No es causa del peatón,AutobĂşs,LION S CIT,MAN,Vermell,D,18,429430.09,4583191.25,2.1547110000000003,41.395317
2018S009562,11,Matutino,No es causa del peatón,Turisme,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,429430.09,4583191.25,2.1547110000000003,41.395317
2018S005743,11,Matutino,No es causa del peatón,Turisme,Q5,AUDI,Blau,B,33,429332.73,4583132.53,2.153553,41.39478
2018S004930,11,Matutino,No es causa del peatón,Motocicleta,J300,KAWASAKI,Negre,A,23,429283.51,4583116.42,2.152966,41.39463
2018S004930,11,Matutino,No es causa del peatón,Turisme,C 220,MERCEDES,Negre,B,65,429283.51,4583116.42,2.152966,41.39463
2018S003545,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,granate,A1,14,429265.04,4583110.14,2.152746,41.394572
2018S003545,11,Matutino,No es causa del peatón,Turisme,A1,AUDI,Negre,B,17,429265.04,4583110.14,2.152746,41.394572
2018S000490,11,Matutino,No es causa del peatón,AutobĂşs,IRIS BUS,IVECO FIAT,Negre/Groc,D,17,429260.74,4582212.74,2.1528,41.386489000000005
2018S000490,11,Matutino,No es causa del peatón,Turisme,X5,BMW,Gris,B,3,429260.74,4582212.74,2.1528,41.386489000000005
2018S002408,11,Matutino,No es causa del peatón,Motocicleta,ER-6N,KAWASAKI,Vermell,B,8,429922.08,4582109.9,2.160721,41.385621
2018S002408,11,Matutino,No es causa del peatón,Turisme,QASHQAI,NISSAN,Gris,B,10,429922.08,4582109.9,2.160721,41.385621
2018S003431,11,Matutino,No es causa del peatón,"Camión <= 3,5 tones",CABSTAR,NISSAN,Altres,B,24,428936.18,4582628.43,2.148869,41.390204
2018S003431,11,Matutino,No es causa del peatón,Turisme,VECTRA 5P,OPEL,Blau,B,1,428936.18,4582628.43,2.148869,41.390204
2018S000890,11,Matutino,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Negre,Desconocido,Desconocido,429224.08,4582940.96,2.1522759999999996,41.393045
2018S000890,11,Matutino,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Negre,B,4,429224.08,4582940.96,2.1522759999999996,41.393045
2018S005218,11,Matutino,No es causa del peatón,Motocicleta,YP 125,YAMAHA,Blau,AM,25,429743.72,4582869.41,2.1585,41.392446
2018S005218,11,Matutino,No es causa del peatón,Turisme,OCTAVIA,SKODA,Gris,B,21,429743.72,4582869.41,2.1585,41.392446
2018S007757,11,Matutino,Transitar a pie por calzada,Turisme,JIMMY,SUZUKI,Verd,B,57,429342.8,4582651.78,2.15373,41.390451
2018S009308,11,Matutino,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Blanc,B,6,429683.81,4581802.86,2.157907,41.382835
2018S009308,11,Matutino,No es causa del peatón,Motocicleta,C650 GT,BMW,Negre,A,40,429683.81,4581802.86,2.157907,41.382835
2018S003947,11,Matutino,No es causa del peatón,Motocicleta,S 02,SCUTUM,Blanc,A,24,429447.81,4582020.17,2.155059,41.384771
2018S003947,11,Matutino,No es causa del peatón,Turisme,A 200 D,MERCEDES-BENZ,Blanc,B,33,429447.81,4582020.17,2.155059,41.384771
2018S002547,11,Matutino,No es causa del peatón,"Camión <= 3,5 tones",ATLEON,NISSAN,Blanc,B,30,429430.26,4582062.35,2.154845,41.385149
2018S002547,11,Matutino,No es causa del peatón,Taxi,TOLEDO,SEAT,Altres,B,2,429430.26,4582062.35,2.154845,41.385149
2018S004641,11,Matutino,No es causa del peatón,Motocicleta,JOYMAX 250,SYM,Negre,A2,4,429260.74,4582212.74,2.1528,41.386489000000005
2018S004641,11,Matutino,No es causa del peatón,Turisme,SONATA,HYUNDAI,Blau,B,10,429260.74,4582212.74,2.1528,41.386489000000005
2018S007937,11,Matutino,No es causa del peatón,Ciclomotor,NOVA,EMCO,Verd,B,6,429355.76,4582115.68,2.153947,41.385622999999995
2018S007937,11,Matutino,No es causa del peatón,Motocicleta,SES 125,HONDA,Vermell,B,18,429355.76,4582115.68,2.153947,41.385622999999995
2018S005389,11,Matutino,Transitar a pie por calzada,Furgoneta,TRANSIT,FORD,Blanc,B,10,429546.37,4582303.61,2.156205,41.387333
2018S009340,11,Matutino,No es causa del peatón,Motocicleta,AN 125,SUZUKI,Negre,B,30,429731.21,4581923.32,2.15846,41.383924
2018S009340,11,Matutino,No es causa del peatón,Turisme,C 320,MERCEDES,Gris,B,48,429731.21,4581923.32,2.15846,41.383924
2018S008810,11,Matutino,No es causa del peatón,Motocicleta,X EVO,PIAGGIO,Negre,A,3,429544.56,4582114.92,2.156205,41.385633
2018S008810,11,Matutino,No es causa del peatón,Turisme,Altea,SEAT,Vermell,B,52,429544.56,4582114.92,2.156205,41.385633
2018S001519,11,Matutino,No es causa del peatón,Furgoneta,V220,MERCEDES,Gris,B,3,429419.3,4582226.79,2.1546939999999997,41.38663
2018S001519,11,Matutino,No es causa del peatón,Turisme,INSIGNIA,OPEL,Gris,BTP,9,429419.3,4582226.79,2.1546939999999997,41.38663
2018S004928,11,Matutino,No es causa del peatón,Motocicleta,LEAD,HONDA,Gris,A,1,429392.01,4582286.02,2.154361,41.387161
2018S004928,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,10,429392.01,4582286.02,2.154361,41.387161
2018S004928,11,Matutino,No es causa del peatón,Turisme,AURIS,TOYOTA,Blanc,Desconocido,Desconocido,429392.01,4582286.02,2.154361,41.387161
2018S006525,11,Matutino,No es causa del peatón,Motocicleta,SH 300,HONDA,Desconocido,A,8,428970.85,4581553.16,2.14941,41.380523
2018S006525,11,Matutino,No es causa del peatón,Turisme,CLIO,RENAULT,Blanc,B,6,428970.85,4581553.16,2.14941,41.380523
2018S006420,11,Matutino,No es causa del peatón,"Camión <= 3,5 tones",35C15,IVECO BUS,Blanc,B,3,429193.93,4581757.35,2.152054,41.382382
2018S006420,11,Matutino,No es causa del peatón,Furgoneta,Desconocido,FIAT,Blanc,B,2,429193.93,4581757.35,2.152054,41.382382
2018S006420,11,Matutino,No es causa del peatón,Turisme,4,RENAULT,Vermell,B,31,429193.93,4581757.35,2.152054,41.382382
2018S008390,11,Matutino,No es causa del peatón,Motocicleta,LIKE 125,KYMCO,Vermell,B,22,429447.81,4582020.17,2.155059,41.384771
2018S008390,11,Matutino,No es causa del peatón,Motocicleta,MT-09,YAMAHA,Gris,A2,1,429447.81,4582020.17,2.155059,41.384771
2018S007653,11,Matutino,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,32,429450.52,4581444.1,2.155159,41.379583000000004
2018S007653,11,Matutino,No es causa del peatón,Turisme,307,PEUGEOT,Negre,B,3,429450.52,4581444.1,2.155159,41.379583000000004
2018S000992,11,Matutino,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Negre,B,9,428973.69,4581930.81,2.1494,41.383924
2018S000992,11,Matutino,No es causa del peatón,Taxi,Desconocido,Desconocido,Negre/Groc,Desconocido,Desconocido,428973.69,4581930.81,2.1494,41.383924
2018S009547,11,Matutino,No es causa del peatón,Motocicleta,YAGER GT 1,KYMCO,Negre,B,23,428693.01,4582218.51,2.146009,41.386491
2018S009547,11,Matutino,No es causa del peatón,Taxi,E 350,MERCEDES,Negre/Groc,BTP,38,428693.01,4582218.51,2.146009,41.386491
2018S003001,11,Matutino,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,429539.89,4581737.49,2.156193,41.382233
2018S003001,11,Matutino,No es causa del peatón,Furgoneta,KANGOO,RENAULT,Blanc,B,21,429539.89,4581737.49,2.156193,41.382233
2018S007035,11,Matutino,Desobedecer Semáforo,Motocicleta,FES 125,HONDA,Negre,A,39,428690.81,4581838.58,2.146028,41.383069
2018S004579,11,Matutino,No es causa del peatón,AutobĂşs,G,MERCEDES,Vermell,D,21,428355.93,4581673.16,2.142043,41.381549
2018S004579,11,Matutino,No es causa del peatón,"Camión <= 3,5 tones",Daily,IVECO FIAT,Blanc,B,11,428355.93,4581673.16,2.142043,41.381549
2018S008428,11,Matutino,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428489.85,4582618.28,2.143533,41.390073
2018S004710,11,Matutino,No es causa del peatón,Ciclomotor,VIVACITY,PEUGEOT,Taronja,B,15,428499.73,4582666.13,2.1436450000000002,41.390505
2018S004710,11,Matutino,No es causa del peatón,Motocicleta,SFV 650,SUZUKI,Negre,A2,2,428499.73,4582666.13,2.1436450000000002,41.390505
2018S008059,11,Matutino,No es causa del peatón,Taxi,PRIUS,TOYOTA,Altres,B,33,428499.73,4582666.13,2.1436450000000002,41.390505
2018S008059,11,Matutino,No es causa del peatón,Turisme,ATECA,SEAT,Blau,B,45,428499.73,4582666.13,2.1436450000000002,41.390505
2018S008400,11,Matutino,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Negre,A,32,429061.38,4581106.13,2.150545,41.376505
2018S008400,11,Matutino,No es causa del peatón,Turisme,C4,CITROEN,Violeta,B,3,429061.38,4581106.13,2.150545,41.376505
2018S002291,11,Matutino,No es causa del peatón,Motocicleta,TWEET,PEUGEOT,Negre,B,25,429582.84,4581607.82,2.1567220000000002,41.381069000000004
2018S002291,11,Matutino,No es causa del peatón,Turisme,FIESTA,FORD,Blanc,B,4,429582.84,4581607.82,2.1567220000000002,41.381069000000004
2018S009692,11,Matutino,No es causa del peatón,Furgoneta,311 CDI,MERCEDES,Blanc,B,8,429737.74,4581724.85,2.158561,41.382137
2018S009692,11,Matutino,No es causa del peatón,Motocicleta,LEAD,HONDA,Blanc,A,42,429737.74,4581724.85,2.158561,41.382137
2018S004857,11,Matutino,No es causa del peatón,Motocicleta,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,428685.01,4582569.37,2.1458720000000002,41.38965
2018S004857,11,Matutino,No es causa del peatón,Motocicleta,SH 150,HONDA,Gris,A,29,428685.01,4582569.37,2.1458720000000002,41.38965
2018S008389,11,Matutino,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,15,429069.9,4582025.34,2.1505389999999998,41.384784
2018S008389,11,Matutino,No es causa del peatón,Turisme,CIVIC,HONDA,Desconocido,B,40,429069.9,4582025.34,2.1505389999999998,41.384784
2018S006069,11,Matutino,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Gris,B,9,428505.92,4582219.91,2.1437720000000002,41.386487
2018S006069,11,Matutino,No es causa del peatón,Motocicleta,Vision,HONDA,Gris,B,22,428505.92,4582219.91,2.1437720000000002,41.386487
2018S008572,11,Matutino,No es causa del peatón,Motocicleta,LIBERTY 125,PIAGGIO,Gris,B,5,428882.97,4582216.76,2.1482810000000003,41.386492
2018S008572,11,Matutino,No es causa del peatón,Turisme,CORDOBA,SEAT,Gris,B,4,428882.97,4582216.76,2.1482810000000003,41.386492
2018S008823,11,Matutino,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,25,428711.21,4582610.57,2.1461810000000003,41.390024
2018S008823,11,Matutino,No es causa del peatón,Turisme,AURIS,TOYOTA,Gris,B,52,428711.21,4582610.57,2.1461810000000003,41.390024
2018S009439,11,Matutino,No es causa del peatón,Motocicleta,XP500,YAMAHA,Negre,A,9,428532.69,4582644.29,2.144042,41.390311
2018S009439,11,Matutino,No es causa del peatón,Motocicleta,YP125E,YAMAHA,Negre,B,29,428532.69,4582644.29,2.144042,41.390311
2018S006708,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,A1,21,428874.21,4581023.07,2.148317,41.37574
2018S006708,11,Matutino,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre,B,35,428874.21,4581023.07,2.148317,41.37574
2018S003750,11,Matutino,No es causa del peatón,Motocicleta,Vision,HONDA,Blanc,B,1,429355.76,4582115.68,2.153947,41.385622999999995
2018S003750,11,Matutino,No es causa del peatón,Turisme,DS 5,CITROEN,Blanc,B,33,429355.76,4582115.68,2.153947,41.385622999999995
2018S007935,11,Matutino,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,B,27,429260.74,4582212.74,2.1528,41.386489000000005
2018S007935,11,Matutino,No es causa del peatón,Turisme,TIPO,FIAT,Negre,B,4,429260.74,4582212.74,2.1528,41.386489000000005
2018S003295,11,Matutino,No es causa del peatón,Motocicleta,VFR800X,HONDA,Vermell,A,9,428585.98,4581366.46,2.14483,41.378807
2018S003295,11,Matutino,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Gris,B,8,428585.98,4581366.46,2.14483,41.378807
2018S009307,11,Matutino,No es causa del peatón,Motocicleta,AGILITY CI,KYMCO,Negre,B,7,429282.55,4582060.98,2.153078,41.385124
2018S009307,11,Matutino,No es causa del peatón,Turisme,OCTAVIA,SKODA,Blanc,B,51,429282.55,4582060.98,2.153078,41.385124
2018S008554,11,Matutino,Transitar a pie por calzada,Turisme,ZAFIRA,OPEL,Negre,B,38,429444.29,4581642.99,2.155061,41.381374
2018S006138,11,Matutino,No es causa del peatón,"Camión > 3,5 tones",,MERCEDES-BENZ,Desconocido,C,8,429910.82,4580990.73,2.160716,41.37554
2018S006293,11,Matutino,No es causa del peatón,"Camión > 3,5 tones",,MERCEDES,Vermell,C,17,429914.87,4581487.08,2.160707,41.380010999999996
2018S006293,11,Matutino,No es causa del peatón,Motocicleta,NSC110MPD,HONDA,Vermell,B,14,429914.87,4581487.08,2.160707,41.380010999999996
2018S004929,11,Matutino,Otras,Bicicleta,Desconocido,BICING,Vermell,Desconocido,Desconocido,429928.15,4581911.44,2.160816,41.383834
2018S004897,11,Matutino,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,4,430025.03,4582004.98,2.1619639999999998,41.384685
2018S004897,11,Matutino,No es causa del peatón,Motocicleta,SH125AD,HONDA,Negre,B,21,430025.03,4582004.98,2.1619639999999998,41.384685
2018S002822,11,Matutino,No es causa del peatón,Furgoneta,PARTNER,PEUGEOT,Blanc,B,26,429362.65,4580936.13,2.1541669999999997,41375.0
2018S002822,11,Matutino,No es causa del peatón,Motocicleta,KTM 125 DU,KTM,Negre,A1,5,429362.65,4580936.13,2.1541669999999997,41375.0
2018S002763,11,Matutino,No es causa del peatón,AutobĂşs,Desconocido,M A N,Taronja,D,10,429230.37,4580912.7,2.152588,41.374777
2018S002763,11,Matutino,No es causa del peatón,AutobĂşs articulat,O 530 G,MERCEDES,Vermell,D,11,429230.37,4580912.7,2.152588,41.374777
2018S002931,11,Matutino,No es causa del peatón,"Camión <= 3,5 tones",MASTER,RENAULT,Blanc,B,19,429691.27,4581455.17,2.158036,41.379704
2018S002931,11,Matutino,No es causa del peatón,Motocicleta,PES125,HONDA,Gris,B,7,429691.27,4581455.17,2.158036,41.379704
2018S002931,11,Matutino,No es causa del peatón,Turisme,PULSAR,NISSAN,Vermell,B,24,429691.27,4581455.17,2.158036,41.379704
2018S000627,11,Matutino,No es causa del peatón,Motocicleta,VESPA 125,PIAGGIO,Vermell,A,46,430137.64,4582066.06,2.163304,41.385245
2018S000627,11,Matutino,No es causa del peatón,Turisme,GOLF,VOLKSWAGEN,Negre,B,4,430137.64,4582066.06,2.163304,41.385245
2018S005942,11,Matutino,No es causa del peatón,Turisme,COLT,MITSUBISHI,Gris,B,Desconocido,429912.06,4581570.1,2.160663,41.380758
2018S005942,11,Matutino,No es causa del peatón,Turisme,JAGUAR F-T,JAGUAR LAND ROV,Blanc,B,32,429912.06,4581570.1,2.160663,41.380758
2018S006838,11,Matutino,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,B,31,429269.66,4581057.55,2.153041,41.376084999999996
2018S006838,11,Matutino,No es causa del peatón,Turisme,RAV - 4,TOYOTA,Gris,B,55,429269.66,4581057.55,2.153041,41.376084999999996
