IdExpediente,Hora,Causa_de_Accidente,Tipo_VehImplicado,Modelo,Marca,Color,TipoCarnet,AntigCarnet,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2016S010119,18,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blau,B,27,"427249,44","4584176,89",2.128505,41.403991999999995
2016S002058,13,Desobedecer Semáforo,Autocar,Desconocido,Desconocido,Negre,D,10,"427171,62","4584120,47",2.127579,41.40348
2016S009821,19,Otras,Furgoneta,VITO,MERCEDES,Vermell,B,50,"427171,62","4584120,47",2.127579,41.40348
2016S001459,15,No es causa del peatón,Turismo,FORESTER,SUBARU,Blau,B,1,"427090,84","4584061,7",2.126617,41.402941999999996
2016S001459,15,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Negre,B,6,"427090,84","4584061,7",2.126617,41.402941999999996
2016S000873,13,No es causa del peatón,Ciclomotor,LIBERTY 50,PIAGGIO,Negre,AM,26,"427090,84","4584061,7",2.126617,41.402941999999996
2016S000873,13,No es causa del peatón,Furgoneta,PARTNER,PEUGEOT,Blanc,B,27,"427090,84","4584061,7",2.126617,41.402941999999996
2016S000873,13,No es causa del peatón,Motocicleta,SH 100,HONDA,Gris,A,28,"427090,84","4584061,7",2.126617,41.402941999999996
2016S008337,16,No es causa del peatón,Turismo,E 250,MERCEDES,Negre,B,23,"427475,08","4584926,45",2.131118,41.410767
2016S008337,16,No es causa del peatón,Turismo,MINI COOPER,MINI,Negre,B,1,"427475,08","4584926,45",2.131118,41.410767
2016S007737,13,No es causa del peatón,Bicicleta,Desconocido,Desconocido,Vermell,Desconocido,Desconocido,"427930,27","4584053,56",2.136666,41.402945
2016S007737,13,No es causa del peatón,Furgoneta,JUMPER,CITROEN,Blanc,B,Desconocido,"427930,27","4584053,56",2.136666,41.402945
2016S002049,9,No es causa del peatón,"Camión > 3,5 Tm",Daily,IVECO FIAT,Blanc,E C1,4,"427021,59","4584928,28",2.125687,41.410744
2016S004618,8,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,13,"427021,59","4584928,28",2.125687,41.410744
2016S004618,8,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,16,"427021,59","4584928,28",2.125687,41.410744
2016S004142,8,No es causa del peatón,Motocicleta,SH 100,HONDA,Blau,A,7,"427904,47","4583986,71",2.1363630000000002,41.40234
2016S004142,8,No es causa del peatón,Turismo,MACAN,PORSCHE,Blanc,B,28,"427904,47","4583986,71",2.1363630000000002,41.40234
2016S000475,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,11,"427900,24","4584013,85",2.1363119999999998,41.402582
2016S000475,14,No es causa del peatón,Motocicleta,Sport City,APRILIA,Negre,A1,3,"427900,24","4584013,85",2.1363119999999998,41.402582
2016S005016,8,No es causa del peatón,Motocicleta,Vision,HONDA,Negre,A1,1,"427733,54","4584194,8",2.134293,41.404198
2016S005016,8,No es causa del peatón,Otros vehĂ­c. a motor,Desconocido,Desconocido,Blanc,C,10,"427733,54","4584194,8",2.134293,41.404198
2016S005024,12,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Gris,B,58,"427759,71",4584185,2.134605,41.404119
2016S003900,5,No es causa del peatón,Ciclomotor,SCARABEO 50,APRILIA,Blanc,Desconocido,Desconocido,"427383,22","4584776,59",2.130036,41.409408
2016S003900,5,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"427383,22","4584776,59",2.130036,41.409408
2016S004319,16,No es causa del peatón,Motocicleta,SCV100,HONDA,Vermell,A1,24,"427413,01","4584810,14",2.130391,41.409717
2016S004319,16,No es causa del peatón,Turismo,QASHQAI,NISSAN,Blanc,B,27,"427413,01","4584810,14",2.130391,41.409717
2016S007503,17,No es causa del peatón,Motocicleta,SCOOPY 100,HONDA,Verd,B,19,"427562,8","4585004,59",2.13215,41.411477000000005
2016S007503,17,No es causa del peatón,Taxi,LODGY,DACIA,Desconocido,BTP,5,"427562,8","4585004,59",2.13215,41.411477000000005
2016S003200,18,No es causa del peatón,Turismo,93,SAAB,Vermell,B,22,"427608,69","4585042,86",2.1326959999999997,41.411823999999996
2016S009091,18,No es causa del peatón,"Camión <= 3,5 Tm",CABSTAR,NISSAN,Blanc,B,13,"427916,31","4584985,7",2.136387,41.411338
2016S009091,18,No es causa del peatón,Turismo,MONDEO,FORD,Desconocido,B,39,"427916,31","4584985,7",2.136387,41.411338
2016S003740,17,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Negre,A1,12,"427889,04","4584979,72",2.1360650000000003,41.411282
2016S003740,17,No es causa del peatón,Turismo,MOKKA,OPEL,Negre,B,8,"427889,04","4584979,72",2.1360650000000003,41.411282
2016S004539,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,24,"427889,04","4584979,72",2.1360650000000003,41.411282
2016S004539,14,No es causa del peatón,Motocicleta,X-7,PIAGGIO,Negre,B,20,"427889,04","4584979,72",2.1360650000000003,41.411282
2016S006061,19,No es causa del peatón,Motocicleta,YP 125,YAMAHA,Negre,B,27,"427876,17","4584993,05",2.135908,41.411407000000004
2016S006061,19,No es causa del peatón,Turismo,CORSA,OPEL,Blanc,B,26,"427876,17","4584993,05",2.135908,41.411407000000004
2016S003426,19,No es causa del peatón,Motocicleta,IRON,HARLEY DAVIDSON,Blanc,A,19,"427876,17","4584993,05",2.135908,41.411407000000004
2016S003426,19,No es causa del peatón,Turismo,AURIS,TOYOTA,granate,B,44,"427876,17","4584993,05",2.135908,41.411407000000004
2016S002259,8,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Blau,B,30,"427857,2","4585039,34",2.135675,41.411819
2016S002259,8,No es causa del peatón,Turismo,CLIO,RENAULT,Negre,B,16,"427857,2","4585039,34",2.135675,41.411819
2016S006901,20,No es causa del peatón,Turismo,FORESTER,SUBARU,Gris,B,58,"427840,37","4585068,55",2.135468,41.412079
2016S007111,11,No es causa del peatón,Motocicleta,SES 125,HONDA,Blanc,B,7,"427840,37","4585068,55",2.135468,41.412079
2016S007111,11,No es causa del peatón,Turismo,93,SAAB,Blau,B,49,"427840,37","4585068,55",2.135468,41.412079
2016S009533,14,No es causa del peatón,Motocicleta,DINK 125,KYMCO,Gris,A,43,"427840,37","4585068,55",2.135468,41.412079
2016S009533,14,No es causa del peatón,Motocicleta,GSX 650 F,SUZUKI,Blanc,A2,6,"427840,37","4585068,55",2.135468,41.412079
2016S001879,8,No es causa del peatón,Furgoneta,CRAFTER,VOLKSWAGEN,Blanc,B,12,"427819,86","4585107,89",2.135212,41.412428000000006
2016S001879,8,No es causa del peatón,Motocicleta,Vision,HONDA,Blanc,B,37,"427819,86","4585107,89",2.135212,41.412428000000006
2016S007371,16,No es causa del peatón,Furgoneta,FIORINO,FIAT,Groc,B,20,"427819,86","4585107,89",2.135212,41.412428000000006
2016S000049,12,No es causa del peatón,Motocicleta,Desconocido,PEUGEOT,Negre,B,6,"427757,57","4585222,49",2.134457,41.413458
2016S000049,12,No es causa del peatón,Turismo,SAXO,CITROEN,Verd,B,28,"427757,57","4585222,49",2.134457,41.413458
2016S003601,16,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Blanc,B,10,"427757,57","4585222,49",2.134457,41.413458
2016S003601,16,No es causa del peatón,Taxi,ALHAMBRA,SEAT,Negre/Groc,BTP,36,"427757,57","4585222,49",2.134457,41.413458
2016S006911,13,No es causa del peatón,Turismo,ACCORD,HONDA,Altres,B,13,"427782,94","4585232,23",2.1347549999999997,41.413551
2016S006911,13,No es causa del peatón,Turismo,AROSA,SEAT,Negre,B,1,"427782,94","4585232,23",2.1347549999999997,41.413551
2016S006911,13,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Negre,B,51,"427782,94","4585232,23",2.1347549999999997,41.413551
2016S007119,17,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,28,"427707,39","4585373,31",2.133841,41.414814
2016S007119,17,No es causa del peatón,Turismo,SCENIC,RENAULT,Blau,B,26,"427707,39","4585373,31",2.133841,41.414814
2016S002848,10,No es causa del peatón,"Camión <= 3,5 Tm",JUMPY,CITROEN,Blanc,B,6,"427707,39","4585373,31",2.133841,41.414814
2016S002848,10,No es causa del peatón,Motocicleta,UH 200,SUZUKI,Gris,A,41,"427707,39","4585373,31",2.133841,41.414814
2016S002848,10,No es causa del peatón,Turismo,AURIS,TOYOTA,Vermell,B,19,"427707,39","4585373,31",2.133841,41.414814
2016S004392,14,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Vermell,B,24,"427181,29","4584143,41",2.127695,41.403688
2016S004392,14,No es causa del peatón,Turismo,X5,BMW,Negre,B,29,"427181,29","4584143,41",2.127695,41.403688
2016S006702,10,No es causa del peatón,Motocicleta,SYMPHONY,SYM,Blanc,B,29,"427181,29","4584143,41",2.127695,41.403688
2016S006702,10,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Gris,B,11,"427181,29","4584143,41",2.127695,41.403688
2016S009331,9,No es causa del peatón,Furgoneta,EXPERT,PEUGEOT,Altres,B,9,"427181,29","4584143,41",2.127695,41.403688
2016S009331,9,No es causa del peatón,Turismo,X1,BMW,Blanc,B,29,"427181,29","4584143,41",2.127695,41.403688
2016S000816,8,No es causa del peatón,Ciclomotor,FLY,PIAGGIO,Negre,LlicĂ¨ncia,8,"427133,74","4584229,81",2.127111,41.404459
2016S000816,8,No es causa del peatón,Turismo,TUCSON,HYUNDAI,Negre,B,20,"427133,74","4584229,81",2.127111,41.404459
2016S003224,13,No es causa del peatón,Ciclomotor,Vision,HONDA,Gris,AM,13,"427102,13","4584274,24",2.126735,41.404861
2016S003224,13,No es causa del peatón,Turismo,C2,CITROEN,Negre,B,11,"427102,13","4584274,24",2.126735,41.404861
2016S003839,11,No es causa del peatón,"Camión > 3,5 Tm",MAGNUM,RENAULT,Altres,C,27,"427006,94",4584134,2.125603,41.403591
2016S004409,8,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A2,3,"427825,06","4584688,66",2.135334,41.408654999999996
2016S004409,8,No es causa del peatón,Turismo,MEGANE,RENAULT,Gris,B,47,"427825,06","4584688,66",2.135334,41.408654999999996
2016S006192,22,No es causa del peatón,Motocicleta,SH 150,HONDA,Gris,A,28,"427924,27","4584588,06",2.13653,41.407763
2016S006192,22,No es causa del peatón,Turismo,CIVIC,HONDA,Gris,B,1,"427924,27","4584588,06",2.13653,41.407763
2016S004662,15,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,12,"427924,27","4584588,06",2.13653,41.407763
2016S004662,15,No es causa del peatón,Taxi,E 220,MERCEDES,Negre/Groc,B,8,"427924,27","4584588,06",2.13653,41.407763
2016S007971,9,No es causa del peatón,Ciclomotor,SH 50,HONDA,Negre,AM,4,"427692,8","4583712,82",2.13386,41.399853
2016S007971,9,No es causa del peatón,Furgoneta,DUCATO,FIAT,Blanc,B,13,"427692,8","4583712,82",2.13386,41.399853
2016S009410,13,No es causa del peatón,Motocicleta,XCITING 250,KYMCO,Negre,B,2,"427572,76","4583924,1",2.1323990000000004,41.401751000000004
2016S009410,13,No es causa del peatón,Turismo,C 220,MERCEDES,Gris,B,35,"427572,76","4583924,1",2.1323990000000004,41.401751000000004
2016S009410,13,No es causa del peatón,Turismo,SLK 200,MERCEDES,Negre,B,43,"427572,76","4583924,1",2.1323990000000004,41.401751000000004
2016S003261,17,No es causa del peatón,Motocicleta,HD 125,SYM,Gris,A1,1,"427511,03","4584032,21",2.131656,41.402718
2016S003261,17,No es causa del peatón,Turismo,307,PEUGEOT,Daurat,B,1,"427511,03","4584032,21",2.131656,41.402718
2016S009006,17,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,B,9,"427439,06","4584158,86",2.13078,41.403847
2016S006244,7,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,22,"427726,32","4583693,96",2.1342689999999997,41.399685
2016S006244,7,No es causa del peatón,Turismo,ZAFIRA,OPEL,Gris,B,3,"427726,32","4583693,96",2.1342689999999997,41.399685
2016S007928,18,No es causa del peatón,Motocicleta,SH 150,HONDA,Blanc,B,36,"427726,32","4583693,96",2.1342689999999997,41.399685
2016S007928,18,No es causa del peatón,Motocicleta,SH 300,HONDA,Negre,A,28,"427726,32","4583693,96",2.1342689999999997,41.399685
2016S007928,18,No es causa del peatón,Turismo,TIGUAN,VOLKSWAGEN,Negre,B,12,"427726,32","4583693,96",2.1342689999999997,41.399685
2016S000362,19,No es causa del peatón,Ciclomotor,Desconocido,PEUGEOT,Desconocido,A,12,"427726,32","4583693,96",2.1342689999999997,41.399685
2016S000362,19,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Blanc,B,52,"427726,32","4583693,96",2.1342689999999997,41.399685
2016S000093,16,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,12,"427830,61","4583819,03",2.135498,41.400828999999995
2016S000093,16,No es causa del peatón,Turismo,LEON,SEAT,Negre,B,37,"427830,61","4583819,03",2.135498,41.400828999999995
2016S004943,8,No es causa del peatón,Furgoneta,TRANSIT,FORD,Blanc,B,18,"427883,37","4583898,07",2.1361220000000003,41.401545
2016S004943,8,No es causa del peatón,Motocicleta,XR 125,HONDA,Vermell,A1,4,"427883,37","4583898,07",2.1361220000000003,41.401545
2016S010018,14,No es causa del peatón,Motocicleta,GRAND DINK,KYMCO,Gris,A,25,"427883,37","4583898,07",2.1361220000000003,41.401545
2016S010018,14,No es causa del peatón,Turismo,ALMERA,NISSAN,Gris,B,18,"427883,37","4583898,07",2.1361220000000003,41.401545
2016S003621,14,No es causa del peatón,Bicicleta,Desconocido,RIDE,Blanc,Desconocido,Desconocido,"427883,37","4583898,07",2.1361220000000003,41.401545
2016S003621,14,No es causa del peatón,Turismo,CRV,HONDA,Blau,B,35,"427883,37","4583898,07",2.1361220000000003,41.401545
2016S008287,15,No es causa del peatón,Motocicleta,SV125,PEUGEOT,granate,B,8,"427903,82","4583904,05",2.136361,41.401601
2016S008287,15,No es causa del peatón,Turismo,BERLINGO,CITROEN,Blau,B,48,"427903,82","4583904,05",2.136361,41.401601
2016S008705,2,No es causa del peatón,Motocicleta,Vision,HONDA,Negre,A1,4,"427903,82","4583904,05",2.136361,41.401601
2016S008705,2,No es causa del peatón,Turismo,CLIO,RENAULT,Blanc,B,8,"427903,82","4583904,05",2.136361,41.401601
2016S001195,19,No es causa del peatón,Turismo,ASTRA,OPEL,Blau,B,18,"427921,24","4583923,38",2.136574,41.401773999999996
2016S001195,19,No es causa del peatón,Turismo,Q5,AUDI,Negre,B,24,"427921,24","4583923,38",2.136574,41.401773999999996
2016S002344,20,No es causa del peatón,Turismo,MONDEO,FORD,Gris,Desconocido,Desconocido,"427992,88","4584010,67",2.137413,41.402564
2016S002344,20,No es causa del peatón,Turismo,PUNTO,FIAT,Gris,B,9,"427992,88","4584010,67",2.137413,41.402564
2016S002344,20,No es causa del peatón,Turismo,V40,VOLVO,Gris,Desconocido,Desconocido,"427992,88","4584010,67",2.137413,41.402564
2016S004368,17,No es causa del peatón,Motocicleta,XCITING 500,KYMCO,Gris,A,22,"427992,88","4584010,67",2.137413,41.402564
2016S004368,17,No es causa del peatón,Turismo,MONDEO,FORD,Negre,Desconocido,Desconocido,"427992,88","4584010,67",2.137413,41.402564
2016S005839,13,Desobedecer Semáforo,Motocicleta,R 1200 C,BMW,Gris,A,2,"428010,09","4584033,48",2.137625,41.402772
2016S003676,12,No es causa del peatón,Ciclomotor,VESPA,PIAGGIO,Negre,B,1,"428037,76","4584065,33",2.137944,41.403063
2016S003676,12,No es causa del peatón,Furgoneta,TOURNEO,FORD,Gris,B,7,"428037,76","4584065,33",2.137944,41.403063
2016S001211,16,No es causa del peatón,Furgoneta,DUCATO,FIAT,Blanc,B,27,"428053,97","4584080,24",2.138134,41.4032
2016S001211,16,No es causa del peatón,Motocicleta,VESPA,PIAGGIO,Blanc,A1,15,"428053,97","4584080,24",2.138134,41.4032
2016S000712,16,No es causa del peatón,Ciclomotor,PEOPLE 50,KYMCO,Negre,AM,8,"428080,47","4584104,07",2.1384540000000003,41.403418
2016S000712,16,No es causa del peatón,Motocicleta,Dylan 125,HONDA,Gris,B,9,"428080,47","4584104,07",2.1384540000000003,41.403418
2016S000787,7,No es causa del peatón,"Camión <= 3,5 Tm",SPRINTER,MERCEDES,Blanc,B,18,"428109,4","4584127,73",2.138798,41.403628000000005
2016S008317,17,No es causa del peatón,Turismo,COUPE,HYUNDAI,Blau,B,37,"428162,65","4584166,91",2.1394279999999997,41.403984
2016S008317,17,No es causa del peatón,Turismo,KALOS,CHEVROLET,Blau,B,1,"428162,65","4584166,91",2.1394279999999997,41.403984
2016S005490,22,No es causa del peatón,Motocicleta,Vision,HONDA,Negre,Desconocido,Desconocido,"428210,5","4584196,73",2.139998,41.404258
2016S009915,7,No es causa del peatón,Furgoneta,CADDY,VOLKSWAGEN,Blanc,B,41,"428210,5","4584196,73",2.139998,41.404258
2016S009915,7,No es causa del peatón,Motocicleta,LEAD,HONDA,Gris,B,40,"428210,5","4584196,73",2.139998,41.404258
2016S001853,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,45,"426755,01","4584545,26",2.1225509999999996,41.407270000000004
2016S001853,14,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Gris,B,0,"426755,01","4584545,26",2.1225509999999996,41.407270000000004
2016S001485,13,No es causa del peatón,Turismo,GHIBLI,MASERATI,Negre,B,12,"427613,34","4584810,62",2.1327830000000003,41.409735
2016S001485,13,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Blanc,B,42,"427613,34","4584810,62",2.1327830000000003,41.409735
2016S001671,13,No es causa del peatón,Furgoneta,BERLINGO,CITROEN,Desconocido,B,26,"427690,91","4584755,21",2.133711,41.409246
2016S001671,13,No es causa del peatón,Motocicleta,SH 125,HONDA,Gris,A2,3,"427690,91","4584755,21",2.133711,41.409246
2016S000376,14,No es causa del peatón,Motocicleta,Desconocido,YAMAHA,Negre,B,2,"427876,27","4585498,69",2.1358479999999997,41.415955
2016S000376,14,No es causa del peatón,Turismo,320,BMW,Negre,B,33,"427876,27","4585498,69",2.1358479999999997,41.415955
2016S004950,10,No es causa del peatón,Turismo,116,BMW,Gris,B,27,"427954,54","4585139,24",2.1368240000000003,41.412729
2016S004950,10,No es causa del peatón,Turismo,IBIZA,SEAT,Negre,B,2,"427954,54","4585139,24",2.1368240000000003,41.412729
2016S007923,14,No es causa del peatón,Motocicleta,Z800,KAWASAKI,Negre,A2,1,"427700,25","4584224,45",2.1338939999999997,41.404465
2016S007923,14,No es causa del peatón,Turismo,X3,BMW,Gris,B,27,"427700,25","4584224,45",2.1338939999999997,41.404465
2016S005147,9,No es causa del peatón,Motocicleta,SH 125,HONDA,Blanc,B,24,"427838,49","4583891,32",2.135585,41.401478000000004
2016S005147,9,No es causa del peatón,Turismo,PRIUS,TOYOTA,Negre,B,49,"427838,49","4583891,32",2.135585,41.401478000000004
2016S002116,10,No es causa del peatón,Motocicleta,SH 100,HONDA,Verd,B,18,"427810,36","4583925,89",2.135246,41.401782
2016S002116,10,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,BTP,8,"427810,36","4583925,89",2.135246,41.401782
2016S002295,13,No es causa del peatón,Motocicleta,XT 600 E,YAMAHA,Negre,A,9,"427782,52","4583959,34",2.134907,41.402085
2016S002295,13,No es causa del peatón,Turismo,120D,BMW,Blau,B,29,"427782,52","4583959,34",2.134907,41.402085
2016S003343,16,No es causa del peatón,Motocicleta,R1200,BMW,Blanc,A,32,"427720,97","4584034,01",2.134156,41.402755
2016S003343,16,No es causa del peatón,Turismo,PICANTO,KIA,Gris,B,8,"427720,97","4584034,01",2.134156,41.402755
2016S009612,19,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Desconocido,B,6,"427720,97","4584034,01",2.134156,41.402755
2016S009612,19,No es causa del peatón,Turismo,FORTWO,SMART,Blanc,B,20,"427720,97","4584034,01",2.134156,41.402755
2016S001173,20,No es causa del peatón,Motocicleta,SH 125,HONDA,Negre,B,1,"427674,99","4584090,21",2.1335990000000002,41.403256
2016S001173,20,No es causa del peatón,Turismo,GOLF,VOLKSWAGEN,Negre,B,14,"427674,99","4584090,21",2.1335990000000002,41.403256
2016S001901,17,No es causa del peatón,Turismo,FIESTA,FORD,Negre,B,1,"427697,08","4584105,57",2.133873,41.403393
2016S001335,3,No es causa del peatón,Motocicleta,F 800,BMW,Blanc,A,36,"427697,08","4584105,57",2.133873,41.403393
2016S001335,3,No es causa del peatón,Turismo,PASSAT,VOLKSWAGEN,Gris,B,37,"427697,08","4584105,57",2.133873,41.403393
2016S004244,23,No es causa del peatón,Motocicleta,YP 125,YAMAHA,Negre,B,20,"427653,84","4584116,77",2.1333450000000003,41.403488
2016S004244,23,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Negre,B,1,"427653,84","4584116,77",2.1333450000000003,41.403488
2016S006909,12,No es causa del peatón,Motocicleta,SKIPPER 125,PIAGGIO,Gris,Desconocido,Desconocido,"427686,78","4584118,25",2.133739,41.403509
2016S006909,12,No es causa del peatón,Turismo,POLO,VOLKSWAGEN,Blanc,B,9,"427686,78","4584118,25",2.133739,41.403509
2016S004958,16,No es causa del peatón,Ciclomotor,50,HONDA,Gris,AM,22,"427640,32","4584175,66",2.133182,41.404018
2016S004958,16,No es causa del peatón,Taxi,PRIUS,TOYOTA,Negre/Groc,B,12,"427640,32","4584175,66",2.133182,41.404018
2016S009909,20,No es causa del peatón,Motocicleta,AGILITY 125,KYMCO,Negre,B,Desconocido,"427548,75","4584246,48",2.132073,41.404649
2016S009909,20,No es causa del peatón,Motocicleta,PCX,HONDA,Gris,B,5,"427548,75","4584246,48",2.132073,41.404649
2016S002432,8,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Negre,A,28,"427616,26","4584205,04",2.132892,41.404286
2016S002432,8,No es causa del peatón,Motocicleta,SH 125,HONDA,granate,A1,17,"427616,26","4584205,04",2.132892,41.404286
2016S006923,19,No es causa del peatón,Motocicleta,GS 500 E,SUZUKI,Altres,A,27,"427586,41","4584242,4",2.1325279999999998,41.404617
2016S006923,19,No es causa del peatón,Motocicleta,SH 150,HONDA,Gris,A,27,"427586,41","4584242,4",2.1325279999999998,41.404617
2016S006923,19,No es causa del peatón,Turismo,GLK 200,MERCEDES,Gris,B,27,"427586,41","4584242,4",2.1325279999999998,41.404617
2016S000545,14,No es causa del peatón,Motocicleta,SH 125,HONDA,Vermell,B,4,"427586,41","4584242,4",2.1325279999999998,41.404617
2016S000545,14,No es causa del peatón,Turismo,MINI COOPER,MINI,MarrĂł,B,10,"427586,41","4584242,4",2.1325279999999998,41.404617
2016S004938,0,No es causa del peatón,Turismo,508,PEUGEOT,Gris,Desconocido,Desconocido,"427588,51","4585550,84",2.132396,41.416396999999996
2016S004938,0,No es causa del peatón,Turismo,ASTRA,OPEL,Negre,Desconocido,Desconocido,"427588,51","4585550,84",2.132396,41.416396999999996
2016S004938,0,No es causa del peatón,Turismo,IBIZA,SEAT,Blanc,B,3,"427588,51","4585550,84",2.132396,41.416396999999996
2016S003056,8,No es causa del peatón,Turismo,FIESTA,FORD,Gris,B,2,"427404,18","4585281,37",2.130226,41.413958
2016S003320,6,No es causa del peatón,Taxi,5008,PEUGEOT,Negre/Groc,BTP,20,"427042,4","4584493,84",2.1259900000000003,41.406828000000004
2016S003320,6,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,31,"427042,4","4584493,84",2.1259900000000003,41.406828000000004
2016S009393,13,No es causa del peatón,Motocicleta,PS 125,HONDA,Blanc,A1,2,"427004,97","4584525,16",2.1255319999999998,41.407113
2016S009393,13,No es causa del peatón,Turismo,CLIO,RENAULT,Gris,Desconocido,Desconocido,"427004,97","4584525,16",2.1255319999999998,41.407113
2016S002064,15,No es causa del peatón,Motocicleta,MAJESTY,YAMAHA,Gris,B,9,"427004,97","4584525,16",2.1255319999999998,41.407113
2016S002064,15,No es causa del peatón,Taxi,Altea,SEAT,Negre/Groc,BTP,9,"427004,97","4584525,16",2.1255319999999998,41.407113
2016S003357,22,No es causa del peatón,Motocicleta,X Max,YAMAHA,Negre,B,8,"428013,68","4584044,05",2.13766,41.402871999999995
2016S003357,22,No es causa del peatón,Taxi,TOLEDO,SEAT,Groc,B,33,"428013,68","4584044,05",2.13766,41.402871999999995
2016S008560,11,No es causa del peatón,Motocicleta,C650 GT,BMW,Negre,A,21,"428013,68","4584044,05",2.13766,41.402871999999995
2016S008560,11,No es causa del peatón,Taxi,LODGY,DACIA,Negre/Groc,A,Desconocido,"428013,68","4584044,05",2.13766,41.402871999999995
2016S000986,11,No es causa del peatón,Motocicleta,SH 150,HONDA,Gris,A2,6,"428008,43","4584050,42",2.1375990000000002,41.402925
2016S000986,11,No es causa del peatón,Turismo,C3,CITROEN,Vermell,B,43,"428008,43","4584050,42",2.1375990000000002,41.402925
2016S005575,11,Otras,Motocicleta,Dylan 125,HONDA,Gris,B,6,"427988,3","4584111,07",2.137353,41.403473
2016S003216,8,No es causa del peatón,Motocicleta,SH 125,HONDA,Blau,B,11,"427997,7","4584063,45",2.137466,41.403040999999995
2016S003216,8,No es causa del peatón,Turismo,A6,AUDI,Gris,Desconocido,Desconocido,"427997,7","4584063,45",2.137466,41.403040999999995
2016S005593,20,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre,B,4,"427997,7","4584063,45",2.137466,41.403040999999995
2016S005593,20,No es causa del peatón,Turismo,V60,VOLVO,Negre,B,19,"427997,7","4584063,45",2.137466,41.403040999999995
2016S002989,10,No es causa del peatón,Motocicleta,GW 250,SUZUKI,Negre,A,38,"427860,89","4584231,73",2.135807,41.404542
2016S002989,10,No es causa del peatón,Turismo,QASHQAI,NISSAN,Blanc,B,44,"427860,89","4584231,73",2.135807,41.404542
2016S007482,18,No es causa del peatón,Turismo,KANGOO,RENAULT,Blanc,B,10,"427817,75","4584319,66",2.135282,41.405331
2016S003234,14,No es causa del peatón,Motocicleta,MT 07,YAMAHA,Negre,A2,2,"427818,93","4584282,94",2.1352990000000003,41.404998
2016S003234,14,No es causa del peatón,Taxi,OCTAVIA,SKODA,Negre/Groc,BTP,9,"427818,93","4584282,94",2.1352990000000003,41.404998
2016S007214,18,No es causa del peatón,Motocicleta,CYGNUS 125,YAMAHA,Negre,A1,1,"427818,93","4584282,94",2.1352990000000003,41.404998
2016S007214,18,No es causa del peatón,Motocicleta,SH 100,HONDA,Blanc,B,6,"427818,93","4584282,94",2.1352990000000003,41.404998
2016S003671,9,No es causa del peatón,Motocicleta,BURGMAN,SUZUKI,Negre,B,7,"427774,44","4584329,98",2.1347669999999996,41.405417
2016S005761,9,No es causa del peatón,AutobĂşs,Desconocido,MAN,Vermell,D,26,"427730,44","4584363,31",2.134236,41.405719
2016S000457,21,No es causa del peatón,Motocicleta,PEOPLE 125,KYMCO,Gris,B,4,"427715,27","4584374,49",2.134056,41.405817
2016S000457,21,No es causa del peatón,Turismo,Desconocido,Desconocido,Desconocido,Desconocido,Desconocido,"427715,27","4584374,49",2.134056,41.405817
2016S000311,13,No es causa del peatón,Motocicleta,LEAD,HONDA,Vermell,B,21,"427778,22","4584228,55",2.134827,41.404508
2016S000311,13,No es causa del peatón,Turismo,LEON,SEAT,Gris,B,50,"427778,22","4584228,55",2.134827,41.404508
2016S005439,15,No es causa del peatón,Motocicleta,SH 125,HONDA,granate,A1,23,"427778,22","4584228,55",2.134827,41.404508
2016S005439,15,No es causa del peatón,Turismo,IBIZA,SEAT,Gris,B,14,"427778,22","4584228,55",2.134827,41.404508
